,ACDC,,FCA,
index,MOJOFM,A2A,MOJOFM,A2A
commit1--commit2,0.0,0.0,0.0,82.9847371396269
commit2--commit3,0.0,0.0,0.0,100.0
commit3--commit4,0.0,0.0,0.0,100.0
commit4--commit5,0.0,0.0,0.0,100.0
commit5--commit6,0.0,0.0,0.0,100.0
commit6--commit7,0.0,0.0,0.0,100.0
commit7--commit8,0.0,0.0,0.0,100.0
commit8--commit9,0.0,0.0,0.0,96.41519529159979
commit9--commit10,0.0,0.0,0.0,98.10924369747899
commit10--commit11,0.0,0.0,0.0,90.67127344521224
commit11--commit12,0.0,0.0,0.0,97.11761971176198
commit12--commit13,0.0,0.0,0.0,97.43472285845168
commit13--commit14,0.0,0.0,0.0,100.0
commit14--commit15,0.0,0.0,0.0,94.44201312910285
commit15--commit16,0.0,0.0,0.0,99.70276008492569
commit16--commit17,0.0,0.0,0.0,95.69142388182192
commit17--commit18,0.0,0.0,0.0,100.0
commit18--commit19,0.0,0.0,0.0,100.0
commit19--commit20,0.0,0.0,0.0,100.0
commit20--commit21,0.0,0.0,0.0,97.3951973951974
commit21--commit22,0.0,0.0,0.0,96.38118214716526
commit22--commit23,0.0,0.0,0.0,99.84472049689441
commit23--commit24,0.0,0.0,0.0,99.88340458608627
commit24--commit25,0.0,0.0,0.0,100.0
commit25--commit26,0.0,0.0,0.0,100.0
commit26--commit27,0.0,0.0,0.0,99.18383210260396
commit27--commit28,0.0,0.0,0.0,100.0
commit28--commit29,0.0,0.0,0.0,100.0
commit29--commit30,0.0,0.0,0.0,100.0
commit30--commit31,0.0,0.0,0.0,100.0
commit31--commit32,0.0,0.0,0.0,96.52804273178177
commit32--commit33,0.0,0.0,0.0,93.18258521768477
commit33--commit34,0.0,0.0,0.0,99.96930632289748
commit34--commit35,0.0,0.0,0.0,97.36761554943372
commit35--commit36,0.0,0.0,0.0,96.61740558292283
commit36--commit37,0.0,0.0,0.0,99.78700745473908
commit37--commit38,0.0,0.0,0.0,99.82288345731492
commit38--commit39,0.0,0.0,0.0,99.78798586572438
commit39--commit40,0.0,0.0,0.0,99.85885673959068
commit40--commit41,0.0,0.0,0.0,99.43741209563994
commit41--commit42,0.0,0.0,0.0,100.0
commit42--commit43,0.0,0.0,0.0,100.0
commit43--commit44,0.0,0.0,0.0,100.0
commit44--commit45,0.0,0.0,0.0,100.0
commit45--commit46,0.0,0.0,0.0,100.0
commit46--commit47,0.0,0.0,0.0,100.0
commit47--commit48,0.0,0.0,0.0,100.0
commit48--commit49,0.0,0.0,0.0,100.0
commit49--commit50,0.0,0.0,0.0,100.0
commit50--commit51,0.0,0.0,0.0,100.0
commit51--commit52,0.0,0.0,0.0,100.0
