,ACDC,,FCA,
index,MOJOFM,A2A,MOJOFM,A2A
release1--release2,94.61,98.05205047,81.92,94.17489762
release2--release3,94.05,95.73222402,74.08,90.76228686
release3--release4,94.11,97.44936234,86.09,94.83633525
release4--release5,89.46,94.99018396,85.58,92.68727705
release5--release6,91.93,96.66900914,79.96,93.709641
