CommitID,FileNum,TotalAddLines,TotalDeleteLines,FileName,AddLines,DeleteLines,CodeLines,FileAdd,FileDelete,NDVE,NUC,AGE,NS,ND,Entropy ,LT,EXP,REXP
,,,,curator-recipes/src/main/java/com/netflix/curator/framework/recipes/shared/SharedCount.java,7,0,138,,,,,,,,,,,
,,,,curator-recipes/src/main/java/com/netflix/curator/framework/recipes/shared/SharedCountListener.java,3,1,34,,,,,,,,,,,
,,,,curator-recipes/src/main/java/com/netflix/curator/framework/recipes/shared/SharedValue.java,30,0,209,,,,,,,,,,,
,,,,curator-recipes/src/main/java/com/netflix/curator/framework/recipes/shared/SharedValueListener.java,3,1,34,,,,,,,,,,,
,,,,curator-recipes/src/test/java/com/netflix/curator/framework/recipes/queue/TestDistributedPriorityQueue.java,6,4,221,,,,,,,,,,,
,,,,curator-recipes/src/test/java/com/netflix/curator/framework/recipes/queue/TestDistributedQueue.java,27,4,533,,,,,,,,,,,
,,,,curator-recipes/src/test/java/com/netflix/curator/framework/recipes/shared/TestSharedCount.java,6,0,155,,,,,,,,,,,
808ffa5c1e3fe1913c9c21531f10909b07a4a008,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0,0,201,53
8e847c76edab42f5c847d4b50dcca34ea8b8c78b,1,39,1,curator-client/src/test/java/com/netflix/curator/KillSession.java,39,1,51,0,0,1,2,129,1,1,0,51,202,53
22b585b07679929aaf5249cd6e0d17ddce7f1b42,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0,0,203,54
6e3cbff1cc2e5f4e80f52908c2ad91af64ac0e99,1,11,0,curator-client/src/main/java/com/netflix/curator/utils/TestingServer.java,11,0,169,0,0,1,3,186,1,1,0,169,114,27
1cfb6252047f4cb569043db5de24bacc488bb58f,1,3,2,curator-client/src/main/java/com/netflix/curator/utils/TestingServer.java,3,2,180,0,0,1,4,5,1,1,0,180,115,28
ef31ce61a593a90d16a545ec754a26f9289e8d83,1,0,26,curator-client/src/main/java/com/netflix/curator/RetryLoop.java,0,26,206,0,0,1,5,23,1,1,0,206,116,29
1ca0a4239163e4de730a75fa58cc817b5b54a87c,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0,0,117,30
33e6a64dcd8027c5f63234c9300260ba8baf91b3,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0,0,118,31
b4bc222ac1b6a3950a76b4a54b0a0b6dafc409ec,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0,0,119,32
3e78e6b58406ccdab762c0f8fd84447b8d10785b,3,112,22,curator-recipes/src/main/java/com/netflix/curator/framework/recipes/locks/CoopInterProcessSemaphore.java,15,19,75,0,0,1,9,13,1,2,1.445097459,639,120,33
,,,,curator-recipes/src/main/java/com/netflix/curator/framework/recipes/locks/LockInternals.java,70,3,295,,,,,,,,,,,
,,,,curator-recipes/src/test/java/com/netflix/curator/framework/recipes/locks/TestInterProcessSemaphore.java,27,0,269,,,,,,,,,,,
7e93ea5c0487b4355bcb813db922815726e76ef9,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0,0,121,34
c13846a68fcbf4d9061e334f6f5ca25149a2bc23,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0,0,122,35
013e26db2b668536e8f363fa8444442e1601c845,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0,0,123,36
6a68cd3fda46ad8a76a5429cbfe73769032885e1,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0,0,124,37
8902d51dd019a330f637dc45e85a45d182da1027,1,3,5,curator-recipes/src/main/java/com/netflix/curator/framework/recipes/locks/InterProcessSemaphore.java,3,5,145,0,0,1,5,204,1,1,0,145,125,35
96d5b84e387ce45a29e0971d55b74310531f3e15,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0,0,126,36
