c0aa3e6a7ae319a4dd53e363403d7d874b5bd583,CXF-1991,Bug,Incomplete implementations of UriInfo and UriBuilder,JAX-RS,Minor,1
38398a81954e319cf46017d94aea6507fd7f11d7,/,/,    Make sure svn properties are properly set on everything,/,/,0
2103852c6f7598c947d734a8051a686c5f553bdb,/,/,    jdom dependency was eliminated,/,/,0
4f9fd2710e40c2355303825f7b8d76657f53482f,/,/,    Cleanup stuff printed to console in systest,/,/,0
870489502d59155224c6a8b86326d68bf1f3cd01,/,/,    Remove usued import,/,/,0
e3980a01690722582efe588e1b06079629b898ad,/,/,    Make sure the default executor is the proper workqueue,/,/,0
d2e9da37a7f3dff84a8fd8c590816aa0d0fd8295,CXF-2007,Bug,JAXBSource can&apos;t be used as Source from a JAX-WS Provider interface,None,Major,1
ce6918a50a5e633ee45109a2cf3207a6e3698484,/,/,    Update to wss4j 1.5.5 release,/,/,0
9317052aff3279f03df91fa97391b9eb96f336ee,/,/,    Expose a couple more jms listener properties to the config,/,/,0
0964f2bf80f1862f49a647863af84b4d7ff659af,CXF-1140,Bug,wsdl2java failed if the schema import use the relative path to a url,Tooling,Major,1
9312f51c09e9dc19119d260a3dc01afa2d94d032,CXF-1920,Bug,Oracle WSDL files contain ESB port entry that causes connection failures,Soap Binding,Critical,1
a28c4e2713fb1e4bad761492cfeb5031eb56589f,CXF-1998,Improvement,WSDL2JavaMojo should declare phase=generate-sources,Tooling,Trivial,1
4afbf601a76bdfee1ec9919a5a8fd12dee7139a4,CXF-2001,Bug,java2ws plugin generating exception beans when they already exist in classpath,Tooling,Major,1
06ebe7d5dda5f94d2bc49d0982fbe712e0e7553c,/,/,    Find longest matching path for rest based stuff,/,/,0
9ca1bcef57311256a93f03eb977be1d56c8d10e3,CXF-2005,Bug,Missing type in generated WSDL part definition when using int[] arrays with RPC/Literal encoding,None,Minor,1
94cc117ae95965e4fb6b7bbd463f942a9d5aa7a2,CXF-2003,Test,Failure in unit test AnnotatedTypeTest.testAegisType,Aegis Databinding,Major,1
6dd357741cef1f6e57b05cdd73786366bf34339c,CXF-2003,Test,Failure in unit test AnnotatedTypeTest.testAegisType,Aegis Databinding,Major,1
b2d423be30f7242502edc92d527c0d6d575ebabf,CXF-2002,Improvement,Server async jms transport needs dynamic mechanism to throttle message consumption,Transports,Major,1
59b92c377daaa3622fe384eaf9ac3562952d9584,/,/,    Implement old API overtop of new API,/,/,0
125a9be89bc0f2496cd108872b01bb0720f910b1,CXF-1949,Bug,Interface order requires javax.jws before javax.ws.rs,Soap Binding,Minor,1
3b064013e9299b1dc23685b60fc3e797bec217b3,/,/,    Support for digest auth.  Changes API's a bit  will add to migration guide.,/,/,0
616256ab6ac147cda3c4fffbdf6ea6cfed14a4e4,CXF-2000,Bug,ReadHeadersInterceptor ignoring DataBinding when creating SoapHeader,Soap Binding,Major,1
0e3eb30a39843d003c11dcdf92c965aca6e7830d,/,/,    Made change as per Dan's suggestion  looks to work on both Windows and Linux.,/,/,0
fc3f1d040e3bfb080e90fe67ef925631b364c688,/,/,    Fixed with using CXF without network connection. The Spring parsing couldn't find xmldsig-core-schema.xsd.,/,/,0
aa59039de5ec32ac96397b7a4bb1efc98e3e117a,/,/,    fix init failure,/,/,0
fd26842edd1265f122791a21a6bf51965c98cb66,/,/,    JAXRS : handling of multiparts by arbitrary providers,/,/,0
26eef72f9e1302b98e7bff6c6750f7611b5713f9,/,/,    checkstyle fix,/,/,0
71903add7ddf6fdc8c243057a39228e8d32fa7a1,/,/,    Turning test off. Works fine on my windows machine.,/,/,0
8bae4ecd405ede275bd884ceb8d88b1b8c139788,CXF-1955,Bug,WHICH_JARS text file does not mention commons-collections.jar,Documentation,Minor,2
 ,CXF-1981,Bug,Inconsistent use of logger delegation via LogUtils,None,Minor
aa6df4b73705627f72805017e4ff1ccafe5f2114,CXF-1819,Improvement,Make PhaseInterceptorChain.unwind() more defensive wrt handleFault() exceptions,Core,Major,2
 ,CXF-1847,Bug,AttachmentDeserializer cannot handle attachments with Quoted Printable content transfer encoding,Core,Major
52493ca73b73e3669f5e65be831b9cf4490347b9,CXF-1889,Bug,WS-RM: Cleanup of candidate list in RetransmissionQueueImpl,WS-* Components,Major,1
553172edd7a45177b01ce00ac20224d88b89f0c3,CXF-1895,Bug,Invalid character set UTF-8; action= urn:ihe:iti:2007:RetrieveDocumentSet in request in Contet-type,None,Major,1
ab9e714d3288380d3c831121b50292494cbc6864,CXF-1948,Bug,Interface is not visible when CXF does not have visiblility to domain classes.,Aegis Databinding,Major,1
9fdcd8096317921c18d56b6862147300982eec05,/,/,    Better fault constructor logic,/,/,0
c5c9dcf2b4e91651e1d5f800728f29ee1b9a0f50,CXF-1980,Bug,XML Validation in offline fails due to missing cxf-beans.xsd in distro,Resources,Major,1
c7c02f2be0af27f7cdf76448e457fab0c23c94c3,/,/,    JAXRS: context injection into base jaxb provider through setters  minor changes to message context api,/,/,0
2b7e854caf10db4bcc04a435c80da45f821f49d8,CXF-1991,Bug,Incomplete implementations of UriInfo and UriBuilder,JAX-RS,Minor,1
b6cf9c5d1ed8030ea01ca67986da07abb496e027,CXF-1978,Improvement,Spring-based JMS Conduit should support using a shared permanent reply queue for several instances,Transports,Major,1
555490929505e9a34ce29413aed22a0696a4425e,/,/,    Rename the archetype to something more appropriate  put in archetypes groupid,/,/,0
1c11fe1dcb804699697ba594c2042cb0fe75abe3,/,/,    Fix cruisecontrol test failure,/,/,0
d9735e0455cec645ffb8fd1ae4278751f128e5ea,CXF-1978,Improvement,Spring-based JMS Conduit should support using a shared permanent reply queue for several instances,Transports,Major,1
a6a97cf6a8fe2f9bd3329f5ccc2ef785a3c5591c,/,/,    Forgot that tcptrace was used to run the test,/,/,0
8145f1ad9b0c02c176b8ee411b8b29a3fca102be,/,/,    Removing in-process test flags,/,/,0
c2e8ddb5b1f3f83971f0ed4b5c9d72629e11285b,CXF-1969,Bug,wsdl2java - NPE when wsdl has a missing attribute,Tooling,Minor,1
37dd5455220d5e678b533dbe53f1b97568eee84e,CXF-1981,Bug,Inconsistent use of logger delegation via LogUtils,None,Minor,1
d73d726c4275c30f9d1f8e719753996f0fdf5ddd,/,/,    Fix some issues with symetric binding and endorsed tokens,/,/,0
e58dc2a851e67d0599f99242c4ede149a2cf9b7d,/,/,    Renaming a couple of JAXRS system tests,/,/,0
73a56c9ac196f69d5dd5b0b2c53508284e253f50,CXF-1992,Bug,cxf tools should honor &quot;java.home&quot; property to search javac for compiling generated java beans.,None,Major,1
d55233653b5442cc976ad7818b3938535d314cc5,CXF-1993,Improvement,Adding namespaces to the soap envelope,Soap Binding,Minor,1
0b0fd2c7c160a0b122c483707e0dadc352655ec8,/,/,    Removing in-process test flag,/,/,0
20c9825445cb6d61204fb7d7bca05cac71574b9c,/,/,    Remove anttasks from distribution (not built/used anymore),/,/,0
3dd4bdce57885ff383814dc92c44b83782b4d5a5,CXF-1973,Bug,Dynamic Client Factory classes should take URL objects as well as Strings,Dynamic Languages,Minor,1
eea873b2fb9700556bfac8f21499bf524ac8b1c6,/,/,    CXF1982: adding yet another missing resource,/,/,0
f9a65a595b30f075b9ff21b4e39b6ed4569c1a9c,CXF-1982,Bug,Sub-resource locator fails on subtyping,JAX-RS,Major,1
68a16a2d3b95d7e4714ab72167f5ced71c99a097,CXF-1982,Bug,Sub-resource locator fails on subtyping,JAX-RS,Major,1
dad4d03f7cea32d47e6344ff3490587b0cdd7e59,CXF-1989,Improvement,ClientImpl to leave inputstream in the message at caller&apos;s request,Core,Minor,1
319f4067fd13dbfaeeb4ade1966d324d9107de0b,/,/,    Fixed the CS error in ws-security,/,/,0
c339e1914141a4b0f36f84a1db2363aff4a2ebad,/,/,    Cleanup the parsing of the jetty serverendine factory stuff,/,/,0
aad0a39d7402272bd9702b6a66d1c5650ca65dd7,/,/,    If WebApplicationException is thrown by custom parameter class then rethrow it,/,/,0
0057514af070ec15a03484bbbe9ed031cc0cc45a,CXF-1979,Bug,wsdl2java fails to generate working client code if web service name or serviceName is &quot;Service&quot;,Tooling,Minor,1
33559bec4dd4f68edff6b5ca6fc5f5d76dc08f52,/,/,    Fix for redirects from http <---> https,/,/,0
4efb9dfea2bf8db700e4064018f6dccbf256bb62,/,/,    JAXRS: improving exception and parameter handling,/,/,0
9ce32c869b3a9287b6af7631684dcab3570c221d,CXF-1974,Bug,Missing names in sample POMs,Samples,Minor,1
572f669c67c2b715341e7aec28c1519eef6f0f1e,/,/,    Add support for parsing KeyValueTokens in policy - Not wired in yet as wss4j does not support them yet.,/,/,0
618a9e85dc08432d33b76471b2723dfcdf26542c,/,/,    Fix for NPE in SAAJInInterceptor when FaultDetail is not populated,/,/,0
5623e9d5a532e8d1b29d030a6cbe2a86edc6ac44,/,/,    fixing checkstyle errors,/,/,0
2ea8a2fc7dde85fd1dcb1cc850c26557c6b7256a,/,/,    Fixing JBI integration demos for 2.2/2.1,/,/,0
6ac5d567986573da83001d807711faf510895c85,/,/,    Add a sample of a complex and messy Dynamic Client case.,/,/,0
ea6c178de7ca3a31b5b2e4e8e5fd384d787dff69,CXF-1968,Improvement,Add API in Client interface to allow passing Exchange in the invoke method,Core,Minor,1
d73fa1e6a6c26a194c49c10033da62a52d3b9c2a,CXF-1962,New Feature,Create directory if does not exist for WSDL to javascript,Tooling,Minor,1
b962989d35ac712b638cd94a93b92d52ba95a74f,/,/,    Remove eclipse warning,/,/,0
59f739db7e203e4dc88d50cb8d35249202b01999,/,/,    Fix problem getting children of given name if prefixes are different,/,/,0
308d369236e983c701e56f8581537b17f37ea464,CXF-1964,Improvement,Add ability to inject WSS4J Processor objects into the WSS4JInInterceptor,WS-* Components,Major,1
6870547b6ea33dc88420a644947a937bf5d32922,/,/,    More NodeList changes,/,/,0
6a4a23e6aa92472006f5f4080d2b35d973810853,/,/,    Fix problem of using ENDPOINT_ADDRESS setting to change from https to http,/,/,0
b69eaaa1cbaaef0da4e4e15c113bb80e1df1aa76,/,/,    More NodeList refactoring,/,/,0
d8c9b4efa90a27b7b3ee71f3b664c032ef067f99,/,/,    More Nodelist changes and fix chcekstyle failures in Aegis ArrayType,/,/,0
63a11065303e373549db690476633f855e398675,/,/,    NodeList refactor,/,/,0
6e7d4ef47e7d9c481387da7ffd81c20c49561657,/,/,    Fix schema generation problem with missing import in Aegis. Remove JDOM usage from Javascript Aegis test,/,/,0
0ec2666616cbe78975e2ea1d1fbab437f7d04072,/,/,    Turn off not quite working test.,/,/,0
f492f5b0643e6dc73c77edf27850d93c23f17902,/,/,    Update WHICH_JARS for Aegis losing needs for jaxen and jdom.,/,/,0
d372f44e44b4ec5f142fb9e3477feadfe6fafee4,/,/,    Make JDOM entirely optional in Aegis.,/,/,0
302f7f694f9ca5b537ef712c999a09a733078254,/,/,    Clean unused import.,/,/,0
c618f5abd69e5769d020f1f815e0edcc28d04f3c,/,/,    More JDOM reduction.,/,/,0
de20fffee97cb32bc96658eb5b5a860a0e52ecb9,CXF-1963,Bug,W3CDOMStreamReader can&apos;t read text in the root element.,Core,Major,1
6d67a11607739c98a4f50f873fcad1fdbb8b30b9,/,/,    Add (ignored) unit test for bug in DOM stax reader.,/,/,0
58fa35ce3a984a93211bf31af832c7e1eead57d8,/,/,    Disentangle unit tests  and especially the soap-encoding support code  from JDOM. Sadly  there's more work where this came from.,/,/,0
f2d1e92da5c80dff5a505319a48b57bc73b394a1,/,/,    Herd a bunch of XmlSchema utilities into one place.,/,/,0
9c1a2ba977a19158a3137be2cc7ebb3c84220430,/,/,    Added missing nextSibling(),/,/,0
18003f7546b6360da93164cbdb3f68a52a806da7,/,/,    Corrected nodelist refactor code.,/,/,0
103bb588d0ac99f4a75e3e8d494e7bf49c0caa8c,/,/,    removed ref to NodeList,/,/,0
0064c8c9a277b2dcafbe58ff53b1ad2d405fe9e7,/,/,    Removed more uses of NodeList,/,/,0
08400505a11611e6cc398079efe68c1a5b624bb4,/,/,    Proper fix for element traversal,/,/,0
b0d3e935dffc0362341bbd5811558559f6874708,/,/,    Last particle of Jaxen in the Javascript generator.,/,/,0
4a3435bdc037e29828301cb594c3ba1a7922faf3,/,/,    Put Jaxen version management back until the other consumers are resolved.,/,/,0
ed0e4a3689b2d04591f9fda07082043e90ffd049,CXF-1962,New Feature,Create directory if does not exist for WSDL to javascript,Tooling,Minor,1
4d1d9a0df8784771f057d4347fc78fe1214ef2a0,CXF-1962,New Feature,Create directory if does not exist for WSDL to javascript,Tooling,Minor,1
8d59717d84bc55daefbf996ff035454bffa0c5c6,/,/,    Avoiding DomUtils in PolicyFeatureBeanDefinitionParser to avoid recursive lock in OSGI env,/,/,0
b711b2447a8b6dfd874b7fd3dc49b9bd524e2858,/,/,    Making wsdlto.core dependency (from xmlbeans) optional for minimal bundle,/,/,0
3310d3f900aed59caeeb36ad0bd348d0351f13ad,/,/,    JAXRS : fixing typos,/,/,0
a54c945896eed394195206f26f936412dcd284c5,/,/,    Add axis2-saaj option to WHICH_JARS.,/,/,0
00f89421b3aaa46814a1afaa190d3cca76d9efc7,CXF-1957,Improvement,Add official support for Axis2 saaj implementation,Core,Major,1
4532786a75cb019ac856484e05c0cb494171b5b6,/,/,    JAXRS: making field/method/tlproxy resources static  updating system tests,/,/,0
e867e657e20243147bb75d49484e768194a4bba0,/,/,    Added a Junit test of JAXRS endpoint with ServletTranspot,/,/,0
b593ce2cf4aa9ebaa8917e01819a11314b13caf9,/,/,    JAXRS : fixing resource injection issue which leads to JAXWS WebServiceContext being lost if jaxws:endpoint is initialized first,/,/,0
ddb4669d1dfffc9651f30081838795c87ec642c1,/,/,    Fixing failing wsdl/core test,/,/,0
97ed354101388b2fb298064db698aae9508655ee,/,/,    JAXRS : fixing UriInfoImpl,/,/,0
8c323819311989086f22ff11ed19af36978c86a1,/,/,    Fix problem of wrong Crypto's being used due to cache keys,/,/,0
1f2ce381f635d56dfb9008d26c558c277d235227,/,/,    Fix issues with primitive arrays when used in exceptions,/,/,0
5ca32fbf9b8f126e155be8f398fec10b338d4334,/,/,    JAXRS : fixing resource resolution issues,/,/,0
21ab695a01483c47761c773f89ccff2db110c775,/,/,    Move to wss4j 1.5.5.  Enable processing of responses using derived keys from non-included keys (keys in the keystore),/,/,0
34b20b435d67f620c7bf66eb1a02969281e32e66,/,/,    NodeList references removed,/,/,0
49aa1969c1dab0fdd2910231476b754689f9a9ad,/,/,    Removed thread unsafe NodeLists.,/,/,0
e4f39c0b4ede20ea0a9a6699c12a823b1b038d3c,/,/,    made sure developer knows the QName is a service name,/,/,0
a82f7b1c0e25e16f28c869eb697ff5d96b1e0e9f,/,/,    adding some JavaDoc comments around the contract resolving mechanism,/,/,0
a3775ab91e128b4321432d0697f0d8b95f9bfcea,/,/,    Add ability to configure keep-alive params,/,/,0
8053fe55ab6a048ccd6553e0eb1c43c9e988d9c1,/,/,    Updates for symetric x509 certs with ws-trust saml tokens,/,/,0
7b90486f309b9159d71d89b5182f9130db551059,/,/,    JAXRS : ServletConfig injection  enhancing MessageContext,/,/,0
19df038cb0e49c1ad73f138a69c18c3084cc5664,CXF-180,New Feature,JMS Transport support for transaction,Transports,Major,1
6030e5a7e576b9ac28e07141c9e30077e1c07091,/,/,    Allow using a wsdl for the STSClient so policies can be pulled directly,/,/,0
4bb3916e3c2d9bf108a12d72e08c19a986e82dc4,/,/,    Some ignores. Checkstyle order-of-imports to match eclipse. Eclipse order-of-imports to match checkstyle. profile for,/,/,0
3d4c14288f9b13ed0e3318b0611588aef96b2d92,CXF-1947,Bug,Incorrect deserialization of null values in Map,Aegis Databinding,Major,1
0dc89332ea8534d79c38748b40d0aa76deb0d5a1,/,/,    Fixed build of CXF trunk,/,/,0
a9f80f9442a6a6e03701bb3b2f20458243998917,CXF-180,New Feature,JMS Transport support for transaction,Transports,Major,1
aa045fab0035c22bf54e1ef2585df83074d75e4f,CXF-1946,Improvement,Changed the jms client received timeout value from 2 second to 60 second,Transports,Major,1
a8405f9db9fef01de04d3b40357f9670800c2ea5,/,/,    Set some eol-style/mime-type attributes,/,/,0
ab5a4d141dc3e7f20d1bb39ef40c8ddf99fbf312,/,/,    Performance change to streamreader to not use indexes for next nodes for DOM  use getNextSibling.,/,/,0
d3ea4c6fc4cbc81884acf622effa9f8a11d76a71,/,/,    Try again to push XMLSchema dependency to 1.4.3.,/,/,0
e208f007acbb97832308cd65691eed4cfbcbc53c,CXF-1943,Bug,jms transport doesn&apos;t support to inject  jmsconfig to JmsDestination,Transports,Major,1
29c8d5d8dfc367b2a70f133789d3260dc4631a03,/,/,    Actually manage to get a token back from the sts,/,/,0
bc59f8a0a54bb2b5eaf47c922bd09d9110102afc,/,/,    add wsdl 1.1 namespace for http binding,/,/,0
93283e9e612ae5506c9c2a23acac71edc1fbf2e7,/,/,    respect content type of data source,/,/,0
e82717c7a7f1fe50e6fd261841c90d430dff1361,/,/,    back out again.,/,/,0
946e4516f3d77bbef47168aff2b67f274bf0cd8d,/,/,    Try again to move to XML Schema 1.4.3  since I have evidence that the mirrors have mirrored.,/,/,0
affd57f78aeee0ac0b065ced1f549e9a94f9c5ca,/,/,    Don't NPE if type is null,/,/,0
782216612d60c2f6ffe29c92f103dbda46453444,/,/,    Start working on actually creating a real RequestSecurityToken request,/,/,0
6a95ccc368f663f9a38e96649ef8a1309a341d48,/,/,    Add settings to configure which mbean server is used and ability to use the platform mbean server,/,/,0
f69c0c39d38ee993d5654c7ce0d73a2426690ae6,/,/,    Make stsclient configurable in spring,/,/,0
528b0b148ce6095593c73247843825b97af200aa,/,/,    Add a flag to the old config to turn on the reconnectOnException support in the spring JMS connection stuff.,/,/,0
8946b6c722e19ed10831cfd5f331098f12105934,/,/,    Back up xml schema until the repos sync.,/,/,0
5db4397ad1965f9972d9c516fe64b0b499af1b31,/,/,    Bump XML Schema dependency to 1.4.3. Alphabetize versions for easier maintenance .,/,/,0
1b5629609771626bb9e8368054e290e9df66b9e9,/,/,    JAXRS : adding pom.xml to https demo,/,/,0
560fb0e825bafcd78d7cecc1a207bab7a4e06b75,/,/,    Keep demos consistent using .xml suffixes.,/,/,0
6f52a48aa4f7a2eddffa47c2c8c00c7f57634190,/,/,    JAXRS : fixing https demo,/,/,0
1ed2b8b5ca410bd272e46c7f767df8474e7c534d,/,/,    Fix checkstyle errors.,/,/,0
948b23f36ff480fa27f1c4ed90f903671af62a7b,/,/,    Fix warning.,/,/,0
ce52a6fb32ab38e1f760cfc1b2e493e007963f96,/,/,    Indent the XML written by the sample. What a lot of trouble for something so simple.,/,/,0
87b22351faf6b35dc87927ccecc1bdeeffe1b701,/,/,    Add an Aegis standalone sample.,/,/,0
586e6c029809ebae047e4b86f2d26ea8c322a7b7,/,/,    Try to work around some issues where a bad JAXB object model can create schemas that confuse things and cause issues with wsdl generation.,/,/,0
9e8b61dc9c17f7194b873777d7d0aefd3ad6dc64,/,/,    JAXRS : minor updates to class and operation resource info comparators,/,/,0
548b606c1835086f3e66faa77dec917436786d77,/,/,    Updating a jaxrs api version in samples,/,/,0
b2f42425c4b737cc32c32b852c6540e929872a22,/,/,    Fix regression from 2.1.3 where stack traces are generated and things don't deploy if asm isn't there.,/,/,0
71dedc91913e139ad1bbd574566e8566b1e49ee0,CXF-748,Task,sample configuration files should all use a consistent extension,Documentation,Major,1
c8acb14da151ce1f628b6a2807d3fcd86282c327,/,/,    Add a sample to help people who want to use Aegis to talk to some pre-existing service.,/,/,0
ee823bc99017a0ee14d6c44f80ed8b9ae590f2d5,/,/,    Give Aegis a sample of its own. This is the first of several to come.,/,/,0
7692016d9ccf62846af1261b0d388c40e06554bc,/,/,    Start toward getting a STSClient,/,/,0
3b92512f34c123ae594f982c093b72e5b818bbc7,/,/,    Add a unit test for writing with Aegis standalone.,/,/,0
4321ae36f8d32fac224cf31760634589f7c1ec13,/,/,    Fix cs/pmd errors,/,/,0
22684e7c057cac4f05aa19ab202b878386a05300,/,/,    Get the correct error out of the jaxb databinding,/,/,0
97644807afab251d866969a5c6efb49d1459cd43,/,/,    JAXRS : missed test resources,/,/,0
80b425a22c26483a97f4a90853818a401ae76def,/,/,    Do the node -> string -> jaxb parse thing for the tlsClientParameters to get the properties substituted,/,/,0
21e45d9a5737c366d9cc0c5fe53b192de50beb95,/,/,    JAXRS : spring security system tests,/,/,0
1c5d77df25fbe171b9b3bf43fbb91a61375f2834,CXF-1936,Bug,Async methods are bound when not using wsdl on client side,JAX-WS Runtime,Major,1
52fc4660de1f91591dfe9c89ea759f7ef5b5f6ec,/,/,    Add error message to stop users from trying to get useful work out of,/,/,1
 ,CXF-1934,Bug,-npa does not work in wsdl2java due to JAXB bug.,Tooling,Minor
6b6a9abcdb6527dd9605d82da852d797674df129,/,/,    ensure Future.isDone() returns true only after AsyncHandler.handleResponse() is called,/,/,0
fc22a293b8b12f3ac6de48bb7920aace8aebf43b,CXF-1935,Bug,enableAsyncMapping doesn&apos;t work outside of wsdl:operation,None,Major,1
636b12a813efe9167bb6f59f96453667878fdbdd,/,/,    Make some field protected so subclasses can access them.,/,/,0
e654a11aec549da0f2d9a16b29dab97f28a72a21,/,/,    JAXRS: fixing AtomClientBookTest,/,/,0
6ff018494c1cd14891aabb9364855280ddcef145,/,/,    fix failing test,/,/,0
aa1c5fac588478346440a1936b63db4dbdc0b8bc,/,/,    Fix checkstyle/pmd errors,/,/,0
2d654099ed5c5053b5327ad75e3f627152058684,CXF-1394,Wish,Maven2 for build,Samples,Minor,1
6c64d706ad5005b0f74324e097db34e6f50c9ab6,/,/,    Remove some obsolete reflection code.,/,/,0
e65112769fd27dcabe358d7fdff02d446a96e244,/,/,    Make signature keys separate from stuff for usernametoken,/,/,0
936aba9ae55955a5905e1ca5a28f3686f747b30d,CXF-1924,Bug,Infinite loop in FileUtils.getDefaultTempDir() when &quot;java.io.tmpdir&quot; directory does not exist,Core,Major,1
591ee0f6fecc53ff2f787966e1ab839674aff014,/,/,    Fixed so that configuration is being picked up correctly.,/,/,0
0cd098a64df6c088e0de56d2a2b88025f8587f40,/,/,    Update cert loading to better work with MS pfx stores with no public aliases defined.,/,/,0
92e20d77e4c0d7586845b278c9d09bb283501760,/,/,    JAXRS : support for list/set of path segments,/,/,0
c2179b50771cc701b19912feb9c9f0ff6db7773d,CXF-1931,Bug,Can&apos;t include the &lt;jaxws:dataBinding&gt; inside the &lt;jaxws:endpoint&gt;,None,Major,1
e2d4782f86b25f4e9572ac8e6a9b081f36d7f28e,CXF-1930,Bug,JAX-WS + JAXB does not honor the service factory isAnonymousWrapperTypes() flag,JAXB Databinding,Major,1
286406b6eb4af618ba740d23cf8366204a7739e8,/,/,    JAXRS : support for arbitrary regular expressions,/,/,0
1c3c12ab1093b68af4f62e2c1967a4b8371aa718,/,/,    Remove some unused @suppresswarnings,/,/,0
bdb40c339e26d51edafe2437ec5cad54acfd072b,/,/,    JAXRS : fixing issues with the lists of HTTP header values,/,/,0
e93b77fef3bfb58ce5d8ad197d9ddd596f6408c0,/,/,    Added xmlbeans binding codegen test.,/,/,0
3e20ac02ef719cba70985aef6ddf3922728cdd29,/,/,    JAXRS : support for custom provider media types plus few other minor changes,/,/,0
ca61027ca151ffac4f35281effbd1fb1e12de5f5,/,/,    JAXRS : support for per-endpoint providers,/,/,0
941a3bd4d2e4c99bfd2aa570ce332d3bcbc7aa94,/,/,    JAXRS : Fixing the test schema,/,/,0
bb1c90360f72ae71faf07889452488976e83f054,/,/,    JAXRS : JSONProvider fixes  adding an option to share schema resources between JSON and JAXB providers,/,/,0
c372360f3511816a6bc140fa5e67b94cf29f95d9,/,/,    JAXRS : support for FormParams  improving the way MatrixParam are dealt with,/,/,0
708001f94b6c31b7cc48379a25910c92159339ec,/,/,    Add wtp config,/,/,0
4523c19ae41eed702ee6c964fc58cb02ff1647f8,/,/,    Use the packagename  not groupId  to define the package,/,/,0
b9488a3547019c8fdefef4ceab603894ab903e98,/,/,    JAXRS : enhancing FormEncodingReader,/,/,0
126c04f44bf757e6235f2f1e0951c344e241fafc,/,/,    Fix for handleMessage() being called instead of handleFault() on JAX-WS SOAPHandlers for incoming fault messages. Also fix for incomplete population of SAAJ model in the presence of faults.,/,/,0
0d1ede80e31b3a8c4ab4f58fb1964703520ff8b6,CXF-1926,Improvement,The transportId should be available on org.apache.cxf.jaxws.JaxWsProxyFactoryBean ,None,Major,1
68ffe2aa5d9769e289d1aaa9f60e383c7f80d664,/,/,    JAXRS : support for PathSegment path parameters,/,/,0
3020eef0d69ce852b2325653212541cc7600d5d8,/,/,    Reduce logging levels to reduce LOG clutter when using http GET's,/,/,0
73ca00839ac4fdc183fdc03189e664f2d4b7a217,CXF-1900,Bug,Invalid ContentId Encode,Core,Major,1
6806330fd09997d40dcf8d7a2dd3cda627f6a4d5,CXF-1905,Bug,WSDL2Java can&apos;t handle JAXB-bindings with split WSDLs,None,Major,1
0cd8bfbb71d5541acfbfd5e938cdfdec8e809703,/,/,    Fix pmd error,/,/,0
88a4811d22f3c3d2cfe1177bdcd1dad93961e5ec,CXF-1921,Wish,Class org.apache.cxf.jaxb.JAXBDataBinding is final,JAXB Databinding,Major,1
1f1767d12189177c133fc5c90d601343f4a4e9a7,CXF-1922,Improvement,Improve DynamicClientFactory: make compileJavaSrc() non static and protected,JAXB Databinding,Major,1
15c14870901b12cc8f7572c256ab2ca7798e04bd,CXF-1923,Bug,Message &quot;SOAPBinding can not on method with RPC style&quot; ?,JAX-WS Runtime,Major,1
e0e09f29a0864f463b9a832d2b2de2a0a61bce38,/,/,    JAXRS : adding system schema validation test  improving handling of exception mappers,/,/,0
ec88f36e05a89c8298ed1db00be9001b3ddb175c,/,/,    Work around issue with Sun stax implementation not liking null namespaces,/,/,0
aec9d012b1e0aac2b929c2179de271b9d1dcdec9,CXF-1912,New Feature,Implement asynchronous support for JMS transport in CXF Server ,Transports,Major,1
8761a355ca9a1b25d318c940a3df1d5ddd7bc6a0,CXF-1912,New Feature,Implement asynchronous support for JMS transport in CXF Server ,Transports,Major,1
9f07162b5e86e7c6bf596c1f2c4beba215067137,CXF-1912,New Feature,Implement asynchronous support for JMS transport in CXF Server ,Transports,Major,1
c350f78632782cccf67af446e032f8b600f2b9ae,CXF-1912,New Feature,Implement asynchronous support for JMS transport in CXF Server ,Transports,Major,1
2c7fc49f3a02d886e9aa55ab5e2797bdbc825c71,/,/,    Update to JAXB 2.1.9 (fixes a memory leak),/,/,0
318e9498ffd09b22f8b107d55d071414811e8dc2,CXF-1835,Improvement,Use Jetty Continuations to implement asynchronous HTTP processing,Transports,Major,2
 ,CXF-1912,New Feature,Implement asynchronous support for JMS transport in CXF Server ,Transports,Major
45031b3476b6e21bb2f51ee3fa0262cf0195c699,/,/,    Add some error messages for a common Request/ResponseWrapper annotation mistake,/,/,0
03940264dd656fc9e59efa512cc01ad30acfa2ef,CXF-1918,Improvement,AttachmentUtil creates randomUUID for each attachment,Core,Minor,2
 ,CXF-1916,Improvement,Mtom Performance - MimeBodyPartInputStream performs slow,Core,Minor
c8eac7eb5b5bcf545661bf94764df3ee35d82e4e,/,/,    Further fix for scenario with both SAAJOutInterceptor and JAX-WS SOAPHandlers present on the out-interceptor chain.,/,/,0
c4bac0e7b6d6bda9fa15267c7f706a92d67e41e3,CXF-1835,Improvement,Use Jetty Continuations to implement asynchronous HTTP processing,Transports,Major,2
 ,CXF-1912,New Feature,Implement asynchronous support for JMS transport in CXF Server ,Transports,Major
555aa0ff44575d10ec844a61ff9a15687b726896,/,/,    Perhaps remove a workaround for an XmlSchema bug. Perhaps paper over a new XmlSchema bug. New JIRA Posted to track.,/,/,0
e19941123b338fa13929f5d686d115c59e7f96f3,/,/,    Fixing an XmlSchema bug uncovered an overenthusiastic workaround for it. Make the code adapt.,/,/,0
