CommitID,NMF,TotalAddLines,TotalDeleteLines,LC,FileAdd,FileDelete,NAD,NDVE,NUC,AGE,NMS,NMD,Entropy ,MLMF,EXP,REXP,CommitComplexity,LastCommitComplexity,CFC,CommitTokenCount,LastCommitTokenCount,NCC,CommitMethodNum,LastCommitMethodNum,NMC,NIR,a2a,Tag
afa6bc0b100450b5d80a27bf5b87cbd4a0fbb3a5,4,184,10,174,1,0,1,1,15,176,2,3,0.92257839,682,58,0,91,81,10,6252,4737,1515,54,46,8,1,97.26556695,Arch
441076b2ccf66949310030fc6680bb68c259d8da,6,230,83,147,2,0,2,5,9,97,1,3,1.971324609,1657,59,1,136,125,11,12707,12028,679,78,69,9,1,90.68718905,Arch
57611d10b5ae5cb3580dcbd4abb4cdc131cbd575,2,284,0,284,2,0,2,1,1,0,1,2,0.953126983,0,3,0,16,0,16,1436,0,1436,12,0,12,1,90.75590551,Arch
7261f0850727aea611cd34e1bb07d684b44534f6,18,814,102,712,7,0,7,32,66,83,5,16,3.458041202,4457,33,2,571,510,61,28444,24915,3529,387,357,30,1,97.18598857,Arch
0c4f2fdc15982870b59d3458303973af95984266,14,772,63,709,5,0,5,5,32,69,2,7,3.344168456,1934,3,2,144,103,41,14599,10870,3729,70,50,20,1,95.11815113,Arch
aa6342c3c9af53e7064546becf987e26534d0764,16,156,291,135,0,1,1,2,33,27,2,8,3.331105652,2931,65,10,216,227,11,15397,16370,973,117,122,5,2,95.29164607,Arch
d412fb2fe642417460532044cac162bb68f4bec4,142,3296,2471,825,3,1,4,3,68,282,10,79,5.321546339,36897,16,0,3220,3185,35,238787,235690,3097,2005,1973,32,1,88.25265643,Arch
1d6978cde4c98c82c184f6404f49ef0f4832fbd6,6,70,15,55,0,0,0,11,40,2,1,4,2.354050586,1784,77,9,130,124,6,9248,8943,305,66,64,2,1,91.85261003,Arch
371526789d663dee85041eb31c27c52c81ef87ef,14,246,33,213,0,0,0,2,30,105,2,10,3.055693701,4299,13,3,344,325,19,26487,25073,1414,175,169,6,1,89.41200242,Arch
b4562e86e4b58d6151fdeea12e727b8c8881a213,14,33,246,213,0,0,0,3,31,0,2,10,3.055693701,4512,78,3,325,344,19,25073,26487,1414,169,175,6,1,89.41200242,Arch
783c9cb3693ff7d82cc3d43a4964c64a4da19436,14,243,29,214,0,0,0,3,32,0,2,10,3.040572626,4299,14,4,345,325,20,26504,25073,1431,176,169,7,1,89.40343782,Arch
c8a2033c275e21a752893fc89311e1f6846f5a78,3,99,2,97,1,0,1,1,9,51,2,3,1.114673716,760,1,0,63,60,3,6462,5804,658,30,28,2,1,90.31896137,Arch
75040ee9e5caa0783009b6ef529d6605e82d4135,26,365,299,66,0,0,0,3,35,126,5,12,3.536496903,6425,79,4,650,650,0,29196,28842,354,601,601,0,1,96.75404047,Arch
50c2b76d725a71608a38217370b1ac45cedae405,14,28,242,214,0,0,0,4,37,12,2,10,3.051779948,4546,1,1,328,348,20,25283,26714,1431,169,176,7,1,93.22847241,Arch
d5026e9a24850bdcce9f6df3686bf2235d7d01c4,48,883,181,702,1,0,1,2,40,69,3,17,4.937551753,9081,61,3,1060,978,82,56616,51400,5216,708,670,38,1,97.19312382,Arch
c89bf1de20a1c9eb7873b4671ad3d37bc7111245,5,105,15,90,1,0,1,1,9,55,1,3,1.23811376,519,83,5,46,43,3,3087,2514,573,18,17,1,1,89.02136884,Arch
61148c1c43c9ff5ba04b6c174e9e2a006db9e7b3,47,935,404,531,0,0,0,4,42,183,5,30,3.79226223,16044,63,2,1689,1613,76,107234,102649,4585,1009,978,31,1,86.40022204,Arch
00cd35f90ad0cd96a943edd148bf881fc4b7bb5b,6,118,5,113,2,0,2,6,40,29,1,4,1.690256112,1130,0,0,50,44,6,6384,5983,401,29,24,5,1,91.82532128,Arch
8fef50e237b2342ea3366be32950a2b87a9608c4,27,405,109,296,1,0,1,3,41,240,7,23,3.52427775,9592,3,2,838,825,13,62826,60869,1957,570,557,13,1,92.28462095,Arch
826a04d1425f47fdd80c293569a359021d1b6586,14,1130,32,1098,9,0,9,1,43,29,2,9,3.312173088,4778,23,1,596,512,84,37435,31278,6157,452,394,58,1,89.70684039,Arch
02331fc223ca1272e3a9039c6563b9d511a8fbef,19,645,119,526,2,0,2,2,45,155,2,16,3.399509917,4627,91,9,501,434,67,28814,25611,3203,259,228,31,1,96.67152897,Arch
1df5ded433eced3bbb66137bc741e616beab9a70,8,99,10,89,2,0,2,1,3,121,3,3,2.559133329,4854,66,3,318,318,0,38312,37881,431,161,161,0,1,96.41545282,Arch
b4441abcf74951ec0ce28593b96baa84456a97d3,4,83,0,83,1,0,1,1,46,3,1,3,0.989692929,1966,4,1,301,297,4,9237,8850,387,294,290,4,1,97.05249842,Arch
21db6d7a84d4a83ec98c110e92ff9c92d05dd530,50,1081,199,882,3,0,3,8,49,57,4,34,4.578583525,15631,20,4,1619,1531,88,92492,87377,5115,1005,958,47,1,97.22222222,Arch
0e1c592c697c8e55491d869fb18126c3ff1d87a2,1,0,59,59,0,1,1,3,3,1114,1,1,0.0,59,25,0,0,5,5,0,232,232,0,5,5,0,96.60291897,Arch
4783176554e7d4ae7b7296cf633d750ae27e65d9,53,2251,460,1791,14,1,15,13,48,277,4,30,4.671909947,12512,7,0,1430,1309,121,85788,77846,7942,875,809,66,1,96.28970427,Arch
9e8308527a3a19bf58397ededfbf91a70568060e,3,0,162,162,0,0,0,8,16,162,1,3,1.487988089,1238,6,3,70,85,15,8747,10037,1290,35,43,8,1,94.15881904,Arch
23dca6c237517bc9d9407556af6b1042f09ae76b,24,806,301,505,8,0,8,37,81,205,5,10,3.815354957,2858,9,2,297,266,31,19511,16743,2768,111,91,20,1,91.70574836,Arch
ab3fbb88950ca351723f2f46da9f40ba325a03b5,12,239,235,4,1,1,2,3,28,60,1,7,2.861163152,2547,18,1,170,169,1,15347,14862,485,93,93,0,1,91.72485131,Arch
178767948e906f673d6d4a357c65c11bc574f619,40,687,1284,597,2,5,7,1,54,41,4,29,4.338183277,12588,24,5,1084,1138,54,68295,71845,3550,736,780,44,0,91.43154336,Arch
a60fab3a5c6df1b9b3d32f192d4c6ca4ff1d6f6d,41,1296,687,609,5,2,7,2,55,92,4,30,4.363348088,12550,100,6,1229,1174,55,75994,72389,3605,821,776,45,1,91.43154336,Arch
073c318d9fd83d40b1dde1cc149def617ce31e8f,4,12,0,12,0,0,0,4,26,710,2,4,1.918295834,944,68,3,79,79,0,6958,6900,58,29,29,0,1,94.72270198,Arch
57c8113ee1941615a03f0efc2e3d46b634e940eb,9,68,61,7,0,0,0,1,25,512,2,4,1.918579118,2161,71,6,129,132,3,16180,16144,36,78,79,1,1,95.31122956,Arch
e528dd798ab8ce6e4d444d2d771c107c503e8f25,41,4069,21,4048,33,0,33,1,83,35,5,18,4.803467566,3898,7,1,877,488,389,38919,20176,18743,588,362,226,1,94.63982103,Arch
9735f4b8efaa3d333e496c1159bd9ae0b222519a,10,286,129,157,1,0,1,1,2,9,2,6,2.088504823,1749,8,1,218,200,18,9135,8321,814,112,103,9,1,94.61530602,Arch
916f12b7dd4b635c790b17876fa49fb786233e94,35,586,1536,950,3,12,15,1,16,393,2,17,4.16813403,4253,12,2,315,391,76,21527,28136,6609,213,248,35,1,88.37680768,Arch
