CommitID,FileNum,TotalAddLines,TotalDeleteLines,FileName,AddLines,DeleteLines,CodeLines,FileAdd,FileDelete,NDVE,NUC,AGE,NS,ND,Entropy ,LT,EXP,REXP
,,,,avatica/src/main/java/org/apache/calcite/avatica/ConnectionConfigImpl.java,1,1,229,,,,,,,,,,,
,,,,avatica/src/main/java/org/apache/calcite/avatica/util/AbstractCursor.java,1,1,1377,,,,,,,,,,,
,,,,avatica/src/main/java/org/apache/calcite/avatica/util/Cursor.java,1,1,146,,,,,,,,,,,
,,,,core/src/main/java/org/apache/calcite/config/CalciteConnectionProperty.java,7,3,129,,,,,,,,,,,
,,,,core/src/main/java/org/apache/calcite/sql/SqlAbstractDateTimeLiteral.java,4,4,152,,,,,,,,,,,
,,,,core/src/main/java/org/apache/calcite/sql/SqlDialect.java,1,1,545,,,,,,,,,,,
,,,,core/src/test/java/org/apache/calcite/test/JdbcTest.java,1,1,7438,,,,,,,,,,,
10830827e9360b7e181fb20993275927469a7d0d,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0,0,1276,8
80bbb5bf2a53612be6bf2e6f086141e84c5e9a61,1,3,3,core/src/main/java/org/apache/calcite/adapter/enumerable/PhysTypeImpl.java,3,3,600,0,0,1,8,647,1,1,0,600,1277,7
19a67e1de28dcb7576589222f79c804a3b81975c,16,203,37,core/src/main/java/org/apache/calcite/config/CalciteConnectionConfig.java,2,0,53,1,0,2,68,305,1,7,3.162259217,22733,1278,8
,,,,core/src/main/java/org/apache/calcite/config/CalciteConnectionConfigImpl.java,5,0,97,,,,,,,,,,,
,,,,core/src/main/java/org/apache/calcite/config/CalciteConnectionProperty.java,6,0,133,,,,,,,,,,,
,,,,core/src/main/java/org/apache/calcite/config/NullCollation.java,50,0,0,,,,,,,,,,,
,,,,core/src/main/java/org/apache/calcite/prepare/CalcitePrepareImpl.java,1,0,1384,,,,,,,,,,,
,,,,core/src/main/java/org/apache/calcite/rel/RelCollationImpl.java,1,1,171,,,,,,,,,,,
,,,,core/src/main/java/org/apache/calcite/rel/RelCollations.java,1,4,173,,,,,,,,,,,
,,,,core/src/main/java/org/apache/calcite/rel/RelFieldCollation.java,34,11,253,,,,,,,,,,,
,,,,core/src/main/java/org/apache/calcite/rex/RexFieldCollation.java,1,1,70,,,,,,,,,,,
,,,,core/src/main/java/org/apache/calcite/sql/validate/SqlValidator.java,9,0,737,,,,,,,,,,,
,,,,core/src/main/java/org/apache/calcite/sql/validate/SqlValidatorImpl.java,11,0,4495,,,,,,,,,,,
,,,,core/src/main/java/org/apache/calcite/sql2rel/SqlToRelConverter.java,17,0,4906,,,,,,,,,,,
,,,,core/src/main/java/org/apache/calcite/tools/RelBuilder.java,6,5,1449,,,,,,,,,,,
,,,,core/src/test/java/org/apache/calcite/test/JdbcTest.java,53,4,7438,,,,,,,,,,,
,,,,core/src/test/java/org/apache/calcite/test/MockCatalogReader.java,1,2,689,,,,,,,,,,,
,,,,core/src/test/java/org/apache/calcite/test/SqlToRelTestBase.java,5,9,685,,,,,,,,,,,
c7809245478a74b3e574f2899589d83dfb27817f,2,75,12,core/src/main/java/org/apache/calcite/sql/SqlCallBinding.java,1,1,294,0,0,10,69,24,1,2,0.157906374,7781,0,0
,,,,core/src/test/java/org/apache/calcite/test/JdbcTest.java,74,11,7487,,,,,,,,,,,
8cd8ad9259bbab48b8794e6033eafddc2d611698,2,4,4,core/src/main/java/org/apache/calcite/model/package-info.java,1,1,41,0,0,2,6,513,1,2,0.811278124,96,1279,9
,,,,core/src/main/java/org/apache/calcite/rel/rules/package-info.java,3,3,55,,,,,,,,,,,
737846ee992cbeb6513075fdda5d99b42b6cf515,1,5,6,core/src/main/java/org/apache/calcite/sql/validate/SqlValidatorImpl.java,5,6,4506,0,0,4,20,9,1,1,0,4506,0,0
4e61eae560f5e2e46ca96a1002522cd1a3317a4e,1,41,0,core/src/test/java/org/apache/calcite/test/SqlToRelConverterTest.java,41,0,1446,0,0,5,27,81,1,1,0,1446,1280,10
16478ee19e53bd20c249170de2a5e7e83a68b1d3,5,1130,1031,core/src/test/java/org/apache/calcite/test/CalciteSuite.java,1,0,147,2,0,1,70,59,1,2,1.536949253,8565,1281,9
,,,,core/src/test/java/org/apache/calcite/test/JdbcTest.java,22,1029,7550,,,,,,,,,,,
,,,,core/src/test/java/org/apache/calcite/test/ReflectiveSchemaTest.java,3,2,868,,,,,,,,,,,
,,,,core/src/test/java/org/apache/calcite/test/UdfTest.java,561,0,0,,,,,,,,,,,
,,,,core/src/test/java/org/apache/calcite/util/Smalls.java,543,0,0,,,,,,,,,,,
3e7efce6e9eafd1c3fcaaac5ce9b1c2e483e8446,4,105,0,core/src/main/java/org/apache/calcite/adapter/enumerable/ReflectiveCallNotNullImplementor.java,35,0,61,0,0,1,12,309,1,4,1.868140431,2553,1282,10
,,,,core/src/main/java/org/apache/calcite/runtime/SqlFunctions.java,31,0,1388,,,,,,,,,,,
,,,,core/src/test/java/org/apache/calcite/test/UdfTest.java,30,0,561,,,,,,,,,,,
,,,,core/src/test/java/org/apache/calcite/util/Smalls.java,9,0,543,,,,,,,,,,,
f155666156c26fa43e4191af43ad99a779aad5b0,2,54,2,core/src/main/java/org/apache/calcite/plan/SubstitutionVisitor.java,2,2,2435,0,0,4,19,59,1,2,0.371232327,3467,12,1
,,,,core/src/test/java/org/apache/calcite/test/MaterializationTest.java,52,0,1032,,,,,,,,,,,
33f737ea4fe2bc84b5df7c9df024359c9d1178d2,7,143,1,core/src/main/java/org/apache/calcite/rel/metadata/BuiltInMetadata.java,12,0,352,1,0,8,44,219,1,3,1.583021775,4144,5,0
,,,,core/src/main/java/org/apache/calcite/rel/metadata/DefaultRelMetadataProvider.java,1,0,55,,,,,,,,,,,
,,,,core/src/main/java/org/apache/calcite/rel/metadata/RelMdMaxRowCount.java,97,0,0,,,,,,,,,,,
,,,,core/src/main/java/org/apache/calcite/rel/metadata/RelMdUtil.java,1,1,781,,,,,,,,,,,
,,,,core/src/main/java/org/apache/calcite/rel/metadata/RelMetadataQuery.java,14,0,569,,,,,,,,,,,
,,,,core/src/main/java/org/apache/calcite/util/BuiltInMethod.java,2,0,385,,,,,,,,,,,
,,,,core/src/test/java/org/apache/calcite/test/RelOptRulesTest.java,16,0,2002,,,,,,,,,,,
3e49bc4384ae51732f8b3589c4a0db77001f1890,1,11,7,core/src/main/java/org/apache/calcite/rel/metadata/RelMdMaxRowCount.java,11,7,97,0,0,2,2,0,1,1,0,97,39,0
d3c5acd3a95e1926e0985e99a2d802a60e096b32,2,61,0,core/src/main/java/org/apache/calcite/plan/volcano/VolcanoPlanner.java,1,0,2031,0,0,5,19,91,1,2,0.120681014,3049,13,0
,,,,core/src/test/java/org/apache/calcite/tools/PlannerTest.java,60,0,1018,,,,,,,,,,,
24b074715c2663d78c0b2a2d42e0711c733b1f40,14,510,138,core/src/main/java/org/apache/calcite/rel/core/Join.java,15,18,377,0,0,8,45,202,1,5,2.970241367,10916,1283,3
,,,,core/src/main/java/org/apache/calcite/rel/core/Minus.java,2,10,64,,,,,,,,,,,
,,,,core/src/main/java/org/apache/calcite/rel/core/SemiJoin.java,5,5,125,,,,,,,,,,,
,,,,core/src/main/java/org/apache/calcite/rel/metadata/RelMdDistinctRowCount.java,35,0,294,,,,,,,,,,,
,,,,core/src/main/java/org/apache/calcite/rel/metadata/RelMdMaxRowCount.java,54,17,101,,,,,,,,,,,
,,,,core/src/main/java/org/apache/calcite/rel/metadata/RelMdRowCount.java,45,15,118,,,,,,,,,,,
,,,,core/src/main/java/org/apache/calcite/rel/metadata/RelMdUtil.java,55,6,781,,,,,,,,,,,
,,,,core/src/main/java/org/apache/calcite/rel/metadata/RelMetadataQuery.java,2,2,583,,,,,,,,,,,
,,,,core/src/main/java/org/apache/calcite/sql/validate/SqlValidator.java,2,2,746,,,,,,,,,,,
,,,,core/src/main/java/org/apache/calcite/util/Util.java,59,4,2229,,,,,,,,,,,
,,,,core/src/test/java/org/apache/calcite/test/CalciteAssert.java,1,1,1640,,,,,,,,,,,
,,,,core/src/test/java/org/apache/calcite/test/MockCatalogReader.java,17,16,688,,,,,,,,,,,
,,,,core/src/test/java/org/apache/calcite/test/RelMetadataTest.java,209,33,1152,,,,,,,,,,,
,,,,core/src/test/java/org/apache/calcite/test/RelOptRulesTest.java,9,9,2018,,,,,,,,,,,
81b487684f9a0781d6e58494cba1b690ff42c028,4,72,39,core/src/main/java/org/apache/calcite/plan/RelOptRuleCall.java,13,2,224,0,0,1,20,623,1,2,1.338755522,2787,1284,4
,,,,core/src/main/java/org/apache/calcite/plan/volcano/VolcanoPlanner.java,2,1,2032,,,,,,,,,,,
,,,,core/src/main/java/org/apache/calcite/plan/volcano/VolcanoRuleCall.java,48,27,341,,,,,,,,,,,
,,,,core/src/main/java/org/apache/calcite/plan/volcano/VolcanoRuleMatch.java,9,9,190,,,,,,,,,,,
3be816f450450e8e43286e6ea208af6e30520146,27,3957,215,avatica-server/src/main/java/org/apache/calcite/avatica/server/AvaticaHandler.java,5,55,80,2,0,4,23,95,2,7,1.644441679,14403,15,0
,,,,avatica-server/src/main/java/org/apache/calcite/avatica/server/AvaticaJsonHandler.java,93,0,0,,,,,,,,,,,
,,,,avatica-server/src/main/java/org/apache/calcite/avatica/server/AvaticaProtobufHandler.java,15,2,72,,,,,,,,,,,
,,,,avatica-server/src/main/java/org/apache/calcite/avatica/server/DelegatingAvaticaHandler.java,126,0,0,,,,,,,,,,,
,,,,avatica-server/src/main/java/org/apache/calcite/avatica/server/HandlerFactory.java,1,1,48,,,,,,,,,,,
,,,,avatica-server/src/main/java/org/apache/calcite/avatica/server/HttpServer.java,46,1,123,,,,,,,,,,,
,,,,avatica-server/src/main/java/org/apache/calcite/avatica/server/Main.java,1,1,100,,,,,,,,,,,
,,,,avatica-server/src/test/java/org/apache/calcite/avatica/remote/AlternatingRemoteMetaTest.java,2,2,392,,,,,,,,,,,
,,,,avatica-server/src/test/java/org/apache/calcite/avatica/remote/RemoteMetaTest.java,61,7,478,,,,,,,,,,,
,,,,avatica-server/src/test/java/org/apache/calcite/avatica/server/HandlerFactoryTest.java,1,1,58,,,,,,,,,,,
,,,,avatica/src/main/java/org/apache/calcite/avatica/AvaticaClientRuntimeException.java,9,1,86,,,,,,,,,,,
,,,,avatica/src/main/java/org/apache/calcite/avatica/AvaticaSqlException.java,11,1,128,,,,,,,,,,,
,,,,avatica/src/main/java/org/apache/calcite/avatica/Helper.java,5,1,72,,,,,,,,,,,
,,,,avatica/src/main/java/org/apache/calcite/avatica/proto/Responses.java,3022,36,8118,,,,,,,,,,,
,,,,avatica/src/main/java/org/apache/calcite/avatica/remote/AbstractHandler.java,8,1,148,,,,,,,,,,,
,,,,avatica/src/main/java/org/apache/calcite/avatica/remote/AbstractService.java,11,3,152,,,,,,,,,,,
,,,,avatica/src/main/java/org/apache/calcite/avatica/remote/Handler.java,9,0,58,,,,,,,,,,,
,,,,avatica/src/main/java/org/apache/calcite/avatica/remote/LocalService.java,26,18,297,,,,,,,,,,,
,,,,avatica/src/main/java/org/apache/calcite/avatica/remote/MockProtobufService.java,6,6,144,,,,,,,,,,,
,,,,avatica/src/main/java/org/apache/calcite/avatica/remote/ProtobufTranslationImpl.java,4,0,238,,,,,,,,,,,
,,,,avatica/src/main/java/org/apache/calcite/avatica/remote/Service.java,452,54,2802,,,,,,,,,,,
,,,,avatica/src/test/java/org/apache/calcite/avatica/remote/ErrorResponseTest.java,8,3,63,,,,,,,,,,,
,,,,avatica/src/test/java/org/apache/calcite/avatica/remote/ProtobufHandlerTest.java,3,1,130,,,,,,,,,,,
,,,,avatica/src/test/java/org/apache/calcite/avatica/remote/ProtobufTranslationImplTest.java,19,16,341,,,,,,,,,,,
,,,,avatica/src/test/java/org/apache/calcite/avatica/test/AvaticaClientRuntimeExceptionTest.java,4,1,50,,,,,,,,,,,
,,,,avatica/src/test/java/org/apache/calcite/avatica/test/AvaticaSqlExceptionTest.java,4,1,49,,,,,,,,,,,
,,,,avatica/src/test/java/org/apache/calcite/avatica/test/JsonHandlerTest.java,5,2,176,,,,,,,,,,,
6c35f3b81c0dc9d37897dd7304098204e96ee883,1,62,1,core/src/test/java/org/apache/calcite/sql/parser/SqlParserTest.java,62,1,6089,0,0,3,19,97,1,1,0,6089,1285,5
14419d8c360da8bdfa9d29f8c1d2fff357106db0,2,31,11,core/src/main/java/org/apache/calcite/prepare/CalcitePrepareImpl.java,10,7,1385,0,0,10,71,42,1,2,0.973668065,7928,1286,6
,,,,core/src/test/java/org/apache/calcite/test/JdbcTest.java,21,4,6543,,,,,,,,,,,
d259cad23d396cef213f6e773f2e22e205f4230c,1,15,87,avatica/src/main/java/org/apache/calcite/avatica/remote/Service.java,15,87,3200,0,0,7,24,3,1,1,0,3200,16,1
cd58fe73f29dd576ac2525f22c34e9b3d4df1913,3,147,14,avatica/src/main/java/org/apache/calcite/avatica/proto/Responses.java,90,10,11104,0,0,3,25,2,1,3,1.11223902,14576,17,2
,,,,avatica/src/main/java/org/apache/calcite/avatica/remote/Service.java,52,4,3128,,,,,,,,,,,
,,,,avatica/src/test/java/org/apache/calcite/avatica/remote/ProtobufTranslationImplTest.java,5,0,344,,,,,,,,,,,
b0fa9f379a2ed4426130bc565c55af74becbcd25,1,6,2,core/src/main/java/org/apache/calcite/rel/metadata/RelMdMaxRowCount.java,6,2,138,0,0,4,4,8,1,1,0,138,0,0
9be2bdb96a0f40de463ab867ab8232712c544ed8,3,67,5,core/src/main/java/org/apache/calcite/rel/metadata/RelMdPredicates.java,7,2,740,0,0,4,18,79,1,3,0.94056624,3952,0,0
,,,,core/src/main/java/org/apache/calcite/rex/RexUtil.java,57,0,1884,,,,,,,,,,,
,,,,core/src/test/java/org/apache/calcite/test/RelMetadataTest.java,3,3,1328,,,,,,,,,,,
8281668fbf7b5f1cc5f64796ebe1604ae634510d,4,67,61,core/src/main/java/org/apache/calcite/rel/metadata/RelMdPredicates.java,11,12,745,0,0,4,19,224,1,3,1.788957377,4991,1287,4
,,,,core/src/main/java/org/apache/calcite/rex/RexProgram.java,3,40,977,,,,,,,,,,,
,,,,core/src/main/java/org/apache/calcite/rex/RexUtil.java,7,3,1941,,,,,,,,,,,
,,,,core/src/test/java/org/apache/calcite/test/RelMetadataTest.java,46,6,1328,,,,,,,,,,,
9c86556ff397f2548bffe90e7e338774d329211d,5,18,54,avatica/src/main/java/org/apache/calcite/avatica/util/Cursor.java,1,2,146,0,0,2,10,652,3,3,1.348370539,1490,1288,5
,,,,avatica/src/main/java/org/apache/calcite/avatica/util/IteratorCursor.java,5,5,85,,,,,,,,,,,
,,,,core/src/test/java/org/apache/calcite/sql/test/SqlTester.java,1,2,384,,,,,,,,,,,
,,,,linq4j/src/main/java/org/apache/calcite/linq4j/Enumerator.java,1,3,131,,,,,,,,,,,
,,,,linq4j/src/main/java/org/apache/calcite/linq4j/Linq4j.java,10,42,744,,,,,,,,,,,
e9d506021252e1da6c09cebad3f747cd0e627d90,8,259,10,core/src/main/java/org/apache/calcite/rel/rules/PruneEmptyRules.java,2,1,262,0,0,3,32,366,1,6,2.18322528,15268,2,0
,,,,core/src/main/java/org/apache/calcite/rel/stream/StreamRules.java,74,1,198,,,,,,,,,,,
,,,,core/src/main/java/org/apache/calcite/runtime/CalciteResource.java,3,0,608,,,,,,,,,,,
,,,,core/src/main/java/org/apache/calcite/sql/validate/SqlValidatorImpl.java,38,7,4505,,,,,,,,,,,
,,,,core/src/test/java/org/apache/calcite/sql/test/SqlAdvisorTest.java,3,1,1213,,,,,,,,,,,
,,,,core/src/test/java/org/apache/calcite/test/MockCatalogReader.java,16,0,689,,,,,,,,,,,
,,,,core/src/test/java/org/apache/calcite/test/SqlValidatorTest.java,15,0,7426,,,,,,,,,,,
,,,,core/src/test/java/org/apache/calcite/test/StreamTest.java,108,0,367,,,,,,,,,,,
937fc461a375818921e8147c2d23e26b7e8dfca0,6,59,65,core/src/main/java/org/apache/calcite/rel/stream/StreamRules.java,14,12,271,0,0,3,33,0,1,4,1.416487672,14039,1289,6
,,,,core/src/main/java/org/apache/calcite/runtime/CalciteResource.java,1,1,611,,,,,,,,,,,
,,,,core/src/main/java/org/apache/calcite/sql/validate/SqlValidatorImpl.java,3,3,4536,,,,,,,,,,,
,,,,core/src/test/java/org/apache/calcite/test/MockCatalogReader.java,2,2,705,,,,,,,,,,,
,,,,core/src/test/java/org/apache/calcite/test/SqlValidatorTest.java,1,1,7441,,,,,,,,,,,
,,,,core/src/test/java/org/apache/calcite/test/StreamTest.java,38,46,475,,,,,,,,,,,
de3880298b180a38013c2a748758c863082ac272,10,152,16,core/src/main/java/org/apache/calcite/adapter/enumerable/RexImpTable.java,31,13,1902,0,0,3,34,181,1,8,2.608484426,14756,13,0
,,,,core/src/main/java/org/apache/calcite/prepare/CalcitePrepareImpl.java,7,2,1388,,,,,,,,,,,
,,,,core/src/main/java/org/apache/calcite/prepare/Prepare.java,2,0,583,,,,,,,,,,,
,,,,core/src/main/java/org/apache/calcite/runtime/CalciteResource.java,3,0,611,,,,,,,,,,,
,,,,core/src/main/java/org/apache/calcite/sql/fun/SqlSequenceValueOperator.java,9,0,60,,,,,,,,,,,
,,,,core/src/main/java/org/apache/calcite/sql/validate/SqlValidator.java,2,0,746,,,,,,,,,,,
,,,,core/src/main/java/org/apache/calcite/sql/validate/SqlValidatorImpl.java,24,0,4536,,,,,,,,,,,
,,,,core/src/main/java/org/apache/calcite/sql2rel/StandardConvertletTable.java,2,1,1214,,,,,,,,,,,
,,,,core/src/main/java/org/apache/calcite/util/Util.java,52,0,2284,,,,,,,,,,,
,,,,core/src/test/java/org/apache/calcite/util/UtilTest.java,20,0,1432,,,,,,,,,,,
a850c41e2da262234475ec56383457475e9fabee,2,54,3,core/src/main/java/org/apache/calcite/rex/RexSlot.java,8,3,101,0,0,1,4,803,1,2,0.707669,356,1290,7
,,,,core/src/test/java/org/apache/calcite/rex/RexExecutorTest.java,46,0,255,,,,,,,,,,,
fa08c46d3f9b1d5bb6f8f2772effb76d02cecb9a,1,4,0,core/src/test/java/org/apache/calcite/sql/parser/SqlParserTest.java,4,0,6150,0,0,4,20,19,1,1,0,6150,0,0
a8a8878da1d3f9a1847ca2f39747cd37af890571,3,1431,0,core/src/main/java/org/apache/calcite/rel/rel2sql/RelToSqlConverter.java,1058,0,0,3,0,1,1,0,1,2,0.922829407,0,3,0
,,,,core/src/main/java/org/apache/calcite/rel/rel2sql/package-info.java,26,0,0,,,,,,,,,,,
,,,,core/src/test/java/org/apache/calcite/rel/rel2sql/RelToSqlConverterTest.java,347,0,0,,,,,,,,,,,
eedd3dc4cc2c28eb05bc42edeaaeb196920da864,5,130,54,core/src/main/java/org/apache/calcite/adapter/jdbc/JdbcUtils.java,1,7,235,0,0,5,19,144,1,5,1.015579453,3263,1291,8
,,,,core/src/main/java/org/apache/calcite/rel/rel2sql/RelToSqlConverter.java,15,12,1058,,,,,,,,,,,
,,,,core/src/main/java/org/apache/calcite/sql/SqlDialect.java,111,34,545,,,,,,,,,,,
,,,,core/src/test/java/org/apache/calcite/rel/rel2sql/RelToSqlConverterTest.java,2,0,347,,,,,,,,,,,
,,,,core/src/test/java/org/apache/calcite/tools/PlannerTest.java,1,1,1078,,,,,,,,,,,
980d9f811af4e0ff32fc1487e469a51585db48a6,4,858,826,core/src/main/java/org/apache/calcite/adapter/jdbc/JdbcImplementor.java,3,546,582,1,0,1,19,106,1,2,1.511903578,2837,1292,9
,,,,core/src/main/java/org/apache/calcite/adapter/jdbc/JdbcRules.java,27,274,1194,,,,,,,,,,,
,,,,core/src/main/java/org/apache/calcite/rel/rel2sql/RelToSqlConverter.java,2,6,1061,,,,,,,,,,,
,,,,core/src/main/java/org/apache/calcite/rel/rel2sql/SqlImplementor.java,826,0,0,,,,,,,,,,,
47e0e7c952aed22dd237529bb459a59580034f91,5,200,1021,core/src/main/java/org/apache/calcite/adapter/jdbc/JdbcImplementor.java,12,4,39,0,0,4,20,11,1,3,1.216132395,3017,1293,10
,,,,core/src/main/java/org/apache/calcite/adapter/jdbc/JdbcRules.java,11,167,947,,,,,,,,,,,
,,,,core/src/main/java/org/apache/calcite/rel/rel2sql/RelToSqlConverter.java,56,820,1057,,,,,,,,,,,
,,,,core/src/main/java/org/apache/calcite/rel/rel2sql/SqlImplementor.java,119,30,826,,,,,,,,,,,
,,,,core/src/test/java/org/apache/calcite/test/CalciteSuite.java,2,0,148,,,,,,,,,,,
963ba1b1b3d2ab95989d8383e0a855c3ae5e24cb,3,124,36,core/src/main/java/org/apache/calcite/adapter/enumerable/RexImpTable.java,55,36,1920,0,0,2,72,27,1,2,1.343417753,9349,72,0
,,,,core/src/test/java/org/apache/calcite/test/JdbcTest.java,51,0,6560,,,,,,,,,,,
,,,,core/src/test/java/org/apache/calcite/test/ReflectiveSchemaTest.java,18,0,869,,,,,,,,,,,
83fedf32ff1017a157e983bd94faff3d2a4dc482,11,49,65,avatica-server/src/main/java/org/apache/calcite/avatica/server/AvaticaHandler.java,2,0,30,0,0,1,26,81,3,6,2.650655568,7355,1294,11
,,,,avatica-server/src/main/java/org/apache/calcite/avatica/server/AvaticaJsonHandler.java,2,3,93,,,,,,,,,,,
,,,,avatica-server/src/main/java/org/apache/calcite/avatica/server/AvaticaProtobufHandler.java,1,2,85,,,,,,,,,,,
,,,,avatica-server/src/main/java/org/apache/calcite/avatica/server/DelegatingAvaticaHandler.java,19,32,126,,,,,,,,,,,
,,,,avatica/src/main/java/org/apache/calcite/avatica/remote/AbstractHandler.java,1,2,155,,,,,,,,,,,
,,,,avatica/src/main/java/org/apache/calcite/avatica/remote/AbstractService.java,1,2,160,,,,,,,,,,,
,,,,avatica/src/main/java/org/apache/calcite/avatica/remote/Service.java,4,8,3176,,,,,,,,,,,
,,,,avatica/src/main/java/org/apache/calcite/avatica/util/Base64.java,7,7,2087,,,,,,,,,,,
,,,,avatica/src/test/java/org/apache/calcite/avatica/remote/ProtobufTranslationImplTest.java,6,6,349,,,,,,,,,,,
,,,,avatica/src/test/java/org/apache/calcite/avatica/test/JsonHandlerTest.java,1,2,179,,,,,,,,,,,
,,,,core/src/main/java/org/apache/calcite/rel/rel2sql/SqlImplementor.java,5,1,915,,,,,,,,,,,
352aaeade9c9b1d99710009e0509cfe8ddfdb698,1,8,4,core/src/main/java/org/apache/calcite/rel/metadata/RelMdUtil.java,8,4,830,0,0,4,10,29,1,1,0,830,14,1
84b55ef5877f947548bb19ce1133fb0abd9a6d29,3,35,3,core/src/main/java/org/apache/calcite/adapter/enumerable/EnumerableLimit.java,15,0,137,0,0,10,73,305,1,3,1.504379003,6890,15,2
,,,,core/src/main/java/org/apache/calcite/rel/metadata/RelMdMaxRowCount.java,16,0,142,,,,,,,,,,,
,,,,core/src/test/java/org/apache/calcite/test/JdbcTest.java,4,3,6611,,,,,,,,,,,
8c2bc8f16b7b26fed7a53aa06f940341dea18219,4,20,19,core/src/main/java/org/apache/calcite/sql/fun/SqlGroupIdFunction.java,1,1,39,0,0,10,74,825,1,2,0.863222579,6728,1295,12
,,,,core/src/main/java/org/apache/calcite/sql/fun/SqlGroupingFunction.java,1,1,38,,,,,,,,,,,
,,,,core/src/main/java/org/apache/calcite/sql/fun/SqlGroupingIdFunction.java,1,1,39,,,,,,,,,,,
,,,,core/src/test/java/org/apache/calcite/test/JdbcTest.java,17,16,6612,,,,,,,,,,,
02e7ad61321f9690b41cc1c93c6b9c92fb925451,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0,0,1296,13
d55ff83ff3a45b6adffb840daefac3cd2aea34e5,2,86,45,core/src/test/java/org/apache/calcite/test/RelOptRulesTest.java,47,39,2018,0,0,1,46,168,1,1,0.928139351,2157,1297,14
,,,,core/src/test/java/org/apache/calcite/test/RelOptTestBase.java,39,6,139,,,,,,,,,,,
5197a714705c7bfaa6a46a0907267b47870b18d1,8,294,34,core/src/main/java/org/apache/calcite/plan/RelOptPredicateList.java,15,5,90,1,0,8,75,256,1,5,2.299875506,14134,1298,15
,,,,core/src/main/java/org/apache/calcite/plan/RelOptUtil.java,2,0,3485,,,,,,,,,,,
,,,,core/src/main/java/org/apache/calcite/rel/metadata/RelMdPredicates.java,22,3,744,,,,,,,,,,,
,,,,core/src/main/java/org/apache/calcite/rel/rules/AggregateConstantKeyRule.java,130,0,0,,,,,,,,,,,
,,,,core/src/main/java/org/apache/calcite/rel/rules/ReduceExpressionsRule.java,64,23,965,,,,,,,,,,,
,,,,core/src/main/java/org/apache/calcite/util/Bug.java,5,0,211,,,,,,,,,,,
,,,,core/src/test/java/org/apache/calcite/test/JdbcTest.java,14,2,6613,,,,,,,,,,,
,,,,core/src/test/java/org/apache/calcite/test/RelOptRulesTest.java,42,1,2026,,,,,,,,,,,
f12aa72ec79f8300be6441c1afd83c908f9fe0be,5,51,2,core/src/main/java/org/apache/calcite/sql2rel/SqlToRelConverter.java,5,2,4923,0,0,6,76,74,1,3,2.003825763,15551,0,0
,,,,core/src/main/java/org/apache/calcite/tools/RelBuilder.java,4,0,1450,,,,,,,,,,,
,,,,core/src/test/java/org/apache/calcite/test/JdbcTest.java,21,0,6625,,,,,,,,,,,
,,,,core/src/test/java/org/apache/calcite/test/RelBuilderTest.java,17,0,1066,,,,,,,,,,,
,,,,core/src/test/java/org/apache/calcite/test/SqlToRelConverterTest.java,4,0,1487,,,,,,,,,,,
