CommitID,NMF,TotalAddLines,TotalDeleteLines,LC,FileAdd,FileDelete,NAD,NDVE,NUC,AGE,NMS,NMD,Entropy ,MLMF,EXP,REXP,CommitComplexity,LastCommitComplexity,CFC,CommitTokenCount,LastCommitTokenCount,NCC,CommitMethodNum,LastCommitMethodNum,NMC,NIR,a2a
711b603ddc85210090246349603bdb7a2b1466d7,4,14,6,8,0,0,0,2,7,295,2,2,1.721928095,811,588,3,64,64,0,4694,4663,31,43,43,0,0,100
cd4a1cb4101abcc7cdd1d2d0d73662114108f3e5,8,307,101,206,2,0,2,1,312,15,1,3,2.19547094,3768,202,2,522,500,22,20466,19302,1164,193,181,12,1,99.97914639
15ebad54b4cd6aa377f60c3781e3d0aaeac05526,1,1,1,0,0,0,0,63,117,3,1,1,0,1435,0,0,203,202,1,6578,6573,5,90,90,0,0,100
c2ee1411c8bb73fcf96c12abeedbfe6fde2c6354,2,4,5,1,0,0,0,1,313,0,1,2,0.99107606,1462,203,3,149,149,0,6884,6906,22,58,58,0,1,100
2c90447a593196a11b57d1617f990de2aa492b7c,2,105,19,86,0,0,0,2,2,48,1,2,0.823811633,752,589,2,84,80,4,5401,4723,678,37,34,3,1,100
29317e695394617918fe30007a136d0710800885,2,13,0,13,0,0,0,3,16,16,1,2,0.89049164,995,30,1,147,145,2,5143,5063,80,78,76,2,1,99.86117859
abb74d406a13bd989e718f737b18073af5a626d5,2,5,2,3,0,0,0,3,13,47,1,2,0.863120569,1258,31,2,92,92,0,9799,9763,36,49,49,0,1,100
5f91aa7b4c1a5b7b22305b08c35871050853a855,2,53,1,52,0,0,0,2,3,2,1,2,0.228538144,838,590,3,86,84,2,5848,5401,447,39,37,2,1,100
2ccc834faa3fffcd5d15d2463aeef3ee6f5cea13,2,8,6,2,0,0,0,45,314,20,1,2,0.985228136,4154,0,0,232,232,0,26805,26800,5,119,119,0,1,100
14faea4aab8b772d7e41d0fb12cad110ad922293,2,36,0,36,0,0,0,8,9,2365,1,2,0.99107606,307,0,0,34,28,6,2157,1935,222,22,18,4,1,100
f514b9e44649b56e0d436dba9f332b5e7569f93f,552,6250,25242,18992,3,81,84,1,302,209,11,125,7.606832387,254141,102,0,21443,23346,1903,1482408,1596697,114289,11667,12624,957,1,85.87382528
8973252406fb6a78eeac7484aa223f5265a3b0b6,2,36,0,36,0,0,0,8,9,2365,1,2,0.99107606,307,0,0,34,28,6,2157,1935,222,22,18,4,1,100
67e99a42361b8f0febc3e691488c668ebfe257e9,550,25210,6254,18956,81,3,84,2,314,361,11,125,7.600808686,234842,34,0,23310,21418,1892,1594353,1480708,113645,12600,11651,949,0,85.87382528
6eb57f6df1706c6ec228123cea1c120bd53b62d6,6,184,363,179,0,2,2,7,315,97,1,2,2.025654067,2946,204,3,233,239,6,17702,18681,979,110,116,6,1,99.9514765
84f8c90b132522639f13e36096b405b818d208c3,1,16,14,2,0,0,0,3,15,0,1,1,0,942,205,4,49,49,0,8385,8442,57,30,30,0,1,100
7172f358071772af7f606f17989cbd0d95977bd1,1,8,10,2,0,0,0,3,9,105,1,1,0,1372,192,0,138,138,0,7975,7979,4,66,66,0,0,100
f089bea7ed9fee2bad7084e6b40561ff6935ce5f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,5,0,0,0,0,0,0,0,0,0,0,100
07553d13f7207d3e005cee3f8c8b520815738d89,10,440,105,335,4,0,4,1,40,103,2,7,2.876276083,5249,161,0,455,426,29,38956,37349,1607,240,219,21,0,99.93072873
62e646619b208098c07e4d044c1ed7fcd44bf6f9,16,1448,122,1326,6,0,6,3,28,699,1,2,2.62780693,4154,6,0,514,438,76,38100,30118,7982,308,257,51,1,94.91283224
066cdc8c621dfc4d26e12ee539368d6c1eb2707f,34,611,50,561,4,0,4,3,187,524,1,6,3.529069935,20487,65,3,1747,1706,41,135996,133020,2976,923,892,31,1,88.29812042
029a14b530dcaab980faee4fa18c925b95db3122,26,726,385,341,4,0,4,19,61,365,1,10,3.463535651,8989,90,2,690,657,33,57845,55204,2641,432,410,22,1,89.38653637
7c280c1d5f6267acbbebd10d3e58ea4b8fe7a4ef,3,131,72,59,0,0,0,39,207,71,1,2,1.06781941,3908,110,0,248,248,0,23726,23479,247,136,137,1,1,100
b7f289ecad40de5c7fefcde83cd3ef49dfd6abc5,614,7139,28479,21340,5,99,104,1,302,191,11,132,7.783095465,268397,103,1,22378,24463,2085,1548911,1677591,128680,12263,13345,1082,1,86.71927188
f5d8fb2b0bf2049800fd7745ac0e2c7e239dce68,614,28481,7141,21340,99,5,104,2,315,334,11,132,7.78254169,247057,0,0,24446,22394,2052,1676957,1549546,127411,13333,12273,1060,0,86.71927188
ae76b9d45a1a3fe8c4202217a179b1b6905f45dc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
95dbba9fe584c2d62be3d589b90ecc224ce2d130,1,1,0,1,0,0,0,17,23,125,1,1,0,242,1,0,39,39,0,1140,1133,7,30,30,0,1,100
