CommitID,FileNum,TotalAddLines,TotalDeleteLines,FileName,AddLines,DeleteLines,CodeLines,FileAdd,FileDelete,NDVE,NUC,AGE,NS,ND,Entropy ,LT,EXP,REXP
,,,,src/main/java/freemarker/core/MessageUtil.java,276,0,0,,,,,,,,,,,
,,,,src/main/java/freemarker/core/MethodCall.java,47,11,140,,,,,,,,,,,
,,,,src/main/java/freemarker/core/MiscUtil.java,49,0,0,,,,,,,,,,,
,,,,src/main/java/freemarker/core/MiscellaneousBuiltins.java,474,0,0,,,,,,,,,,,
,,,,src/main/java/freemarker/core/MixedContent.java,33,12,115,,,,,,,,,,,
,,,,src/main/java/freemarker/core/NewBI.java,11,24,132,,,,,,,,,,,
,,,,src/main/java/freemarker/core/NoEscapeBlock.java,22,5,81,,,,,,,,,,,
,,,,src/main/java/freemarker/core/NodeBuiltins.java,22,12,168,,,,,,,,,,,
,,,,src/main/java/freemarker/core/NonBooleanException.java,28,4,72,,,,,,,,,,,
,,,,src/main/java/freemarker/core/NonDateException.java,27,4,69,,,,,,,,,,,
,,,,src/main/java/freemarker/core/NonNumericalException.java,37,4,72,,,,,,,,,,,
,,,,src/main/java/freemarker/core/NonStringException.java,34,4,72,,,,,,,,,,,
,,,,src/main/java/freemarker/core/NotExpression.java,24,4,80,,,,,,,,,,,
,,,,src/main/java/freemarker/core/NumberLiteral.java,23,4,98,,,,,,,,,,,
,,,,src/main/java/freemarker/core/NumericalBuiltins.java,99,41,255,,,,,,,,,,,
,,,,src/main/java/freemarker/core/NumericalOutput.java,29,6,153,,,,,,,,,,,
,,,,src/main/java/freemarker/core/NumericalRange.java,6,2,99,,,,,,,,,,,
,,,,src/main/java/freemarker/core/OptInTemplateClassResolver.java,6,8,140,,,,,,,,,,,
,,,,src/main/java/freemarker/core/OrExpression.java,36,12,82,,,,,,,,,,,
,,,,src/main/java/freemarker/core/ParameterRole.java,70,0,0,,,,,,,,,,,
,,,,src/main/java/freemarker/core/ParentheticalExpression.java,35,9,85,,,,,,,,,,,
,,,,src/main/java/freemarker/core/ParseException.java,437,255,340,,,,,,,,,,,
,,,,src/main/java/freemarker/core/PropertySetting.java,39,11,123,,,,,,,,,,,
,,,,src/main/java/freemarker/core/Range.java,46,23,106,,,,,,,,,,,
,,,,src/main/java/freemarker/core/RecoveryBlock.java,32,13,83,,,,,,,,,,,
,,,,src/main/java/freemarker/core/RecurseNode.java,57,14,107,,,,,,,,,,,
,,,,src/main/java/freemarker/core/ReturnInstruction.java,29,9,99,,,,,,,,,,,
,,,,src/main/java/freemarker/core/SequenceBuiltins.java,173,174,881,,,,,,,,,,,
,,,,src/main/java/freemarker/core/StopException.java,21,18,94,,,,,,,,,,,
,,,,src/main/java/freemarker/core/StopInstruction.java,28,8,86,,,,,,,,,,,
,,,,src/main/java/freemarker/core/StringArraySequence.java,0,1,94,,,,,,,,,,,
,,,,src/main/java/freemarker/core/StringBuiltins.java,392,41,225,,,,,,,,,,,
,,,,src/main/java/freemarker/core/StringLiteral.java,49,30,142,,,,,,,,,,,
,,,,src/main/java/freemarker/core/SwitchBlock.java,45,25,136,,,,,,,,,,,
,,,,src/main/java/freemarker/core/TemplateClassResolver.java,5,11,145,,,,,,,,,,,
,,,,src/main/java/freemarker/core/TemplateElement.java,54,6,379,,,,,,,,,,,
