CommitID,NMF,TotalAddLines,TotalDeleteLines,LC,FileAdd,FileDelete,NAD,NDVE,NUC,AGE,NMS,NMD,Entropy ,MLMF,EXP,REXP,CommitComplexity,LastCommitComplexity,CFC,CommitTokenCount,LastCommitTokenCount,NCC,CommitMethodNum,LastCommitMethodNum,NFC,NIR,a2a,Tag
34c357ffb0499fad4613b8500e9a2f10ac6fde7f,2,113,18,95,1,0,1,1,2,85,1,2,0.97356684,210,170,9,35,24,11,1558,1151,407,18,12,6,0,99.76807112,NoArch
cc1ac9178d30a86c89336ef7ea46f9ecdf276d5c,3,163,9,154,0,0,0,4,11,329,1,2,1.453670478,760,157,1,89,71,18,3358,2483,875,40,35,5,1,100,NoArch
429c226a71f91343b36b45eba6bfb4e3d4798e98,1,13,2,11,0,0,0,2,10,31,1,1,0,139,158,2,10,8,2,909,806,103,2,2,0,0,100,NoArch
9fdf7c789bad91ff6772301b6eb3494b17f7f539,1,1,1,0,0,0,0,1,13,122,1,1,0,238,171,10,36,35,1,1354,1333,21,15,15,0,0,100,NoArch
6ecc0a0f69df52ec26604a2dc1bfc3b5f6da88a0,1,1,1,0,0,0,0,4,10,36,1,1,0,86,24,1,5,5,0,403,403,0,3,3,0,0,100,NoArch
1437684155d8506541a756d8d6f62e0051c5bcde,4,21,78,57,0,1,1,3,12,334,1,2,1.480286588,1014,25,2,95,98,3,6009,6451,442,38,39,1,0,99.92272025,NoArch
52b70867964d2867ba135e5955463ad5b731128d,8,26,36,10,0,0,0,4,13,207,1,6,2.583679326,1509,172,9,181,182,1,6842,6871,29,86,86,0,0,100,NoArch
0df97e3106743bbdc8ae913b3027e7c0360e0c0f,6,147,9,138,0,0,0,4,16,225,1,2,2.167852387,1637,159,3,317,300,17,9927,8947,980,167,161,6,1,100,NoArch
af7140eeaeab155f580f66cae6d756e8060ac0e3,1,2,1,1,0,0,0,2,6,39,1,1,0,122,26,2,10,10,0,710,699,11,5,5,0,0,100,NoArch
efd2643a0ed67e540aa54097846c47610a6bb96c,10,92,24,68,1,0,1,4,18,221,2,7,3.037326301,795,160,4,47,47,0,4011,3808,203,28,28,0,1,99.80687524,NoArch
e80a99dc680f9cb6fe528cdd96a0f139b3b403ef,1,1,1,0,0,0,0,2,4,45,1,1,0,267,27,3,28,28,0,1111,1111,0,12,12,0,0,100,NoArch
cfbf06228de52ca2f12d16238b2c2ce46a97d9ce,1,23,14,9,0,0,0,5,14,187,1,1,0,320,161,5,37,36,1,1251,1204,47,21,21,0,1,100,NoArch
ca7f6d9a13535e619394ec04588e143f602a8b8d,40,794,607,187,3,1,4,2,17,206,2,9,4.316656024,8774,28,4,1397,1408,11,50436,49281,1155,662,660,2,1,98.36001562,NoArch
3e7c67bd6121919ca4d19f746b07d6575ff413c3,2,19,8,11,0,0,0,4,15,0,1,2,0.691289869,739,29,5,108,104,4,4536,4575,39,49,49,0,1,96.73873214,Arch
50629d68e03c26080cbe1800f6f7a07f39b3489a,3,44,0,44,0,0,0,4,16,0,1,2,1.448575666,1139,30,6,111,108,3,5070,4892,178,51,49,2,1,100,NoArch
9b10f7f6d5f8b6419dc633e1efefdea0bacb1d48,2,11,8,3,0,0,0,2,2,0,1,1,0.998000884,151,162,6,6,6,0,911,883,28,4,4,0,0,100,NoArch
3aced6c72cf44d71d209c55c90abd19302f8815a,5,156,9,147,0,0,0,4,18,0,1,2,2.102790109,1661,163,7,240,202,38,7838,7224,614,113,102,11,1,100,NoArch
1a0efb0e5d31d700fd909e6bba92042b803428f6,1,4,0,4,0,0,0,4,19,5,1,1,0,188,164,8,12,12,0,890,890,0,6,6,0,0,100,NoArch
b01005ae9a393cacd9393b45f0082038426f6175,2,6,4,2,0,0,0,3,3,0,1,1,1,154,173,4,6,6,0,921,911,10,4,4,0,0,100,NoArch
032fff5eb2d8d7245acdc2773c459ea1acc06bd1,3,0,15,15,0,0,0,2,5,0,1,1,1.584962501,90,174,5,0,0,0,48,72,24,0,0,0,0,100,NoArch
db362c22307a9cdb51bdb81fe7db6e380a7b12bc,11,781,0,781,11,0,11,1,1,0,1,3,3.133254403,0,165,9,54,0,54,3672,0,3672,25,0,25,1,99.15340332,NoArch
f0c89957e530d2429c8fce291c5eba0569680d08,4,268,33,235,0,0,0,3,7,108,1,2,1.591415395,1172,31,7,223,196,27,7804,6489,1315,84,72,12,1,100,NoArch
bfba4bc22fdaa570c27e6ef8328ac157cc1ccaa3,1,9,1,8,0,0,0,3,32,60,1,1,0,446,175,6,63,61,2,2100,2077,23,30,30,0,0,100,NoArch
206cee03ceea35d36720aacefd411eda5172dc32,2,14,9,5,0,0,0,1,2,0,1,2,0.666578358,335,166,10,32,30,2,2203,2171,32,9,9,0,1,100,NoArch
98a79f4765cb4a905c38872a617df17a90195f5e,2,52,2,50,1,0,1,1,3,0,1,1,0.935711051,207,167,11,22,18,4,1887,1697,190,3,2,1,1,99.89932886,NoArch
26cb05dd177009b4c41a50ec8427ca4d62e20890,1,3,1,2,0,0,0,1,4,0,1,1,0,222,168,12,21,21,0,1834,1824,10,2,2,0,1,100,NoArch
4319ae37d5e973f71b60789107f452e58c4d9ea5,1,2,1,1,0,0,0,1,2,2,1,1,0,77,169,13,7,6,1,326,320,6,6,6,0,0,100,NoArch
0d2afee5251d2116c7a4872a1b810562c5b15f1f,1,1,0,1,0,0,0,3,33,3,1,1,0,454,170,13,63,63,0,2100,2100,0,30,30,0,0,100,NoArch
c5f77f735ec22905339dd731d1b935c743b800ba,5,10,10,0,0,0,0,4,14,41,1,3,2.121928095,1911,32,8,373,373,0,12066,12094,28,175,175,0,1,100,NoArch
40aa3e89f5ef0e82844c602615f5c54184574b9d,40,655,484,171,2,0,2,2,19,84,3,13,4.323046347,10158,176,7,1560,1546,14,55365,54577,788,729,721,8,1,98.45731916,NoArch
