CommitID,FileNum,TotalAddLines,TotalDeleteLines,FileName,AddLines,DeleteLines,CodeLines,FileAdd,FileDelete,NUC,AGE,NS,ND,Entropy,LT
,,,,branch-1.3/lang/java/src/java/org/apache/avro/generic/GenericResponder.java,0,57,57,,,,,,,,
,,,,branch-1.3/lang/java/src/java/org/apache/avro/generic/IndexedRecord.java,0,26,26,,,,,,,,
,,,,branch-1.3/lang/java/src/java/org/apache/avro/io/BinaryData.java,0,187,187,,,,,,,,
,,,,branch-1.3/lang/java/src/java/org/apache/avro/io/BinaryDecoder.java,0,983,983,,,,,,,,
,,,,branch-1.3/lang/java/src/java/org/apache/avro/io/BinaryEncoder.java,0,253,253,,,,,,,,
,,,,branch-1.3/lang/java/src/java/org/apache/avro/io/BlockingBinaryEncoder.java,0,621,621,,,,,,,,
,,,,branch-1.3/lang/java/src/java/org/apache/avro/io/DatumReader.java,0,38,38,,,,,,,,
,,,,branch-1.3/lang/java/src/java/org/apache/avro/io/DatumWriter.java,0,36,36,,,,,,,,
,,,,branch-1.3/lang/java/src/java/org/apache/avro/io/Decoder.java,0,287,287,,,,,,,,
,,,,branch-1.3/lang/java/src/java/org/apache/avro/io/DecoderFactory.java,0,232,232,,,,,,,,
,,,,branch-1.3/lang/java/src/java/org/apache/avro/io/DirectBinaryDecoder.java,0,203,203,,,,,,,,
,,,,branch-1.3/lang/java/src/java/org/apache/avro/io/Encoder.java,0,271,271,,,,,,,,
,,,,branch-1.3/lang/java/src/java/org/apache/avro/io/JsonDecoder.java,0,426,426,,,,,,,,
,,,,branch-1.3/lang/java/src/java/org/apache/avro/io/JsonEncoder.java,0,245,245,,,,,,,,
,,,,branch-1.3/lang/java/src/java/org/apache/avro/io/ParsingDecoder.java,0,75,75,,,,,,,,
,,,,branch-1.3/lang/java/src/java/org/apache/avro/io/ParsingEncoder.java,0,70,70,,,,,,,,
,,,,branch-1.3/lang/java/src/java/org/apache/avro/io/ResolvingDecoder.java,0,248,248,,,,,,,,
,,,,branch-1.3/lang/java/src/java/org/apache/avro/io/ValidatingDecoder.java,0,232,232,,,,,,,,
,,,,branch-1.3/lang/java/src/java/org/apache/avro/io/ValidatingEncoder.java,0,203,203,,,,,,,,
,,,,branch-1.3/lang/java/src/java/org/apache/avro/io/parsing/JsonGrammarGenerator.java,0,100,100,,,,,,,,
,,,,branch-1.3/lang/java/src/java/org/apache/avro/io/parsing/Parser.java,0,192,192,,,,,,,,
,,,,branch-1.3/lang/java/src/java/org/apache/avro/io/parsing/ResolvingGrammarGenerator.java,0,448,448,,,,,,,,
,,,,branch-1.3/lang/java/src/java/org/apache/avro/io/parsing/SkipParser.java,0,96,96,,,,,,,,
,,,,branch-1.3/lang/java/src/java/org/apache/avro/io/parsing/Symbol.java,0,550,550,,,,,,,,
,,,,branch-1.3/lang/java/src/java/org/apache/avro/io/parsing/ValidatingGrammarGenerator.java,0,137,137,,,,,,,,
,,,,branch-1.3/lang/java/src/java/org/apache/avro/ipc/AvroRemoteException.java,0,41,41,,,,,,,,
,,,,branch-1.3/lang/java/src/java/org/apache/avro/ipc/ByteBufferInputStream.java,0,87,87,,,,,,,,
,,,,branch-1.3/lang/java/src/java/org/apache/avro/ipc/ByteBufferOutputStream.java,0,91,91,,,,,,,,
,,,,branch-1.3/lang/java/src/java/org/apache/avro/ipc/DatagramServer.java,0,80,80,,,,,,,,
,,,,branch-1.3/lang/java/src/java/org/apache/avro/ipc/DatagramTransceiver.java,0,85,85,,,,,,,,
,,,,branch-1.3/lang/java/src/java/org/apache/avro/ipc/HttpServer.java,0,59,59,,,,,,,,
,,,,branch-1.3/lang/java/src/java/org/apache/avro/ipc/HttpTransceiver.java,0,113,113,,,,,,,,
,,,,branch-1.3/lang/java/src/java/org/apache/avro/ipc/LocalTransceiver.java,0,52,52,,,,,,,,
,,,,branch-1.3/lang/java/src/java/org/apache/avro/ipc/RPCContext.java,0,157,157,,,,,,,,
,,,,branch-1.3/lang/java/src/java/org/apache/avro/ipc/RPCPlugin.java,0,74,74,,,,,,,,
,,,,branch-1.3/lang/java/src/java/org/apache/avro/ipc/Requestor.java,0,231,231,,,,,,,,
,,,,branch-1.3/lang/java/src/java/org/apache/avro/ipc/Responder.java,0,207,207,,,,,,,,
,,,,branch-1.3/lang/java/src/java/org/apache/avro/ipc/ResponderServlet.java,0,56,56,,,,,,,,
,,,,branch-1.3/lang/java/src/java/org/apache/avro/ipc/Server.java,0,29,29,,,,,,,,
,,,,branch-1.3/lang/java/src/java/org/apache/avro/ipc/SocketServer.java,0,112,112,,,,,,,,
,,,,branch-1.3/lang/java/src/java/org/apache/avro/ipc/SocketTransceiver.java,0,99,99,,,,,,,,
,,,,branch-1.3/lang/java/src/java/org/apache/avro/ipc/Transceiver.java,0,44,44,,,,,,,,
,,,,branch-1.3/lang/java/src/java/org/apache/avro/ipc/stats/FloatHistogram.java,0,54,54,,,,,,,,
,,,,branch-1.3/lang/java/src/java/org/apache/avro/ipc/stats/Histogram.java,0,205,205,,,,,,,,
,,,,branch-1.3/lang/java/src/java/org/apache/avro/ipc/stats/StatsPlugin.java,0,121,121,,,,,,,,
,,,,branch-1.3/lang/java/src/java/org/apache/avro/ipc/stats/StatsServlet.java,0,107,107,,,,,,,,
,,,,branch-1.3/lang/java/src/java/org/apache/avro/ipc/stats/Stopwatch.java,0,74,74,,,,,,,,
,,,,branch-1.3/lang/java/src/java/org/apache/avro/reflect/InduceSchemaTool.java,0,76,76,,,,,,,,
,,,,branch-1.3/lang/java/src/java/org/apache/avro/reflect/Nullable.java,0,33,33,,,,,,,,
,,,,branch-1.3/lang/java/src/java/org/apache/avro/reflect/ReflectData.java,0,430,430,,,,,,,,
,,,,branch-1.3/lang/java/src/java/org/apache/avro/reflect/ReflectDatumReader.java,0,146,146,,,,,,,,
,,,,branch-1.3/lang/java/src/java/org/apache/avro/reflect/ReflectDatumWriter.java,0,125,125,,,,,,,,
,,,,branch-1.3/lang/java/src/java/org/apache/avro/reflect/ReflectRequestor.java,0,76,76,,,,,,,,
,,,,branch-1.3/lang/java/src/java/org/apache/avro/reflect/ReflectResponder.java,0,48,48,,,,,,,,
,,,,branch-1.3/lang/java/src/java/org/apache/avro/reflect/Stringable.java,0,34,34,,,,,,,,
,,,,branch-1.3/lang/java/src/java/org/apache/avro/reflect/Union.java,0,39,39,,,,,,,,
,,,,branch-1.3/lang/java/src/java/org/apache/avro/specific/FixedSize.java,0,37,37,,,,,,,,
,,,,branch-1.3/lang/java/src/java/org/apache/avro/specific/ProtocolTask.java,0,80,80,,,,,,,,
,,,,branch-1.3/lang/java/src/java/org/apache/avro/specific/SchemaTask.java,0,29,29,,,,,,,,
,,,,branch-1.3/lang/java/src/java/org/apache/avro/specific/SpecificCompiler.java,0,423,423,,,,,,,,
,,,,branch-1.3/lang/java/src/java/org/apache/avro/specific/SpecificData.java,0,216,216,,,,,,,,
,,,,branch-1.3/lang/java/src/java/org/apache/avro/specific/SpecificDatumReader.java,0,89,89,,,,,,,,
,,,,branch-1.3/lang/java/src/java/org/apache/avro/specific/SpecificDatumWriter.java,0,58,58,,,,,,,,
,,,,branch-1.3/lang/java/src/java/org/apache/avro/specific/SpecificExceptionBase.java,0,44,44,,,,,,,,
,,,,branch-1.3/lang/java/src/java/org/apache/avro/specific/SpecificFixed.java,0,28,28,,,,,,,,
,,,,branch-1.3/lang/java/src/java/org/apache/avro/specific/SpecificRecord.java,0,26,26,,,,,,,,
,,,,branch-1.3/lang/java/src/java/org/apache/avro/specific/SpecificRecordBase.java,0,54,54,,,,,,,,
,,,,branch-1.3/lang/java/src/java/org/apache/avro/specific/SpecificRequestor.java,0,109,109,,,,,,,,
,,,,branch-1.3/lang/java/src/java/org/apache/avro/specific/SpecificResponder.java,0,103,103,,,,,,,,
,,,,branch-1.3/lang/java/src/java/org/apache/avro/tool/BinaryFragmentToJsonTool.java,0,85,85,,,,,,,,
,,,,branch-1.3/lang/java/src/java/org/apache/avro/tool/DataFileGetSchemaTool.java,0,54,54,,,,,,,,
,,,,branch-1.3/lang/java/src/java/org/apache/avro/tool/DataFileReadTool.java,0,78,78,,,,,,,,
,,,,branch-1.3/lang/java/src/java/org/apache/avro/tool/DataFileWriteTool.java,0,98,98,,,,,,,,
,,,,branch-1.3/lang/java/src/java/org/apache/avro/tool/GenAvroTool.java,0,78,78,,,,,,,,
,,,,branch-1.3/lang/java/src/java/org/apache/avro/tool/JsonToBinaryFragmentTool.java,0,77,77,,,,,,,,
,,,,branch-1.3/lang/java/src/java/org/apache/avro/tool/Main.java,0,97,97,,,,,,,,
,,,,branch-1.3/lang/java/src/java/org/apache/avro/tool/RpcReceiveTool.java,0,176,176,,,,,,,,
,,,,branch-1.3/lang/java/src/java/org/apache/avro/tool/RpcSendTool.java,0,123,123,,,,,,,,
,,,,branch-1.3/lang/java/src/java/org/apache/avro/tool/Tool.java,0,51,51,,,,,,,,
,,,,branch-1.3/lang/java/src/java/org/apache/avro/tool/Util.java,0,71,71,,,,,,,,
,,,,branch-1.3/lang/java/src/java/org/apache/avro/util/Utf8.java,0,94,94,,,,,,,,
,,,,branch-1.3/lang/java/src/test/java/org/apache/avro/AvroTestUtil.java,0,32,32,,,,,,,,
,,,,branch-1.3/lang/java/src/test/java/org/apache/avro/BarRecord.java,0,51,51,,,,,,,,
,,,,branch-1.3/lang/java/src/test/java/org/apache/avro/FooRecord.java,0,47,47,,,,,,,,
,,,,branch-1.3/lang/java/src/test/java/org/apache/avro/GenerateBlockingData.java,0,85,85,,,,,,,,
,,,,branch-1.3/lang/java/src/test/java/org/apache/avro/RPCMetaTestPlugin.java,0,177,177,,,,,,,,
,,,,branch-1.3/lang/java/src/test/java/org/apache/avro/RandomData.java,0,141,141,,,,,,,,
,,,,branch-1.3/lang/java/src/test/java/org/apache/avro/SimpleException.java,0,25,25,,,,,,,,
,,,,branch-1.3/lang/java/src/test/java/org/apache/avro/TestBulkData.java,0,115,115,,,,,,,,
,,,,branch-1.3/lang/java/src/test/java/org/apache/avro/TestCompare.java,0,240,240,,,,,,,,
,,,,branch-1.3/lang/java/src/test/java/org/apache/avro/TestDataFile.java,0,240,240,,,,,,,,
,,,,branch-1.3/lang/java/src/test/java/org/apache/avro/TestDataFileConcat.java,0,154,154,,,,,,,,
,,,,branch-1.3/lang/java/src/test/java/org/apache/avro/TestDataFileDeflate.java,0,64,64,,,,,,,,
,,,,branch-1.3/lang/java/src/test/java/org/apache/avro/TestDataFileMeta.java,0,75,75,,,,,,,,
,,,,branch-1.3/lang/java/src/test/java/org/apache/avro/TestDataFileReflect.java,0,185,185,,,,,,,,
,,,,branch-1.3/lang/java/src/test/java/org/apache/avro/TestNamespaceReflect.java,0,39,39,,,,,,,,
,,,,branch-1.3/lang/java/src/test/java/org/apache/avro/TestNamespaceSpecific.java,0,91,91,,,,,,,,
,,,,branch-1.3/lang/java/src/test/java/org/apache/avro/TestProtocolDatagram.java,0,42,42,,,,,,,,
,,,,branch-1.3/lang/java/src/test/java/org/apache/avro/TestProtocolGeneric.java,0,195,195,,,,,,,,
,,,,branch-1.3/lang/java/src/test/java/org/apache/avro/TestProtocolGenericMeta.java,0,42,42,,,,,,,,
,,,,branch-1.3/lang/java/src/test/java/org/apache/avro/TestProtocolHttp.java,0,40,40,,,,,,,,
,,,,branch-1.3/lang/java/src/test/java/org/apache/avro/TestProtocolParsing.java,0,42,42,,,,,,,,
,,,,branch-1.3/lang/java/src/test/java/org/apache/avro/TestProtocolReflect.java,0,126,126,,,,,,,,
,,,,branch-1.3/lang/java/src/test/java/org/apache/avro/TestProtocolReflectMeta.java,0,45,45,,,,,,,,
,,,,branch-1.3/lang/java/src/test/java/org/apache/avro/TestProtocolSpecific.java,0,181,181,,,,,,,,
,,,,branch-1.3/lang/java/src/test/java/org/apache/avro/TestProtocolSpecificMeta.java,0,46,46,,,,,,,,
,,,,branch-1.3/lang/java/src/test/java/org/apache/avro/TestReflect.java,0,515,515,,,,,,,,
,,,,branch-1.3/lang/java/src/test/java/org/apache/avro/TestSchema.java,0,616,616,,,,,,,,
,,,,branch-1.3/lang/java/src/test/java/org/apache/avro/file/TestLengthLimitedInputStream.java,0,58,58,,,,,,,,
,,,,branch-1.3/lang/java/src/test/java/org/apache/avro/genavro/TestGenAvro.java,0,157,157,,,,,,,,
,,,,branch-1.3/lang/java/src/test/java/org/apache/avro/generic/TestGenericData.java,0,72,72,,,,,,,,
,,,,branch-1.3/lang/java/src/test/java/org/apache/avro/generic/TestGenericDatumWriter.java,0,52,52,,,,,,,,
,,,,branch-1.3/lang/java/src/test/java/org/apache/avro/io/Perf.java,0,574,574,,,,,,,,
,,,,branch-1.3/lang/java/src/test/java/org/apache/avro/io/TestBinaryDecoder.java,0,402,402,,,,,,,,
,,,,branch-1.3/lang/java/src/test/java/org/apache/avro/io/TestBlockingIO.java,0,475,475,,,,,,,,
,,,,branch-1.3/lang/java/src/test/java/org/apache/avro/io/TestBlockingIO2.java,0,160,160,,,,,,,,
,,,,branch-1.3/lang/java/src/test/java/org/apache/avro/io/TestEncoders.java,0,55,55,,,,,,,,
,,,,branch-1.3/lang/java/src/test/java/org/apache/avro/io/TestResolvingIO.java,0,211,211,,,,,,,,
,,,,branch-1.3/lang/java/src/test/java/org/apache/avro/io/TestResolvingIOResolving.java,0,180,180,,,,,,,,
,,,,branch-1.3/lang/java/src/test/java/org/apache/avro/io/TestValidatingIO.java,0,852,852,,,,,,,,
,,,,branch-1.3/lang/java/src/test/java/org/apache/avro/io/parsing/TestResolvingGrammarGenerator.java,0,93,93,,,,,,,,
,,,,branch-1.3/lang/java/src/test/java/org/apache/avro/ipc/TestLocalTransceiver.java,0,64,64,,,,,,,,
,,,,branch-1.3/lang/java/src/test/java/org/apache/avro/ipc/stats/FakeTicks.java,0,35,35,,,,,,,,
,,,,branch-1.3/lang/java/src/test/java/org/apache/avro/ipc/stats/StatsPluginOverhead.java,0,103,103,,,,,,,,
,,,,branch-1.3/lang/java/src/test/java/org/apache/avro/ipc/stats/TestHistogram.java,0,94,94,,,,,,,,
,,,,branch-1.3/lang/java/src/test/java/org/apache/avro/ipc/stats/TestStatsPluginAndServlet.java,0,180,180,,,,,,,,
,,,,branch-1.3/lang/java/src/test/java/org/apache/avro/ipc/stats/TestStopwatch.java,0,80,80,,,,,,,,
,,,,branch-1.3/lang/java/src/test/java/org/apache/avro/specific/TestSpecificCompiler.java,0,241,241,,,,,,,,
,,,,branch-1.3/lang/java/src/test/java/org/apache/avro/specific/TestSpecificData.java,0,41,41,,,,,,,,
,,,,branch-1.3/lang/java/src/test/java/org/apache/avro/tool/TestDataFileTools.java,0,205,205,,,,,,,,
,,,,branch-1.3/lang/java/src/test/java/org/apache/avro/tool/TestJsonToFromBinaryFragmentTools.java,0,66,66,,,,,,,,
,,,,branch-1.3/lang/java/src/test/java/org/apache/avro/tool/TestMain.java,0,35,35,,,,,,,,
,,,,branch-1.3/lang/java/src/test/java/org/apache/avro/tool/TestRpcReceiveAndSendTools.java,0,58,58,,,,,,,,
,,,,branch-1.3/lang/java/src/test/java/org/apache/avro/util/TestUtf8.java,0,32,32,,,,,,,,
e970ad393094f498242631a92b7cd7dc9c17cd06,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0
395bb7f9c666410c0fc3a0fe10ad213a5257fcdf,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0
af73cd3f2d5249dd386dc299a9d4d1e4f9b3bec2,36,1437,97,lang/java/src/java/org/apache/avro/Protocol.java,96,34,388,13,0,34,191,1,8,4.4777467,3221
,,,,lang/java/src/java/org/apache/avro/generic/GenericArray.java,3,0,37,,,,,,,,
,,,,lang/java/src/java/org/apache/avro/generic/GenericData.java,13,0,491,,,,,,,,
,,,,lang/java/src/java/org/apache/avro/ipc/HttpTransceiver.java,7,14,113,,,,,,,,
,,,,lang/java/src/java/org/apache/avro/ipc/Requestor.java,25,12,231,,,,,,,,
,,,,lang/java/src/java/org/apache/avro/ipc/Responder.java,28,7,207,,,,,,,,
,,,,lang/java/src/java/org/apache/avro/ipc/SocketServer.java,1,1,112,,,,,,,,
,,,,lang/java/src/java/org/apache/avro/ipc/SocketTransceiver.java,16,1,99,,,,,,,,
,,,,lang/java/src/java/org/apache/avro/ipc/Transceiver.java,29,1,44,,,,,,,,
,,,,lang/java/src/java/org/apache/avro/mapred/AvroInputFormat.java,56,0,0,,,,,,,,
,,,,lang/java/src/java/org/apache/avro/mapred/AvroJob.java,104,0,0,,,,,,,,
,,,,lang/java/src/java/org/apache/avro/mapred/AvroKeyComparator.java,61,0,0,,,,,,,,
,,,,lang/java/src/java/org/apache/avro/mapred/AvroKeySerialization.java,148,0,0,,,,,,,,
,,,,lang/java/src/java/org/apache/avro/mapred/AvroMapper.java,66,0,0,,,,,,,,
,,,,lang/java/src/java/org/apache/avro/mapred/AvroOutputFormat.java,87,0,0,,,,,,,,
,,,,lang/java/src/java/org/apache/avro/mapred/AvroRecordReader.java,86,0,0,,,,,,,,
,,,,lang/java/src/java/org/apache/avro/mapred/AvroReducer.java,72,0,0,,,,,,,,
,,,,lang/java/src/java/org/apache/avro/mapred/AvroWrapper.java,54,0,0,,,,,,,,
,,,,lang/java/src/java/org/apache/avro/mapred/FsInput.java,60,0,0,,,,,,,,
,,,,lang/java/src/java/org/apache/avro/specific/SpecificCompiler.java,7,3,423,,,,,,,,
,,,,lang/java/src/test/java/org/apache/avro/TestBulkData.java,4,3,115,,,,,,,,
,,,,lang/java/src/test/java/org/apache/avro/TestNamespaceReflect.java,2,1,39,,,,,,,,
,,,,lang/java/src/test/java/org/apache/avro/TestNamespaceSpecific.java,4,3,91,,,,,,,,
,,,,lang/java/src/test/java/org/apache/avro/TestProtocolDatagram.java,2,1,42,,,,,,,,
,,,,lang/java/src/test/java/org/apache/avro/TestProtocolGeneric.java,4,3,195,,,,,,,,
,,,,lang/java/src/test/java/org/apache/avro/TestProtocolGenericMeta.java,2,1,42,,,,,,,,
,,,,lang/java/src/test/java/org/apache/avro/TestProtocolHttp.java,2,1,40,,,,,,,,
,,,,lang/java/src/test/java/org/apache/avro/TestProtocolParsing.java,46,1,42,,,,,,,,
,,,,lang/java/src/test/java/org/apache/avro/TestProtocolReflect.java,4,3,126,,,,,,,,
,,,,lang/java/src/test/java/org/apache/avro/TestProtocolReflectMeta.java,2,1,45,,,,,,,,
,,,,lang/java/src/test/java/org/apache/avro/TestProtocolSpecific.java,18,4,181,,,,,,,,
,,,,lang/java/src/test/java/org/apache/avro/TestProtocolSpecificMeta.java,2,2,46,,,,,,,,
,,,,lang/java/src/test/java/org/apache/avro/generic/TestGenericData.java,15,0,72,,,,,,,,
,,,,lang/java/src/test/java/org/apache/avro/mapred/TestWordCountGeneric.java,107,0,0,,,,,,,,
,,,,lang/java/src/test/java/org/apache/avro/mapred/TestWordCountSpecific.java,107,0,0,,,,,,,,
,,,,lang/java/src/test/java/org/apache/avro/mapred/WordCountUtil.java,97,0,0,,,,,,,,
bed2354c5d0f773aedffc5299b4e18554e0b28ed,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0
a052723e1b0f22ec061865f6cdad2ad45c67ac93,36,96,1436,lang/java/src/java/org/apache/avro/Protocol.java,33,95,450,0,13,33,100,1,8,4.478930535,4561
,,,,lang/java/src/java/org/apache/avro/generic/GenericArray.java,0,3,40,,,,,,,,
,,,,lang/java/src/java/org/apache/avro/generic/GenericData.java,0,13,504,,,,,,,,
,,,,lang/java/src/java/org/apache/avro/ipc/HttpTransceiver.java,14,7,106,,,,,,,,
,,,,lang/java/src/java/org/apache/avro/ipc/Requestor.java,12,25,244,,,,,,,,
,,,,lang/java/src/java/org/apache/avro/ipc/Responder.java,7,28,228,,,,,,,,
,,,,lang/java/src/java/org/apache/avro/ipc/SocketServer.java,1,1,112,,,,,,,,
,,,,lang/java/src/java/org/apache/avro/ipc/SocketTransceiver.java,1,16,114,,,,,,,,
,,,,lang/java/src/java/org/apache/avro/ipc/Transceiver.java,1,29,72,,,,,,,,
,,,,lang/java/src/java/org/apache/avro/mapred/AvroInputFormat.java,0,56,56,,,,,,,,
,,,,lang/java/src/java/org/apache/avro/mapred/AvroJob.java,0,104,104,,,,,,,,
,,,,lang/java/src/java/org/apache/avro/mapred/AvroKeyComparator.java,0,61,61,,,,,,,,
,,,,lang/java/src/java/org/apache/avro/mapred/AvroKeySerialization.java,0,148,148,,,,,,,,
,,,,lang/java/src/java/org/apache/avro/mapred/AvroMapper.java,0,66,66,,,,,,,,
,,,,lang/java/src/java/org/apache/avro/mapred/AvroOutputFormat.java,0,87,87,,,,,,,,
,,,,lang/java/src/java/org/apache/avro/mapred/AvroRecordReader.java,0,86,86,,,,,,,,
,,,,lang/java/src/java/org/apache/avro/mapred/AvroReducer.java,0,72,72,,,,,,,,
,,,,lang/java/src/java/org/apache/avro/mapred/AvroWrapper.java,0,54,54,,,,,,,,
,,,,lang/java/src/java/org/apache/avro/mapred/FsInput.java,0,60,60,,,,,,,,
,,,,lang/java/src/java/org/apache/avro/specific/SpecificCompiler.java,3,7,427,,,,,,,,
,,,,lang/java/src/test/java/org/apache/avro/TestBulkData.java,3,4,116,,,,,,,,
,,,,lang/java/src/test/java/org/apache/avro/TestNamespaceReflect.java,1,2,40,,,,,,,,
,,,,lang/java/src/test/java/org/apache/avro/TestNamespaceSpecific.java,3,4,92,,,,,,,,
,,,,lang/java/src/test/java/org/apache/avro/TestProtocolDatagram.java,1,2,43,,,,,,,,
,,,,lang/java/src/test/java/org/apache/avro/TestProtocolGeneric.java,3,4,196,,,,,,,,
,,,,lang/java/src/test/java/org/apache/avro/TestProtocolGenericMeta.java,1,2,43,,,,,,,,
,,,,lang/java/src/test/java/org/apache/avro/TestProtocolHttp.java,1,2,41,,,,,,,,
,,,,lang/java/src/test/java/org/apache/avro/TestProtocolParsing.java,1,46,87,,,,,,,,
,,,,lang/java/src/test/java/org/apache/avro/TestProtocolReflect.java,3,4,127,,,,,,,,
,,,,lang/java/src/test/java/org/apache/avro/TestProtocolReflectMeta.java,1,2,46,,,,,,,,
,,,,lang/java/src/test/java/org/apache/avro/TestProtocolSpecific.java,4,18,195,,,,,,,,
,,,,lang/java/src/test/java/org/apache/avro/TestProtocolSpecificMeta.java,2,2,46,,,,,,,,
,,,,lang/java/src/test/java/org/apache/avro/generic/TestGenericData.java,0,15,87,,,,,,,,
,,,,lang/java/src/test/java/org/apache/avro/mapred/TestWordCountGeneric.java,0,107,107,,,,,,,,
,,,,lang/java/src/test/java/org/apache/avro/mapred/TestWordCountSpecific.java,0,107,107,,,,,,,,
,,,,lang/java/src/test/java/org/apache/avro/mapred/WordCountUtil.java,0,97,97,,,,,,,,
3c71a148c09d3951aaabdb7dcf6639d70905016f,36,1437,97,lang/java/src/java/org/apache/avro/Protocol.java,96,34,388,13,0,34,191,1,8,4.4777467,3221
,,,,lang/java/src/java/org/apache/avro/generic/GenericArray.java,3,0,37,,,,,,,,
,,,,lang/java/src/java/org/apache/avro/generic/GenericData.java,13,0,491,,,,,,,,
,,,,lang/java/src/java/org/apache/avro/ipc/HttpTransceiver.java,7,14,113,,,,,,,,
,,,,lang/java/src/java/org/apache/avro/ipc/Requestor.java,25,12,231,,,,,,,,
,,,,lang/java/src/java/org/apache/avro/ipc/Responder.java,28,7,207,,,,,,,,
,,,,lang/java/src/java/org/apache/avro/ipc/SocketServer.java,1,1,112,,,,,,,,
,,,,lang/java/src/java/org/apache/avro/ipc/SocketTransceiver.java,16,1,99,,,,,,,,
,,,,lang/java/src/java/org/apache/avro/ipc/Transceiver.java,29,1,44,,,,,,,,
,,,,lang/java/src/java/org/apache/avro/mapred/AvroInputFormat.java,56,0,0,,,,,,,,
,,,,lang/java/src/java/org/apache/avro/mapred/AvroJob.java,104,0,0,,,,,,,,
,,,,lang/java/src/java/org/apache/avro/mapred/AvroKeyComparator.java,61,0,0,,,,,,,,
,,,,lang/java/src/java/org/apache/avro/mapred/AvroKeySerialization.java,148,0,0,,,,,,,,
,,,,lang/java/src/java/org/apache/avro/mapred/AvroMapper.java,66,0,0,,,,,,,,
,,,,lang/java/src/java/org/apache/avro/mapred/AvroOutputFormat.java,87,0,0,,,,,,,,
,,,,lang/java/src/java/org/apache/avro/mapred/AvroRecordReader.java,86,0,0,,,,,,,,
,,,,lang/java/src/java/org/apache/avro/mapred/AvroReducer.java,72,0,0,,,,,,,,
,,,,lang/java/src/java/org/apache/avro/mapred/AvroWrapper.java,54,0,0,,,,,,,,
,,,,lang/java/src/java/org/apache/avro/mapred/FsInput.java,60,0,0,,,,,,,,
,,,,lang/java/src/java/org/apache/avro/specific/SpecificCompiler.java,7,3,423,,,,,,,,
,,,,lang/java/src/test/java/org/apache/avro/TestBulkData.java,4,3,115,,,,,,,,
,,,,lang/java/src/test/java/org/apache/avro/TestNamespaceReflect.java,2,1,39,,,,,,,,
,,,,lang/java/src/test/java/org/apache/avro/TestNamespaceSpecific.java,4,3,91,,,,,,,,
,,,,lang/java/src/test/java/org/apache/avro/TestProtocolDatagram.java,2,1,42,,,,,,,,
,,,,lang/java/src/test/java/org/apache/avro/TestProtocolGeneric.java,4,3,195,,,,,,,,
,,,,lang/java/src/test/java/org/apache/avro/TestProtocolGenericMeta.java,2,1,42,,,,,,,,
,,,,lang/java/src/test/java/org/apache/avro/TestProtocolHttp.java,2,1,40,,,,,,,,
,,,,lang/java/src/test/java/org/apache/avro/TestProtocolParsing.java,46,1,42,,,,,,,,
,,,,lang/java/src/test/java/org/apache/avro/TestProtocolReflect.java,4,3,126,,,,,,,,
,,,,lang/java/src/test/java/org/apache/avro/TestProtocolReflectMeta.java,2,1,45,,,,,,,,
,,,,lang/java/src/test/java/org/apache/avro/TestProtocolSpecific.java,18,4,181,,,,,,,,
,,,,lang/java/src/test/java/org/apache/avro/TestProtocolSpecificMeta.java,2,2,46,,,,,,,,
,,,,lang/java/src/test/java/org/apache/avro/generic/TestGenericData.java,15,0,72,,,,,,,,
,,,,lang/java/src/test/java/org/apache/avro/mapred/TestWordCountGeneric.java,107,0,0,,,,,,,,
,,,,lang/java/src/test/java/org/apache/avro/mapred/TestWordCountSpecific.java,107,0,0,,,,,,,,
,,,,lang/java/src/test/java/org/apache/avro/mapred/WordCountUtil.java,97,0,0,,,,,,,,
50755b27a23a8ae8968f1126dbcff5ad91dd0a9f,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0
7da52d806e8ad31fe039140e461ab7986fa7d948,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0
e6407b570ecbb06e93efe178194bd3fe33bfb0e5,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0
2bce9ea43fada2e40501477af25c94c0f5fa771e,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0
cac9e93d3984bf05f67c86fba0d7024b82469ae1,29,1624,58,lang/java/src/java/org/apache/avro/file/DataFileStream.java,18,1,269,15,0,28,128,1,12,4.298145929,2463
,,,,lang/java/src/java/org/apache/avro/file/DataFileWriter.java,12,0,371,,,,,,,,
,,,,lang/java/src/java/org/apache/avro/generic/GenericData.java,2,0,504,,,,,,,,
,,,,lang/java/src/java/org/apache/avro/io/BinaryData.java,107,0,187,,,,,,,,
,,,,lang/java/src/java/org/apache/avro/ipc/ByteBufferOutputStream.java,5,7,91,,,,,,,,
,,,,lang/java/src/java/org/apache/avro/mapred/AvroJob.java,33,9,104,,,,,,,,
,,,,lang/java/src/java/org/apache/avro/mapred/AvroKeyComparator.java,1,2,61,,,,,,,,
,,,,lang/java/src/java/org/apache/avro/mapred/AvroKeySerialization.java,5,9,148,,,,,,,,
,,,,lang/java/src/java/org/apache/avro/mapred/AvroOutputFormat.java,8,4,87,,,,,,,,
