CommitID,FileName,FileComplexity,FileTokenCount,FileMethodNum,CommitComplexity,CommitTokenCount,CommitMethodNum,LastFileComplexity,LastFileTokenCount,LastFileMethodNum,LastCommitComplexity,LastCommitTokenCount,LastCommitMethodNum
eb3b1bbd9c5c1648af42eca6ab33d3db80ea88d7,/,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
86d3ba82a52c921bcf820f580405e06fd3d797cd,/,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
86c74fb4b57813378fe2fd71d44dc1f8f7a28056,/,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
751a179769ed29c686558cd618a7934754b6691f,src/java/org/apache/avro/reflect/ReflectData.java,66,1906,7,106.0,3294.0,30.0,65,1865,6,95.0,2991.0,26.0
,src/java/org/apache/avro/reflect/ReflectDatumReader.java,18,590,10,,,,18,610,10,,,
,src/java/org/apache/avro/reflect/ReflectDatumWriter.java,9,298,7,,,,9,301,7,,,
,src/test/java/org/apache/avro/TestReflect.java,13,500,6,,,,3,215,3,,,
e6715a6d0792cca5fb0fd6961d565fa869795433,/,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
e2e7fd906abe882be5d9ffa6f8ce0ef9025f7107,src/java/org/apache/avro/generic/GenericDatumReader.java,129,2864,30,129.0,2864.0,30.0,129,2863,30,129.0,2863.0,30.0
0039f146bd31549fee2b80119a3c977a5072a5d5,src/java/org/apache/avro/generic/GenericDatumReader.java,129,2862,30,793.0,23546.0,310.0,129,2864,30,733.0,23257.0,278.0
,src/java/org/apache/avro/generic/GenericDatumWriter.java,62,1360,27,,,,62,1354,27,,,
,src/java/org/apache/avro/io/Decoder.java,1,287,1,,,,2,294,2,,,
,src/java/org/apache/avro/io/JsonDecoder.java,72,2162,32,,,,0,0,0,,,
,src/java/org/apache/avro/io/JsonEncoder.java,38,1317,23,,,,0,0,0,,,
,src/java/org/apache/avro/io/ParsingDecoder.java,16,348,3,,,,0,0,0,,,
,src/java/org/apache/avro/io/ParsingEncoder.java,8,207,5,,,,0,0,0,,,
,src/java/org/apache/avro/io/ParsingTable.java,0,0,0,,,,59,1637,30,,,
,src/java/org/apache/avro/io/ResolvingDecoder.java,28,903,9,,,,36,936,10,,,
,src/java/org/apache/avro/io/ResolvingTable.java,0,0,0,,,,114,2519,33,,,
,src/java/org/apache/avro/io/ValidatingDecoder.java,37,1111,26,,,,72,1778,31,,,
,src/java/org/apache/avro/io/ValidatingEncoder.java,27,933,24,,,,32,978,23,,,
,src/java/org/apache/avro/io/parsing/JsonGrammarGenerator.java,18,453,2,,,,0,0,0,,,
,src/java/org/apache/avro/io/parsing/Parser.java,18,440,9,,,,0,0,0,,,
,src/java/org/apache/avro/io/parsing/ResolvingGrammarGenerator.java,76,1733,9,,,,0,0,0,,,
,src/java/org/apache/avro/io/parsing/SkipParser.java,8,256,4,,,,0,0,0,,,
,src/java/org/apache/avro/io/parsing/Symbol.java,42,1628,35,,,,0,0,0,,,
,src/java/org/apache/avro/io/parsing/ValidatingGrammarGenerator.java,23,615,5,,,,0,0,0,,,
,src/java/org/apache/avro/reflect/ReflectDatumWriter.java,9,298,7,,,,9,298,7,,,
,src/test/java/org/apache/avro/TestSchema.java,26,1366,24,,,,25,1204,23,,,
,src/test/java/org/apache/avro/io/TestParsingTable.java,0,0,0,,,,25,1420,12,,,
,src/test/java/org/apache/avro/io/TestResolvingIO.java,15,1244,11,,,,12,1603,9,,,
,src/test/java/org/apache/avro/io/TestResolvingTable.java,0,0,0,,,,57,2998,18,,,
,src/test/java/org/apache/avro/io/TestValidatingIO.java,140,4023,24,,,,99,3374,23,,,
f352f56536e1855bdb97208b23f65c659eed3b69,src/java/org/apache/avro/AvroRuntimeException.java,2,40,2,1517.0,44391.0,660.0,2,40,2,1517.0,44397.0,660.0
,src/java/org/apache/avro/AvroTypeException.java,1,27,1,,,,1,27,1,,,
,src/java/org/apache/avro/Protocol.java,68,1874,31,,,,68,1874,31,,,
,src/java/org/apache/avro/Schema.java,203,4672,106,,,,203,4672,106,,,
,src/java/org/apache/avro/SchemaParseException.java,2,40,2,,,,2,40,2,,,
,src/java/org/apache/avro/file/DataFileReader.java,38,1240,18,,,,38,1240,18,,,
,src/java/org/apache/avro/file/DataFileWriter.java,19,966,15,,,,19,966,15,,,
,src/java/org/apache/avro/file/SeekableFileInput.java,4,110,4,,,,4,96,4,,,
,src/java/org/apache/avro/file/SeekableInput.java,0,61,0,,,,0,61,0,,,
,src/java/org/apache/avro/generic/GenericArray.java,0,44,0,,,,0,44,0,,,
,src/java/org/apache/avro/generic/GenericData.java,97,2051,23,,,,97,2051,23,,,
,src/java/org/apache/avro/generic/GenericDatumReader.java,129,2862,30,,,,129,2862,30,,,
,src/java/org/apache/avro/generic/GenericFixed.java,0,21,0,,,,0,22,0,,,
,src/java/org/apache/avro/generic/GenericRecord.java,0,42,0,,,,0,42,0,,,
,src/java/org/apache/avro/generic/GenericRequestor.java,4,244,4,,,,4,244,4,,,
,src/java/org/apache/avro/generic/GenericResponder.java,4,200,4,,,,4,200,4,,,
,src/java/org/apache/avro/io/BinaryDecoder.java,50,1149,29,,,,50,1151,29,,,
,src/java/org/apache/avro/io/BinaryEncoder.java,36,1383,31,,,,36,1384,31,,,
,src/java/org/apache/avro/io/BlockingBinaryEncoder.java,88,2734,33,,,,88,2733,33,,,
,src/java/org/apache/avro/io/DatumWriter.java,0,52,0,,,,0,52,0,,,
,src/java/org/apache/avro/io/Decoder.java,1,278,1,,,,1,287,1,,,
,src/java/org/apache/avro/io/Encoder.java,3,337,3,,,,3,346,3,,,
,src/java/org/apache/avro/io/JsonDecoder.java,72,2137,32,,,,72,2162,32,,,
,src/java/org/apache/avro/io/JsonEncoder.java,38,1297,23,,,,38,1317,23,,,
,src/java/org/apache/avro/io/ParsingDecoder.java,16,348,3,,,,16,348,3,,,
,src/java/org/apache/avro/io/ParsingEncoder.java,8,207,5,,,,8,207,5,,,
,src/java/org/apache/avro/io/ResolvingDecoder.java,28,903,9,,,,28,903,9,,,
,src/java/org/apache/avro/io/ValidatingDecoder.java,37,1111,26,,,,37,1111,26,,,
,src/java/org/apache/avro/io/ValidatingEncoder.java,27,933,24,,,,27,933,24,,,
,src/java/org/apache/avro/io/parsing/JsonGrammarGenerator.java,18,453,2,,,,18,453,2,,,
,src/java/org/apache/avro/io/parsing/Parser.java,18,438,9,,,,18,440,9,,,
,src/java/org/apache/avro/io/parsing/ResolvingGrammarGenerator.java,76,1733,9,,,,76,1733,9,,,
,src/java/org/apache/avro/io/parsing/SkipParser.java,8,254,4,,,,8,256,4,,,
,src/java/org/apache/avro/io/parsing/Symbol.java,42,1628,35,,,,42,1628,35,,,
,src/java/org/apache/avro/io/parsing/ValidatingGrammarGenerator.java,23,615,5,,,,23,615,5,,,
,src/java/org/apache/avro/ipc/AvroRemoteException.java,5,94,4,,,,5,94,4,,,
,src/java/org/apache/avro/ipc/ByteBufferInputStream.java,12,324,5,,,,12,324,5,,,
,src/java/org/apache/avro/ipc/ByteBufferOutputStream.java,11,392,7,,,,11,378,7,,,
,src/java/org/apache/avro/ipc/Requestor.java,20,1052,8,,,,20,1052,8,,,
,src/java/org/apache/avro/ipc/Responder.java,19,1112,4,,,,19,1022,4,,,
,src/java/org/apache/avro/ipc/SocketServer.java,13,470,7,,,,13,470,7,,,
,src/java/org/apache/avro/ipc/SocketTransceiver.java,12,413,7,,,,12,406,7,,,
,src/java/org/apache/avro/ipc/Transceiver.java,2,106,2,,,,2,106,2,,,
,src/java/org/apache/avro/reflect/FixedSize.java,0,83,0,,,,0,58,0,,,
,src/java/org/apache/avro/reflect/ReflectData.java,66,1907,7,,,,66,1906,7,,,
,src/java/org/apache/avro/reflect/ReflectDatumReader.java,18,570,10,,,,18,590,10,,,
,src/java/org/apache/avro/reflect/ReflectDatumWriter.java,9,278,7,,,,9,298,7,,,
,src/java/org/apache/avro/reflect/ReflectRequestor.java,9,452,8,,,,9,452,8,,,
,src/java/org/apache/avro/reflect/ReflectResponder.java,29,748,8,,,,29,748,8,,,
,src/java/org/apache/avro/specific/ProtocolTask.java,17,574,6,,,,17,578,6,,,
,src/java/org/apache/avro/specific/SchemaTask.java,1,49,1,,,,1,49,1,,,
,src/java/org/apache/avro/specific/SpecificCompiler.java,66,1820,15,,,,66,1820,15,,,
,src/java/org/apache/avro/specific/SpecificDatumReader.java,6,177,6,,,,6,188,6,,,
,src/java/org/apache/avro/specific/SpecificDatumWriter.java,3,83,3,,,,3,94,3,,,
,src/java/org/apache/avro/specific/SpecificExceptionBase.java,2,101,2,,,,2,101,2,,,
,src/java/org/apache/avro/specific/SpecificFixed.java,1,69,1,,,,1,69,1,,,
,src/java/org/apache/avro/specific/SpecificRecord.java,0,45,0,,,,0,45,0,,,
,src/java/org/apache/avro/specific/SpecificRecordBase.java,12,300,4,,,,12,300,4,,,
,src/java/org/apache/avro/specific/SpecificRequestor.java,4,219,4,,,,4,230,4,,,
,src/java/org/apache/avro/specific/SpecificResponder.java,3,116,3,,,,3,127,3,,,
,src/java/org/apache/avro/util/Utf8.java,17,353,8,,,,17,352,8,,,
f03f432cc7d71b7969d56f9dc17ca264a3771650,/,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
2034a4ee5bc4fd9623797590e1dbb411e4848787,src/test/java/org/apache/avro/TestDataFile.java,17,840,8,334.0,15831.0,132.0,17,847,8,336.0,15966.0,135.0
,src/test/java/org/apache/avro/TestFsData.java,13,803,6,,,,13,823,6,,,
,src/test/java/org/apache/avro/TestProtocolGeneric.java,15,1270,10,,,,15,1276,10,,,
,src/test/java/org/apache/avro/TestProtocolReflect.java,1,151,1,,,,1,153,1,,,
,src/test/java/org/apache/avro/TestProtocolSpecific.java,15,1039,13,,,,15,1045,13,,,
,src/test/java/org/apache/avro/TestReflect.java,13,498,6,,,,13,500,6,,,
,src/test/java/org/apache/avro/TestSchema.java,26,1364,24,,,,26,1366,24,,,
,src/test/java/org/apache/avro/io/TestBinaryDecoder.java,9,388,9,,,,9,390,9,,,
,src/test/java/org/apache/avro/io/TestBlockingIO.java,65,3811,17,,,,64,3777,16,,,
,src/test/java/org/apache/avro/io/TestResolvingIO.java,12,982,8,,,,15,1244,11,,,
,src/test/java/org/apache/avro/io/TestResolvingIO_resolving.java,4,501,4,,,,0,0,0,,,
,src/test/java/org/apache/avro/io/TestValidatingIO.java,144,4184,26,,,,140,4023,24,,,
,src/test/java/org/apache/avro/test/TestInvocationReporter.java,0,0,0,,,,2,99,2,,,
,src/test/java/org/apache/avro/test/TestOutputInterceptor.java,0,0,0,,,,3,171,3,,,
,src/test/java/org/apache/avro/test/TestSuiteInterceptor.java,0,0,0,,,,3,252,2,,,
eeb1023f9630a576bf8ea2d5b0e485f565e90e42,/,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
62806bad9162f22afe69f01e97ea96321d83710a,src/java/org/apache/avro/ipc/RPCContext.java,17,356,13,138.0,7688.0,85.0,0,0,0,82.0,5144.0,47.0
,src/java/org/apache/avro/ipc/RPCPlugin.java,7,77,7,,,,0,0,0,,,
,src/java/org/apache/avro/ipc/Requestor.java,27,1252,9,,,,20,1052,8,,,
,src/java/org/apache/avro/ipc/Responder.java,23,1270,5,,,,19,1112,4,,,
,src/java/org/apache/avro/reflect/ReflectRequestor.java,11,516,10,,,,9,452,8,,,
,src/java/org/apache/avro/specific/SpecificRequestor.java,6,283,6,,,,4,219,4,,,
,src/test/java/org/apache/avro/RPCMetaTestPlugin.java,14,1007,9,,,,0,0,0,,,
,src/test/java/org/apache/avro/TestProtocolGeneric.java,15,1270,10,,,,15,1270,10,,,
,src/test/java/org/apache/avro/TestProtocolGenericMeta.java,1,175,1,,,,0,0,0,,,
,src/test/java/org/apache/avro/TestProtocolReflectMeta.java,1,216,1,,,,0,0,0,,,
,src/test/java/org/apache/avro/TestProtocolSpecific.java,15,1039,13,,,,15,1039,13,,,
,src/test/java/org/apache/avro/TestProtocolSpecificMeta.java,1,227,1,,,,0,0,0,,,
127800a158ce6d6af08e5b32e01e153ade03d474,/,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
79d571847ca673a23733377fdfd9a489017c499c,src/java/org/apache/avro/file/SeekableInput.java,0,61,0,45.0,1651.0,35.0,0,61,0,45.0,1651.0,35.0
,src/java/org/apache/avro/reflect/FixedSize.java,0,83,0,,,,0,83,0,,,
,src/java/org/apache/avro/reflect/ReflectDatumReader.java,18,570,10,,,,18,570,10,,,
,src/java/org/apache/avro/reflect/ReflectDatumWriter.java,9,278,7,,,,9,278,7,,,
,src/java/org/apache/avro/specific/SpecificDatumReader.java,6,177,6,,,,6,177,6,,,
