CommitID,NMF,TotalAddLines,TotalDeleteLines,LC,FileAdd,FileDelete,NAD,NDVE,NUC,AGE,NMS,NMD,Entropy ,MLMF,EXP,REXP,CommitComplexity,LastCommitComplexity,CFC,CommitTokenCount,LastCommitTokenCount,NCC,CommitMethodNum,LastCommitMethodNum,NMC,NIR,a2a,Tag
e2c52d62b100e0ed2b2ce3e47dc8a9ee0aab19d6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,208,5,0,0,0,0,0,0,0,0,0,1,100.0,NoArch
68d5f57273ee05b05dceca33397fe8ac2b7337fc,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,90,1,0,0,0,0,0,0,0,0,0,1,100.0,NoArch
fe854a061e0948f27437fb5d9e6f24f0cac0f372,1,1,1,0,0,0,0,5,62,31,1,1,0.0,891,237,1,193,194,1,5410,5418,8,34,34,0,1,100.0,NoArch
ab0b91fd666feb034a7a3c06d419d915f8c6721d,2,20,21,1,0,0,0,16,129,19,1,2,0.659375881,3842,31,0,744,744,0,24804,24779,25,85,84,1,1,100.0,NoArch
13620b2647899732452ad883a33cd4e98fe70edb,1,15,2,13,0,0,0,7,16,351,1,1,0.0,839,103,0,179,177,2,5081,5018,63,22,22,0,1,99.46356728,NoArch
1796bc1f1d4ddd577f8ca8a515b16685c64ad955,1,23,22,1,0,0,0,10,24,0,1,1,0.0,437,62,2,62,62,0,2487,2487,0,13,13,0,0,100.0,NoArch
f5b3f1e1871c9ad53db3491f16288c0810c0ab75,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,42,2,0,0,0,0,0,0,0,0,0,1,100.0,NoArch
11b3f309176002aac571fbb459695f3106b8c04a,1,16,5,11,0,0,0,12,83,1,1,1,0.0,2550,204,3,694,711,17,14139,14365,226,58,60,2,1,100.0,NoArch
85a79f621b58a149eb4f72f16cea990ed17b11a1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2,2,0,0,0,0,0,0,0,0,0,1,100.0,NoArch
a8fea7b6d2d40dc13a8aa4e92852fedc2dde5b40,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,189,1,0,0,0,0,0,0,0,0,0,1,100.0,NoArch
36b1286e88e577a43f6b548dd8e8220b1c6ea890,4,67,11,56,0,0,0,2,29,579,1,2,1.298518571,1242,66,2,89,81,8,7804,7383,421,29,26,3,0,100.0,NoArch
bb05c645fccb45dcadeaf557fa7dd174413d7af3,2,44,27,17,0,0,0,1,2,8,1,2,0.998711751,306,347,4,32,32,0,1928,1809,119,16,14,2,1,100.0,NoArch
d5e3dc8c722e7ec4f035139c7c20e706aa82b146,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,47,5,0,0,0,0,0,0,0,0,0,1,100.0,NoArch
a6daa264b6752ecd64473462799b774f621a2f6f,2,76,11,65,0,0,0,5,45,213,1,2,0.269055303,825,182,1,130,120,10,4490,4165,325,63,60,3,1,100.0,NoArch
5ea8062df77769ddb02235c7e8f3b51185143b3d,7,148,486,338,1,0,1,8,39,120,6,6,2.735467088,2710,139,3,417,458,41,11926,13401,1475,113,116,3,1,99.91183213,NoArch
d02cdaee6069f5ae350115f46543f7c2da00e4f5,1,4,4,0,0,0,0,6,17,586,1,1,0.0,390,80,0,81,81,0,1936,1944,8,38,38,0,1,100.0,NoArch
0736d98e23441a112567b470254cc47bbdf2cb69,1,14,17,3,0,0,0,13,27,267,1,1,0.0,284,39,1,41,42,1,1342,1351,9,21,21,0,1,100.0,NoArch
adb0735e336e99c2a6d1a20fcd4a8892f9e4a4a7,2,79,3,76,0,0,0,21,61,98,1,2,0.226410948,2259,142,2,494,477,17,12979,12453,526,114,113,1,1,100.0,NoArch
e3ff179223f87b8fe3c66b08d6c48eda3f0e6f7b,1,4,0,4,0,0,0,2,5,26,1,1,0.0,158,13,1,20,18,2,923,888,35,3,3,0,1,100.0,NoArch
e47c0a78aef9d4ccbc0db6945cb1e84340e54f96,1,3,1,2,0,0,0,2,2,1337,1,1,0.0,556,6,0,105,104,1,3324,3309,15,17,17,0,1,100.0,NoArch
86a87b9e6c61eaf803f3527ba3a6ab4af11b696c,2,15,1,14,0,0,0,2,215,1049,1,2,0.337290067,6153,69,0,1234,1231,3,41107,41037,70,160,158,2,1,100.0,NoArch
f0797138f6bdf9432400d1c2743b5ea7351a0c8d,3,308,0,308,2,0,2,1,10,768,1,2,1.04485093,125,344,1,49,17,32,2422,600,1822,18,4,14,1,99.95156447,NoArch
0878d19e9fc39c13c136411ee4df6c6fa33c7b43,2,50,32,18,0,0,0,6,67,164,1,2,0.499179836,2617,40,2,555,554,1,13507,13428,79,61,60,1,1,100.0,NoArch
f1a71e0a9381bf53f4f020a92f0315548190bf7f,4,14,15,1,0,0,0,5,42,161,1,3,1.467549308,5994,19,2,333,333,0,44521,44578,57,281,281,0,1,100.0,NoArch
23c7b1148533275dffb37853b49a6ebdb8126a7e,1,51,36,15,0,0,0,6,44,18,1,1,0.0,1309,311,3,332,327,5,7165,7047,118,29,29,0,1,100.0,NoArch
bcd501a8d88135e1917019463a47d2349e16a166,2,64,3,61,0,0,0,11,25,1469,1,1,0.839530498,1231,11,1,239,211,28,6503,6018,485,40,38,2,1,100.0,NoArch
6f48a62076ba0e5ab738ae3f0fb368b2b81b0529,1,1,2,1,0,0,0,2,4,74,1,1,0.0,135,78,9,18,18,0,741,746,5,5,5,0,0,100.0,NoArch
0c72d21ca917327ce25ef4bfb54ff0316de643d0,1,120,91,29,0,0,0,2,3,1143,1,1,0.0,449,16,0,64,57,7,3079,2913,166,12,12,0,1,100.0,NoArch
2118a71638055f7d44a94cbaed90809c53aead67,2,9,1,8,0,0,0,11,107,53,2,2,0.881290899,3907,127,1,706,705,1,26350,26296,54,80,79,1,1,100.0,NoArch
a3a553d753af2eff846f1f6fd23eb4f6352cbd75,1,22,4,18,0,0,0,17,107,80,1,1,0.0,3230,47,0,816,815,1,17925,17850,75,81,80,1,1,100.0,NoArch
eea868860d283f53d9d24de8909cf5d68b6cf1b7,4,21,9,12,0,0,0,7,48,251,2,3,1.770894436,4057,319,5,911,909,2,20666,20572,94,198,198,0,1,100.0,NoArch
146a9de187ee960e7fd8f4686716bcda182b7652,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,418,8,0,0,0,0,0,0,0,0,0,1,100.0,NoArch
e00e11eb7afb90bfa5d86c55d30efade2a8b99a3,2,8,0,8,0,0,0,6,21,1440,2,2,0.811278124,1251,5,0,124,123,1,6636,6592,44,28,28,0,1,100.0,NoArch
ce120640e15d0a85ff4ed744ba59c5a6cb72c4e2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,64,10,0,0,0,0,0,0,0,0,0,0,100.0,NoArch
d3ae6231664ea445192c84036ed77a635496f331,1,3,0,3,0,0,0,3,14,3035,1,1,0.0,67,223,1,8,7,1,286,263,23,2,2,0,1,100.0,NoArch
d17fa2c7230260cc3d4ddbef3fc6ab8bddb4154a,1,14,11,3,0,0,0,1,2,152,1,1,0.0,191,101,0,24,22,2,1113,1069,44,3,3,0,1,100.0,NoArch
7dac4e178b94c949da7c727fb2e749b50d933bb5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,55,0,0,0,0,0,0,0,0,0,0,1,100.0,NoArch
883666c6755d6f291650f17ad81ef2e0c87ad872,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,100.0,NoArch
50fb124e52235fd076b6bf6a68940ac9f5cb0ed5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,8,0,0,0,0,0,0,0,0,0,0,1,100.0,NoArch
71023632235ec0ad1e85962f47153c586983b225,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,20,2,0,0,0,0,0,0,0,0,0,0,100.0,NoArch
3bb5c083856f09de16dabd3e2ee5de29e746f420,1,10,2,8,0,0,0,11,117,355,1,1,0.0,1353,426,4,326,324,2,8289,8253,36,52,52,0,1,100.0,NoArch
f9926cd6d4113e00e508496665cc36d092168323,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,43,3,0,0,0,0,0,0,0,0,0,1,100.0,NoArch
a6f6f1f8cbd5c7d8b12631c2c8bdf1acb6c32555,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,86,0,0,0,0,0,0,0,0,0,0,1,100.0,NoArch
03fa94cb91904d33f1fa925581e5978522da998d,1,1,1,0,0,0,0,6,11,264,1,1,0.0,567,17,6,97,97,0,2785,2785,0,31,31,0,1,100.0,NoArch
