CommitID,FileNum,TotalAddLines,TotalDeleteLines,LC,FileAdd,FileDelete,NAD,NDVE,NUC,AGE,NS,ND,Entropy ,LT,EXP,REXP,CommitComplexity,LastCommitComplexity,CFC,CommitTokenCount,LastCommitTokenCount,NCC,CommitMethodNum,LastCommitMethodNum,NMC,NIR,a2a
6e8c93d27bd18edbd7a0edc6188ad81921c28b57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,100
c40f0ce165a421d2f88f3ce28ee0615dbf19ecad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,100
1e00589634d1b1fbb9aafda0c50ba7cc2ccbc624,5,40,42,2,0,0,0,1,17,217,1,2,2.134389233,560,74,0,77,79,2,3247,3230,17,34,34,0,0,99.18032787
4d2c4dab1af86887bbe5811a2090e927ecf18305,5,41,39,2,0,0,0,2,19,8,1,2,2.148117568,558,75,1,79,77,2,3234,3247,13,34,34,0,0,99.18032787
b33e706503c50390d52c54032a95d955dd71d08a,62,3503,1491,2012,37,23,60,1,7,62,2,8,5.588745814,1489,0,0,358,207,151,20020,8312,11708,260,119,141,0,10.95890411
adacdbe0e6965d0235a8aa04b9f6a44f1ba6face,3,46,41,5,0,0,0,1,2,86,1,2,0.950168986,350,0,0,39,37,2,1723,1709,14,26,25,1,0,100
c6b0be44c4944763464e69ef50081f967ce7141e,1,1,1,0,0,0,0,2,3,0,1,1,0,103,1,1,6,6,0,223,223,0,5,5,0,0,100
08f779f0de6839f63af1443d7070da730db9a3b4,62,1616,3508,1892,25,37,62,0,20,23,2,8,5.579068219,3508,13,2,227,360,133,9156,20034,10878,128,261,133,0,10.95890411
af2a1fc8e29aadcd12c6521261964ceb5485c0d6,2,6,4,2,0,0,0,2,6,14,1,1,1,259,14,3,36,36,0,1523,1513,10,29,29,0,0,100
cb5e958745344849a6f4689963c5de08c5bc2386,62,3508,1618,1890,37,25,62,1,7,56,2,8,5.578960052,1618,68,0,360,227,133,20034,9166,10868,261,128,133,0,10.95890411
78a0a998c29113f6708cabb1f17bb67b0255ac2c,1,31,30,1,0,0,0,2,3,454,1,1,0,149,69,1,15,15,0,1045,1033,12,12,12,0,0,100
860a43b444f72bd90f3d24090907874330995bb2,62,1619,3509,1890,25,37,62,0,20,14,2,8,5.578737887,3509,15,2,227,360,133,9182,20046,10864,128,261,133,0,10.95890411
7ed3d7c5317f78facdad2ca53b695205261ca777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,0,0,0,0,0,0,0,0,0,0,100
2aaada7ff0db344335642eabd0da52751a17717a,62,3514,1619,1895,37,25,62,2,7,67,2,8,5.578805464,1619,2,0,362,227,135,20080,9182,10898,261,128,133,0,10.95890411
76d788cd08265ba22b17632aa0629c34a86baefd,62,1618,3514,1896,25,37,62,0,20,14,2,8,5.578933776,3514,17,2,228,362,134,9184,20080,10896,128,261,133,0,10.95890411
ddc3e8eefc881e5809c0f0d9a4b61a60af432024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,3,0,0,0,0,0,0,0,0,0,0,100
2d78e680070a5b3181bf08926c32dca105343af4,3,31,3,28,0,0,0,2,10,52,1,1,1.547699168,430,76,0,65,65,0,3048,2784,264,37,37,0,0,100
2cc81a171dba6c47c7c347a1bb1fd3898eb500fb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,1,0,0,0,0,0,0,0,0,0,0,100
4bf2de58f0972b731600269cd419c1a3d1869458,1,18,0,18,1,0,1,1,1,0,1,1,0,0,78,2,2,0,2,71,0,71,2,0,2,0,90.83333333
47ce0ae97830380eb85db7ae97a7f7f3adbff820,1,2,0,2,0,0,0,2,2,2,1,1,0,18,19,2,4,2,2,89,71,18,2,2,0,0,100
8f8f48c75989ea1af3afeb8c0fe27b51b6080850,63,3509,1666,1843,37,26,63,1,7,63,2,8,5.59143348,1666,70,0,360,232,128,20046,9537,10509,261,130,131,0,9.722222222
e57bf89ab11c2ba6fae479133d78cc7471129495,2,7,2,5,0,0,0,2,3,154,1,1,0.918295834,252,71,1,27,25,2,1679,1645,34,19,19,0,0,100
205bc6339f7d59ca6533231e0c92a1ad295e05f0,63,1711,3514,1803,26,37,63,0,21,40,2,8,5.58497433,3514,20,0,234,362,128,9854,20080,10226,131,261,130,0,9.722222222
61be2a01feb81146d89071fbe292dcf396a70c47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,0,0,0,0,0,0,0,0,0,0,100
d55df553aa3749107e0bd9938799375ecb2cec02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,100
38bde87ed3e27ee5d5dfe1fdf5e25a4640472792,5,53,20,33,0,0,0,2,2,0,1,2,1.586865724,658,2,2,106,102,4,4521,4256,265,52,50,2,0,96.72131148
005cd8b348a27267e80a3c557c6a6ae25d3f33c2,24,226,179,47,6,1,7,1,3,0,1,4,3.976478374,1605,3,3,221,222,1,9929,9579,350,119,119,0,0,87.17948718
e20dcd1d5f3fa6d6e40ac0fe6a4f401930d0a93d,5,50,47,3,1,0,1,2,4,0,1,2,2.010037841,610,4,4,78,82,4,3777,3797,20,45,49,4,0,98.93617021
4024080de5ee9d131b766f870007b13d723ee3cc,20,227,245,18,1,3,4,1,5,3,1,4,3.963290442,1288,5,5,164,166,2,7214,7651,437,95,93,2,0,89.75903614
9abf90b4d924e9b74c4ead612e8819ebd24fca3b,2,175,16,159,1,0,1,1,5,0,1,2,0.709183269,119,6,6,26,13,13,1701,675,1026,20,6,14,0,97.24137931
f63b276ea3e99ff7257a31b68e1b7a364bf9f1ac,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,100
f8088920b71b4ab704ffc76f63dab74dc1e834cd,7,269,246,23,1,0,1,1,6,12,1,3,1.979473642,722,8,8,84,85,1,4607,4674,67,50,52,2,0,93.75
ddee8961af3d8618610320ee5793547879c91cfa,7,41,27,14,0,0,0,1,6,16,1,2,2.035394957,750,9,9,103,100,3,4768,4732,36,49,46,3,0,100
83f183becb4f6bd45822beac48d9b6425be7391b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,100
20a1167dcded98fb53bdfceb79165c6e2d296e7f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,100
90a82604f8a40fb33e05f5b4d2003198d4263555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,0,0,0,0,0,0,0,0,0,0,100
28789106f0b3e6f3b5ef5767df2d6a0ca6ff02cb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0,0,0,0,0,0,0,0,0,0,100
3d058660c94d97b15e9700b615a82051b599be34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,100
d3eda036ed839d344415dbaab471fef4472a8d9b,1,1,1,0,0,0,0,2,6,261,1,1,0,237,15,1,35,35,0,1490,1490,0,15,15,0,0,100
572a57702dfbe8918b74247a71f5922ebbde7901,13,151,124,27,1,1,2,1,7,228,1,2,3.087089449,1192,16,2,158,155,3,7007,6955,52,81,81,0,0,90.78014184
d0d7acb26aee4b1f691ea3c8bdf4cc9e220f693f,2,4,5,1,0,0,0,2,5,10,1,1,0.764204507,146,17,3,21,21,0,756,751,5,10,10,0,0,100
e7b4c09b6859e6b866d8b45b948c7d69b1cc0ceb,69,3514,1998,1516,37,32,69,2,7,73,2,9,5.669377196,1998,3,0,362,249,113,20080,11064,9016,261,146,115,0,8.974358974
e3450917b100ee46ad5ff334e815fbb015686ccb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,100
0b7acda1df88301c77f212673789a55d3c445ad2,1,3,1,2,0,0,0,1,3,4,1,1,0,117,5,2,17,17,0,511,493,18,9,9,0,0,100
f26f5974437c32510bde0fdf5dcdc053b42be1f6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,100
ab44424d85054e6873d94d2094c2dacfdbbac9b6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,100
84b2eba70a0c9c6d5a790c0686d0e835bbad8641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,0,0,0,0,0,0,0,0,100
84cb0355e6827f967784d02ce85f1ba373932d4c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,0,0,0,0,0,0,0,0,0,0,100
a9cb8cbfbe751ddda233c67aea26bd7c52dee062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,0,0,0,0,0,0,0,0,0,0,100
cfaf58a4512cc80dde84f7c15e783ebbe5e584f2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,0,0,0,0,0,0,0,0,0,0,100
5a92564e0f47cc411117c892e51866b5547f1266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,0,0,0,0,0,0,0,0,0,0,100
f64b52acaa9b758acd1c400b142e5c229585d9b5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,10,0,0,0,0,0,0,0,0,0,0,100
b9c57eb9ac20cbb44af0c4fd64c8de3f219bf3c3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,11,0,0,0,0,0,0,0,0,0,0,100
2ace708d42984057f1f29ac3a300ac296b4b7edb,1,2,2,0,0,0,0,1,2,783,1,1,0,95,15,12,11,11,0,424,424,0,8,8,0,0,100
8e1e3cc1ced2e785c2ce47fd8708dcf2c5a2e8ec,1,1,1,0,0,0,0,1,2,783,1,1,0,126,16,13,13,13,0,631,631,0,10,10,0,0,100
4c714d03035fd6075392bd0df7577c68d993a366,2,47,3,44,0,0,0,1,2,782,2,1,0.634309555,299,17,14,46,41,5,1981,1768,213,29,28,1,0,100
3b2db7cfa11d9daf6e326202f3909d9d104f95dd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,15,0,0,0,0,0,0,0,0,0,0,100
a51c8247e3f358788efc8fb3ed7104b7b7cb21c4,35,2436,2535,99,0,0,0,2,8,917,2,6,4.743756573,3418,19,16,367,367,0,20008,20311,303,262,262,0,0,100
6d56eae9f0707462bdb3502b19debaceb4e7f266,2,43,2,41,0,0,0,1,4,0,2,1,0.956457405,330,20,17,52,46,6,2307,1981,326,32,29,3,0,100
eca746003408107dcfff4846f6bde55e33ffacc8,1,4,0,4,0,0,0,1,5,0,1,1,0,110,21,18,22,21,1,466,445,21,14,13,1,0,100
fa424aefbed93f5dbddc9ab38b2c5ddc85c592a0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,19,0,0,0,0,0,0,0,0,0,0,100
d596aaf2c14064a39865c177aea9bbeca20d2493,1,1,0,1,0,0,0,1,3,0,1,1,0,41,23,20,5,5,0,162,152,10,5,5,0,0,100
d5ec8f40206cc58dd0c5ecf4355a18f637abde22,1,1,1,0,0,0,0,1,5,0,1,1,0,118,24,21,17,17,0,511,511,0,9,9,0,0,100
8b4012082975fd7b31505ebafbcb9404c55369ae,1,1,1,0,0,0,0,2,5,0,1,1,0,102,25,22,6,6,0,223,223,0,5,5,0,0,100
1a19f3ddaca0d2ab2c388d70d03d7ebd63590879,492,60032,3507,56525,455,37,492,0,16,2,4,59,6.83752762,3507,0,0,10795,374,10421,329571,20365,309206,5270,266,5004,0,6.932409012
a7918f8ef91b82b5b8fd91c91b36378a6c99caad,5,20,12,8,0,0,0,2,3,15,1,4,2.033608962,491,1,1,77,77,0,2674,2602,72,37,37,0,0,99.43872778
3701bfcbe3ed90e1ddf73605a0e5cd0bf4f0dbd4,6,44,2,42,0,0,0,1,2,18,1,1,2.401324805,300,2,2,57,57,0,1654,1654,0,44,44,0,0,100
3219a4f05f938f4ce5bdbb9f006e49cbec5ee89f,12,486,379,107,2,2,4,2,17,11,1,5,3.412737789,1707,3,3,159,159,0,6716,6708,8,106,107,1,0,99.53249182
ee0678c7f8bed531a8514166c7254a2190f3c4a9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,100
06aad3f99d82bcc29c4a827e892d48aaf25e2fd6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,100
18c0ce778bb252e1f8b266d3d3b0a568d283257f,3,25,2,23,0,0,0,2,19,284,2,2,1.544849189,1254,6,6,70,68,2,4442,4310,132,48,48,0,0,100
52948f56511a57cd273431b794819ddc9a343bee,1,1,1,0,0,0,0,1,4,2,1,1,0,23,7,7,4,4,0,68,68,0,4,4,0,0,100
63afb94cd0d8aa769898ba80ed2b020a6379b52f,4,24,2,22,0,0,0,2,5,0,1,3,1.89049164,557,8,8,94,88,6,2929,2824,105,48,46,2,0,100
32b371857ddec5669f65fa779f6a0b098c1cb0a1,1,7,1,6,0,0,0,1,5,0,1,1,0,158,9,9,23,23,0,987,947,40,10,10,0,0,100
5699373be3842310171aa9b51059d94c03dca82a,1,2,2,0,0,0,0,2,6,0,1,1,0,205,10,10,32,31,1,1053,1043,10,10,10,0,0,100
16ba0c7fbba5b49ed4054f7aba7fc7e15e144c77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,100
dfbd045966a9a909aaa0e7e31eac59639a86c3c9,1,61,61,0,0,0,0,8,20,3,1,1,0,953,12,12,35,35,0,2842,2842,0,32,32,0,0,100
84360dd32c77b050e28bf4c8f3483ce393027c5e,1,4,1,3,0,0,0,3,15,51,1,1,0,204,13,0,25,24,1,1003,981,22,9,9,0,0,100
80304231ff550f74b99a88684b23031208bec919,2,17,0,17,0,0,0,3,24,30,1,2,0.873981048,1158,14,1,68,67,1,3977,3895,82,42,42,0,0,100
5ba093862560aa3ca2cff002e2e38e1e37753670,1,2,0,2,0,0,0,2,6,120,1,1,0,111,15,2,20,20,0,599,587,12,10,10,0,0,100
8cde5508b5e4828982aa4f1ff2e70ba6fd10f4b9,3,27,28,1,0,0,0,2,10,72,1,3,1.430149521,454,16,2,72,71,1,2377,2345,32,30,30,0,0,100
8012cd7a4a8665469ccd4e89c4b7013f52007021,492,3507,60261,56754,37,455,492,2,8,51,4,59,6.846857185,60261,0,0,374,10807,10433,20365,330086,309721,266,5271,5005,0,6.926406926
7a688ae33a31fd982219259981cd2596e9925bfd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,100
4c403845b55c38b2573455efbe519c45a0f0c045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1,0,0,0,0,0,0,0,0,0,0,100
1bcefbbfc960353ec6713adb2f3342e4a92a31bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2,0,0,0,0,0,0,0,0,0,0,100
b77057c5d0aa9e47469c86da7c01f4aba3bd5f43,69,1998,3507,1509,32,37,69,0,7,31,2,9,5.658858599,3507,18,0,249,374,125,11064,20365,9301,146,266,120,0,8.974358974
74f01ec64eef63181e8d6b92a08295a279e76158,69,3507,1998,1509,37,32,69,2,8,462,2,9,5.658858599,1998,29,3,374,249,125,20365,11064,9301,266,146,120,0,8.974358974
651ccfe07b542fd0b2c8c9a518fb6c1cd173bd9d,6,161,6,155,0,0,0,1,6,300,2,2,1.864866918,809,30,4,121,104,17,5690,4795,895,83,73,10,0,97.63313609
8364b51c0a053e1b06229144d074f1af80e21927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,5,0,0,0,0,0,0,0,0,0,0,100
e7f7feac92b4ae7045b5d1c0c8cc75bb842cc20b,69,1998,3662,1664,32,37,69,0,7,31,2,9,5.633946485,3662,19,0,249,391,142,11064,21260,10196,146,276,130,0,9.032258065
5da87f3382f75fae4dfe13f8af06896615f80291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,0,100
a4c30ebbab9bc662877c8d063e6c89f5f78d7ad9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2,0,0,0,0,0,0,0,0,0,0,100
a440ecc05f7bae6b3cea6b6c9d0450a577b42d58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,3,0,0,0,0,0,0,0,0,0,0,100
d35a6eee117ec401e5fea992200167ead9f764d7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,4,0,0,0,0,0,0,0,0,0,0,100
e8f54d63094806a2a1364adb5e209ab2ca10f0f0,28,766,743,23,0,0,0,1,8,523,1,3,3.662517246,1938,24,5,244,244,0,10811,10810,1,142,142,0,0,100
da18bd858035c495edb41cc018fe706a3f7ef831,1,0,2,2,0,0,0,2,9,0,1,1,0,114,25,6,16,16,0,757,758,1,6,6,0,0,100
735b87f78459ec686017c538ef50d95a7db9584b,7,46,45,1,0,0,0,1,8,6,1,3,2.448238787,562,26,7,72,72,0,3154,3145,9,49,49,0,0,97.18309859
b5de86ed7f966018454fba667a42010f0f73f490,2,8,6,2,0,0,0,2,9,36,1,1,0.591672779,286,27,3,44,44,0,1725,1693,32,20,20,0,0,100
4b6e9bcf90f52b3eef4817ff30cb8792b4c3b8e0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,4,0,0,0,0,0,0,0,0,0,0,100
6b29f8f0bf56b473bf06e2fc7a0f822e5c87d9bc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,3,0,0,0,0,0,0,0,0,0,0,100
95c60dbbbc80165969bae6cbbd1926207720e59c,11,239,64,175,4,1,5,1,10,88,1,3,2.878563508,902,30,3,134,113,21,6408,5284,1124,66,53,13,0,89.33333333
80005ba3916e2a05c82649dd67f11b0f813c41b6,2,42,2,40,1,0,1,1,2,1,1,2,0.510787823,29,31,4,8,2,6,271,68,203,6,1,5,0,98.125
47387185b1c8b61b24c8c3be1675e4e4f2c670c6,485,67478,2237,65241,449,36,485,2,24,423,2,55,7.130706848,2237,44,1,10761,277,10484,328582,12459,316123,5225,165,5060,0,4.847396768
193301f2d4d8188b5cee04f4cf982636ea6c6ba6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,2,0,0,0,0,0,0,0,0,0,0,100
c7c7087c4be7fff719e846910af1b18c48d01a38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,3,0,0,0,0,0,0,0,0,0,0,100
6d1ad6a6a3835294a564ab63b1d6399ee7843e18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,4,0,0,0,0,0,0,0,0,0,0,100
c970225dc43721e1a7827408df7542aed94e11cb,2,19,3,16,0,0,0,3,25,14,1,1,0.773226674,1119,48,5,58,55,3,3406,3342,64,36,35,1,0,100
2fb66fa3be27f3495fbbe78831565a1edce12af1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,6,0,0,0,0,0,0,0,0,0,0,100
5b764cd9138dd93e7382e3472b9d3d33d4b286a3,485,2242,67494,65252,36,449,485,0,11,10,2,55,7.131304292,67494,32,5,278,10764,10486,12482,328646,316164,166,5226,5060,0,4.847396768
f789091534be95c103890be6539bbfc5faf69b37,1,20,0,20,0,0,0,1,2,20,1,1,0,90,33,6,11,9,2,798,634,164,11,9,2,0,100
0a6203acc6a2765049af6913b8deb070fb63a244,1,26,0,26,0,0,0,2,5,82,1,1,0,67,0,0,16,7,9,460,325,135,8,6,2,0,100
48f6840273e369000421675dfb90141c0e3ac270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,2,0,0,0,0,0,0,0,0,0,0,100
aabcd5846010ff0bc5832520bf8f59e9879728cc,2,21,22,1,0,0,0,2,6,54,1,2,0.968164732,149,35,3,26,27,1,752,742,10,15,15,0,0,100
e9357eca4881704c398acbe60dda228ad4c7beec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2,0,0,0,0,0,0,0,0,0,0,100
1b13ca2281f4aafac92e471167ef0e7c3dccb030,485,67488,2287,65201,449,36,485,3,24,374,2,55,7.132798866,2287,0,0,10763,288,10475,328656,12791,315865,5225,170,5055,1,4.847396768
9368ac447aeb473f926302137dbcdf914d06cd32,1,2,12,10,0,0,0,2,3,144,1,1,0,142,0,0,22,24,2,786,860,74,9,9,0,0,100
486ecc8cd5b5a1bab3eb626799621985e6d9ab57,1,72,0,72,1,0,1,1,1,0,1,1,0,0,13,0,8,0,8,314,0,314,4,0,4,1,99.9032882
a63c0d976aabbb4ff9692ab25aa70aa216a0b0d7,1,11,15,4,0,0,0,4,6,35,1,1,0,415,13,0,80,81,1,2567,2584,17,34,34,0,1,100
c5e7c5b92b55e5f9854e411b663944f171384b4d,1,17,12,5,0,0,0,4,6,35,1,1,0,411,13,0,81,80,1,2599,2567,32,34,34,0,1,100
37aa116d7aba38c7600b669589bc9458e328bb4a,486,2287,67551,65264,36,450,486,0,11,10,3,56,7.136898199,67551,37,3,288,10769,10481,12791,328911,316120,170,5229,5059,0,4.838709677
312408a5c2d22bc2a1578d940c92417e05f94412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,4,0,0,0,0,0,0,0,0,0,0,100
9fe14b405da30638be348fd3fdbc639e6a7376e9,486,67550,2287,65263,450,36,486,2,24,374,3,56,7.136894531,2287,107,25,10769,288,10481,328896,12791,316105,5229,170,5059,0,4.838709677
b6b1f1d8fb5a56cf14c44ff46aa513e0fa4e99ab,486,2288,67550,65262,36,450,486,0,11,10,3,56,7.13695084,67550,0,0,288,10769,10481,12803,328896,316093,170,5229,5059,0,4.838709677
fe1a9da07d7d075a9db768d5fa332f1d24bc3a37,486,67550,2288,65262,450,36,486,2,24,374,3,56,7.13695084,2288,108,8,10769,288,10481,328896,12803,316093,5229,170,5059,0,4.838709677
254ec135b9a67b1e7bc8e979356274aee2e7d715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,9,0,0,0,0,0,0,0,0,0,0,100
db61558bb480dd6f39eaa3e6235d9f0c193f3a6a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,100
021094131c13909bd9195cb3e3b9c9775ee2fcf5,2,10,1,9,0,0,0,4,25,86,1,1,0.994030211,1150,0,0,56,56,0,3713,3672,41,38,38,0,1,100
0108765688e64fa7c039e9478b303c118882d972,2,1,10,9,0,0,0,3,24,87,1,1,0.994030211,1159,8,0,56,56,0,3672,3713,41,38,38,0,1,100
47dba860094bbe381e0bd231a43e2501a98a855b,1,11,0,11,0,0,0,3,3,206,1,1,0,266,0,0,27,26,1,1060,1000,60,21,20,1,1,100
2a0757ace47466e4ce13f670e977128c546c0349,486,2288,67561,65273,36,450,486,0,11,10,3,56,7.137087878,67561,1,1,288,10770,10482,12803,328956,316153,170,5230,5060,0,4.838709677
d2a0bcd99e806922fb6443d2764f8c3ceb52aca1,486,67550,2288,65262,450,36,486,2,24,374,3,56,7.13695084,2288,43,1,10769,288,10481,328896,12803,316093,5229,170,5059,0,4.838709677
15c489018c0cc7a32cc8e5c157232da4d1e26f2d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,100
71119ce131a1c618759231ed9d4aca0468ff4055,486,2288,67550,65262,36,450,486,0,11,10,3,56,7.13695084,67550,39,2,288,10769,10481,12803,328896,316093,170,5229,5059,0,4.838709677
f8afa99c3036918291c694163e81fd4f22e0460b,1,2,2,0,0,0,0,2,7,117,1,1,0,173,40,3,23,23,0,966,962,4,10,10,0,0,100
7ed8879a1fdb27df6848bf2921f8cef89408f2ef,486,67550,2288,65262,450,36,486,2,24,374,3,56,7.13695084,2288,9,1,10769,288,10481,328896,12807,316089,5229,170,5059,1,4.838709677
4de85c8e7f6f4244be9eb688c6a4576a9c88c2a1,490,2461,67550,65089,40,450,490,0,12,11,3,56,7.146601225,67550,41,2,312,10769,10457,13886,328896,315010,187,5229,5042,0,4.977777778
bd0cc453a5d7389eb2a92bacef46c13b436a0316,1,18,13,5,0,0,0,1,4,0,1,1,0,176,42,3,21,22,1,1367,1264,103,18,19,1,0,100
c695c1b06cd1f44fbbe1181a41a6c4ffe2186e01,1,8,3,5,0,0,0,2,4,3,1,1,0,182,2,2,31,30,1,1331,1268,63,9,9,0,0,100
80ab3625e9802fbd8bff16c706fc788cf7aed17c,490,67553,2471,65082,450,40,490,2,24,373,3,56,7.146824591,2471,110,2,10770,312,10458,328917,14052,314865,5230,186,5044,1,4.977777778
f573001db106d6b8d6af2167bb2b88f38a3738e5,490,2466,67553,65087,40,450,490,0,12,11,3,56,7.1467231,67553,43,4,311,10770,10459,13989,328917,314928,186,5230,5044,0,4.977777778
118cec43b19eec2ed1d66f6dd0aac7209edfde96,2,242,0,242,2,0,2,1,1,0,1,2,0.878239026,0,44,5,18,0,18,1527,0,1527,15,0,15,0,97.2826087
09ae97303d3faa0b4b837a3bbe18b996854d2733,1,8,3,5,0,0,0,2,4,3,1,1,0,182,45,6,31,30,1,1331,1268,63,9,9,0,0,100
6c82685c274c57576d45ab4d4b05ce03a3d2223b,492,67546,2713,64833,450,42,492,2,24,374,3,58,7.158342554,2713,14,0,10768,330,10438,328879,15579,313300,5229,201,5028,0,4.960141718
70174deaa758fc1e3f3a881445e8750ae7218b3d,2,19,12,7,0,0,0,3,6,90,1,2,0.637387499,580,1,1,102,101,1,3388,3361,27,40,40,0,0,100
bb8562f4f19dd04cbc941a4c32ed4cdb392f17a0,1,0,1,1,0,0,0,4,7,0,1,1,0,172,2,2,21,21,0,804,804,0,6,6,0,0,100
d9d637eab5f3761a4768fc960b2574d45962b466,2,5,7,2,0,0,0,2,4,170,1,2,0.918295834,392,0,0,45,45,0,1787,1797,10,15,15,0,0,100
d68cd231a8d365a4ec3b7f873cbbf36d59951630,4,20,24,4,0,0,0,3,7,148,1,4,1.186704346,910,15,1,146,147,1,5017,5034,17,63,63,0,1,100
286cae3815ae6888e463e75442f501d6e25f6dbb,4,24,20,4,0,0,0,2,5,445,1,4,1.186704346,906,110,0,147,146,1,5034,5017,17,63,63,0,0,100
8ab7806bcf384d0c2a1db54a2f5cd6aa27850201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,1,0,0,0,0,0,0,0,0,0,1,100
3aa6d7b95ef3cacccfacc02f0f35d1074780e2f1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,2,0,0,0,0,0,0,0,0,0,0,100
f1d7fca7ff1c68c184539e39502f579c9ef6dc39,37,3662,0,3662,37,0,37,1,1,0,1,8,4.889867798,0,114,3,391,0,391,21260,0,21260,276,0,276,0,90.20683833
8a2760d71d050093086f4ed5de28857d62ea263e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,4,0,0,0,0,0,0,0,0,0,0,100
a99d9c11be005ade7c308bebdda71c7fb0111acc,37,629,0,629,0,0,0,1,2,0,1,8,5.209453366,3662,116,5,391,391,0,21260,21260,0,276,276,0,0,100
651df24374b0b5de45e0a65155fba02af95cf020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,6,0,0,0,0,0,0,0,0,0,0,100
50408bfc1c193356a66f50f9ce9aeb7786031f4b,38,4,4295,4291,0,37,37,1,2,0,2,9,4.990002097,4512,9,0,24,415,391,993,22253,21260,9,285,276,0,90.20683833
017d73f20d78f61761150950e0e1df6da640499a,1,4,4,0,0,0,0,2,3,231,1,1,0,221,0,0,24,24,0,993,993,0,9,9,0,0,100
2787660e462f1136db8b2317b7f1c0619a59a98c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,100
b25eeedffb5e9553e8d052a5da47c212fcf53a89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,3,0,0,0,0,0,0,0,0,0,0,100
b7b3d8a358389eff376fc50bd791fbb3d1fc413a,1,11,15,4,0,0,0,4,6,35,1,1,0,415,113,3,80,81,1,2567,2584,17,34,34,0,0,100
