0,680
0,679
0,678
0,677
0,676
0,675
1,674
0,673
1,672
0,671
0,670
0,669
0,668
1,667
0,666
0,665
0,664
0,663
0,662
0,661
0,660
0,659
0,658
0,657
0,656
0,655
0,654
0,653
0,652
0,651
0,650
0,649
0,648
0,647
0,646
0,645
0,644
0,643
0,642
0,641
1,640
1,639
0,638
0,637
1,636
0,635
0,634
0,633
0,632
1,631
1,630
1,629
1,628
1,627
1,626
1,625
1,624
1,623
1,622
1,621
0,620
1,619
1,618
1,617
1,616
1,615
1,614
1,613
1,612
0,611
0,610
0,609
0,608
0,607
0,606
0,605
1,604
0,603
0,602
1,601
0,600
1,599
1,598
1,597
1,596
1,595
1,594
1,593
0,592
0,591
1,590
0,589
1,588
1,587
1,586
1,585
1,584
0,583
1,582
1,581
1,580
1,579
1,578
1,577
0,576
1,575
0,574
0,573
1,572
0,571
1,570
0,569
0,568
1,567
0,566
0,565
1,564
0,563
1,562
1,561
0,560
0,559
0,558
0,557
0,556
1,555
0,554
0,553
0,552
0,551
0,550
1,549
1,548
1,547
1,546
1,545
1,544
1,543
0,542
1,541
1,540
1,539
1,538
0,537
0,536
0,535
0,534
0,533
0,532
1,531
0,530
1,529
0,528
0,527
0,526
0,525
0,524
0,523
0,522
0,521
0,520
0,519
0,518
1,517
2,516
1,515
0,514
0,513
1,512
0,511
0,510
0,509
0,508
0,507
0,506
0,505
0,504
1,503
1,502
1,501
0,500
0,499
1,498
1,497
0,496
0,495
0,494
0,493
0,492
0,491
0,490
0,489
0,488
1,487
0,486
1,485
1,484
0,483
1,482
1,481
0,480
1,479
1,478
1,477
1,476
0,475
0,474
1,473
0,472
0,471
1,470
1,469
0,468
0,467
0,466
0,465
0,464
0,463
0,462
0,461
0,460
0,459
0,458
0,457
0,456
1,455
1,454
1,453
1,452
0,451
1,450
1,449
1,448
1,447
1,446
0,445
0,444
0,443
0,442
0,441
0,440
0,439
0,438
0,437
0,436
2,435
1,434
1,433
1,432
1,431
1,430
0,429
0,428
1,427
1,426
1,425
1,424
1,423
1,422
1,421
1,420
0,419
0,418
0,417
1,416
0,415
0,414
0,413
0,412
1,411
1,410
1,409
0,408
0,407
0,406
0,405
0,404
1,403
1,402
1,401
1,400
1,399
1,398
1,397
0,396
0,395
1,394
1,393
0,392
1,391
1,390
1,389
1,388
0,387
0,386
0,385
1,384
1,383
1,382
1,381
1,380
0,379
0,378
0,377
1,376
2,375
0,374
1,373
0,372
1,371
0,370
2,369
1,368
0,367
0,366
1,365
1,364
1,363
0,362
0,361
0,360
0,359
1,358
1,357
1,356
0,355
0,354
0,353
0,352
0,351
1,350
1,349
0,348
1,347
3,346
0,345
0,344
0,343
1,342
0,341
0,340
0,339
0,338
1,337
1,336
0,335
0,334
0,333
0,332
1,331
1,330
0,329
1,328
0,327
0,326
1,325
2,324
3,323
3,322
0,321
2,320
2,319
0,318
0,317
0,316
0,315
0,314
0,313
1,312
1,311
0,310
1,309
1,308
0,307
0,306
0,305
0,304
0,303
1,302
1,301
0,300
1,299
1,298
0,297
0,296
0,295
1,294
1,293
1,292
1,291
0,290
0,289
1,288
1,287
0,286
0,285
0,284
1,283
1,282
2,281
1,280
0,279
0,278
0,277
0,276
2,275
0,274
2,273
2,272
2,271
1,270
0,269
0,268
1,267
1,266
1,265
1,264
1,263
0,262
1,261
1,260
1,259
1,258
0,257
0,256
1,255
0,254
0,253
0,252
0,251
0,250
0,249
0,248
1,247
0,246
1,245
1,244
1,243
1,242
1,241
1,240
0,239
0,238
1,237
1,236
1,235
0,234
0,233
0,232
1,231
0,230
0,229
1,228
1,227
1,226
0,225
0,224
1,223
1,222
1,221
1,220
1,219
0,218
1,217
1,216
1,215
0,214
0,213
1,212
1,211
1,210
0,209
0,208
0,207
0,206
0,205
0,204
0,203
0,202
0,201
0,200
0,199
1,198
4,197
0,196
0,195
0,194
0,193
1,192
1,191
1,190
0,189
1,188
1,187
1,186
1,185
1,184
1,183
1,182
1,181
1,180
0,179
0,178
0,177
0,176
0,175
0,174
0,173
0,172
0,171
0,170
0,169
0,168
0,167
0,166
0,165
0,164
1,163
1,162
1,161
0,160
0,159
0,158
1,157
0,156
1,155
1,154
1,153
0,152
0,151
0,150
1,149
0,148
0,147
1,146
1,145
0,144
1,143
1,142
0,141
1,140
0,139
0,138
0,137
0,136
0,135
0,134
1,133
1,132
1,131
0,130
1,129
1,128
1,127
1,126
0,125
1,124
1,123
1,122
1,121
1,120
1,119
1,118
1,117
1,116
1,115
1,114
1,113
1,112
1,111
0,110
0,109
1,108
1,107
1,106
1,105
1,104
0,103
1,102
1,101
1,100
1,99
1,98
0,97
0,96
1,95
1,94
0,93
0,92
0,91
1,90
1,89
1,88
0,87
1,86
1,85
0,84
0,83
0,82
0,81
0,80
0,79
0,78
0,77
0,76
1,75
1,74
0,73
0,72
0,71
0,70
0,69
3,68
1,67
0,66
1,65
0,64
0,63
0,62
1,61
1,60
0,59
1,58
0,57
1,56
1,55
1,54
0,53
0,52
1,51
1,50
1,49
1,48
1,47
1,46
1,45
0,44
0,43
0,42
0,41
1,40
1,39
0,38
1,37
1,36
1,35
1,34
1,33
1,32
1,31
1,30
1,29
0,28
0,27
0,26
0,25
1,24
1,23
0,22
0,21
0,20
1,19
1,18
0,17
0,16
0,15
1,14
1,13
1,12
1,11
1,10
1,9
1,8
1,7
1,6
1,5
1,4
1,3
1,2
1,1
