,ACDC,,FCA,
index,MOJOFM,A2A,MOJOFM,A2A
release1--release2,0.0,0.0,0.0,56.81818181818181
release2--release3,0.0,0.0,0.0,87.16814159292035
release3--release4,0.0,0.0,0.0,14.526588845654997
release4--release5,0.0,0.0,0.0,86.54060066740823
release5--release6,0.0,0.0,0.0,96.01196410767697
release6--release7,0.0,0.0,0.0,86.94300518134715
release7--release8,0.0,0.0,0.0,79.57181088314005
release8--release9,0.0,0.0,0.0,88.29629629629629
release9--release10,0.0,0.0,0.0,80.76692630317555
release10--release11,0.0,0.0,0.0,95.1417004048583
release11--release12,0.0,0.0,0.0,92.03015616585891
release12--release13,0.0,0.0,0.0,85.8466289243438
release13--release14,0.0,0.0,0.0,96.95316052751251
release14--release15,0.0,0.0,0.0,98.45201238390094
release15--release16,0.0,0.0,0.0,94.9159844894442
release16--release17,0.0,0.0,0.0,88.54425144747725
release17--release18,0.0,0.0,0.0,89.39157566302653
release18--release19,0.0,0.0,0.0,82.12927756653993
release19--release20,0.0,0.0,0.0,88.51881938803142
release20--release21,0.0,0.0,0.0,94.35042309606769
release21--release22,0.0,0.0,0.0,97.02395964691047
release22--release23,0.0,0.0,0.0,96.63438256658596
release23--release24,0.0,0.0,0.0,96.29455909943715
release24--release25,0.0,0.0,0.0,87.84466911764706
release25--release26,0.0,0.0,0.0,97.75514927100208
release26--release27,0.0,0.0,0.0,92.2234156820623
release27--release28,0.0,0.0,0.0,97.05700761473554
release28--release29,0.0,0.0,0.0,89.88714317326843
release29--release30,0.0,0.0,0.0,99.93015133876601
release30--release31,0.0,0.0,0.0,92.7087840761575
release31--release32,0.0,0.0,0.0,88.50018608113137
release32--release33,0.0,0.0,0.0,90.17755950132225
release33--release34,0.0,0.0,0.0,91.89518586227909
release34--release35,0.0,0.0,0.0,88.84
release35--release36,0.0,0.0,0.0,99.919011945738
release36--release37,0.0,0.0,0.0,90.37768077434049
release37--release38,0.0,0.0,0.0,99.80378166250446
release38--release39,0.0,0.0,0.0,96.83555555555556
release39--release40,0.0,0.0,0.0,95.0715147337584
release40--release41,0.0,0.0,0.0,100.0
release41--release42,0.0,0.0,0.0,95.28635037617073
release42--release43,0.0,0.0,0.0,99.94336684128558
release43--release44,0.0,0.0,0.0,100.0
release44--release45,0.0,0.0,0.0,100.0
release45--release46,0.0,0.0,0.0,47.385714285714286
release46--release47,0.0,0.0,0.0,90.50803858520901
release47--release48,0.0,0.0,0.0,88.85685635497619
release48--release49,0.0,0.0,0.0,92.1927374301676
release49--release50,0.0,0.0,0.0,92.08237400869788
release50--release51,0.0,0.0,0.0,100.0
release51--release52,0.0,0.0,0.0,98.49467345993516
release52--release53,0.0,0.0,0.0,95.90931493346476
release53--release54,0.0,0.0,0.0,95.59245102723364
release54--release55,0.0,0.0,0.0,96.49041791734011
release55--release56,0.0,0.0,0.0,98.52389594676346
release56--release57,0.0,0.0,0.0,96.81493071077337
release57--release58,0.0,0.0,0.0,95.48093340922026
