,ACDC,,FCA,
index,MOJOFM,A2A,MOJOFM,A2A
commit1--commit3,96.33,98.97768874766871,88.5,99.87698501453814
commit2--commit4,95.55,98.96423145974313,88.54,100.0
commit3--commit5,96.37,99.14406019189619,88.54,100.0
commit4--commit6,94.02,98.55772548478366,88.52,99.95530476562936
commit5--commit7,95.74,98.90291865038294,88.52,99.95530476562936
commit6--commit8,95.16,98.53052776819592,88.51,99.84922939468393
commit7--commit9,94.77,98.62059452376026,88.51,99.84922939468393
commit8--commit10,96.04,99.0549768917707,88.56,100.0
commit9--commit11,96.28,99.12419833114957,88.56,100.0
commit10--commit12,96.31,99.06245691438026,88.56,99.960930959424
commit11--commit13,97.42,99.24216327936617,88.56,99.92189243472438
commit12--commit14,94.84,98.6846635906618,88.56,99.9442399910784
commit13--commit15,94.64,98.71980177575882,88.55,99.97770469873474
commit14--commit16,95.57,98.9538885065382,88.58,100.0
commit15--commit17,95.63,98.96098534370054,88.58,100.0
commit16--commit18,96.38,99.13276894486889,88.58,100.0
commit17--commit19,92.96,98.3835465676159,88.53,99.98328038789501
commit18--commit20,94.97,98.84377150722644,88.53,99.98328038789501
commit19--commit21,95.69,98.95432030820032,88.58,100.0
commit20--commit22,94.43,98.67905056759547,88.58,100.0
commit21--commit23,94.28,98.61025111799106,88.58,100.0
commit22--commit24,95.93,98.9337552452363,88.58,100.0
commit23--commit25,93.35,98.35558001926518,88.58,100.0
commit24--commit26,94.94,98.62363223453306,88.58,100.0
commit25--commit27,93.23,98.19069895432031,88.58,100.0
commit26--commit28,94.76,98.74741913282863,88.58,100.0
commit27--commit29,96.08,99.0506982183394,88.58,100.0
commit28--commit30,94.73,98.75430144528562,88.58,100.0
commit29--commit31,96.8,99.17400881057269,88.55,99.99442648534166
commit30--commit32,92.63,98.27942188575362,88.55,99.99442648534166
commit31--commit33,96.14,99.0980446158083,88.58,100.0
commit32--commit34,94.67,98.72703502373908,88.58,100.0
commit33--commit35,94.64,98.63023127753304,88.55,99.97770221305535
commit34--commit36,93.68,98.52738783374622,88.55,99.97770221305535
commit35--commit37,96.32,99.07082386950238,88.57,100.0
commit36--commit38,95.9,99.01569383259911,88.57,100.0
commit37--commit39,94.85,98.74716045983341,88.57,100.0
commit38--commit40,94.28,98.65115958984241,88.57,100.0
commit39--commit41,96.08,98.99525153120914,88.57,100.0
commit40--commit42,96.11,98.98836969238181,88.57,100.0
commit41--commit43,95.57,98.78199834847233,88.55,99.98326639892905
commit42--commit44,96.49,99.18760757314973,88.55,99.98326639892905
commit43--commit45,96.59,99.06368330464717,88.66,100.0
commit44--commit46,94.13,98.5541173230515,86.12,94.78333799273135
commit45--commit47,94.79,98.74019000413053,86.12,94.78333799273135
commit46--commit48,94.61,98.760671991187,91.86,100.0
commit47--commit49,94.25,98.60289057123194,91.86,100.0
commit48--commit50,95.09,98.72642158887513,91.86,100.0
