,ACDC,,FCA,
index,MOJOFM,A2A,MOJOFM,A2A
commit1--commit2,0.0,0.0,86.51,100.0
commit2--commit3,0.0,0.0,86.42,99.9807104967047
commit3--commit4,0.0,0.0,86.36,100.0
commit4--commit5,0.0,0.0,86.29,99.98070801581943
commit5--commit6,0.0,0.0,86.36,100.0
commit6--commit7,0.0,0.0,86.36,100.0
commit7--commit8,0.0,0.0,86.36,100.0
commit8--commit9,0.0,0.0,86.36,100.0
commit9--commit10,0.0,0.0,86.36,100.0
commit10--commit11,0.0,0.0,86.36,100.0
commit11--commit12,0.0,0.0,86.36,100.0
commit12--commit13,0.0,0.0,86.36,100.0
commit13--commit14,0.0,0.0,86.36,100.0
commit14--commit15,0.0,0.0,86.36,100.0
commit15--commit16,0.0,0.0,86.36,100.0
commit16--commit17,0.0,0.0,86.35,99.98713867721295
commit17--commit18,0.0,0.0,86.36,100.0
commit18--commit19,0.0,0.0,86.33,99.98071235694998
commit19--commit20,0.0,0.0,86.37,100.0
commit20--commit21,0.0,0.0,86.16,99.95175142333301
commit21--commit22,0.0,0.0,86.37,99.99678104680359
commit22--commit23,0.0,0.0,86.39,100.0
commit23--commit24,0.0,0.0,86.39,100.0
commit24--commit25,0.0,0.0,86.39,100.0
commit25--commit26,0.0,0.0,86.34,99.98068503734227
commit26--commit27,0.0,0.0,86.39,100.0
commit27--commit28,0.0,0.0,86.39,100.0
commit28--commit29,0.0,0.0,86.39,100.0
commit29--commit30,0.0,0.0,86.39,100.0
commit30--commit31,0.0,0.0,86.39,100.0
commit31--commit32,0.0,0.0,86.39,100.0
commit32--commit33,0.0,0.0,86.39,100.0
commit33--commit34,0.0,0.0,86.39,100.0
commit34--commit35,0.0,0.0,86.39,100.0
commit35--commit36,0.0,0.0,86.39,100.0
commit36--commit37,0.0,0.0,86.39,100.0
commit37--commit38,0.0,0.0,86.39,100.0
commit38--commit39,0.0,0.0,86.39,100.0
commit39--commit40,0.0,0.0,86.39,100.0
commit40--commit41,0.0,0.0,86.39,100.0
commit41--commit42,0.0,0.0,86.39,100.0
commit42--commit43,0.0,0.0,86.39,100.0
commit43--commit44,0.0,0.0,86.39,100.0
commit44--commit45,0.0,0.0,86.39,100.0
commit45--commit46,0.0,0.0,86.39,100.0
commit46--commit47,0.0,0.0,86.39,100.0
commit47--commit48,0.0,0.0,86.39,100.0
commit48--commit49,0.0,0.0,86.39,100.0
commit49--commit50,0.0,0.0,86.41,99.99356209360715
commit50--commit51,0.0,0.0,86.42,100.0
commit51--commit52,0.0,0.0,86.42,100.0
commit52--commit53,0.0,0.0,86.42,100.0
commit53--commit54,0.0,0.0,86.33,99.83910930913538
commit54--commit55,0.0,0.0,86.34,100.0
commit55--commit56,0.0,0.0,86.34,100.0
commit56--commit57,0.0,0.0,86.34,100.0
commit57--commit58,0.0,0.0,86.34,100.0
commit58--commit59,0.0,0.0,86.34,100.0
,ACDC,,FCA,
index,MOJOFM,A2A,MOJOFM,A2A
commit1--commit2,0.0,0.0,86.51,100.0
commit2--commit3,0.0,0.0,86.42,99.9807104967047
commit3--commit4,0.0,0.0,86.36,100.0
commit4--commit5,0.0,0.0,86.29,99.98070801581943
commit5--commit6,0.0,0.0,86.36,100.0
commit6--commit7,0.0,0.0,86.36,100.0
commit7--commit8,0.0,0.0,86.36,100.0
commit8--commit9,0.0,0.0,86.36,100.0
commit9--commit10,0.0,0.0,86.36,100.0
commit10--commit11,0.0,0.0,86.36,100.0
commit11--commit12,0.0,0.0,86.36,100.0
commit12--commit13,0.0,0.0,86.36,100.0
commit13--commit14,0.0,0.0,86.36,100.0
commit14--commit15,0.0,0.0,86.36,100.0
commit15--commit16,0.0,0.0,86.36,100.0
commit16--commit17,0.0,0.0,86.35,99.98713867721295
commit17--commit18,0.0,0.0,86.36,100.0
commit18--commit19,0.0,0.0,86.33,99.98071235694998
commit19--commit20,0.0,0.0,86.37,100.0
commit20--commit21,0.0,0.0,86.16,99.95175142333301
commit21--commit22,0.0,0.0,86.37,99.99678104680359
commit22--commit23,0.0,0.0,86.39,100.0
commit23--commit24,0.0,0.0,86.39,100.0
commit24--commit25,0.0,0.0,86.39,100.0
commit25--commit26,0.0,0.0,86.34,99.98068503734227
commit26--commit27,0.0,0.0,86.39,100.0
commit27--commit28,0.0,0.0,86.39,100.0
commit28--commit29,0.0,0.0,86.39,100.0
commit29--commit30,0.0,0.0,86.39,100.0
commit30--commit31,0.0,0.0,86.39,100.0
commit31--commit32,0.0,0.0,86.39,100.0
commit32--commit33,0.0,0.0,86.39,100.0
commit33--commit34,0.0,0.0,86.39,100.0
commit34--commit35,0.0,0.0,86.39,100.0
commit35--commit36,0.0,0.0,86.39,100.0
commit36--commit37,0.0,0.0,86.39,100.0
commit37--commit38,0.0,0.0,86.39,100.0
commit38--commit39,0.0,0.0,86.39,100.0
commit39--commit40,0.0,0.0,86.39,100.0
commit40--commit41,0.0,0.0,86.39,100.0
commit41--commit42,0.0,0.0,86.39,100.0
commit42--commit43,0.0,0.0,86.39,100.0
commit43--commit44,0.0,0.0,86.39,100.0
commit44--commit45,0.0,0.0,86.39,100.0
commit45--commit46,0.0,0.0,86.39,100.0
commit46--commit47,0.0,0.0,86.39,100.0
commit47--commit48,0.0,0.0,86.39,100.0
commit48--commit49,0.0,0.0,86.39,100.0
commit49--commit50,0.0,0.0,86.41,99.99356209360715
commit50--commit51,0.0,0.0,86.42,100.0
commit51--commit52,0.0,0.0,86.42,100.0
commit52--commit53,0.0,0.0,86.42,100.0
commit53--commit54,0.0,0.0,86.33,99.83910930913538
commit54--commit55,0.0,0.0,86.34,100.0
commit55--commit56,0.0,0.0,86.34,100.0
commit56--commit57,0.0,0.0,86.34,100.0
commit57--commit58,0.0,0.0,86.34,100.0
commit58--commit59,0.0,0.0,86.34,100.0
commit59--commit60,0.0,0.0,86.34,100.0
commit60--commit61,0.0,0.0,86.34,100.0
commit61--commit62,0.0,0.0,86.34,100.0
commit62--commit63,0.0,0.0,86.34,100.0
commit63--commit64,0.0,0.0,86.34,100.0
commit64--commit65,0.0,0.0,86.34,100.0
commit65--commit66,0.0,0.0,86.34,100.0
commit66--commit67,0.0,0.0,86.24,99.9195209889261
commit67--commit68,0.0,0.0,86.52,100.0
commit68--commit69,0.0,0.0,86.52,100.0
commit69--commit70,0.0,0.0,86.52,100.0
commit70--commit71,0.0,0.0,86.52,100.0
commit71--commit72,0.0,0.0,86.45,99.97423759379126
commit72--commit73,0.0,0.0,85.48,93.04041958481204
commit73--commit74,0.0,0.0,95.89,100.0
commit74--commit75,0.0,0.0,95.89,100.0
commit75--commit76,0.0,0.0,95.89,100.0
commit76--commit77,0.0,0.0,95.89,100.0
commit77--commit78,0.0,0.0,95.89,100.0
commit78--commit79,0.0,0.0,95.89,100.0
commit79--commit80,0.0,0.0,95.89,100.0
commit80--commit81,0.0,0.0,95.87,99.94788473329245
commit81--commit82,0.0,0.0,95.89,100.0
commit82--commit83,0.0,0.0,95.89,100.0
commit83--commit84,0.0,0.0,95.89,100.0
commit84--commit85,0.0,0.0,93.85,99.06907000718503
commit85--commit86,0.0,0.0,93.83,99.96181141202304
commit86--commit87,0.0,0.0,93.82,100.0
commit87--commit88,0.0,0.0,93.82,100.0
commit88--commit89,0.0,0.0,93.82,99.98410124328278
commit89--commit90,0.0,0.0,93.83,100.0
commit90--commit91,0.0,0.0,93.83,99.99364191251271
commit91--commit92,0.0,0.0,93.83,100.0
commit92--commit93,0.0,0.0,93.83,100.0
commit93--commit94,0.0,0.0,93.88,99.96819338422391
commit94--commit95,0.0,0.0,93.96,100.0
commit95--commit96,0.0,0.0,93.96,100.0
commit96--commit97,0.0,0.0,93.96,100.0
commit97--commit98,0.0,0.0,93.96,100.0
commit98--commit99,0.0,0.0,93.96,100.0
commit99--commit100,0.0,0.0,93.96,100.0
commit100--commit101,0.0,0.0,93.96,100.0
commit101--commit102,0.0,0.0,93.96,100.0
commit102--commit103,0.0,0.0,93.96,100.0
commit103--commit104,0.0,0.0,93.96,100.0
commit104--commit105,0.0,0.0,93.96,100.0
commit105--commit106,0.0,0.0,93.96,100.0
commit106--commit107,0.0,0.0,93.96,100.0
commit107--commit108,0.0,0.0,93.96,100.0
commit108--commit109,0.0,0.0,93.96,100.0
commit109--commit110,0.0,0.0,93.96,99.97136584900258
commit110--commit111,0.0,0.0,93.96,100.0
commit111--commit112,0.0,0.0,93.96,100.0
commit112--commit113,0.0,0.0,93.96,100.0
commit113--commit114,0.0,0.0,93.96,100.0
commit114--commit115,0.0,0.0,93.96,100.0
commit115--commit116,0.0,0.0,93.96,100.0
commit116--commit117,0.0,0.0,92.75,95.51977251686284
commit117--commit118,0.0,0.0,93.37,100.0
commit118--commit119,0.0,0.0,93.37,100.0
commit119--commit120,0.0,0.0,93.37,99.99311531841653
commit120--commit121,0.0,0.0,93.37,100.0
commit121--commit122,0.0,0.0,93.37,100.0
commit122--commit123,0.0,0.0,93.37,100.0
commit123--commit124,0.0,0.0,93.37,100.0
commit124--commit125,0.0,0.0,93.37,100.0
commit125--commit126,0.0,0.0,91.95,97.69926586261143
commit126--commit127,0.0,0.0,88.57,100.0
commit127--commit128,0.0,0.0,88.57,100.0
commit128--commit129,0.0,0.0,88.57,100.0
commit129--commit130,0.0,0.0,88.57,100.0
commit130--commit131,0.0,0.0,88.57,100.0
commit131--commit132,0.0,0.0,88.45,99.99687226323033
commit132--commit133,0.0,0.0,88.46,100.0
commit133--commit134,0.0,0.0,88.46,100.0
commit134--commit135,0.0,0.0,88.46,100.0
commit135--commit136,0.0,0.0,88.46,100.0
commit136--commit137,0.0,0.0,88.46,100.0
commit137--commit138,0.0,0.0,95.1,95.34623486045287
commit138--commit139,0.0,0.0,96.45,100.0
commit139--commit140,0.0,0.0,96.45,100.0
commit140--commit141,0.0,0.0,96.45,100.0
commit141--commit142,0.0,0.0,96.45,100.0
commit142--commit143,0.0,0.0,96.45,100.0
commit143--commit144,0.0,0.0,96.45,100.0
commit144--commit145,0.0,0.0,96.45,100.0
commit145--commit146,0.0,0.0,96.45,99.99305410849483
commit146--commit147,0.0,0.0,96.45,100.0
commit147--commit148,0.0,0.0,96.45,100.0
commit148--commit149,0.0,0.0,96.45,100.0
commit149--commit150,0.0,0.0,96.45,100.0
commit150--commit151,0.0,0.0,96.45,100.0
commit151--commit152,0.0,0.0,96.45,100.0
commit152--commit153,0.0,0.0,96.45,100.0
commit153--commit154,0.0,0.0,96.45,100.0
commit154--commit155,0.0,0.0,96.45,100.0
commit155--commit156,0.0,0.0,96.45,100.0
commit156--commit157,0.0,0.0,96.45,100.0
commit157--commit158,0.0,0.0,96.45,100.0
commit158--commit159,0.0,0.0,96.45,100.0
commit159--commit160,0.0,0.0,96.45,100.0
commit160--commit161,0.0,0.0,96.45,100.0
commit161--commit162,0.0,0.0,96.45,100.0
commit162--commit163,0.0,0.0,96.45,100.0
commit163--commit164,0.0,0.0,96.45,100.0
commit164--commit165,0.0,0.0,96.49,100.0
commit165--commit166,0.0,0.0,96.49,100.0
commit166--commit167,0.0,0.0,96.49,100.0
commit167--commit168,0.0,0.0,96.49,100.0
commit168--commit169,0.0,0.0,96.49,100.0
commit169--commit170,0.0,0.0,96.49,100.0
commit170--commit171,0.0,0.0,96.49,100.0
commit171--commit172,0.0,0.0,96.49,100.0
commit172--commit173,0.0,0.0,96.49,100.0
commit173--commit174,0.0,0.0,96.49,100.0
commit174--commit175,0.0,0.0,96.42,99.96180555555556
commit175--commit176,0.0,0.0,96.46,100.0
commit176--commit177,0.0,0.0,96.46,100.0
commit177--commit178,0.0,0.0,96.46,100.0
commit178--commit179,0.0,0.0,96.46,100.0
commit179--commit180,0.0,0.0,96.46,100.0
commit180--commit181,0.0,0.0,96.46,100.0
commit181--commit182,0.0,0.0,96.46,100.0
commit182--commit183,0.0,0.0,96.46,100.0
commit183--commit184,0.0,0.0,96.46,100.0
commit184--commit185,0.0,0.0,96.46,100.0
commit185--commit186,0.0,0.0,96.46,100.0
commit186--commit187,0.0,0.0,96.46,100.0
commit187--commit188,0.0,0.0,96.46,100.0
commit188--commit189,0.0,0.0,96.41,99.99305700201347
commit189--commit190,0.0,0.0,96.46,100.0
commit190--commit191,0.0,0.0,96.44,99.9826473242174
commit191--commit192,0.0,0.0,96.46,100.0
commit192--commit193,0.0,0.0,96.46,100.0
commit193--commit194,0.0,0.0,96.46,100.0
commit194--commit195,0.0,0.0,96.46,100.0
commit195--commit196,0.0,0.0,96.46,100.0
commit196--commit197,0.0,0.0,96.44,99.99653066888705
commit197--commit198,0.0,0.0,96.46,100.0
commit198--commit199,0.0,0.0,96.46,100.0
commit199--commit200,0.0,0.0,96.46,100.0
commit200--commit201,0.0,0.0,96.43,99.97225112729795
commit201--commit202,0.0,0.0,96.46,100.0
commit202--commit203,0.0,0.0,96.46,100.0
commit203--commit204,0.0,0.0,96.46,100.0
commit204--commit205,0.0,0.0,96.46,100.0
commit205--commit206,0.0,0.0,96.46,100.0
commit206--commit207,0.0,0.0,96.46,100.0
commit207--commit208,0.0,0.0,96.46,100.0
commit208--commit209,0.0,0.0,96.46,99.99306470629031
commit209--commit210,0.0,0.0,96.46,100.0
commit210--commit211,0.0,0.0,86.28,95.26194666305672
commit211--commit212,0.0,0.0,83.58,100.0
commit212--commit213,0.0,0.0,83.58,100.0
commit213--commit214,0.0,0.0,83.58,100.0
