,ACDC,,FCA,
index,MOJOFM,A2A,MOJOFM,A2A
commit1--commit2,95.4,98.8584565381109,0.0,0.0
commit2--commit3,95.68,98.9021441877056,0.0,0.0
commit3--commit4,97.43,99.36984781230184,0.0,0.0
commit4--commit5,96.26,99.08445959335738,0.0,0.0
commit5--commit6,96.76,99.12391976532149,0.0,0.0
commit6--commit7,96.65,99.20323462956357,0.0,0.0
commit7--commit8,97.32,99.35003170577045,0.0,0.0
commit8--commit9,96.93,99.21540656205421,0.0,0.0
commit9--commit10,95.7,98.97781299524564,0.0,0.0
commit10--commit11,97.29,99.33827317034513,0.0,0.0
commit11--commit12,86.68,96.62574257425743,0.0,0.0
commit12--commit13,94.81,98.74975272007913,0.0,0.0
commit13--commit14,93.55,98.48904358832371,0.0,0.0
commit14--commit15,93.89,98.5682078867223,0.0,0.0
commit15--commit16,95.02,98.66687764547648,0.0,0.0
commit16--commit17,95.03,98.68634511138369,0.0,0.0
commit17--commit18,94.35,98.63523082400411,0.0,0.0
commit18--commit19,93.09,98.29911791463945,0.0,0.0
commit19--commit20,94.87,98.70628263965817,0.0,0.0
commit20--commit21,95.12,98.833115778648,0.0,0.0
commit21--commit22,95.41,98.78574536249654,0.0,0.0
commit22--commit23,94.18,98.6354467428707,0.0,0.0
commit23--commit24,94.47,98.6158895875351,0.0,0.0
commit24--commit25,92.64,98.0857459262775,0.0,0.0
commit25--commit26,94.06,98.58776059179556,0.0,0.0
commit26--commit27,94.88,98.70658966853888,0.0,0.0
commit27--commit28,94.61,98.53278494028316,0.0,0.0
commit28--commit29,93.57,98.45393436140768,0.0,0.0
commit29--commit30,93.47,98.44621041394852,0.0,0.0
commit30--commit31,94.66,98.69909054962436,0.0,0.0
commit31--commit32,94.66,98.65944321417273,0.0,0.0
commit32--commit33,94.61,98.5764561667128,0.0,0.0
commit33--commit34,93.82,98.42669091196584,0.0,0.0
commit34--commit35,93.91,98.55759731278404,0.0,0.0
commit35--commit36,94.17,98.48299292853474,0.0,0.0
commit36--commit37,94.03,98.48311277898479,0.0,0.0
commit37--commit38,94.89,98.66471773397069,0.0,0.0
commit38--commit39,94.44,98.67288095426179,0.0,0.0
commit39--commit40,95.47,98.75192543149413,0.0,0.0
