,ACDC,,FCA,
index,MOJOFM,A2A,MOJOFM,A2A
commit1--commit3,0.0,0.0,87.92,100.0
commit2--commit4,0.0,0.0,87.92,100.0
commit3--commit5,0.0,0.0,87.92,100.0
commit4--commit6,0.0,0.0,87.92,100.0
commit5--commit7,0.0,0.0,87.92,100.0
commit6--commit8,0.0,0.0,87.92,100.0
commit7--commit9,0.0,0.0,87.92,100.0
commit8--commit10,0.0,0.0,87.92,100.0
commit9--commit11,0.0,0.0,87.92,100.0
commit10--commit12,0.0,0.0,87.92,100.0
commit11--commit13,0.0,0.0,87.92,100.0
commit12--commit14,0.0,0.0,87.72,99.95859975159851
commit13--commit15,0.0,0.0,87.72,99.9034527148177
commit14--commit16,0.0,0.0,87.94,99.94477680625863
commit15--commit17,0.0,0.0,87.95,100.0
commit16--commit18,0.0,0.0,87.95,100.0
commit17--commit19,0.0,0.0,87.95,100.0
commit18--commit20,0.0,0.0,87.95,100.0
commit19--commit21,0.0,0.0,87.95,100.0
commit20--commit22,0.0,0.0,87.95,100.0
commit21--commit23,0.0,0.0,87.95,100.0
commit22--commit24,0.0,0.0,87.95,100.0
commit23--commit25,0.0,0.0,87.93,99.981604966659
commit24--commit26,0.0,0.0,87.14,97.9144488531888
commit25--commit27,0.0,0.0,87.12,97.91021671826626
commit26--commit28,0.0,0.0,90.48,99.97448068187617
commit27--commit29,0.0,0.0,90.53,100.0
commit28--commit30,0.0,0.0,90.46,99.77588753629094
commit29--commit31,0.0,0.0,90.46,99.77588753629094
commit30--commit32,0.0,0.0,90.62,100.0
commit31--commit33,0.0,0.0,90.62,100.0
commit32--commit34,0.0,0.0,90.62,100.0
commit33--commit35,0.0,0.0,90.62,100.0
commit34--commit36,0.0,0.0,88.07,97.25658677985403
commit35--commit37,0.0,0.0,88.07,97.25658677985403
commit36--commit38,0.0,0.0,91.29,100.0
commit37--commit39,0.0,0.0,91.29,100.0
commit38--commit40,0.0,0.0,91.24,99.98945592576972
commit39--commit41,0.0,0.0,91.24,99.98945592576972
commit40--commit42,0.0,0.0,91.29,100.0
commit41--commit43,0.0,0.0,91.29,100.0
commit42--commit44,0.0,0.0,91.29,100.0
commit43--commit45,0.0,0.0,91.29,100.0
commit44--commit46,0.0,0.0,91.29,100.0
commit45--commit47,0.0,0.0,91.93,95.4615343831186
commit46--commit48,0.0,0.0,91.93,95.4615343831186
commit47--commit49,0.0,0.0,94.05,100.0
commit48--commit50,0.0,0.0,94.05,100.0
commit49--commit51,0.0,0.0,94.05,100.0
commit50--commit52,0.0,0.0,94.05,99.96268855604711
commit51--commit53,0.0,0.0,94.05,99.96268855604711
commit52--commit54,0.0,0.0,90.07,95.34245128584253
commit53--commit55,0.0,0.0,90.07,95.34245128584253
commit54--commit56,0.0,0.0,91.4,100.0
commit55--commit57,0.0,0.0,91.4,100.0
commit56--commit58,0.0,0.0,91.4,100.0
commit57--commit59,0.0,0.0,91.4,100.0
commit58--commit60,0.0,0.0,88.24,94.62142539635502
commit59--commit61,0.0,0.0,88.24,94.62142539635502
commit60--commit62,0.0,0.0,83.69,100.0
commit61--commit63,0.0,0.0,83.69,100.0
commit62--commit64,0.0,0.0,83.69,100.0
commit63--commit65,0.0,0.0,83.69,100.0
commit64--commit66,0.0,0.0,83.69,100.0
commit65--commit67,0.0,0.0,83.69,100.0
commit66--commit68,0.0,0.0,83.65,99.97662568369876
commit67--commit69,0.0,0.0,83.65,99.97662568369876
commit68--commit70,0.0,0.0,83.7,100.0
commit69--commit71,0.0,0.0,83.7,100.0
commit70--commit72,0.0,0.0,83.7,100.0
commit71--commit73,0.0,0.0,83.7,100.0
commit72--commit74,0.0,0.0,83.7,100.0
commit73--commit75,0.0,0.0,83.7,100.0
commit74--commit76,0.0,0.0,83.7,100.0
commit75--commit77,0.0,0.0,83.7,100.0
commit76--commit78,0.0,0.0,83.7,100.0
commit77--commit79,0.0,0.0,83.7,100.0
commit78--commit80,0.0,0.0,83.7,100.0
