,ACDC,,FCA,
index,MOJOFM,A2A,MOJOFM,A2A
commit1--commit3,0.0,0.0,81.44,100.0
commit2--commit4,0.0,0.0,81.43,99.97790933993109
commit3--commit5,0.0,0.0,81.43,99.97790933993109
commit4--commit6,0.0,0.0,81.37,100.0
commit5--commit7,0.0,0.0,81.37,100.0
commit6--commit8,0.0,0.0,81.37,100.0
commit7--commit9,0.0,0.0,81.37,100.0
commit8--commit10,0.0,0.0,81.37,100.0
commit9--commit11,0.0,0.0,81.37,100.0
commit10--commit12,0.0,0.0,81.37,100.0
commit11--commit13,0.0,0.0,81.37,100.0
commit12--commit14,0.0,0.0,81.37,100.0
commit13--commit15,0.0,0.0,81.37,100.0
commit14--commit16,0.0,0.0,81.37,99.99116919816319
commit15--commit17,0.0,0.0,81.37,99.99116919816319
commit16--commit18,0.0,0.0,81.37,100.0
commit17--commit19,0.0,0.0,72.03,93.08017287427766
commit18--commit20,0.0,0.0,72.03,93.08017287427766
commit19--commit21,0.0,0.0,82.31,100.0
commit20--commit22,0.0,0.0,82.31,100.0
commit21--commit23,0.0,0.0,82.31,100.0
commit22--commit24,0.0,0.0,82.31,100.0
commit23--commit25,0.0,0.0,82.12,99.95144845444247
commit24--commit26,0.0,0.0,82.12,99.95144845444247
commit25--commit27,0.0,0.0,82.31,100.0
commit26--commit28,0.0,0.0,82.31,100.0
commit27--commit29,0.0,0.0,82.31,100.0
commit28--commit30,0.0,0.0,82.31,100.0
commit29--commit31,0.0,0.0,75.57,95.81102853282054
commit30--commit32,0.0,0.0,75.57,95.81102853282054
commit31--commit33,0.0,0.0,79.33,99.96489644451131
commit32--commit34,0.0,0.0,79.33,99.96489644451131
commit33--commit35,0.0,0.0,79.45,100.0
commit34--commit36,0.0,0.0,79.45,100.0
commit35--commit37,0.0,0.0,79.45,100.0
commit36--commit38,0.0,0.0,79.45,100.0
commit37--commit39,0.0,0.0,79.45,100.0
commit38--commit40,0.0,0.0,79.45,100.0
commit39--commit41,0.0,0.0,79.45,99.9899699097292
commit40--commit42,0.0,0.0,79.41,99.9548713834428
commit41--commit43,0.0,0.0,79.32,99.18053141296251
commit42--commit44,0.0,0.0,79.39,99.17601508984414
commit43--commit45,0.0,0.0,79.77,99.96066089693156
commit44--commit46,0.0,0.0,79.78,100.0
commit45--commit47,0.0,0.0,79.78,100.0
commit46--commit48,0.0,0.0,79.78,100.0
commit47--commit49,0.0,0.0,79.76,99.99508454581203
commit48--commit50,0.0,0.0,79.77,99.96066089693156
commit49--commit51,0.0,0.0,79.77,99.96066089693156
commit50--commit52,0.0,0.0,80.61,93.9589275527667
commit51--commit53,0.0,0.0,80.61,93.9589275527667
commit52--commit54,0.0,0.0,90.67,100.0
commit53--commit55,0.0,0.0,90.67,100.0
commit54--commit56,0.0,0.0,90.67,100.0
commit55--commit57,0.0,0.0,90.67,100.0
commit56--commit58,0.0,0.0,90.67,100.0
commit57--commit59,0.0,0.0,90.67,100.0
commit58--commit60,0.0,0.0,90.67,100.0
commit59--commit61,0.0,0.0,90.67,100.0
commit60--commit62,0.0,0.0,90.67,100.0
commit61--commit63,0.0,0.0,90.67,100.0
commit62--commit64,0.0,0.0,89.25,94.694670389705
commit63--commit65,0.0,0.0,89.25,94.694670389705
commit64--commit66,0.0,0.0,90.5,99.97255160298639
commit65--commit67,0.0,0.0,90.43,99.91220368744513
commit66--commit68,0.0,0.0,90.52,99.91771804717499
commit67--commit69,0.0,0.0,90.6,99.97806777058888
commit68--commit70,0.0,0.0,90.63,100.0
commit69--commit71,0.0,0.0,90.63,100.0
commit70--commit72,0.0,0.0,90.63,100.0
commit71--commit73,0.0,0.0,90.63,100.0
commit72--commit74,0.0,0.0,90.63,100.0
commit73--commit75,0.0,0.0,90.63,100.0
commit74--commit76,0.0,0.0,90.63,99.97807978956598
commit75--commit77,0.0,0.0,90.63,99.97807978956598
commit76--commit78,0.0,0.0,90.64,100.0
commit77--commit79,0.0,0.0,90.64,100.0
commit78--commit80,0.0,0.0,90.64,100.0
commit79--commit81,0.0,0.0,90.64,100.0
commit80--commit82,0.0,0.0,90.64,100.0
commit81--commit83,0.0,0.0,90.64,100.0
commit82--commit84,0.0,0.0,90.54,99.9233380790713
commit83--commit85,0.0,0.0,90.25,99.85191685405583
commit84--commit86,0.0,0.0,90.36,99.92873979060461
commit85--commit87,0.0,0.0,90.61,100.0
commit86--commit88,0.0,0.0,90.61,100.0
commit87--commit89,0.0,0.0,90.61,100.0
commit88--commit90,0.0,0.0,90.61,100.0
commit89--commit91,0.0,0.0,90.61,100.0
commit90--commit92,0.0,0.0,90.59,99.9945097177995
commit91--commit93,0.0,0.0,90.59,99.9945097177995
commit92--commit94,0.0,0.0,90.61,100.0
commit93--commit95,0.0,0.0,90.61,100.0
commit94--commit96,0.0,0.0,90.54,98.79463010568409
commit95--commit97,0.0,0.0,90.54,98.79463010568409
commit96--commit98,0.0,0.0,91.38,99.98214073103941
commit97--commit99,0.0,0.0,91.07,99.703070253578
commit98--commit100,0.0,0.0,91.1,99.72091918532153
commit99--commit101,0.0,0.0,91.11,100.0
commit100--commit102,0.0,0.0,90.98,99.9703826560834
commit101--commit103,0.0,0.0,90.84,98.85383567862006
commit102--commit104,0.0,0.0,90.92,98.85383567862006
commit103--commit105,0.0,0.0,90.39,98.62084557992313
commit104--commit106,0.0,0.0,90.44,98.64910694099028
commit105--commit107,0.0,0.0,91.35,100.0
commit106--commit108,0.0,0.0,91.35,100.0
commit107--commit109,0.0,0.0,91.32,99.98236953455572
commit108--commit110,0.0,0.0,91.32,99.98236953455572
commit109--commit111,0.0,0.0,91.35,99.98824635637047
commit110--commit112,0.0,0.0,91.35,99.98824635637047
commit111--commit113,0.0,0.0,85.95,94.87235915492957
commit112--commit114,0.0,0.0,85.95,94.87235915492957
commit113--commit115,0.0,0.0,85.43,100.0
commit114--commit116,0.0,0.0,85.43,100.0
commit115--commit117,0.0,0.0,85.43,100.0
commit116--commit118,0.0,0.0,85.43,100.0
commit117--commit119,0.0,0.0,85.43,100.0
commit118--commit120,0.0,0.0,85.43,100.0
commit119--commit121,0.0,0.0,85.43,100.0
commit120--commit122,0.0,0.0,85.43,100.0
commit121--commit123,0.0,0.0,84.65,94.24206145601734
commit122--commit124,0.0,0.0,84.65,94.24206145601734
commit123--commit125,0.0,0.0,88.71,94.96042056921868
commit124--commit126,0.0,0.0,88.68,94.9543779080307
commit125--commit127,0.0,0.0,90.1,99.99423631123919
commit126--commit128,0.0,0.0,90.13,100.0
commit127--commit129,0.0,0.0,90.2,98.3298659269533
commit128--commit130,0.0,0.0,90.2,98.3298659269533
commit129--commit131,0.0,0.0,91.28,100.0
commit130--commit132,0.0,0.0,91.28,100.0
commit131--commit133,0.0,0.0,91.28,100.0
commit132--commit134,0.0,0.0,91.28,100.0
commit133--commit135,0.0,0.0,91.28,100.0
commit134--commit136,0.0,0.0,91.28,100.0
commit135--commit137,0.0,0.0,91.28,100.0
commit136--commit138,0.0,0.0,91.28,100.0
commit137--commit139,0.0,0.0,91.28,100.0
commit138--commit140,0.0,0.0,91.28,100.0
commit139--commit141,0.0,0.0,91.28,100.0
commit140--commit142,0.0,0.0,91.28,100.0
commit141--commit143,0.0,0.0,91.28,100.0
commit142--commit144,0.0,0.0,91.28,100.0
