,ACDC,,FCA,
index,MOJOFM,A2A,MOJOFM,A2A
commit1--commit2,96.20333333,99.16666667,88.38,100
commit2--commit3,97.14666667,99.375,88.38,100
commit3--commit4,97.14666667,98.65563599,88.3,99.53271028
commit4--commit5,96.09,99.14442163,88.34,100
commit5--commit6,93.58333333,98.59685147,87.99,99.92199688
commit6--commit7,94.77,98.13857291,88.3,99.53271028
commit7--commit8,94.45,98.06963116,88.3,99.53271028
commit8--commit9,95.55666667,98.31092727,88.3,99.53271028
commit9--commit10,95.37666667,98.27645639,88.3,99.53271028
commit10--commit11,96.71666667,99.28131417,88.34,100
commit11--commit12,96.35333333,98.48328163,88.3,99.53271028
commit12--commit13,96.2,98.44881075,88.3,99.53271028
commit13--commit14,96.67666667,98.55222337,88.3,99.53271028
commit14--commit15,93.97,97.96621855,88.3,99.53271028
commit15--commit16,94.28666667,98.03516029,88.3,99.53271028
commit16--commit17,95.24,98.24198552,88.3,99.53271028
commit17--commit18,94.28666667,98.03516029,88.3,99.53271028
commit18--commit19,95.87333333,98.37986901,88.3,99.53271028
commit19--commit20,95.88,98.37986901,88.3,99.53271028
commit20--commit21,91.73333333,97.48362634,88.3,99.53271028
commit21--commit22,92.72333333,97.69045157,88.3,99.53271028
commit22--commit23,97.62,98.7590486,88.3,99.53271028
commit23--commit24,94.29333333,98.03516029,88.3,99.53271028
commit24--commit25,94.44,98.78472222,88.38,100
commit25--commit26,97.61666667,98.7590486,88.3,99.53271028
commit26--commit27,95.46666667,99.00752909,88.34,100
commit27--commit28,94.66333333,98.83641342,88.34,100
commit28--commit29,97.29333333,98.69010686,88.3,99.53271028
commit29--commit30,95.56666667,98.31092727,88.3,99.53271028
commit30--commit31,96.67333333,98.55222337,88.3,99.53271028
commit31--commit32,95.71333333,98.34539814,88.3,99.53271028
commit32--commit33,97.01666667,99.34976044,87.63,99.68774395
commit33--commit34,81.3,94.73326538,56.93,89.16728077
commit34--commit35,76.79333333,94.05368671,55.12,88.84026258
commit35--commit36,74.57333333,92.54032258,57.95,88.06941432
commit36--commit37,85,95.81256231,68.97,92.44505495
commit37--commit38,89.81666667,96.54370223,81.33,92.44505495
commit38--commit39,89.22,97.52475248,86.15,100
commit39--commit40,86.22,96.69966997,86.15,100
commit40--commit41,88.76666667,96.61016949,70.22,92.78350515
commit41--commit42,92.10666667,97.07544035,82.59,92.78350515
commit42--commit43,86.23,96.66666667,86.15,100
commit43--commit44,90.87,97.72277228,86.15,100
commit44--commit45,94.03,98.44884488,86.15,100
commit45--commit46,87.98666667,96.17813227,70.22,92.78350515
commit46--commit47,88.78,96.57693586,82.59,92.78350515
commit47--commit48,90.55666667,97.52475248,86.15,100
commit48--commit49,93.79,97.77334663,70.22,92.78350515
