,ACDC,,FCA,
index,MOJOFM,A2A,MOJOFM,A2A
commit1--commit2,93.75,98.6013986,80.68,100
commit2--commit3,92.71,98.36829837,80.68,100
commit3--commit4,91.66666667,98.13519814,80.68,100
commit4--commit5,92.71,98.36829837,70.45,93.77682403
commit5--commit6,96.35333333,99.18414918,73.5,100
commit6--commit7,97.92,99.53379953,73.5,100
commit7--commit8,93.89,89.37360179,89.29,93.46642468
commit8--commit9,91.90333333,98.17204301,68.94,92.90187891
commit9--commit10,91.90333333,98.17204301,86.59,100
commit10--commit11,97.14333333,98.71794872,84.81,97.59358289
commit11--commit12,97.65,99.46921444,86.25,100
commit12--commit13,79.52333333,91.64118247,86.25,96.40102828
commit13--commit14,99.56,99.90196078,84.27,100
commit14--commit15,96.92666667,99.31372549,84.27,100
commit15--commit16,98.68333333,99.70588235,84.27,100
commit16--commit17,95.61333333,99.01960784,84.27,100
commit17--commit18,90.79333333,96.14643545,69.66,93.99538106
commit18--commit19,88.03666667,96.5258216,79,98.72881356
commit19--commit20,95.78,98.51851852,75.7,99.59016393
commit20--commit21,94.58333333,98.80294659,75.93,100
commit21--commit22,96.25,99.17127072,75.93,100
commit22--commit23,93.33333333,98.5267035,75.93,100
commit23--commit24,91.66666667,97.79005525,75.93,100
commit24--commit25,96.25,99.17127072,75.93,100
commit25--commit26,93.33333333,98.34254144,75.93,100
commit26--commit27,91.66666667,97.88213628,75.93,100
commit27--commit28,94.93333333,97.36603088,78.9,96.7462039
commit28--commit29,91.86666667,96.44444444,86.17,98.39449541
commit29--commit30,93.65333333,98.41269841,88.54,100
commit30--commit31,95.63666667,99.02998236,88.54,100
commit31--commit32,93.65333333,98.41269841,88.54,100
commit32--commit33,97.22333333,99.38271605,88.54,100
commit33--commit34,92.46333333,97.97178131,88.54,100
commit34--commit35,92.06666667,97.97178131,88.54,100
commit35--commit36,96.03333333,99.02998236,88.54,100
commit36--commit37,92.06666667,98.23633157,88.54,100
commit37--commit38,92.86,98.41269841,88.54,100
commit38--commit39,72.22333333,75.10040161,58.21,79.76470588
