,ACDC,,FCA,
index,MOJOFM,A2A,MOJOFM,A2A
commit1--commit2,0.0,0.0,88.34,100.0
commit2--commit3,0.0,0.0,88.34,100.0
commit3--commit4,0.0,0.0,88.34,100.0
commit4--commit5,0.0,0.0,85.48,98.0243161094225
commit5--commit6,0.0,0.0,89.62,100.0
commit6--commit7,0.0,0.0,89.62,100.0
commit7--commit8,0.0,0.0,89.62,100.0
commit8--commit9,0.0,0.0,89.62,100.0
commit9--commit10,0.0,0.0,89.62,100.0
commit10--commit11,0.0,0.0,89.62,100.0
commit11--commit12,0.0,0.0,89.18,98.22154471544715
commit12--commit13,0.0,0.0,89.62,100.0
commit13--commit14,0.0,0.0,86.59,98.51129363449692
commit14--commit15,0.0,0.0,92.07,100.0
commit15--commit16,0.0,0.0,92.05,99.79274611398964
commit16--commit17,0.0,0.0,92.07,100.0
commit17--commit18,0.0,0.0,91.59,99.74133471288154
commit18--commit19,0.0,0.0,92.09,100.0
commit19--commit20,0.0,0.0,91.85,99.84520123839009
commit20--commit21,0.0,0.0,92.11,100.0
commit21--commit22,0.0,0.0,83.66,94.3711967545639
commit22--commit23,0.0,0.0,93.1,100.0
commit23--commit24,0.0,0.0,92.87,99.75099601593625
commit24--commit25,0.0,0.0,80.18,95.49727857496289
commit25--commit26,0.0,0.0,90.43,100.0
commit26--commit27,0.0,0.0,90.43,99.75429975429975
commit27--commit28,0.0,0.0,90.48,100.0
commit28--commit29,0.0,0.0,88.61,97.48134328358209
commit29--commit30,0.0,0.0,87.37,100.0
commit30--commit31,0.0,0.0,88.04,98.95738893925657
commit31--commit32,0.0,0.0,88.75,100.0
commit32--commit33,0.0,0.0,86.6,98.03742583295299
commit33--commit34,0.0,0.0,89.19,100.0
commit34--commit35,0.0,0.0,89.19,100.0
commit35--commit36,0.0,0.0,89.19,100.0
commit36--commit37,0.0,0.0,89.19,100.0
commit37--commit38,0.0,0.0,89.19,100.0
commit38--commit39,0.0,0.0,89.19,100.0
commit39--commit40,0.0,0.0,89.19,100.0
