,ACDC,,FCA,
index,MOJOFM,A2A,MOJOFM,A2A
commit1--commit2,82.62333333,95.95015576,88.7,100
commit2--commit3,85.66333333,95.7165109,88.6,99.23954373
commit3--commit4,83.55,96.26168224,88.7,100
commit4--commit5,86.08333333,96.8847352,88.7,100
commit5--commit6,92.17666667,98.28660436,88.7,100
commit6--commit7,82.21,96.105919,88.7,100
commit7--commit8,83.33333333,96.105919,88.7,100
commit8--commit9,89.29666667,97.50778816,88.7,100
commit9--commit10,88.97,97.35202492,88.7,100
commit10--commit11,80.49666667,95.63862928,88.7,100
commit11--commit12,90.42666667,97.74143302,88.7,100
commit12--commit13,84.09666667,95.74632637,88.7,99.62121212
commit13--commit14,90.39,97.77265745,88.79,100
commit14--commit15,86.93333333,96.92780338,88.79,100
commit15--commit16,87.18333333,97.08141321,88.79,100
commit16--commit17,92.52,98.38709677,88.79,100
commit17--commit18,86.74,96.27092846,87.83,98.88682746
commit18--commit19,92.99666667,98.49170437,87.39,100
commit19--commit20,88.47666667,97.51131222,87.39,100
commit20--commit21,86.73333333,96.83257919,87.39,100
commit21--commit22,90.17666667,97.81297134,87.39,100
commit22--commit23,85.96333333,96.90799397,87.39,100
commit23--commit24,90.17666667,97.81297134,87.39,100
commit24--commit25,87.78,97.36048265,87.39,100
commit25--commit26,87.38,97.20965309,87.39,100
commit26--commit27,93.73666667,98.64253394,87.39,100
commit27--commit28,83.19333333,96.15384615,87.39,100
commit28--commit29,85.96333333,96.98340875,87.39,100
commit29--commit30,86.66666667,97.13423831,87.39,100
commit30--commit31,94.73666667,98.86877828,87.39,100
commit31--commit32,89.12333333,96.97656841,75.95,78.73303167
commit32--commit33,87.74666667,97.1969697,83.82,100
commit33--commit34,69.85666667,92.44142101,84.91,90.60402685
commit34--commit35,89.51333333,97.66214178,96,100
commit35--commit36,89.49333333,97.66214178,96,100
commit36--commit37,88.77333333,97.51131222,96,100
commit37--commit38,87.01666667,97.05882353,96,100
commit38--commit39,94.39333333,98.7933635,96,100
commit39--commit40,89.19666667,97.36048265,96,100
commit40--commit41,87.71666667,97.36048265,96,100
commit41--commit42,85.31333333,96.7571644,96,100
commit42--commit43,89.15333333,97.36048265,96,100
commit43--commit44,91.94333333,98.26546003,96,100
commit44--commit45,88.77333333,97.36048265,96,100
commit45--commit46,89.90333333,97.36048265,96,100
commit46--commit47,95.09333333,98.86877828,96,100
commit47--commit48,86.67,96.90799397,96,100
commit48--commit49,86.40666667,96.7571644,96,100
commit49--commit50,92.66333333,98.26546003,96,100
commit50--commit51,92.29666667,98.19004525,96,100
commit51--commit52,94.03666667,98.64253394,96,100
commit52--commit53,91.32,97.30337079,98,99.23664122
commit53--commit54,93.47,98.58630952,98.04,100
commit54--commit55,96.22,99.10714286,96.08,98.87218045
commit55--commit56,93.12666667,98.28869048,98.08,100
commit56--commit57,94.16,98.51190476,98.08,100
commit57--commit58,82.98333333,95.92592593,81.25,74.56359102
commit58--commit59,86.59666667,96.97640118,93.04,100
commit59--commit60,88.66333333,97.49262537,93.04,100
commit60--commit61,89.34666667,97.71386431,93.04,100
commit61--commit62,92.09666667,98.30383481,93.04,100
commit62--commit63,89.69,97.71386431,93.04,100
commit63--commit64,86.25333333,97.05014749,93.04,100
commit64--commit65,93.81333333,98.67256637,93.04,100
commit65--commit66,90.03666667,97.78761062,86.32,94.83101392
commit66--commit67,87.28333333,97.12389381,92.16,100
commit67--commit68,85.90666667,96.97640118,92.16,100
commit68--commit69,92.78666667,98.45132743,92.16,100
commit69--commit70,88.31666667,97.41887906,92.16,100
commit70--commit71,92.78333333,98.45132743,92.16,100
commit71--commit72,85.22333333,96.60766962,92.16,100
commit72--commit73,86.11,95.9439528,81.19,92.91666667
commit73--commit74,86.25333333,96.68141593,96.19,100
commit74--commit75,86.45666667,96.41025641,96.19,99.59183673
commit75--commit76,90.41333333,97.67103348,96.23,100
commit76--commit77,90.76666667,97.88937409,96.23,100
