,ACDC,,FCA,
index,MOJOFM,A2A,MOJOFM,A2A
commit1--commit2,93.60333333,98.58757062,95.51,100
commit2--commit3,94.53333333,98.7930149,95.51,100
commit3--commit4,96.63,98.44427442,95.51,99.31034483
commit4--commit5,93.95,98.60688956,95.57,100
commit5--commit6,93.69,98.60688956,95.57,100
commit6--commit7,93.82,98.45491388,95.57,100
commit7--commit8,92.54333333,98.35359676,95.57,100
commit8--commit9,93.60333333,97.85768936,95.51,99.31034483
commit9--commit10,94.77333333,98.03621525,95.51,99.31034483
commit10--commit11,89.50333333,91.2467471,78.98,88.84172226
commit11--commit12,98,99.55614736,85.64,100
commit12--commit13,95.50666667,98.95694629,85.64,100
commit13--commit14,94.99666667,98.8903684,85.64,100
commit14--commit15,95.80333333,99.04571682,85.64,100
commit15--commit16,92.61666667,98.3355526,85.64,100
commit16--commit17,92.90666667,98.42432312,85.64,100
commit17--commit18,94.19666667,98.71282734,85.64,100
commit18--commit19,95.11,98.8903684,85.64,100
commit19--commit20,94.5,98.77940524,85.64,100
commit20--commit21,94.89666667,98.86817576,85.64,100
commit21--commit22,96.51,99.09010209,85.64,100
commit22--commit23,95.01333333,98.86817576,85.64,100
commit23--commit24,95.51,99.00133156,85.64,100
commit24--commit25,94.2,98.57967155,85.64,100
commit25--commit26,95.30333333,98.91256103,85.64,100
commit26--commit27,94.10666667,98.69063471,85.64,100
commit27--commit28,93.61,98.27127659,85.15,99.61811238
commit28--commit29,94.42666667,98.7605135,86.32,100
commit29--commit30,97.21,99.38025675,86.32,100
commit30--commit31,93.53,98.09776598,86.32,99.89071038
commit31--commit32,95.82333333,99.07161804,86.1,99.94541485
commit32--commit33,92.55,97.88778878,85.61,99.67302452
commit33--commit34,93.12666667,98.2260184,86.39,100
commit34--commit35,92.63,98.14085739,86.39,99.89130435
commit35--commit36,96.96,99.19178681,86.42,100
commit36--commit37,94.31333333,98.60383944,86.17,99.78319783
commit37--commit38,95.40333333,98.8453159,86.45,100
commit38--commit39,96.38666667,99.06318083,86.45,100
commit39--commit40,96.77333333,99.28104575,86.45,100
commit40--commit41,93.94666667,98.51851852,86.45,100
commit41--commit42,95.49333333,98.99782135,86.45,100
commit42--commit43,96.57666667,99.23747277,86.45,100
commit43--commit44,93.76666667,98.38779956,86.45,100
commit44--commit45,96.96666667,99.32461874,86.45,100
commit45--commit46,94.71333333,98.69281046,86.45,100
commit46--commit47,96.67666667,99.01960784,86.45,100
commit47--commit48,93.64333333,98.583878,86.45,100
commit48--commit49,93.84,98.49673203,86.45,100
commit49--commit50,94.22666667,98.60566449,86.45,100
commit50--commit51,96.18666667,99.1503268,86.45,100
commit51--commit52,94.23,98.60566449,86.45,100
commit52--commit53,93.93666667,98.54030501,86.45,100
commit53--commit54,96.29666667,98.91067538,86.45,100
commit54--commit55,90.44,97.54614549,84.69,99.46495452
commit55--commit56,95.22333333,98.93939394,84.82,100
commit56--commit57,97.66666667,99.48051948,84.82,100
commit57--commit58,96.39333333,99.1991342,84.82,100
commit58--commit59,96.99,99.09090909,84.82,100
commit59--commit60,95.53333333,99.004329,84.82,100
commit60--commit61,97.38,99.15693904,77.05,96.83985003
commit61--commit62,94.38333333,98.61830743,88.75,100
commit62--commit63,94.48,98.63989637,88.75,100
commit63--commit64,95.26333333,98.94214162,88.75,100
