CommitID,NMF,TotalAddLines,TotalDeleteLines,LC,FileAdd,FileDelete,NAD,NDVE,NUC,AGE,NMS,NMD,Entropy ,MLMF,EXP,REXP,CommitComplexity,LastCommitComplexity,CFC,CommitTokenCount,LastCommitTokenCount,NCC,CommitMethodNum,LastCommitMethodNum,NFC,NIR,a2a
66f795476bc7c9f5c21f4a337fbdc1c39c7fd0c6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,5,0,0,0,0,0,0,0,0,0,1,100
b3e3972988df7b3dde26ccd4e48b3e6b97d89ad6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,100
cde15f4ef2b513749b7d0a9c0c5fc4260422211c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,100
295c205a65b20a9ce53e73ce58f1dd1744b8b542,2,50,5,45,0,0,0,2,147,3522,1,2,0.988283611,2023,20,1,319,317,2,7751,7476,275,179,178,1,1,99.97956682
2537e5306c96b3e7d3ca5bacc2dd69fcb582de8c,1,1,1,0,0,0,0,2,2,10735,1,1,0,42,40,0,2,2,0,59,57,2,2,2,0,1,100
b4725dbe068ea18b35e013bf774e3d520619e7bc,10,16,16,0,0,0,0,7,14,1411,5,6,3.25,1666,41,1,183,183,0,7590,7606,16,62,62,0,0,100
ef8c95eb397651e10f677763dfcd9c8cea7c27b0,1,1,1,0,0,0,0,8,17,58,1,1,0,618,79,0,34,34,0,3529,3529,0,29,29,0,1,100
46ed75457289770549c0bcdc20bf6d073863ed56,1,5,31,26,0,0,0,9,25,234,1,1,0,204,69,0,15,19,4,897,1071,174,4,4,0,1,100
a7771a1234d7b5dc7be5d1c16a2f29d9d5d416a8,4,69,13,56,0,0,0,5,14,1115,1,4,1.65002542,799,70,1,66,64,2,4317,3946,371,31,30,1,1,99.83640082
377fc8689cf3a2b110aecdf13287c3143e6a7963,5,45,75,30,0,0,0,5,24,786,1,5,2.02352944,1033,0,0,83,81,2,5017,5214,197,34,35,1,0,99.83640082
1f8e0732b888f2a0c939b7d010a7d7b9c16c78f5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
c7aa002c749996f46ae04f1d1c1e1390b7374f7e,5,74,44,30,0,0,0,5,25,938,1,5,2.034045762,1003,71,2,81,83,2,5214,5017,197,35,34,1,1,99.83640082
658ad90b3850131e4a73fd6cca2ead30f6e5f213,17,918,22,896,8,0,8,12,358,815,2,6,3.563777605,5234,72,3,604,546,58,25048,21565,3483,245,203,42,1,99.63287783
954cd81c9b1ab96306950c53a723eb959f3da311,1,1,1,0,0,0,0,6,10,84,1,1,0,226,73,4,25,25,0,1060,1056,4,6,6,0,1,100
1e5bf55e12126f4dc224d471d2dc52f3ac182c24,1,1,8,7,0,0,0,3,3,143,1,1,0,80,74,5,7,8,1,209,239,30,4,4,0,1,100
1e217703a8f6d6378e8a92c57878f53368b289af,2,69,125,56,0,0,0,2,11,86,1,2,0.314207594,812,75,6,71,86,15,4165,4208,43,27,26,1,1,100
e183080273a5de9cead0c0622bb5dce7ab9308d0,133,1018,4350,3332,2,24,26,0,383,1170,9,61,6.029763052,35328,0,0,3439,3654,215,146233,159735,13502,1395,1551,156,1,94.08099688
dae75058feed943066b0e64abeb0136ab423ed00,1,56,58,2,0,0,0,10,62,755,1,1,0,1894,94,0,153,153,0,12070,12090,20,135,135,0,1,100
0f519b4af49a5c4484b193cb445dfd63e470ebdc,19,145,58,87,0,0,0,12,22,4719,3,14,4.026299342,3510,11,0,275,270,5,17748,17424,324,184,176,8,1,97.37737738
c0b291ef29eba52623140a7f0db32d78222c373a,3,1,182,181,0,2,2,3,8,4072,2,2,1.075765547,366,12,1,16,32,16,759,1534,775,11,21,10,1,98.4539403
5e2a0b64511437e8a10b5756f01fc41776d6caf1,58,530,351,179,0,0,0,4,384,2866,1,28,5.673275946,14588,13,2,1606,1603,3,65979,66457,478,469,466,3,1,99.9358426
c29777386b8d23bbfc16789bd02273eacf4f9bf6,1,42,26,16,0,0,0,15,65,0,1,1,0,912,1,1,93,90,3,4659,4581,78,22,18,4,1,100
f6d96b2b993caa99dcfb12c6606e56c249c9a064,1,26,42,16,0,0,0,15,66,0,1,1,0,928,2,2,90,93,3,4581,4659,78,18,22,4,1,100
6ca2a980b8e23a78e47a19bbfdbe03b909bc962d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,1,0,0,0,0,0,0,0,0,0,1,100
24da558d5a1714f5e2427ed73e8f139168128a30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0,0,0,1,100
008639dec4ae4e29c4b389c1f9c1fc57e3c1af6b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100
589da6904bbd493d28d619849d1487de9c4faf1c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326,0,0,0,0,0,0,0,0,0,0,0,100
58b67bb08d9f8afd6b19690da988c7fbefd54bec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327,1,0,0,0,0,0,0,0,0,0,0,100
26b35a8ca99af3bbaaa68f40608ea7142d78d2ec,3,105,11,94,0,0,0,14,115,1006,1,3,0.517247337,1479,0,0,210,196,14,6909,6418,491,78,76,2,1,100
4bdbc9bd80887af2fd02bacddd54dc48dcc44718,2,369,60,309,1,0,1,1,9,0,1,2,0.908688278,486,2,0,84,69,15,4124,2339,1785,25,11,14,2,94.31578947
58e6a38682aff79cb9b4ec09e9d95e0158dfc514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,100
530cb535c3c07a089f59ed970763dd4d3d19de4b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,1,100
8f6befd22b91f35f0496afc8c293e8d6a0a203ec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,1,0,0,0,0,0,0,0,0,0,1,100
50119d4f73cdb41ae4752b1c98e4146bc5e78dfe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,1,100
7aef3915515828aaec834ee5120049cdc305a53b,2,45,3,42,0,0,0,2,2,530,1,2,0.988699408,104,1,1,12,9,3,480,243,237,8,6,2,1,100
1b0aa220c40c5075c49cae9bec61a2cd17942d7c,1,26,26,0,0,0,0,8,15,442,1,1,0,611,35,1,35,34,1,3500,3495,5,30,28,2,1,100
cde855d8cadfe8557866500cffaa21b0beebebd4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2,0,0,0,0,0,0,0,0,0,1,100
ba16eb1b39279e1103aeba86fcf79700b4e7f673,1,1,1,0,0,0,0,11,63,0,1,1,0,1892,0,0,153,153,0,12070,12070,0,135,135,0,1,100
a850495296876350bbc23d0e94b96afa5e905e19,24,3000,0,3000,24,0,24,1,1,0,1,3,4.070045411,0,0,0,299,0,299,11931,0,11931,176,0,176,0,99.07730162
fbcb4e967c8a0705a93d8bfa25b0e29888ec6737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,100
d9c472da6cd24e1e8c1aa74daefe0f56f23ee54f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,100
5136195fbef688855c0f009d84d9990a4b8590da,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
c4ab161b7d3933c430b655342e79c27f5b250c47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2612,0,0,0,0,0,0,0,0,0,0,0,100
f18d4302c0f6acc98f45c66652a92a9ea37d7b09,24,1602,2096,494,0,0,0,2,2,0,1,3,3.832033628,3000,2613,1,299,299,0,11931,11931,0,176,176,0,0,100
1cd6b2f185900e9b49f4371930cb2969ab0f5511,1,2,1,1,0,0,0,2,3,0,1,1,0,52,2614,2,4,4,0,260,246,14,2,2,0,0,100
1c97b4025b3979bf0b3eae1dd08c64412f9bcabd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2615,3,0,0,0,0,0,0,0,0,0,0,100
a84a48feb2cdc0931e87f01e010f27fbf308b267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2616,4,0,0,0,0,0,0,0,0,0,0,100
073ed72c8927c24787d3dedfd8a288d9eecf2632,1,0,1,1,0,0,0,2,4,0,1,1,0,53,2617,5,4,4,0,246,260,14,2,2,0,0,100
8e97812c609b10a797b88b0bb7fa13c4cdf3031c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2618,6,0,0,0,0,0,0,0,0,0,0,100
0c157e1393390a085b5c4c1f28d686e5348b0802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2619,7,0,0,0,0,0,0,0,0,0,0,100
3b64300be980d90712e6a537fe0b1494ba0855ed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2620,8,0,0,0,0,0,0,0,0,0,0,100
f129f913b4c4eb2e05ae4eee7647fa09efa90491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2621,9,0,0,0,0,0,0,0,0,0,0,100
8d82d0e0fb30841011b26c931936bdc794d0f6be,1,1,1,0,0,0,0,2,3,0,1,1,0,119,2622,10,15,15,0,663,663,0,8,8,0,0,100
6e98e46afd88469d2dc53caf00f07e97fbd8b0a7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2623,11,0,0,0,0,0,0,0,0,0,0,100
d64377a7fa67320fa30f8a8082ac31672d4d16e7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2624,12,0,0,0,0,0,0,0,0,0,0,100
79e6e17f7f39aaa8acf279a35b3539f78acaa34d,1,1,1,0,0,0,0,2,4,0,1,1,0,119,2625,13,15,15,0,663,663,0,8,8,0,0,100
e6306034397cd7b976e021af7e0501ae3d9ffe16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2626,14,0,0,0,0,0,0,0,0,0,0,100
fc68fd6faa92e729597c2cd5e15fb3b4f5156ce7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2627,15,0,0,0,0,0,0,0,0,0,0,100
90b5c10bf63bc8ea0574930c04375fa7bd84ebe8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2628,16,0,0,0,0,0,0,0,0,0,0,100
00c691df857ee9b35cee44b38b376644f110b9b3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2629,17,0,0,0,0,0,0,0,0,0,0,100
8b5a6968060c539b2b4a3e4fef22a7ec73ed90d8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2630,18,0,0,0,0,0,0,0,0,0,0,100
a111c65d5cbb4b6131b3c7b91e4fd27e5ee74a06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2631,19,0,0,0,0,0,0,0,0,0,0,100
ccf486b9e527a9116a3bd0ff349bdd18d503ca40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,100
2d36e2a42090ac47bf0bdf9f83c5c14cdae47904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2632,20,0,0,0,0,0,0,0,0,0,0,100
252caf7fa0351530cf96e62e9067d20cef113d34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2633,21,0,0,0,0,0,0,0,0,0,0,100
10296a8036ee1564e4351cc60daa5c48e038018c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
a31d5b0323c7d7f6111062d6e56144a85c9798e0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,100
763a2b2a9bf9b51841ee8d577b3ab0ece579435e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
b607a31165684192cb4bc0a29b28c219c73d8c2e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,100
218ebcaea81088cd7bc9c3a6fb1d15f06d4d1bba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,100
9959135cf1809cefc4fa2ff73a29be36cb942406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2634,22,0,0,0,0,0,0,0,0,0,0,100
c3629669d2b8eb1c230312ae4d09c9a485473059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2635,23,0,0,0,0,0,0,0,0,0,0,100
978ad9ea34f8802a5ce42bac4a1fcc851a0a12c3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2636,24,0,0,0,0,0,0,0,0,0,0,100
781551133f90c1c3d457a993ccb1992c962a84ae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2637,25,0,0,0,0,0,0,0,0,0,0,100
a9de0f70740ce945949b2124d5e6d57178f278ed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2638,26,0,0,0,0,0,0,0,0,0,0,100
9649876244d96ee58290ba658e17927ff4262bbe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2639,27,0,0,0,0,0,0,0,0,0,0,100
325dd71901692348b3322b6c59cc01aff09f3806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
b55dfdd479665cfcffd5e58deed6a268b7fe6587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,100
7589e43f57125ee078aeec15d3f2d62360727a57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
b1564e34aa4ce5ae9ed412cc8e36858acff1855a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
999b2e8b84548340da458e0b782ed0c9105ce1d0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2640,28,0,0,0,0,0,0,0,0,0,0,100
636a1a6a662a6096717ef54910b5772462c1c137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
8a3714dd090ccc07f7761a6757a26df8fdc5f80e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2641,29,0,0,0,0,0,0,0,0,0,0,100
b952d3628d6080dae793811342b8d7f1b91f8310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
ec6db49837869ddbb2b20f93e40ff01ca0a5065e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,100
9621b2aaffb5062bee6803f372f5a19ad60ae40c,1,1,0,1,0,0,0,3,3,0,1,1,0,190,4,4,32,32,0,1098,1078,20,8,8,0,0,100
c61dabfe94299ba963ac1552c1d5a5230f819653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
27eabec6c6b311d3b24eb2d5752634d9811f9f51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
c3d69ec5b58bae85a33e6ea509945c04357bd346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,100
9d47c124ec2339b0112d5ebb9114a286074d8042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
cc4f84b1232f4be5212510e06b3692477b649508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,100
ef9cbe6aaa7ef2b170b214ef336da805c14365a5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,100
a0f66ebd56885844646c17fde968edf0f3ec98ec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,100
20149576e9af697736d5db97fe52159ce7f9ac58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,100
241aa78725cb2811945e7b0b521a2aed612a6236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,100
65fd2ba0fcd937807347237c3ded1d819396add0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,100
5e42c7c631376923df7186ce37c6911eb9755c56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,100
bd285306d5672892fc667aea4002951beb4be255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,100
b18f554a74c70249ee7097f4c69c85ca13eb8195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,100
6fb2b2942073df56295676428d4fe5394fcac34c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
2daa97829f3cb738ef6721c929716c36d23da765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,100
57557a1803e59d62235aa6a0cd41cc5b83e20de6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,100
33ded77c02caa06afea62b6f46abf42897c842c1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,0,0,0,0,0,0,100
1f66af513f30181f236cbbf20fe39c0575e1a4b4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,100
2ffb15c84aa1152f6c6982c165f7a10c93d978de,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
312fcd28865e3240518ff29ab9e9a0a0d2b2ee26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,100
4f373647a9b1ed0c6c9e3f8903d6bb653c631c0c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,100
885284331e6802e4fb77f92b5c791d406afe5beb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,0,0,0,100
a908f601b7e7e63173d36a3bac377b8f806bfcd3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0,0,0,0,0,0,0,0,0,0,100
8bfc821a0dc0446026a21f38c54770ae92c030a4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,0,0,0,0,0,0,0,0,0,0,100
6ebdbb1de579168bd5876383b446702c59164655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,0,0,0,0,0,0,0,0,0,0,100
4a5f7c7cae843f70bc4e3413a1788f5842d26cf2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,100
b06a8903fe238e9e5b1516562a21091077afa0f2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
353a487bfddfee858c20b652fe54c71a8a31e439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,100
220a94efc06996c7cef38bd27115991862b1e9cf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,0,0,0,0,0,0,0,0,0,0,100
40302afc0ce12137cbe912ec52cc759e1d4aba85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,0,0,0,0,0,0,0,0,0,0,100
ad8b2ef72340d9d93af13e67e9bb9164ae17f06b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,0,0,0,0,0,0,0,0,0,0,100
789de49dd1577058beb598917ff6e3f71e28450f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,0,0,0,0,0,0,0,0,0,0,100
ae4dda4c160c6529014168c8c7c55c58707f503d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,0,0,0,0,0,0,0,0,0,0,100
274ffb663e563ab83fb44935d5709f19b6b19ae4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,0,0,0,0,0,0,0,0,0,0,100
1859142a151549c980caf6f93088f808c52fdeba,1,4,1,3,0,0,0,3,5,0,1,1,0,119,1,1,15,15,0,679,663,16,8,8,0,0,100
96eae5daa090232ab6c5f8a50e44b358358bdf25,1,1,1,0,0,0,0,4,6,0,1,1,0,122,27,27,15,15,0,679,679,0,8,8,0,0,100
7773b682543668bae3df7f9907a235895002eed0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
90d5ab7642a5143b64725c128dba868371c3c93d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
59ffd080f57b064598a5922f869cd3791d0d963e,1,1,1,0,0,0,0,4,7,0,1,1,0,122,28,28,15,15,0,679,679,0,8,8,0,0,100
70f1adc9f8babf949e082d02828c01e3263e5778,1,8,1,7,0,0,0,4,8,0,1,1,0,122,29,29,16,15,1,708,679,29,8,8,0,0,100
5112bed3e329b294fc3507d75cb8105a6078f786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,0,0,0,0,0,0,0,0,0,0,100
3fe315affe65d6c52e2d5db44b5a43ee9d38ccdf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,31,0,0,0,0,0,0,0,0,0,0,100
fb82a01e70d781043ef0de21671e8ef646d17eac,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,0,0,0,0,0,0,0,0,0,0,100
b77616c591cbbbf1f9719269810d6bb20569aa2b,1,1,1,0,0,0,0,4,9,0,1,1,0,129,2,2,16,16,0,708,708,0,8,8,0,0,100
8c6d458f2e339478156acbb27df7c3cffd715427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,33,0,0,0,0,0,0,0,0,0,0,100
6faca9923efdd6c1e7ed319121268ab3824d84d5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,34,0,0,0,0,0,0,0,0,0,0,100
6f4b588281fa5715f4446dc1f081186933efc8e4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,0,0,0,0,0,0,0,0,0,0,100
dd97d37838a9af14301cf37ccedb0b9f5e0db118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,36,0,0,0,0,0,0,0,0,0,0,100
93f6c7bdf3eafd9663187fdaf56c91706f365f8b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
cd4c904218737a2fa61f2cb2b91ecba3c4ffbd09,5,29,14,15,1,0,1,3,10,0,1,2,1.990690697,478,0,0,65,62,3,2615,2567,48,26,24,2,0,99.85786802
db83880114227840df82b3d9f51a44a311d9ce8d,1,1,1,0,0,0,0,1,2,0,1,1,0,18,1,1,3,3,0,78,73,5,2,2,0,0,100
79660d03ac5cad9808ef0446330f6fd466630fe1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,37,0,0,0,0,0,0,0,0,0,0,100
fd091d94a0219be967c30c78ebf4f72f09f9edf9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,38,0,0,0,0,0,0,0,0,0,0,100
15745d0a63e84f987ea9c892a139564c5c557439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,39,0,0,0,0,0,0,0,0,0,0,100
1e705f05178d7e650c484ff1377c4492c2489e39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
036f0998cd37fee1e860aa409b96c3412e74ceb0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,100
0e8dd0e5039435d47eadab942090790745ab3e14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,100
15d67d8bdd6cf270f8f020743e41b8963712a62d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,100
4f8adb9599ca61c8720272e78b00153450a0ea96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,100
5874d0e37ad95a0b259c7030ca8841ef5de1a779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,100
89d11a2fd759392a87562921595a05cf1911c3bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,0,0,0,0,0,0,0,0,0,0,100
4f3c4b0f9d43ab16b6ab02635a1a80325b640997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,41,0,0,0,0,0,0,0,0,0,0,100
3aed953813d035d36e400d4d7d7bb0c3ca8b1145,1,1,1,0,0,0,0,4,4,0,1,1,0,114,42,42,12,12,0,547,547,0,6,6,0,0,100
2b40a1d674cbece63b0146262df199221a050c51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,43,0,0,0,0,0,0,0,0,0,0,100
81ea5f200f5597091a62fba1b0943121f3ffae09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,44,0,0,0,0,0,0,0,0,0,0,100
b5838749c687ff01cb820a31a4079619086591fd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,45,0,0,0,0,0,0,0,0,0,0,100
0a5f3581d27a7d128369880616015dbe2e3a49f0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,46,0,0,0,0,0,0,0,0,0,0,100
bef721a75dd7732564d39b73af8ab5d2bea00959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
5a6e53da1ca13517c16f45d03273f4d88525ed71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,100
69369d2ead3ba1d052b270c5364358bc4645e511,1,38,0,38,1,0,1,1,1,0,1,1,0,0,2,2,4,0,4,269,0,269,2,0,2,0,99.95936611
70e5171270b21ca650ef17eb86c8f12ddf5aa81d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,100
7ffeb1f5e185eb7f38e38a49d30e5f27ca102c94,1,19,0,19,0,0,0,1,2,0,1,1,0,38,4,4,4,4,0,269,269,0,2,2,0,0,100
1fd63e5aeadc74f2b4d34831b762d2a2dca2f1b8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,100
b5858c24bdaaeb03765744aa030941c51cffef3c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,100
5a145c87599ad36a891429d441d692ca1efe9faf,1,57,4,53,0,0,0,1,3,0,1,1,0,57,7,7,9,4,5,455,269,186,2,2,0,0,100
25f27fc501e7730619f7c36246d44d15f4ec93f2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,100
b63badc11ad0461ee817b895548af1c1302f9b3a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,100
03b48aeca888bc5549cfc0ac906066163dc5c0d2,1,1,1,0,0,0,0,1,4,0,1,1,0,110,10,10,9,9,0,455,455,0,2,2,0,0,100
85b58d9641e30815465a154ae3fa404f6f40bdfa,1,1,1,0,0,0,0,1,5,0,1,1,0,110,11,11,9,9,0,455,455,0,2,2,0,0,100
5e926af5d07e7fd8a3c60b91ff3623b5fdd185c9,1,1,1,0,0,0,0,2,6,0,1,1,0,110,47,47,9,9,0,455,455,0,2,2,0,0,100
7de627738562de41c476cac0f4f4547e893407f7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,48,0,0,0,0,0,0,0,0,0,0,100
