CommitID,NMF,TotalAddLines,TotalDeleteLines,LC,FileAdd,FileDelete,NAD,NDVE,NUC,AGE,NMS,NMD,Entropy ,MLMF,EXP,REXP,CommitComplexity,LastCommitComplexity,CFC,CommitTokenCount,LastCommitTokenCount,NCC,CommitMethodNum,LastCommitMethodNum,NFC,NIR,a2a,Tag
ffc2b99e3eebdeba77fa0fc8ec97a469ae75d148,628,22740,9213,13527,121,38,159,5,386,2101,16,189,8.177478514,95753,1,1,10438,9685,753,460590,405021,55569,5073,4488,585,1,86.50127691,Arch
5c36bf5ef78a162cefea47ccdaf0d28e01c1426c,642,9197,22824,13627,38,121,159,0,383,1782,16,192,8.197880168,111279,106,0,9841,10606,765,409886,466327,56441,4538,5136,598,3,86.50127691,Arch
a5f1bca9efdb19b6a04db9e31101c55d40a34559,642,22857,9219,13638,121,38,159,5,386,2137,17,191,8.194236733,97652,375,8,10600,9849,751,465817,410259,55558,5130,4544,586,0,86.50127691,Arch
19c3b917b3604f93fef0583a08e70f8695d3a359,642,9197,22835,13638,38,121,159,0,383,1782,16,192,8.197864954,111290,107,0,9841,10606,765,409886,466327,56441,4538,5136,598,1,86.50127691,Arch
f43f9f8a3bcd5167e75b38c930df1d9ac9bbfa08,642,22858,9220,13638,121,38,159,5,386,2137,17,191,8.194309082,97652,2,0,10600,9849,751,465812,410259,55553,5130,4544,586,1,86.50127691,Arch
ed3279809cad6c77cd8e5c217230c612d1222d9a,642,9198,22836,13638,38,121,159,0,383,1782,16,192,8.197937052,111290,110,3,9841,10606,765,409886,466322,56436,4538,5136,598,0,86.50127691,Arch
9dbd8e73662c6a69a18ae14089cac77c31213460,642,22858,9220,13638,121,38,159,5,386,2137,17,191,8.194309082,97652,161,1,10600,9849,751,465812,410259,55553,5130,4544,586,0,86.50127691,Arch
f568170e361ee2f448227ec4c2bce5a2ab2aa99d,642,9198,22836,13638,38,121,159,0,383,1782,16,192,8.197937052,111290,111,4,9841,10606,765,409886,466322,56436,4538,5136,598,0,86.50127691,Arch
98a6c4f14c85f584e37773b86b448d36c30e0d93,642,22858,9220,13638,121,38,159,5,386,2137,17,191,8.194309082,97652,0,0,10600,9849,751,465812,410259,55553,5130,4544,586,1,86.50127691,Arch
5bc395fd08719f221e10998db13475110d510651,631,9214,21535,12321,38,110,148,0,383,1807,16,191,8.134811837,109973,11,0,9841,10560,719,409886,462816,52930,4538,5050,512,0,86.90695108,Arch
3a06530dbce82e2054afa3cc4c81631910474bd0,631,21557,9236,12321,110,38,148,5,386,2183,17,190,8.131067356,97652,25,1,10554,9849,705,462301,410259,52042,5044,4544,500,0,86.90695108,Arch
10a72f30f7bdd19e803820a215383b975a5283ce,631,9318,21535,12217,38,110,148,0,383,1810,16,191,8.134955438,109973,13,0,9852,10560,708,410407,462811,52404,4542,5050,508,1,86.90695108,Arch
33aedfc28bfa38b10cb57302b404d8597d3971db,631,21568,9255,12313,110,38,148,5,386,2183,17,190,8.131671386,97756,26,0,10563,9860,703,462772,410780,51992,5048,4548,500,1,86.90695108,Arch
6ae4f7e2c54113192fdd4b7efe8404088f21539f,631,9233,21546,12313,38,110,148,0,383,1810,16,191,8.13541107,110069,31,0,9852,10569,717,410407,463282,52875,4542,5054,512,0,86.90695108,Arch
e6287b4701f102d2069f0316ce67dcb7e225e075,631,21568,9255,12313,110,38,148,5,386,2183,17,190,8.131671386,97756,162,0,10563,9860,703,462772,410780,51992,5048,4548,500,0,86.90695108,Arch
8348d2bd0a22bf50bbbe7401ec4e848ff0f32da3,617,9233,19701,10468,38,96,134,0,383,1867,14,188,8.073387451,108224,112,0,9852,10427,575,410407,455508,45101,4542,4966,424,0,87.42138365,Arch
0a8bd727ac6d184512ce513737bb56bb840d10de,617,19723,9255,10468,96,38,134,1,386,2243,15,187,8.069368529,97756,165,3,10421,9860,561,454998,410780,44218,4960,4548,412,1,87.42138365,Arch
100b17e1d7163cd263b7ee6e372ab76b3f87dd08,617,9233,19701,10468,38,96,134,0,383,1867,14,188,8.073387451,108224,113,1,9852,10427,575,410407,455508,45101,4542,4966,424,1,87.42138365,Arch
d8445a54bb4a7f7b223afe5bd8ee06bd31e50cf4,617,19723,9255,10468,96,38,134,1,386,2243,15,187,8.069368529,97756,166,4,10421,9860,561,454998,410780,44218,4960,4548,412,0,87.42138365,Arch
e09baa8ac4fcef82baacba4a66386f7479c753d9,618,9233,19735,10502,38,96,134,0,383,1865,14,188,8.07702967,108372,114,2,9870,10455,585,410750,456034,45284,4551,4978,427,0,87.42138365,Arch
706d9319f14b507f3c3deeba4eeda1a51a531c9b,618,19729,9264,10465,96,38,134,1,386,2244,15,187,8.071131284,97815,168,6,10425,9864,561,455209,411032,44177,4964,4552,412,1,87.42138365,Arch
0f3c39b8ed1a875ec58ebe91b2b18ca8b64b2fd3,617,9221,19393,10172,38,94,132,0,383,1881,14,188,8.066341114,108227,0,0,9877,10427,550,411875,455553,43678,4558,4966,408,1,85.19299726,Arch
b4773576a8b75631cc639509d415e64ecaf3a4ef,617,19417,9246,10171,94,38,132,1,386,2235,15,187,8.061580285,98055,27,0,10420,9884,536,455030,412231,42799,4960,4564,396,1,85.21171266,Arch
b4518b5fe416a552a59e5201b4569a9bc0af3153,620,9384,19348,9964,39,96,135,0,383,1898,14,189,8.072958598,108162,16,1,9882,10426,544,412360,454872,42512,4564,4968,404,1,85.05770816,Arch
7a772fecc02082834ddbe5423376b88d09e38814,620,19373,9410,9963,96,39,135,1,386,2193,15,188,8.068269577,98198,170,5,10418,9892,526,454306,412900,41406,4960,4572,388,1,85.05770816,Arch
84cbe1ab2e22a12c2c108d1a0e5233f875475fff,620,9384,19348,9964,39,96,135,0,383,1903,14,189,8.072958598,108161,118,5,9882,10426,544,412353,454865,42512,4564,4968,404,1,85.05770816,Arch
18725ec1e05e01b06557830ae10e83bdb933ab1a,620,19374,9410,9964,96,39,135,1,386,2193,15,188,8.068175289,98197,2,0,10419,9892,527,454318,412893,41425,4960,4572,388,1,85.05770816,Arch
99de6b49ee066c102737e4cb99af4be3edb257df,620,9384,19348,9964,39,96,135,0,383,1911,14,189,8.072958598,108161,2,0,9883,10427,544,412365,454877,42512,4564,4968,404,1,85.05770816,Arch
c0a49c7396a09c3f71a8a45313047f8eb0a75663,620,19373,9409,9964,96,39,135,1,386,2193,15,188,8.068169274,98197,171,3,10419,9893,526,454318,412905,41413,4960,4572,388,1,85.05770816,Arch
72c483b52702687f5a4160e1fd317b01c03988d3,620,9384,19348,9964,39,96,135,0,383,1911,14,189,8.072958598,108161,119,2,9883,10427,544,412365,454877,42512,4564,4968,404,1,85.05770816,Arch
ab4fec0a334698ff5f1ca5957c000a44cc6efd88,620,19396,9412,9984,96,39,135,1,386,2193,15,188,8.068751823,98197,3,1,10420,9893,527,454469,412905,41564,4960,4572,388,1,85.05770816,Arch
67ff80544866aa9256624d34a6e4178c3b913996,620,9406,19362,9956,39,96,135,0,383,1908,14,189,8.073638539,108181,3,1,9887,10428,541,412523,455028,42505,4565,4968,403,1,85.05770816,Arch
9d4b2b23f03f6b8fa7b78c9d7c60d03aedf52bad,620,19387,9431,9956,96,39,135,1,386,2193,15,188,8.06885715,98225,29,2,10420,9897,523,454469,413063,41406,4960,4573,387,1,85.05770816,Arch
27755123e30d46a73ede29cef5b4c340fcdc3fab,620,9406,19361,9955,39,96,135,0,383,1906,14,189,8.073530949,108181,333,0,9887,10428,541,412523,455028,42505,4565,4968,403,1,85.05770816,Arch
dbfe8097d229083919c53fd29b0fe4b7b92cb8e0,620,19361,9434,9927,95,39,134,1,386,2185,15,188,8.070248397,98282,30,2,10422,9899,523,454662,413290,41372,4962,4575,387,1,85.14097551,Arch
83257bfde0dd5b4d391063412494957c1b7e15e8,621,9451,19357,9906,39,95,134,0,383,1905,14,189,8.078755041,108357,18,1,9927,10458,531,413477,455747,42270,4580,4982,402,1,85.12039514,Arch
6b607109d3ce045106924139e96705fe7c42172e,620,19364,9433,9931,95,39,134,1,386,2185,15,188,8.070249469,98296,31,2,10429,9906,523,454845,413444,41401,4962,4575,387,1,85.13131313,Arch
d79485ff23c9017d47424ff24da1d6dd3c414a60,620,9548,19340,9792,39,95,134,0,383,1911,14,189,8.065533429,108227,19,2,9910,10437,527,413266,455404,42138,4574,4970,396,1,85.13131313,Arch
1d473233f21b63f351ded6904f4f9f98db3faaf1,620,19365,9433,9932,95,39,134,1,386,2186,15,188,8.070201435,98435,32,2,10443,9920,523,455221,413806,41415,4969,4582,387,1,85.13131313,Arch
0a118d6e244e17cf27654ce6e17b1d3140c0967e,620,9408,19340,9932,39,95,134,0,383,1911,14,189,8.074990232,108367,334,0,9910,10451,541,413266,455780,42514,4574,4977,403,1,85.13131313,Arch
