0,430
0,429
1,428
0,427
1,426
1,425
1,424
0,423
0,422
0,421
0,420
0,419
0,418
0,417
1,416
0,415
0,414
1,413
1,412
0,411
0,410
1,409
1,408
1,407
0,406
0,405
0,404
1,403
1,402
0,401
1,400
0,399
1,398
0,397
1,396
0,395
1,394
1,393
0,392
0,391
1,390
0,389
1,388
1,387
0,386
0,385
1,384
0,383
1,382
1,381
1,380
1,379
1,378
0,377
1,376
0,375
1,374
0,373
1,372
1,371
1,370
1,369
1,368
0,367
0,366
0,365
1,364
0,363
0,362
1,361
0,360
0,359
1,358
0,357
1,356
0,355
1,354
1,353
0,352
0,351
0,350
0,349
0,348
1,347
1,346
0,345
1,344
0,343
0,342
1,341
0,340
0,339
1,338
1,337
1,336
0,335
1,334
0,333
1,332
0,331
1,330
1,329
0,328
0,327
1,326
1,325
1,324
1,323
0,322
0,321
0,320
0,319
1,318
2,317
0,316
1,315
0,314
0,313
1,312
1,311
0,310
0,309
1,308
1,307
0,306
1,305
0,304
0,303
0,302
1,301
1,300
0,299
0,298
0,297
1,296
0,295
0,294
1,293
0,292
0,291
1,290
0,289
0,288
0,287
0,286
0,285
1,284
0,283
0,282
1,281
1,280
0,279
1,278
1,277
0,276
1,275
1,274
1,273
0,272
1,271
1,270
1,269
1,268
0,267
1,266
1,265
1,264
1,263
0,262
1,261
1,260
0,259
0,258
0,257
0,256
1,255
1,254
1,253
1,252
1,251
1,250
1,249
1,248
0,247
1,246
1,245
0,244
0,243
0,242
1,241
0,240
0,239
1,238
1,237
0,236
0,235
0,234
0,233
0,232
0,231
0,230
1,229
1,228
1,227
1,226
0,225
1,224
0,223
0,222
0,221
1,220
0,219
0,218
0,217
0,216
0,215
1,214
0,213
0,212
0,211
0,210
0,209
0,208
0,207
0,206
1,205
0,204
1,203
0,202
0,201
1,200
1,199
0,198
1,197
0,196
1,195
0,194
1,193
0,192
1,191
0,190
1,189
0,188
0,187
0,186
0,185
0,184
0,183
1,182
0,181
0,180
0,179
0,178
0,177
1,176
1,175
1,174
1,173
0,172
0,171
0,170
1,169
0,168
1,167
1,166
0,165
1,164
1,163
0,162
0,161
0,160
0,159
0,158
0,157
1,156
0,155
0,154
0,153
0,152
1,151
0,150
0,149
0,148
0,147
0,146
0,145
0,144
0,143
0,142
1,141
0,140
0,139
0,138
1,137
0,136
0,135
0,134
0,133
0,132
1,131
0,130
1,129
1,128
0,127
0,126
0,125
0,124
0,123
1,122
0,121
0,120
0,119
1,118
0,117
1,116
0,115
0,114
1,113
0,112
1,111
1,110
0,109
0,108
0,107
1,106
0,105
0,104
0,103
0,102
0,101
1,100
1,99
1,98
0,97
0,96
1,95
1,94
1,93
1,92
1,91
1,90
1,89
1,88
1,87
1,86
1,85
0,84
0,83
0,82
0,81
0,80
0,79
0,78
1,77
0,76
0,75
1,74
0,73
0,72
0,71
0,70
0,69
0,68
2,67
0,66
0,65
0,64
1,63
0,62
1,61
0,60
1,59
0,58
0,57
0,56
0,55
0,54
0,53
0,52
1,51
1,50
1,49
1,48
1,47
0,46
0,45
2,44
2,43
1,42
1,41
2,40
1,39
0,38
1,37
2,36
1,35
0,34
0,33
0,32
1,31
0,30
1,29
0,28
1,27
1,26
1,25
1,24
0,23
1,22
1,21
0,20
0,19
1,18
1,17
1,16
1,15
2,14
0,13
0,12
0,11
0,10
0,9
0,8
1,7
0,6
0,5
1,4
0,3
0,2
0,1
