,ACDC,,FCA,
index,MOJOFM,A2A,MOJOFM,A2A
commit1--commit3,95.31,98.95104895104895,80.68,100.0
commit2--commit4,93.75,98.6013986013986,80.68,100.0
commit3--commit5,95.31,98.95104895104895,70.45,93.77682403433477
commit4--commit6,93.75,98.6013986013986,70.45,93.77682403433477
commit5--commit7,93.75,98.6013986013986,73.5,100.0
commit6--commit8,86.67,87.91946308724832,89.29,93.46642468239564
commit7--commit9,91.67,88.9261744966443,69.91,87.55555555555556
commit8--commit10,98.57,99.67741935483872,68.94,92.90187891440502
commit9--commit11,94.29,98.07692307692307,84.81,97.59358288770053
commit10--commit12,92.86,97.75641025641025,84.81,97.59358288770053
commit11--commit13,88.57,93.57798165137613,86.25,96.40102827763496
commit12--commit14,84.29,92.66055045871559,86.25,96.40102827763496
commit13--commit15,93.42,98.52941176470588,84.27,100.0
commit14--commit16,93.42,98.52941176470588,84.27,100.0
commit15--commit17,98.68,99.70588235294117,84.27,100.0
commit16--commit18,93.42,96.82080924855492,69.66,93.99538106235565
commit17--commit19,85.33,94.26934097421203,69.66,93.28859060402685
commit18--commit20,89.74,96.35854341736695,79.0,98.31223628691983
commit19--commit21,91.14,97.5,75.7,99.59016393442623
commit20--commit22,98.75,99.72375690607734,75.93,100.0
commit21--commit23,91.25,98.06629834254143,75.93,100.0
commit22--commit24,92.5,97.79005524861878,75.93,100.0
commit23--commit25,91.25,98.06629834254143,75.93,100.0
commit24--commit26,100.0,100.0,75.93,100.0
commit25--commit27,92.5,98.34254143646409,75.93,100.0
commit26--commit28,91.14,96.45776566757493,78.9,96.74620390455532
commit27--commit29,92.5,96.21621621621621,79.82,96.12903225806451
commit28--commit30,87.8,95.73333333333333,86.17,98.39449541284404
commit29--commit31,88.1,97.35449735449735,88.54,100.0
commit30--commit32,91.67,98.14814814814815,88.54,100.0
commit31--commit33,100.0,100.0,88.54,100.0
commit32--commit34,92.86,97.88359788359789,88.54,100.0
commit33--commit35,100.0,100.0,88.54,100.0
commit34--commit36,91.67,97.88359788359789,88.54,100.0
commit35--commit37,98.81,99.73544973544973,88.54,100.0
commit36--commit38,88.1,97.35449735449735,88.54,100.0
commit37--commit39,75.0,75.30120481927712,58.21,79.76470588235294
