,ACDC,,FCA,
index,MOJOFM,A2A,MOJOFM,A2A
commit1--commit2,91.29,97.90458153,89.19,100
commit2--commit3,90.75,97.8005778,89.19,100
commit3--commit4,88.13666667,97.17748918,89.19,100
commit4--commit5,92.36666667,98.25098294,89.19,100
commit5--commit6,92.92666667,98.21673788,89.19,100
commit6--commit7,87.38333333,96.43051488,88.54,98.04923363
commit7--commit8,93.90333333,98.49193968,90.87,100
commit8--commit9,92.51666667,98.09370753,90.87,100
commit9--commit10,90.2,97.6599064,90.87,100
commit10--commit11,94.98666667,98.699948,90.87,100
commit11--commit12,91.13333333,97.88604157,90.87,100
commit12--commit13,89.89666667,97.52123418,90.87,100
commit13--commit14,90.51,97.65916686,90.87,100
commit14--commit15,92.91,98.26662403,90.2,99.76076555
commit15--commit16,91.69333333,97.86791472,90.89,100
commit16--commit17,87.76,97.19097678,90.89,100
commit17--commit18,93.91333333,98.473812,84.54,91.95979899
commit18--commit19,92.14,97.98872982,85.4,100
commit19--commit20,91.29333333,97.91997957,85.4,100
commit20--commit21,92.45666667,98.09658614,85.48,98.37362637
commit21--commit22,91.35,97.50557597,85.86,99.69176574
commit22--commit23,92.37666667,98.26907451,85.94,100
commit23--commit24,90.16,97.03973116,86.86,93.91377853
commit24--commit25,92.27666667,98.2260429,82.62,100
commit25--commit26,92.13,98.17564134,82.62,100
commit26--commit27,88.47333333,96.78613495,81.89,99.43181818
commit27--commit28,88.91333333,97.31675576,82.17,96.10058309
commit28--commit29,90.85666667,97.86974658,72.5,100
commit29--commit30,90.96,97.76879664,72.5,100
commit30--commit31,91.82666667,97.93738948,72.5,99.933687
commit31--commit32,89.91666667,97.6367169,72.54,100
commit32--commit33,93.55,98.5086906,72.54,100
commit33--commit34,94.08,98.47494553,72.54,100
commit34--commit35,92.66666667,98.29036225,72.54,100
commit35--commit36,92.36666667,98.08939105,72.54,100
commit36--commit37,90.6,97.85409288,72.54,100
commit37--commit38,92.08,98.05540972,72.54,100
commit38--commit39,91.27333333,98.02146211,72.54,100
commit39--commit40,90.37666667,97.78746216,72.54,100
commit40--commit41,93.10666667,98.32429282,72.54,100
commit41--commit42,92.23333333,98.08913815,72.54,100
commit42--commit43,95.92666667,98.92738364,72.54,100
commit43--commit44,92.22333333,98.07306181,72.54,100
commit44--commit45,93.99333333,98.592409,72.54,100
commit45--commit46,90.86666667,97.90499294,72.54,100
commit46--commit47,91.04,97.9717164,72.54,100
commit47--commit48,90.29666667,97.75392762,72.54,100
commit48--commit49,93.47666667,98.50859784,72.54,100
commit49--commit50,91.84333333,97.97191043,72.54,100
commit50--commit51,88.71666667,97.41908763,72.54,100
commit51--commit52,94.36,98.60926025,72.54,100
commit52--commit53,92.73666667,98.29080883,72.39,99.90056347
commit53--commit54,90.95666667,97.88816694,72.39,100
commit54--commit55,92.36666667,98.04279839,72.39,99.83449189
commit55--commit56,91.5,98.03057105,72.47,100
commit56--commit57,93.80333333,98.58160614,72.47,100
commit57--commit58,91.07,97.11628291,70.62,93.25337331
commit58--commit59,91.99,98.17284739,83.85,93.15181518
commit59--commit60,94.91333333,98.81485533,84.19,100
commit60--commit61,94.91666667,98.84757377,84.19,100
commit61--commit62,94.91,98.83112923,84.19,100
