,ACDC,,FCA,
index,MOJOFM,A2A,MOJOFM,A2A
commit1--commit2,96.19,99.16666666666667,88.38,100.0
commit2--commit3,96.19,99.16666666666667,88.38,100.0
commit3--commit4,97.62,98.75904860392967,88.3,99.53271028037383
commit4--commit5,95.31,98.97330595482546,88.34,100.0
commit5--commit6,93.46,98.56262833675564,87.99,99.9219968798752
commit6--commit7,96.19,98.4488107549121,88.3,99.53271028037383
commit7--commit8,92.42,97.62150982419855,88.3,99.53271028037383
commit8--commit9,94.76,98.13857290589452,88.3,99.53271028037383
commit9--commit10,95.22,98.2419855222337,88.3,99.53271028037383
commit10--commit11,95.31,98.97330595482546,88.34,100.0
commit11--commit12,98.58,98.96587383660807,88.3,99.53271028037383
commit12--commit13,93.81,97.93174767321614,88.3,99.53271028037383
commit13--commit14,93.84,97.93174767321614,88.3,99.53271028037383
commit14--commit15,90.48,97.20785935884177,88.3,99.53271028037383
commit15--commit16,89.05,96.89762150982419,88.3,99.53271028037383
commit16--commit17,98.58,98.96587383660807,88.3,99.53271028037383
commit17--commit18,94.76,98.13857290589452,88.3,99.53271028037383
commit18--commit19,100.0,99.27611168562565,88.3,99.53271028037383
commit19--commit20,93.84,97.93174767321614,88.3,99.53271028037383
commit20--commit21,91.39,97.41468459152016,88.3,99.53271028037383
commit21--commit22,92.42,97.62150982419855,88.3,99.53271028037383
commit22--commit23,100.0,99.27611168562565,88.3,99.53271028037383
commit23--commit24,95.24,98.2419855222337,88.3,99.53271028037383
commit24--commit25,95.22,98.95833333333334,88.38,100.0
commit25--commit26,99.04,99.06928645294725,88.3,99.53271028037383
commit26--commit27,91.59,98.15195071868584,88.34,100.0
commit27--commit28,92.45,98.35728952772074,88.34,100.0
commit28--commit29,99.52,99.17269906928645,88.3,99.53271028037383
commit29--commit30,94.76,98.13857290589452,88.3,99.53271028037383
commit30--commit31,96.21,98.4488107549121,88.3,99.53271028037383
commit31--commit32,94.74,98.13857290589452,88.3,99.53271028037383
commit32--commit33,97.18,99.38398357289527,87.63,99.68774395003904
commit33--commit34,77.93,93.88379204892966,56.93,89.16728076639646
commit34--commit35,75.7,93.98572884811416,55.12,88.8402625820569
commit35--commit36,76.74,93.04435483870968,57.95,88.06941431670282
commit36--commit37,84.09,95.41375872382851,68.97,92.44505494505495
commit37--commit38,90.91,97.10867397806581,81.33,92.44505494505495
commit38--commit39,86.55,96.83168316831683,86.15,100.0
commit39--commit40,88.39,97.42574257425743,86.15,100.0
commit40--commit41,94.55,97.70687936191426,70.22,92.78350515463917
commit41--commit42,92.73,97.50747756729811,82.59,92.78350515463917
commit42--commit43,86.49,96.23762376237623,86.15,100.0
commit43--commit44,86.55,97.02970297029702,86.15,100.0
commit44--commit45,94.2,98.31683168316832,86.15,100.0
commit45--commit46,83.56,95.31405782652044,70.22,92.78350515463917
commit46--commit47,83.64,95.61316051844466,82.59,92.78350515463917
commit47--commit48,93.69,98.41584158415841,86.15,100.0
commit48--commit49,95.91,98.4047856430708,70.22,92.78350515463917
commit49--commit50,89.95,96.98795180722891,88.2,100.0
commit50--commit51,84.47,96.3855421686747,88.2,100.0
commit51--commit52,87.73,96.88755020080322,88.2,100.0
commit52--commit53,83.64,95.31405782652044,82.59,92.78350515463917
commit53--commit54,91.44,97.82178217821782,86.15,100.0
commit54--commit55,82.96,96.13861386138613,86.15,100.0
commit55--commit56,89.24,96.53465346534654,86.15,100.0
commit56--commit57,84.38,96.43564356435644,85.54,99.93131868131869
commit57--commit58,92.38,98.11881188118812,86.11,100.0
commit58--commit59,95.09,98.91089108910892,86.11,100.0
commit59--commit60,94.17,98.61386138613861,86.11,100.0
commit60--commit61,95.96,99.10891089108911,86.11,100.0
commit61--commit62,85.59,95.75518262586377,84.57,99.51956074124915
commit62--commit63,87.5,96.75196850393701,84.66,100.0
commit63--commit64,84.3,95.96456692913385,84.66,100.0
commit64--commit65,84.82,95.88235294117648,82.26,97.29916897506925
commit65--commit66,96.48,99.21875,79.87,97.78085991678225
commit66--commit67,95.58,98.6328125,81.85,100.0
commit67--commit68,90.71,97.75390625,81.85,100.0
commit68--commit69,89.87,96.97265625,81.85,100.0
commit69--commit70,90.75,97.37098344693281,81.85,99.86282578875172
commit70--commit71,95.15,98.35271317829456,63.11,93.96551724137932
commit71--commit72,86.4,97.00193423597679,64.15,100.0
commit72--commit73,94.71,98.64472410454985,63.81,99.83212087297146
commit73--commit74,84.51,96.60852713178295,64.06,100.0
commit74--commit75,88.16,97.09302325581395,64.06,100.0
commit75--commit76,86.4,96.51162790697676,64.06,100.0
commit76--commit77,100.0,5.374280230326301,100.0,37.28598604946101
commit77--commit78,90.99,97.90874524714829,84.82,100.0
commit78--commit79,91.42,97.90874524714829,84.82,100.0
commit79--commit80,90.99,97.90874524714829,84.82,100.0
commit80--commit81,92.7,98.19391634980988,84.82,100.0
commit81--commit82,97.85,99.52471482889734,84.82,100.0
commit82--commit83,91.85,98.19391634980988,84.82,100.0
commit83--commit84,87.07,96.67616334283001,72.22,91.40794223826715
commit84--commit85,100.0,99.81060606060606,76.12,90.27993779160187
commit85--commit86,91.45,98.01512287334594,92.22,100.0
commit86--commit87,91.45,97.83018867924528,79.67,91.41414141414141
commit87--commit88,91.06,98.0225988700565,89.77,95.718901453958
commit88--commit89,94.47,98.59022556390977,80.07,93.09803921568628
commit89--commit90,96.19,98.97003745318352,87.37,99.68823070927513
commit90--commit91,91.14,98.03738317757009,87.76,100.0
