,ACDC,,FCA,
index,MOJOFM,A2A,MOJOFM,A2A
commit1--commit3,90.73,97.79917469050893,80.71,90.66455696202532
commit2--commit4,93.13,98.11926605504587,93.02,100.0
commit3--commit5,91.94,98.12012838147639,93.02,100.0
commit4--commit6,89.72,97.61577258138469,93.02,100.0
commit5--commit7,93.36,98.39523154516276,93.02,100.0
commit6--commit8,92.56,97.05749207786329,93.02,98.91122278056952
commit7--commit9,91.72,96.55952919873246,82.53,88.3375742154368
commit8--commit10,91.52,97.76386404293382,81.93,89.30369127516778
commit9--commit11,89.94,97.362539114886,96.49,100.0
commit10--commit12,89.76,97.63075547608405,96.49,100.0
commit11--commit13,97.05,99.32915921288014,96.49,100.0
commit12--commit14,93.71,98.21189092534645,96.49,100.0
commit13--commit15,90.94,97.63075547608405,96.49,100.0
commit14--commit16,91.94,97.85330948121646,96.49,100.0
commit15--commit17,92.93,97.98837729101476,96.49,100.0
commit16--commit18,96.86,98.97137745974956,96.49,100.0
commit17--commit19,93.7,98.25581395348837,96.49,100.0
commit18--commit20,91.52,97.72016092981673,96.49,100.0
commit19--commit21,93.9,98.3005366726297,96.49,100.0
commit20--commit22,90.77,97.89991063449509,96.49,100.0
commit21--commit23,92.32,98.1671881984801,96.49,100.0
commit22--commit24,94.5,98.74888293118856,96.49,100.0
commit23--commit25,92.72,98.03395889186774,96.49,100.0
commit24--commit26,90.57,97.45194456861869,96.49,100.0
commit25--commit27,95.27,98.92761394101876,96.49,100.0
commit26--commit28,95.67,98.92713455520786,96.49,100.0
commit27--commit29,95.28,98.92761394101876,96.49,100.0
commit28--commit30,93.32,98.3907018328118,96.49,100.0
commit29--commit31,92.13,98.16882536846808,96.3,99.95751911639762
commit30--commit32,91.34,97.94459338695263,96.3,99.95751911639762
commit31--commit33,94.88,98.74944171505136,96.49,100.0
commit32--commit34,93.32,98.30432842481035,96.3,99.83029274501484
commit33--commit35,95.69,98.75167186803388,96.02,98.75909285408643
commit34--commit36,90.18,97.59572573463936,96.22,98.93162393162393
commit35--commit37,91.19,97.9982206405694,96.43,100.0
commit36--commit38,93.15,98.35482436638506,96.43,100.0
commit37--commit39,93.95,98.62099644128114,96.43,100.0
commit38--commit40,93.33,98.17696754112939,96.43,100.0
commit39--commit41,93.14,98.39928857269898,96.43,100.0
commit40--commit42,94.7,98.75555555555555,96.43,100.0
commit41--commit43,91.57,98.08888888888889,96.43,100.0
commit42--commit44,94.32,98.62160960426857,96.43,100.0
commit43--commit45,92.56,98.2214317474433,96.43,100.0
commit44--commit46,92.56,98.30960854092527,96.43,100.0
commit45--commit47,93.15,98.44306049822063,96.43,100.0
commit46--commit48,91.8,98.08803912850156,96.43,100.0
commit47--commit49,90.8,97.86571809693197,96.43,100.0
commit48--commit50,94.73,98.6228342958685,96.43,99.91386735572783
commit49--commit51,96.27,99.06749555950266,96.43,99.91386735572783
commit50--commit52,94.52,98.75666074600356,96.44,100.0
commit51--commit53,91.18,98.00354924578527,96.44,100.0
