,ACDC,,FCA,
index,MOJOFM,A2A,MOJOFM,A2A
commit1--commit3,93.38,98.5362095531587,0.0,0.0
commit2--commit4,95.82,97.93420045906657,0.0,0.0
commit3--commit5,97.57,98.39326702371845,0.0,0.0
commit4--commit6,96.21,99.16413373860182,0.0,0.0
commit5--commit7,97.26,99.3920972644377,0.0,0.0
commit6--commit8,94.14,98.70820668693008,0.0,0.0
commit7--commit9,93.03,97.78117827084928,0.0,0.0
commit8--commit10,92.78,98.25227963525836,0.0,0.0
commit9--commit11,86.67,90.0,0.0,0.0
commit10--commit12,87.89,90.91554293825408,0.0,0.0
commit11--commit13,96.71,99.2676431424767,0.0,0.0
commit12--commit14,94.61,98.80159786950732,0.0,0.0
commit13--commit15,94.89,98.8681757656458,0.0,0.0
commit14--commit16,93.71,98.60186418109188,0.0,0.0
commit15--commit17,99.7,99.93342210386152,0.0,0.0
commit16--commit18,94.59,98.80159786950732,0.0,0.0
commit17--commit19,91.34,98.00266311584554,0.0,0.0
commit18--commit20,92.22,98.26897470039947,0.0,0.0
commit19--commit21,91.29,98.06924101198402,0.0,0.0
commit20--commit22,94.61,98.66844207723035,0.0,0.0
commit21--commit23,91.02,97.86950732356857,0.0,0.0
commit22--commit24,90.72,97.93608521970705,0.0,0.0
commit23--commit25,94.59,98.80159786950732,0.0,0.0
commit24--commit26,94.29,98.73501997336885,0.0,0.0
commit25--commit27,91.32,98.06924101198402,0.0,0.0
commit26--commit28,94.61,98.67021276595744,0.0,0.0
commit27--commit29,93.41,98.40425531914893,0.0,0.0
commit28--commit30,92.24,98.27357237715803,0.0,0.0
commit29--commit31,98.21,98.87193098871931,0.0,0.0
commit30--commit32,95.22,98.4737889847379,0.0,0.0
commit31--commit33,95.54,98.54785478547855,0.0,0.0
commit32--commit34,93.15,98.01980198019803,0.0,0.0
commit33--commit35,92.94,98.03149606299213,0.0,0.0
commit34--commit36,92.33,97.83464566929135,0.0,0.0
commit35--commit37,95.0,98.7565445026178,0.0,0.0
commit36--commit38,94.12,98.56020942408377,0.0,0.0
commit37--commit39,97.07,99.34640522875817,0.0,0.0
commit38--commit40,97.95,99.54248366013073,0.0,0.0
commit39--commit41,97.07,99.34640522875817,0.0,0.0
commit40--commit42,95.6,99.01960784313727,0.0,0.0
commit41--commit43,95.0,98.88888888888889,0.0,0.0
commit42--commit44,94.15,98.30065359477123,0.0,0.0
commit43--commit45,94.13,98.36601307189542,0.0,0.0
commit44--commit46,89.41,97.6470588235294,0.0,0.0
commit45--commit47,93.84,98.62745098039215,0.0,0.0
commit46--commit48,92.96,98.10457516339869,0.0,0.0
commit47--commit49,95.59,99.01960784313727,0.0,0.0
commit48--commit50,94.43,98.75816993464053,0.0,0.0
commit49--commit51,95.61,99.01960784313727,0.0,0.0
commit50--commit52,96.76,99.281045751634,0.0,0.0
commit51--commit53,95.31,98.56209150326798,0.0,0.0
commit52--commit54,92.69,98.0392156862745,0.0,0.0
commit53--commit55,93.55,98.24104234527688,0.0,0.0
commit54--commit56,86.76,96.74267100977198,0.0,0.0
commit55--commit57,96.49,99.22077922077922,0.0,0.0
commit56--commit58,96.79,99.28571428571429,0.0,0.0
commit57--commit59,97.96,99.54545454545455,0.0,0.0
commit58--commit60,96.49,99.22077922077922,0.0,0.0
commit59--commit61,95.92,98.96238651102465,0.0,0.0
commit60--commit62,96.51,98.70298313878081,0.0,0.0
commit61--commit63,98.55,99.28756476683938,0.0,0.0
commit62--commit64,96.23,99.1580310880829,0.0,0.0
