,ACDC,,FCA,
index,MOJOFM,A2A,MOJOFM,A2A
commit1--commit2,82.98,96.02803738317756,88.7,100.0
commit2--commit3,92.47,97.19626168224299,88.6,99.23954372623575
commit3--commit4,80.65,95.56074766355141,88.7,100.0
commit4--commit5,82.98,96.26168224299066,88.7,100.0
commit5--commit6,94.62,98.83177570093457,88.7,100.0
commit6--commit7,79.79,95.56074766355141,88.7,100.0
commit7--commit8,89.36,97.66355140186917,88.7,100.0
commit8--commit9,88.3,97.42990654205607,88.7,100.0
commit9--commit10,84.04,95.7943925233645,88.7,100.0
commit10--commit11,81.91,95.7943925233645,88.7,100.0
commit11--commit12,82.98,95.7943925233645,88.7,100.0
commit12--commit13,89.25,96.98375870069606,88.7,99.62121212121212
commit13--commit14,81.72,95.6221198156682,88.79,100.0
commit14--commit15,84.04,96.54377880184332,88.79,100.0
commit15--commit16,86.17,97.00460829493088,88.79,100.0
commit16--commit17,90.32,97.92626728110599,88.79,100.0
commit17--commit18,84.95,95.89041095890411,87.83,98.88682745825604
commit18--commit19,91.58,98.19004524886877,87.39,100.0
commit19--commit20,92.63,98.4162895927602,87.39,100.0
commit20--commit21,91.58,97.73755656108597,87.39,100.0
commit21--commit22,98.95,99.77375565610859,87.39,100.0
commit22--commit23,89.47,97.51131221719457,87.39,100.0
commit23--commit24,91.58,98.19004524886877,87.39,100.0
commit24--commit25,89.47,97.73755656108597,87.39,100.0
commit25--commit26,96.88,99.3212669683258,87.39,100.0
commit26--commit27,96.84,99.3212669683258,87.39,100.0
commit27--commit28,89.58,97.51131221719457,87.39,100.0
commit28--commit29,89.47,97.73755656108597,87.39,100.0
commit29--commit30,82.11,96.15384615384616,87.39,100.0
commit30--commit31,92.63,98.4162895927602,87.39,100.0
commit31--commit32,82.11,95.46485260770974,75.95,78.73303167420815
commit32--commit33,92.71,98.4090909090909,83.82,100.0
commit33--commit34,71.28,92.7437641723356,84.91,90.60402684563759
commit34--commit35,89.47,97.73755656108597,96.0,100.0
commit35--commit36,86.32,96.83257918552036,96.0,100.0
commit36--commit37,88.42,97.28506787330316,96.0,100.0
commit37--commit38,85.26,96.83257918552036,96.0,100.0
commit38--commit39,97.92,99.5475113122172,96.0,100.0
commit39--commit40,91.67,97.73755656108597,96.0,100.0
commit40--commit41,84.21,96.60633484162896,96.0,100.0
commit41--commit42,85.26,96.83257918552036,96.0,100.0
commit42--commit43,91.67,97.96380090497738,96.0,100.0
commit43--commit44,95.83,99.09502262443439,96.0,100.0
commit44--commit45,86.32,96.38009049773756,96.0,100.0
commit45--commit46,87.5,96.60633484162896,96.0,100.0
commit46--commit47,86.32,96.83257918552036,96.0,100.0
commit47--commit48,94.74,98.86877828054298,96.0,100.0
commit48--commit49,85.26,96.60633484162896,96.0,100.0
commit49--commit50,91.67,97.96380090497738,96.0,100.0
commit50--commit51,86.32,96.60633484162896,96.0,100.0
commit51--commit52,88.42,97.28506787330316,96.0,100.0
commit52--commit53,91.67,97.07865168539325,98.0,99.23664122137404
commit53--commit54,100.0,100.0,98.04,100.0
commit54--commit55,98.97,99.77678571428571,96.08,98.87218045112782
commit55--commit56,91.75,98.21428571428571,98.08,100.0
commit56--commit57,100.0,100.0,98.08,100.0
