,ACDC,,FCA,
index,MOJOFM,A2A,MOJOFM,A2A
commit1--commit2,92.23,97.95918367346938,0.0,0.0
commit2--commit3,95.15,98.77551020408163,0.0,0.0
commit3--commit4,89.34,97.47680890538032,0.0,0.0
commit4--commit5,94.98,98.81261595547309,0.0,0.0
commit5--commit6,98.38,99.62880475129919,0.0,0.0
commit6--commit7,91.42,97.73654916512059,0.0,0.0
commit7--commit8,92.25,98.1454005934718,0.0,0.0
commit8--commit9,92.74,98.29313543599257,0.0,0.0
commit9--commit10,99.52,99.88864142538975,0.0,0.0
commit10--commit11,94.84,98.81217520415738,0.0,0.0
commit11--commit12,92.07,98.181143281366,0.0,0.0
commit12--commit13,96.45,99.10946196660483,0.0,0.0
commit13--commit14,90.95,97.69944341372913,0.0,0.0
commit14--commit15,90.28,97.7728285077951,0.0,0.0
commit15--commit16,90.95,97.51391465677179,0.0,0.0
commit16--commit17,95.64,98.96103896103897,0.0,0.0
commit17--commit18,96.45,99.10946196660483,0.0,0.0
commit18--commit19,91.91,98.1454005934718,0.0,0.0
commit19--commit20,92.72,98.1454005934718,0.0,0.0
commit20--commit21,90.11,97.69944341372913,0.0,0.0
commit21--commit22,90.63,97.80994803266519,0.0,0.0
commit22--commit23,95.48,98.88682745825604,0.0,0.0
commit23--commit24,95.47,98.96142433234422,0.0,0.0
commit24--commit25,93.39,98.47922848664689,0.0,0.0
commit25--commit26,92.23,98.21958456973294,0.0,0.0
commit26--commit27,96.77,99.22077922077922,0.0,0.0
commit27--commit28,94.83,98.66518353726363,0.0,0.0
commit28--commit29,96.94,99.25898480918859,0.0,0.0
commit29--commit30,93.55,98.44386809929604,0.0,0.0
commit30--commit31,89.98,97.70370370370371,0.0,0.0
commit31--commit32,90.32,97.73990366802519,0.0,0.0
commit32--commit33,93.88,98.59154929577466,0.0,0.0
commit33--commit34,98.55,99.59244164505373,0.0,0.0
commit34--commit35,94.03,98.59207113745832,0.0,0.0
commit35--commit36,94.03,98.36976658021489,0.0,0.0
commit36--commit37,94.35,98.66617265653946,0.0,0.0
commit37--commit38,88.55,97.29429206819866,0.0,0.0
commit38--commit39,90.31,97.40644683216006,0.0,0.0
commit39--commit40,93.72,98.51796961837718,0.0,0.0
commit40--commit41,93.54,98.51742031134172,0.0,0.0
commit41--commit42,89.34,97.51667902149741,0.0,0.0
commit42--commit43,94.18,98.59207113745832,0.0,0.0
commit43--commit44,95.32,98.88847721378288,0.0,0.0
commit44--commit45,91.13,97.92438843587843,0.0,0.0
commit45--commit46,98.71,99.62949240459429,0.0,0.0
commit46--commit47,95.65,99.0,0.0,0.0
commit47--commit48,94.67,98.74074074074073,0.0,0.0
commit48--commit49,97.58,99.44444444444444,0.0,0.0
commit49--commit50,92.74,98.22156354205262,0.0,0.0
commit50--commit51,97.58,99.37013708781029,0.0,0.0
commit51--commit52,93.54,98.51851851851852,0.0,0.0
commit52--commit53,93.54,98.51851851851852,0.0,0.0
commit53--commit54,96.93,99.25898480918859,0.0,0.0
commit54--commit55,90.97,97.4074074074074,0.0,0.0
commit55--commit56,94.2,98.52016278209396,0.0,0.0
commit56--commit57,97.59,99.40806511283759,0.0,0.0
commit57--commit58,95.33,98.85185185185186,0.0,0.0
commit58--commit59,95.01,98.70418363569048,0.0,0.0
commit59--commit60,98.71,99.59289415247964,0.0,0.0
commit60--commit61,92.26,98.11181044057756,0.0,0.0
commit61--commit62,90.79,97.5925925925926,0.0,0.0
commit62--commit63,97.26,99.22222222222223,0.0,0.0
commit63--commit64,90.98,97.92746113989638,0.0,0.0
commit64--commit65,95.02,98.59363434492968,0.0,0.0
commit65--commit66,94.52,98.74167283493709,0.0,0.0
commit66--commit67,97.1,99.26008139104698,0.0,0.0
commit67--commit68,96.78,99.22308546059934,0.0,0.0
commit68--commit69,94.05,98.55715871254162,0.0,0.0
commit69--commit70,96.94,99.26008139104698,0.0,0.0
commit70--commit71,90.65,97.85344189489267,0.0,0.0
commit71--commit72,91.6,97.8172401035886,0.0,0.0
commit72--commit73,88.87,97.26027397260275,0.0,0.0
commit73--commit74,94.04,98.59154929577466,0.0,0.0
commit74--commit75,94.52,98.55609033691225,0.0,0.0
commit75--commit76,95.17,98.8905325443787,0.0,0.0
commit76--commit77,97.59,99.40806511283759,0.0,0.0
commit77--commit78,95.0,98.77913429522752,0.0,0.0
commit78--commit79,95.81,98.96373056994818,0.0,0.0
commit79--commit80,93.23,98.37157660991858,0.0,0.0
commit80--commit81,94.52,98.70514243433223,0.0,0.0
commit81--commit82,95.01,98.81569207994079,0.0,0.0
commit82--commit83,93.69,98.48148148148148,0.0,0.0
commit83--commit84,92.42,97.74074074074073,0.0,0.0
commit84--commit85,94.21,98.52016278209396,0.0,0.0
commit85--commit86,96.12,99.0377498149519,0.0,0.0
commit86--commit87,94.19,98.40858623242042,0.0,0.0
commit87--commit88,91.45,97.85264716771566,0.0,0.0
commit88--commit89,95.96,98.81481481481481,0.0,0.0
commit89--commit90,90.81,97.70625231224565,0.0,0.0
commit90--commit91,93.38,98.48372781065089,0.0,0.0
commit91--commit92,92.74,98.26119126896042,0.0,0.0
commit92--commit93,90.0,97.52035529237601,0.0,0.0
commit93--commit94,90.0,97.5952645209027,0.0,0.0
commit94--commit95,98.06,99.4078460399704,0.0,0.0
commit95--commit96,98.06,99.25953350610884,0.0,0.0
commit96--commit97,91.76,97.96522382537921,0.0,0.0
commit97--commit98,98.38,99.59304476507585,0.0,0.0
commit98--commit99,93.72,98.33456698741672,0.0,0.0
commit99--commit100,96.46,99.11176905995559,0.0,0.0
commit100--commit101,94.54,98.74167283493709,0.0,0.0
commit101--commit102,91.77,98.0392156862745,0.0,0.0
commit102--commit103,92.59,98.14883376527213,0.0,0.0
commit103--commit104,95.48,98.88888888888889,0.0,0.0
commit104--commit105,94.52,98.66814650388457,0.0,0.0
commit105--commit106,95.8,98.85355029585799,0.0,0.0
commit106--commit107,93.89,98.48316685164632,0.0,0.0
commit107--commit108,91.13,97.89201183431953,0.0,0.0
