,ACDC,,FCA,
index,MOJOFM,A2A,MOJOFM,A2A
commit1--commit3,95.47,98.9984591679507,0.0,0.0
commit2--commit4,94.43,98.08722264728385,0.0,0.0
commit3--commit5,92.36,97.62815608263197,0.0,0.0
commit4--commit6,91.07,98.0243161094225,0.0,0.0
commit5--commit7,92.44,98.32826747720364,0.0,0.0
commit6--commit8,96.55,99.24012158054711,0.0,0.0
commit7--commit9,97.56,98.77582249426166,0.0,0.0
commit8--commit10,97.25,99.3920972644377,0.0,0.0
commit9--commit11,89.82,90.64285714285715,0.0,0.0
commit10--commit12,90.31,91.4123491838183,0.0,0.0
commit11--commit13,95.8,98.93475366178428,0.0,0.0
commit12--commit14,94.29,98.60186418109188,0.0,0.0
commit13--commit15,93.39,98.5352862849534,0.0,0.0
commit14--commit16,91.92,98.20239680426099,0.0,0.0
commit15--commit17,91.62,98.1358189081225,0.0,0.0
commit16--commit18,93.69,98.60186418109188,0.0,0.0
commit17--commit19,93.69,98.60186418109188,0.0,0.0
commit18--commit20,95.8,99.06790945406125,0.0,0.0
commit19--commit21,95.5,99.00133155792277,0.0,0.0
commit20--commit22,94.91,98.80159786950732,0.0,0.0
commit21--commit23,94.93,98.80159786950732,0.0,0.0
commit22--commit24,90.72,97.93608521970705,0.0,0.0
commit23--commit25,98.21,99.6005326231691,0.0,0.0
commit24--commit26,89.19,97.4034620505992,0.0,0.0
commit25--commit27,94.89,98.8681757656458,0.0,0.0
commit26--commit28,94.61,98.67021276595744,0.0,0.0
commit27--commit29,94.59,98.67021276595744,0.0,0.0
commit28--commit30,96.71,99.26958831341301,0.0,0.0
commit29--commit31,94.31,98.40743198407432,0.0,0.0
commit30--commit32,97.6,99.13735899137359,0.0,0.0
commit31--commit33,93.15,98.01980198019803,0.0,0.0
commit32--commit34,97.62,98.67986798679867,0.0,0.0
commit33--commit35,97.64,99.34383202099738,0.0,0.0
commit34--commit36,97.05,99.21259842519686,0.0,0.0
commit35--commit37,97.65,99.3455497382199,0.0,0.0
commit36--commit38,100.0,99.86910994764398,0.0,0.0
commit37--commit39,95.61,98.62745098039215,0.0,0.0
commit38--commit40,92.69,98.36601307189542,0.0,0.0
commit39--commit41,94.15,98.69281045751634,0.0,0.0
commit40--commit42,90.88,97.97385620915033,0.0,0.0
commit41--commit43,93.84,98.62745098039215,0.0,0.0
commit42--commit44,96.78,99.281045751634,0.0,0.0
commit43--commit45,97.65,99.47712418300654,0.0,0.0
commit44--commit46,95.31,98.56209150326798,0.0,0.0
commit45--commit47,95.6,98.62745098039215,0.0,0.0
commit46--commit48,94.43,98.75816993464053,0.0,0.0
commit47--commit49,96.77,99.281045751634,0.0,0.0
commit48--commit50,96.76,99.281045751634,0.0,0.0
commit49--commit51,92.67,98.36601307189542,0.0,0.0
commit50--commit52,95.6,98.69281045751634,0.0,0.0
commit51--commit53,93.55,98.56209150326798,0.0,0.0
commit52--commit54,93.57,98.56209150326798,0.0,0.0
commit53--commit55,88.3,96.67752442996743,0.0,0.0
commit54--commit56,87.06,96.80781758957654,0.0,0.0
commit55--commit57,93.88,98.63636363636363,0.0,0.0
commit56--commit58,99.12,99.8051948051948,0.0,0.0
commit57--commit59,92.15,97.85714285714285,0.0,0.0
commit58--commit60,95.35,98.63636363636363,0.0,0.0
commit59--commit61,96.79,99.15693904020753,0.0,0.0
commit60--commit62,93.88,98.50843060959792,0.0,0.0
commit61--commit63,99.71,99.93523316062176,0.0,0.0
commit62--commit64,95.65,98.63989637305698,0.0,0.0
