,ACDC,,FCA,
index,MOJOFM,A2A,MOJOFM,A2A
commit1--commit3,0.0,0.0,98.51,100.0
commit2--commit4,0.0,0.0,98.51,100.0
commit3--commit5,0.0,0.0,98.51,100.0
commit4--commit6,0.0,0.0,98.51,100.0
commit5--commit7,0.0,0.0,98.51,100.0
commit6--commit8,0.0,0.0,98.51,100.0
commit7--commit9,0.0,0.0,98.51,100.0
commit8--commit10,0.0,0.0,98.51,100.0
commit9--commit11,0.0,0.0,98.51,100.0
commit10--commit12,0.0,0.0,98.51,100.0
commit11--commit13,0.0,0.0,98.51,100.0
commit12--commit14,0.0,0.0,98.51,100.0
commit13--commit15,0.0,0.0,98.51,100.0
commit14--commit16,0.0,0.0,98.51,100.0
commit15--commit17,0.0,0.0,98.51,100.0
commit16--commit18,0.0,0.0,98.51,100.0
commit17--commit19,0.0,0.0,98.51,100.0
commit18--commit20,0.0,0.0,98.51,100.0
commit19--commit21,0.0,0.0,98.51,100.0
commit20--commit22,0.0,0.0,98.51,100.0
commit21--commit23,0.0,0.0,98.51,100.0
commit22--commit24,0.0,0.0,98.51,100.0
commit23--commit25,0.0,0.0,98.51,100.0
commit24--commit26,0.0,0.0,98.51,100.0
commit25--commit27,0.0,0.0,98.51,100.0
commit26--commit28,0.0,0.0,98.51,100.0
commit27--commit29,0.0,0.0,98.51,100.0
commit28--commit30,0.0,0.0,98.51,100.0
commit29--commit31,0.0,0.0,98.51,100.0
commit30--commit32,0.0,0.0,98.51,100.0
commit31--commit33,0.0,0.0,98.51,100.0
commit32--commit34,0.0,0.0,98.51,100.0
commit33--commit35,0.0,0.0,98.51,100.0
commit34--commit36,0.0,0.0,98.51,100.0
commit35--commit37,0.0,0.0,98.51,100.0
commit36--commit38,0.0,0.0,98.51,100.0
commit37--commit39,0.0,0.0,98.51,100.0
commit38--commit40,0.0,0.0,98.51,100.0
commit39--commit41,0.0,0.0,98.51,100.0
commit40--commit42,0.0,0.0,98.51,100.0
commit41--commit43,0.0,0.0,98.51,100.0
commit42--commit44,0.0,0.0,98.51,99.83766233766234
commit43--commit45,0.0,0.0,98.51,99.83766233766234
commit44--commit46,0.0,0.0,98.51,100.0
commit45--commit47,0.0,0.0,98.51,100.0
commit46--commit48,0.0,0.0,97.77,99.59514170040485
commit47--commit49,0.0,0.0,97.77,99.59514170040485
commit48--commit50,0.0,0.0,98.52,100.0
commit49--commit51,0.0,0.0,98.52,100.0
commit50--commit52,0.0,0.0,98.52,100.0
commit51--commit53,0.0,0.0,98.52,100.0
commit52--commit54,0.0,0.0,89.19,94.73684210526316
commit53--commit55,0.0,0.0,89.19,94.73684210526316
commit54--commit56,0.0,0.0,99.58,100.0
commit55--commit57,0.0,0.0,99.58,100.0
commit56--commit58,0.0,0.0,99.17,99.29015084294588
commit57--commit59,0.0,0.0,99.17,99.29015084294588
commit58--commit60,0.0,0.0,99.59,100.0
commit59--commit61,0.0,0.0,99.59,100.0
commit60--commit62,0.0,0.0,99.59,100.0
commit61--commit63,0.0,0.0,99.59,100.0
commit62--commit64,0.0,0.0,99.59,100.0
commit63--commit65,0.0,0.0,99.59,100.0
commit64--commit66,0.0,0.0,99.59,100.0
commit65--commit67,0.0,0.0,99.59,100.0
commit66--commit68,0.0,0.0,99.59,100.0
commit67--commit69,0.0,0.0,99.59,100.0
commit68--commit70,0.0,0.0,99.59,100.0
commit69--commit71,0.0,0.0,99.59,100.0
commit70--commit72,0.0,0.0,99.59,100.0
commit71--commit73,0.0,0.0,99.59,100.0
commit72--commit74,0.0,0.0,99.59,100.0
commit73--commit75,0.0,0.0,99.59,100.0
commit74--commit76,0.0,0.0,99.59,100.0
commit75--commit77,0.0,0.0,99.59,100.0
commit76--commit78,0.0,0.0,99.59,100.0
commit77--commit79,0.0,0.0,99.59,100.0
commit78--commit80,0.0,0.0,99.59,100.0
commit79--commit81,0.0,0.0,99.59,100.0
commit80--commit82,0.0,0.0,99.59,99.20983318700614
commit81--commit83,0.0,0.0,99.59,99.20983318700614
commit82--commit84,0.0,0.0,99.59,100.0
commit83--commit85,0.0,0.0,99.59,100.0
commit84--commit86,0.0,0.0,99.59,100.0
commit85--commit87,0.0,0.0,99.59,100.0
commit86--commit88,0.0,0.0,99.59,100.0
commit87--commit89,0.0,0.0,99.59,100.0
commit88--commit90,0.0,0.0,99.59,100.0
commit89--commit91,0.0,0.0,99.59,100.0
commit90--commit92,0.0,0.0,99.59,100.0
commit91--commit93,0.0,0.0,99.59,100.0
commit92--commit94,0.0,0.0,99.59,100.0
commit93--commit95,0.0,0.0,83.13,95.36480686695279
commit94--commit96,0.0,0.0,83.13,95.36480686695279
commit95--commit97,0.0,0.0,97.62,100.0
commit96--commit98,0.0,0.0,97.62,100.0
commit97--commit99,0.0,0.0,97.62,100.0
commit98--commit100,0.0,0.0,97.62,100.0
commit99--commit101,0.0,0.0,97.62,100.0
commit100--commit102,0.0,0.0,97.62,100.0
commit101--commit103,0.0,0.0,97.62,100.0
commit102--commit104,0.0,0.0,97.62,100.0
commit103--commit105,0.0,0.0,97.62,100.0
commit104--commit106,0.0,0.0,97.62,99.83164983164983
commit105--commit107,0.0,0.0,97.62,99.83164983164983
commit106--commit108,0.0,0.0,97.63,100.0
commit107--commit109,0.0,0.0,97.62,99.83164983164983
commit108--commit110,0.0,0.0,97.63,100.0
commit109--commit111,0.0,0.0,97.62,99.83164983164983
commit110--commit112,0.0,0.0,97.62,99.83164983164983
commit111--commit113,0.0,0.0,97.63,100.0
commit112--commit114,0.0,0.0,97.62,100.0
commit113--commit115,0.0,0.0,97.62,99.83164983164983
commit114--commit116,0.0,0.0,97.62,99.83164983164983
commit115--commit117,0.0,0.0,97.62,99.83164983164983
commit116--commit118,0.0,0.0,97.63,100.0
commit117--commit119,0.0,0.0,97.63,100.0
commit118--commit120,0.0,0.0,97.63,100.0
commit119--commit121,0.0,0.0,97.63,100.0
commit120--commit122,0.0,0.0,97.63,100.0
commit121--commit123,0.0,0.0,97.63,100.0
commit122--commit124,0.0,0.0,97.63,100.0
commit123--commit125,0.0,0.0,97.63,99.83221476510067
commit124--commit126,0.0,0.0,97.63,99.83221476510067
commit125--commit127,0.0,0.0,97.63,99.83221476510067
commit126--commit128,0.0,0.0,97.64,100.0
commit127--commit129,0.0,0.0,97.63,99.83221476510067
commit128--commit130,0.0,0.0,97.64,100.0
commit129--commit131,0.0,0.0,97.64,100.0
commit130--commit132,0.0,0.0,97.63,99.83221476510067
commit131--commit133,0.0,0.0,97.63,99.83221476510067
commit132--commit134,0.0,0.0,97.63,99.83221476510067
commit133--commit135,0.0,0.0,97.63,99.83221476510067
commit134--commit136,0.0,0.0,97.64,100.0
commit135--commit137,0.0,0.0,97.63,99.83221476510067
commit136--commit138,0.0,0.0,97.64,100.0
commit137--commit139,0.0,0.0,97.63,100.0
commit138--commit140,0.0,0.0,97.24,99.25124792013311
commit139--commit141,0.0,0.0,97.23,99.24874791318865
commit140--commit142,0.0,0.0,97.67,100.0
commit141--commit143,0.0,0.0,97.66,100.0
commit142--commit144,0.0,0.0,97.67,100.0
commit143--commit145,0.0,0.0,97.66,100.0
commit144--commit146,0.0,0.0,97.67,100.0
commit145--commit147,0.0,0.0,97.66,99.83443708609272
