,ACDC,,FCA,
index,MOJOFM,A2A,MOJOFM,A2A
commit1--commit2,100.0,100.0,88.38,100.0
commit2--commit3,97.62,99.47916666666666,88.38,100.0
commit3--commit4,97.63,98.75904860392967,88.3,99.53271028037383
commit4--commit5,94.84,98.870636550308,88.34,100.0
commit5--commit6,95.31,98.97330595482546,87.99,99.9219968798752
commit6--commit7,95.26,98.2419855222337,88.3,99.53271028037383
commit7--commit8,96.19,98.4488107549121,88.3,99.53271028037383
commit8--commit9,96.67,98.55222337125129,88.3,99.53271028037383
commit9--commit10,95.22,98.2419855222337,88.3,99.53271028037383
commit10--commit11,100.0,100.0,88.34,100.0
commit11--commit12,92.86,97.72492244053774,88.3,99.53271028037383
commit12--commit13,96.21,98.4488107549121,88.3,99.53271028037383
commit13--commit14,96.19,98.4488107549121,88.3,99.53271028037383
commit14--commit15,91.43,97.41468459152016,88.3,99.53271028037383
commit15--commit16,99.05,99.06928645294725,88.3,99.53271028037383
commit16--commit17,93.3,97.82833505687694,88.3,99.53271028037383
commit17--commit18,92.86,97.72492244053774,88.3,99.53271028037383
commit18--commit19,96.19,98.4488107549121,88.3,99.53271028037383
commit19--commit20,97.63,98.75904860392967,88.3,99.53271028037383
commit20--commit21,92.34,97.62150982419855,88.3,99.53271028037383
commit21--commit22,92.42,97.62150982419855,88.3,99.53271028037383
commit22--commit23,96.19,98.4488107549121,88.3,99.53271028037383
commit23--commit24,95.26,98.2419855222337,88.3,99.53271028037383
commit24--commit25,95.24,98.95833333333334,88.38,100.0
commit25--commit26,93.81,97.93174767321614,88.3,99.53271028037383
commit26--commit27,100.0,100.0,88.34,100.0
commit27--commit28,96.23,99.17864476386036,88.34,100.0
commit28--commit29,96.19,98.4488107549121,88.3,99.53271028037383
commit29--commit30,99.05,99.06928645294725,88.3,99.53271028037383
commit30--commit31,93.81,97.93174767321614,88.3,99.53271028037383
commit31--commit32,96.21,98.4488107549121,88.3,99.53271028037383
commit32--commit33,94.34,98.76796714579056,87.63,99.68774395003904
commit33--commit34,84.19,95.51478083588175,56.93,89.16728076639646
commit34--commit35,76.64,94.18960244648318,55.12,88.8402625820569
commit35--commit36,74.42,92.64112903225806,57.95,88.06941431670282
commit36--commit37,84.09,95.61316051844466,68.97,92.44505494505495
commit37--commit38,90.41,96.90927218344964,81.33,92.44505494505495
commit38--commit39,94.62,98.8118811881188,86.15,100.0
commit39--commit40,82.43,96.03960396039604,86.15,100.0
commit40--commit41,87.73,96.51046859421734,70.22,92.78350515463917
commit41--commit42,93.64,97.60717846460618,82.59,92.78350515463917
commit42--commit43,85.2,96.63366336633663,86.15,100.0
commit43--commit44,91.44,97.92079207920791,86.15,100.0
commit44--commit45,96.41,99.20792079207921,86.15,100.0
commit45--commit46,88.13,96.21136590229312,70.22,92.78350515463917
commit46--commit47,88.13,96.7098703888335,82.59,92.78350515463917
commit47--commit48,88.79,97.12871287128712,86.15,100.0
commit48--commit49,94.55,97.80658025922233,70.22,92.78350515463917
commit49--commit50,84.47,96.4859437751004,88.2,100.0
commit50--commit51,93.64,98.39357429718876,88.2,100.0
commit51--commit52,96.8,99.29718875502009,88.2,100.0
commit52--commit53,93.18,96.90927218344964,82.59,92.78350515463917
commit53--commit54,93.69,98.41584158415841,86.15,100.0
commit54--commit55,89.64,96.93069306930693,86.15,100.0
commit55--commit56,86.49,96.93069306930693,86.15,100.0
commit56--commit57,95.95,98.51485148514851,85.54,99.93131868131869
commit57--commit58,91.48,97.92079207920791,86.11,100.0
commit58--commit59,91.44,97.92079207920791,86.11,100.0
commit59--commit60,92.79,97.92079207920791,86.11,100.0
commit60--commit61,89.19,97.62376237623762,86.11,100.0
commit61--commit62,83.41,95.36031589338599,84.57,99.51956074124915
commit62--commit63,98.21,99.60629921259843,84.66,100.0
commit63--commit64,87.0,97.14566929133859,84.66,100.0
commit64--commit65,83.93,95.58823529411765,82.26,97.29916897506925
commit65--commit66,97.35,99.4140625,79.87,97.78085991678225
commit66--commit67,88.11,97.36328125,81.85,100.0
commit67--commit68,89.82,97.265625,81.85,100.0
commit68--commit69,86.67,97.0703125,81.85,100.0
commit69--commit70,86.34,95.91041869522883,81.85,99.86282578875172
commit70--commit71,81.94,95.54263565891473,63.11,93.96551724137932
commit71--commit72,93.86,98.16247582205028,64.15,100.0
commit72--commit73,84.07,96.22458857696031,63.81,99.83212087297146
commit73--commit74,86.4,96.60852713178295,64.06,100.0
commit74--commit75,98.68,99.70930232558139,64.06,100.0
commit75--commit76,91.67,98.15891472868216,64.06,100.0
commit76--commit77,100.0,5.374280230326301,100.0,37.28598604946101
commit77--commit78,98.71,99.7148288973384,84.82,100.0
commit78--commit79,90.56,97.90874524714829,84.82,100.0
commit79--commit80,100.0,100.0,84.82,100.0
commit80--commit81,96.14,99.1444866920152,84.82,100.0
commit81--commit82,89.7,97.52851711026615,84.82,100.0
commit82--commit83,95.28,98.95437262357414,84.82,100.0
commit83--commit84,83.62,95.72649572649573,72.22,91.40794223826715
commit84--commit85,92.27,97.91666666666666,76.12,90.27993779160187
commit85--commit86,98.29,99.62192816635161,92.22,100.0
commit86--commit87,96.15,98.9622641509434,79.67,91.41414141414141
commit87--commit88,98.3,99.62335216572504,89.77,95.718901453958
commit88--commit89,91.49,97.93233082706767,80.07,93.09803921568628
commit89--commit90,86.44,96.81647940074907,87.37,99.68823070927513
commit90--commit91,94.09,98.69158878504672,87.76,100.0
commit91--commit92,100.0,100.0,87.76,100.0
commit92--commit93,91.56,98.13084112149532,87.76,100.0
commit93--commit94,97.47,99.4392523364486,87.76,100.0
commit94--commit95,92.83,98.41121495327103,87.76,100.0
commit95--commit96,100.0,100.0,87.76,100.0
commit96--commit97,94.51,98.78504672897196,87.76,100.0
commit97--commit98,91.1,98.03738317757009,87.76,100.0
commit98--commit99,94.09,98.69158878504672,87.76,100.0
commit99--commit100,94.51,98.78504672897196,87.76,100.0
commit100--commit101,97.88,99.53271028037383,87.76,100.0
commit101--commit102,90.3,97.85046728971962,87.76,100.0
commit102--commit103,96.61,99.25233644859813,87.76,100.0
commit103--commit104,91.56,98.13084112149532,87.76,100.0
commit104--commit105,100.0,100.0,87.76,100.0
commit105--commit106,89.83,97.75700934579439,87.76,100.0
commit106--commit107,93.22,98.50467289719627,87.76,100.0
commit107--commit108,94.94,98.69402985074626,87.41,99.68968192397207
commit108--commit109,96.22,99.16201117318437,87.8,100.0
commit109--commit110,95.38,98.97579143389198,87.8,100.0
commit110--commit111,88.19,97.39292364990689,87.8,100.0
commit111--commit112,91.6,98.13780260707635,87.8,100.0
commit112--commit113,95.8,99.06890130353817,87.8,100.0
commit113--commit114,96.22,99.16201117318437,87.8,100.0
commit114--commit115,96.22,99.16201117318437,87.8,100.0
commit115--commit116,94.12,98.69646182495345,87.8,100.0
commit116--commit117,92.44,98.32402234636871,87.8,100.0
commit117--commit118,94.96,98.88268156424581,87.8,100.0
commit118--commit119,94.96,98.88268156424581,87.8,100.0
commit119--commit120,93.67,91.82156133828995,71.03,84.10774410774411
commit120--commit121,91.21,98.05194805194806,67.19,100.0
commit121--commit122,89.5,97.6808905380334,67.19,100.0
commit122--commit123,92.05,98.23747680890537,74.61,96.37681159420289
commit123--commit124,97.91,99.53617810760667,81.46,100.0
commit124--commit125,94.98,98.70370370370371,66.45,95.88414634146342
commit125--commit126,91.7,98.15157116451016,80.87,100.0
commit126--commit127,100.0,100.0,80.87,100.0
commit127--commit128,89.96,97.78188539741221,80.87,100.0
commit128--commit129,90.0,97.78188539741221,80.87,100.0
commit129--commit130,92.95,98.42883548983365,80.87,100.0
commit130--commit131,92.05,98.24399260628466,80.87,100.0
commit131--commit132,90.0,97.78188539741221,80.87,100.0
commit132--commit133,91.25,98.05914972273567,80.14,98.67394695787831
commit133--commit134,94.56,98.79852125693161,82.11,100.0
commit134--commit135,92.08,98.24399260628466,82.11,100.0
commit135--commit136,95.85,99.07578558225508,82.11,100.0
commit136--commit137,96.25,99.16820702402957,82.11,100.0
commit137--commit138,92.92,98.42883548983365,78.25,98.67394695787831
commit138--commit139,89.54,97.6894639556377,80.87,100.0
commit139--commit140,92.5,98.1549815498155,79.14,99.29133858267717
commit140--commit141,100.0,100.0,81.0,100.0
commit141--commit142,86.92,96.58356417359187,77.78,87.95275590551182
commit142--commit143,97.48,99.44444444444444,93.53,100.0
commit143--commit144,94.96,98.88888888888889,93.53,100.0
commit144--commit145,94.54,98.79629629629629,93.53,100.0
commit145--commit146,88.24,96.33699633699634,65.47,92.59002770083103
commit146--commit147,95.08,98.91304347826086,74.31,100.0
commit147--commit148,92.18,98.18840579710145,74.31,100.0
commit148--commit149,95.9,99.09420289855072,74.31,100.0
commit149--commit150,95.49,99.0036231884058,74.31,100.0
commit150--commit151,95.47,99.0036231884058,74.31,100.0
commit151--commit152,97.95,99.54710144927536,74.31,100.0
commit152--commit153,97.94,99.45652173913044,74.31,100.0
commit153--commit154,93.03,98.46014492753623,74.31,100.0
commit154--commit155,93.47,98.55072463768117,85.1,93.26788218793828
commit155--commit156,95.49,99.0036231884058,98.51,100.0
commit156--commit157,95.06,98.91304347826086,98.51,100.0
commit157--commit158,95.88,99.09420289855072,98.51,100.0
commit158--commit159,95.9,99.09420289855072,98.51,100.0
commit159--commit160,99.59,99.90942028985508,98.51,100.0
commit160--commit161,95.06,98.91304347826086,98.51,100.0
commit161--commit162,91.43,97.64492753623189,98.51,100.0
commit162--commit163,95.51,99.0036231884058,98.51,100.0
commit163--commit164,95.49,99.0036231884058,98.51,100.0
commit164--commit165,89.75,97.73550724637681,98.51,100.0
commit165--commit166,90.57,97.91666666666666,98.51,100.0
commit166--commit167,94.65,98.73188405797102,98.51,100.0
