,ACDC,,FCA,
index,MOJOFM,A2A,MOJOFM,A2A
commit1--commit2,95.3,98.9322191272052,0.0,0.0
commit2--commit3,92.02,98.05104408352669,0.0,0.0
commit3--commit4,89.55,97.63450834879406,0.0,0.0
commit4--commit5,94.68,98.70069605568446,0.0,0.0
commit5--commit6,91.43,97.91183294663574,0.0,0.0
commit6--commit7,90.35,97.8200371057514,0.0,0.0
commit7--commit8,94.66,98.79406307977736,0.0,0.0
commit8--commit9,93.44,98.42227378190255,0.0,0.0
commit9--commit10,91.19,98.00371402042711,0.0,0.0
commit10--commit11,90.2,97.7715877437326,0.0,0.0
commit11--commit12,95.09,98.88579387186628,0.0,0.0
commit12--commit13,90.37,97.77262180974478,0.0,0.0
commit13--commit14,91.63,97.91376912378304,0.0,0.0
commit14--commit15,94.9,98.70310328855952,0.0,0.0
commit15--commit16,91.62,98.00833719314498,0.0,0.0
commit16--commit17,89.96,97.40620657711904,0.0,0.0
commit17--commit18,86.97,96.39389736477115,0.0,0.0
commit18--commit19,92.46,98.15583218072844,0.0,0.0
commit19--commit20,91.7,98.02207911683533,0.0,0.0
commit20--commit21,95.35,98.85057471264368,0.0,0.0
commit21--commit22,95.56,98.94252873563218,0.0,0.0
commit22--commit23,95.76,99.03492647058823,0.0,0.0
commit23--commit24,95.14,98.80459770114942,0.0,0.0
commit24--commit25,90.89,97.88505747126437,0.0,0.0
commit25--commit26,94.13,98.66727941176471,0.0,0.0
commit26--commit27,96.56,99.21875,0.0,0.0
commit27--commit28,95.74,98.94252873563218,0.0,0.0
commit28--commit29,92.91,98.3900643974241,0.0,0.0
commit29--commit30,95.15,98.89604415823368,0.0,0.0
commit30--commit31,94.28,95.85882352941177,0.0,0.0
commit31--commit32,94.93,98.7012987012987,0.0,0.0
commit32--commit33,96.41,98.8968824940048,0.0,0.0
commit33--commit34,96.21,98.94837476099426,0.0,0.0
commit34--commit35,93.53,98.52099236641222,0.0,0.0
commit35--commit36,93.71,98.42782277274893,0.0,0.0
commit36--commit37,92.03,98.09614469300332,0.0,0.0
commit37--commit38,96.23,99.09566872917658,0.0,0.0
commit38--commit39,95.18,98.9058039961941,0.0,0.0
commit39--commit40,96.44,99.04807234650167,0.0,0.0
commit40--commit41,94.98,98.85714285714286,0.0,0.0
commit41--commit42,98.54,99.57183634633682,0.0,0.0
commit42--commit43,98.12,99.57224334600761,0.0,0.0
commit43--commit44,97.71,99.47718631178707,0.0,0.0
commit44--commit45,95.2,98.76601803512102,0.0,0.0
commit45--commit46,93.96,98.53010905642485,0.0,0.0
