,ACDC,,FCA,
index,MOJOFM,A2A,MOJOFM,A2A
commit1--commit2,97.95,99.54819277108435,93.37,100.0
commit2--commit3,98.63,99.69879518072288,93.37,100.0
commit3--commit4,97.26,95.51374819102749,91.37,95.67147613762485
commit4--commit5,98.11,99.58217270194986,91.54,100.0
commit5--commit6,94.3,98.74651810584957,91.54,100.0
commit6--commit7,94.94,98.88579387186628,91.54,100.0
commit7--commit8,97.48,99.44289693593315,91.54,100.0
commit8--commit9,98.1,99.58217270194986,91.54,100.0
commit9--commit10,99.37,99.86072423398329,91.54,100.0
commit10--commit11,96.84,99.30362116991644,91.54,100.0
commit11--commit12,96.2,99.16434540389972,91.54,100.0
commit12--commit13,94.97,98.88579387186628,91.54,100.0
commit13--commit14,96.86,99.30362116991644,91.54,100.0
commit14--commit15,98.73,99.72144846796658,91.54,100.0
commit15--commit16,94.34,98.74651810584957,91.54,100.0
commit16--commit17,96.84,99.30362116991644,91.54,100.0
commit17--commit18,93.08,98.46796657381616,91.54,100.0
commit18--commit19,96.86,99.30362116991644,91.54,100.0
commit19--commit20,98.74,99.72144846796658,91.54,100.0
commit20--commit21,94.3,98.74651810584957,91.54,100.0
commit21--commit22,93.71,98.60724233983287,91.54,100.0
commit22--commit23,92.41,98.32869080779945,91.54,100.0
commit23--commit24,93.67,98.60724233983287,91.54,100.0
commit24--commit25,98.1,99.58217270194986,91.54,100.0
commit25--commit26,96.2,99.16434540389972,91.54,100.0
commit26--commit27,94.94,98.88579387186628,91.54,100.0
commit27--commit28,94.94,98.88579387186628,91.54,100.0
commit28--commit29,95.6,99.025069637883,91.54,100.0
commit29--commit30,94.3,98.74651810584957,91.54,100.0
commit30--commit31,98.1,99.58217270194986,91.54,100.0
commit31--commit32,94.3,98.74651810584957,91.54,100.0
commit32--commit33,97.47,99.44289693593315,91.54,100.0
commit33--commit34,96.86,99.30362116991644,91.54,100.0
commit34--commit35,96.2,99.16434540389972,91.54,100.0
commit35--commit36,95.24,95.07959479015919,92.86,95.67147613762485
commit36--commit37,91.72,94.35600578871201,89.85,95.338512763596
commit37--commit38,98.73,99.72144846796658,91.54,100.0
commit38--commit39,98.1,99.58217270194986,93.53,100.0
commit39--commit40,92.41,98.32869080779945,93.53,100.0
commit40--commit41,91.78,94.35600578871201,91.21,95.338512763596
commit41--commit42,96.58,99.24698795180723,93.37,100.0
commit42--commit43,95.17,95.07959479015919,89.85,95.338512763596
commit43--commit44,95.57,99.025069637883,93.53,100.0
commit44--commit45,95.57,99.025069637883,93.53,100.0
commit45--commit46,94.94,98.88579387186628,93.53,100.0
commit46--commit47,99.37,99.86072423398329,93.53,100.0
commit47--commit48,98.74,99.72144846796658,93.53,100.0
commit48--commit49,100.0,96.09261939218524,91.21,95.338512763596
commit49--commit50,99.32,95.9479015918958,89.85,95.338512763596
commit50--commit51,98.11,99.58217270194986,93.53,100.0
commit51--commit52,98.1,99.58217270194986,93.53,100.0
commit52--commit53,98.73,99.72144846796658,93.53,100.0
commit53--commit54,97.95,95.65846599131693,91.21,95.338512763596
commit54--commit55,99.32,99.84939759036145,93.37,100.0
commit55--commit56,98.63,99.69879518072288,93.37,100.0
commit56--commit57,97.96,99.54819277108435,93.37,100.0
commit57--commit58,92.47,98.3433734939759,93.37,100.0
commit58--commit59,91.16,98.04216867469879,93.37,100.0
commit59--commit60,95.21,98.94578313253012,93.37,100.0
commit60--commit61,95.24,98.94578313253012,93.37,100.0
commit61--commit62,97.93,95.65846599131693,89.85,95.338512763596
commit62--commit63,95.21,95.07959479015919,91.21,95.338512763596
commit63--commit64,95.86,95.22431259044862,89.85,95.338512763596
commit64--commit65,96.58,95.36903039073806,91.21,95.338512763596
commit65--commit66,95.21,95.07959479015919,89.85,95.338512763596
commit66--commit67,96.58,95.36903039073806,91.21,95.338512763596
commit67--commit68,97.93,95.65846599131693,89.85,95.338512763596
commit68--commit69,92.52,94.50072358900144,91.21,95.338512763596
commit69--commit70,95.86,95.22431259044862,89.85,95.338512763596
commit70--commit71,95.21,95.07959479015919,91.21,95.338512763596
commit71--commit72,96.6,99.24698795180723,93.37,100.0
commit72--commit73,93.84,98.64457831325302,93.37,100.0
commit73--commit74,93.15,98.49397590361446,93.37,100.0
commit74--commit75,97.26,99.3975903614458,93.37,100.0
commit75--commit76,97.95,99.54819277108435,93.37,100.0
commit76--commit77,97.95,99.54819277108435,93.37,100.0
commit77--commit78,95.21,98.94578313253012,93.37,100.0
commit78--commit79,97.95,99.54819277108435,93.37,100.0
commit79--commit80,98.63,99.69879518072288,93.37,100.0
commit80--commit81,97.26,99.3975903614458,93.37,100.0
commit81--commit82,97.96,99.54819277108435,93.37,100.0
commit82--commit83,97.26,99.3975903614458,93.37,100.0
commit83--commit84,97.95,99.54819277108435,93.37,100.0
commit84--commit85,92.47,98.3433734939759,93.37,100.0
commit85--commit86,97.95,99.54819277108435,93.37,100.0
commit86--commit87,95.86,95.22431259044862,89.85,95.338512763596
commit87--commit88,97.28,95.51374819102749,91.21,95.338512763596
commit88--commit89,95.24,98.94578313253012,93.37,100.0
commit89--commit90,93.15,94.64544138929088,89.85,95.338512763596
commit90--commit91,95.92,95.22431259044862,91.21,95.338512763596
commit91--commit92,94.52,98.79518072289156,93.37,100.0
commit92--commit93,95.17,95.07959479015919,89.85,95.338512763596
commit93--commit94,95.21,95.07959479015919,91.21,95.338512763596
commit94--commit95,65.12,50.86021505376343,24.16,58.81826320501342
commit95--commit96,32.0,50.752688172043015,38.62,58.81826320501342
commit96--commit97,94.52,98.79518072289156,93.37,100.0
commit97--commit98,95.24,98.94578313253012,93.37,100.0
commit98--commit99,93.1,94.64544138929088,89.85,95.338512763596
commit99--commit100,97.47,99.44289693593315,93.53,100.0
commit100--commit101,97.95,95.65846599131693,91.21,95.338512763596
commit101--commit102,97.24,95.51374819102749,89.85,95.338512763596
commit102--commit103,98.73,99.72144846796658,93.53,100.0
commit103--commit104,98.1,99.58217270194986,93.53,100.0
commit104--commit105,96.84,99.30362116991644,93.53,100.0
commit105--commit106,98.1,99.58217270194986,93.53,100.0
commit106--commit107,86.54,92.80958721704394,69.09,88.83034773445732
commit107--commit108,96.51,98.21882951653944,76.5,97.97979797979798
commit108--commit109,94.25,98.73096446700508,83.56,100.0
commit109--commit110,94.19,97.96954314720813,83.49,99.59758551307847
commit110--commit111,96.55,98.47715736040608,83.56,100.0
commit111--commit112,93.64,98.60406091370558,83.56,100.0
commit112--commit113,89.08,96.96969696969697,72.85,88.58921161825725
commit113--commit114,93.02,97.48743718592965,94.09,99.14346895074947
commit114--commit115,89.2,97.36842105263158,91.71,99.2497320471597
commit115--commit116,96.05,99.125,94.12,100.0
commit116--commit117,97.74,99.5,94.12,100.0
commit117--commit118,92.05,97.15698393077874,74.88,96.82386910490857
commit118--commit119,95.0,98.8997555012225,76.56,100.0
commit119--commit120,97.78,99.51100244498777,76.56,100.0
commit120--commit121,90.06,97.79951100244499,76.56,100.0
commit121--commit122,91.11,98.0440097799511,74.51,99.21397379912665
commit122--commit123,91.67,98.16625916870416,74.61,99.21397379912665
commit123--commit124,83.52,92.82296650717703,86.36,89.93288590604027
commit124--commit125,93.58,98.59484777517564,95.59,100.0
commit125--commit126,94.65,98.25378346915018,93.33,97.23991507430998
commit126--commit127,95.77,99.07407407407408,92.16,100.0
commit127--commit128,98.41,99.65277777777779,92.16,100.0
commit128--commit129,93.65,98.61111111111111,92.16,100.0
commit129--commit130,89.95,97.56944444444444,92.16,100.0
commit130--commit131,96.3,99.18981481481481,92.16,100.0
commit131--commit132,96.83,99.30555555555556,92.16,100.0
commit132--commit133,95.77,96.07182940516273,80.1,94.5945945945946
commit133--commit134,92.57,97.93028322440087,86.03,100.0
commit134--commit135,78.11,94.57700650759219,82.53,93.9077458659704
commit135--commit136,96.53,99.24406047516199,88.0,100.0
commit136--commit137,83.66,95.69429494079655,86.55,99.12905779889152
commit137--commit138,90.73,97.96137339055794,85.92,100.0
commit138--commit139,96.59,98.61111111111111,78.17,98.96988906497623
commit139--commit140,97.1,99.04255319148936,82.48,100.0
commit140--commit141,91.75,98.19148936170212,82.48,100.0
commit141--commit142,96.62,99.25531914893617,82.48,100.0
commit142--commit143,91.79,98.19148936170212,82.48,100.0
commit143--commit144,96.14,98.93617021276596,82.48,100.0
commit144--commit145,93.2,98.51063829787235,82.48,100.0
commit145--commit146,91.3,98.08510638297872,82.48,100.0
commit146--commit147,92.75,98.40425531914893,82.48,100.0
commit147--commit148,86.89,96.20653319283457,82.48,98.0127186009539
commit148--commit149,89.95,97.80793319415449,88.3,100.0
