,ACDC,,FCA,
index,MOJOFM,A2A,MOJOFM,A2A
commit1--commit3,92.38,98.33333333333333,0.0,0.0
commit2--commit4,96.19,99.16666666666667,0.0,0.0
commit3--commit5,97.62,98.4488107549121,0.0,0.0
commit4--commit6,77.14,93.14928425357874,0.0,0.0
commit5--commit7,79.07,94.31472081218274,0.0,0.0
commit6--commit8,83.18,96.18473895582329,0.0,0.0
commit7--commit9,95.0,98.69477911646585,0.0,0.0
commit8--commit10,92.27,97.69076305220884,0.0,0.0
commit9--commit11,97.74,98.89558232931726,0.0,0.0
commit10--commit12,95.91,99.09638554216868,0.0,0.0
