,ACDC,,FCA,
index,MOJOFM,A2A,MOJOFM,A2A
commit1--commit3,91.0,98.02083333333333,88.38,100.0
commit2--commit4,93.81,97.93174767321614,88.3,99.53271028037383
commit3--commit5,95.24,98.2419855222337,88.3,99.53271028037383
commit4--commit6,92.92,98.4599589322382,87.99,99.9219968798752
commit5--commit7,97.14,98.65563598759049,87.94,99.45482866043614
commit6--commit8,98.11,99.58932238193019,88.34,100.0
commit7--commit9,92.86,98.4375,88.38,100.0
commit8--commit10,99.53,99.89733059548254,88.34,100.0
commit9--commit11,91.43,97.41468459152016,88.3,99.53271028037383
commit10--commit12,92.38,97.62150982419855,88.3,99.53271028037383
commit11--commit13,96.26,99.17864476386036,88.34,100.0
commit12--commit14,98.58,99.6875,88.38,100.0
commit13--commit15,100.0,100.0,88.34,100.0
commit14--commit16,94.76,98.85416666666667,88.38,100.0
commit15--commit17,99.07,99.7946611909651,88.34,100.0
commit16--commit18,98.57,99.6875,88.38,100.0
commit17--commit19,95.31,98.97330595482546,88.34,100.0
commit18--commit20,95.22,98.95833333333334,88.38,100.0
commit19--commit21,95.33,98.97330595482546,88.34,100.0
commit20--commit22,93.33,98.54166666666667,88.38,100.0
commit21--commit23,96.71,99.28131416837782,88.34,100.0
commit22--commit24,90.95,98.02083333333333,88.38,100.0
commit23--commit25,99.52,99.17269906928645,88.3,99.53271028037383
commit24--commit26,92.86,97.72492244053774,88.3,99.53271028037383
commit25--commit27,94.74,98.13857290589452,88.3,99.53271028037383
commit26--commit28,99.53,99.89733059548254,88.34,100.0
commit27--commit29,99.04,99.06928645294725,88.3,99.53271028037383
commit28--commit30,96.73,99.28131416837782,88.34,100.0
commit29--commit31,92.89,98.4375,88.38,100.0
commit30--commit32,96.24,99.17864476386036,88.34,100.0
commit31--commit33,95.71,98.3453981385729,87.59,99.22057677318784
commit32--commit34,81.31,94.69928644240571,56.93,89.02798232695139
commit33--commit35,89.52,95.99589322381931,70.91,93.19938176197836
commit34--commit36,89.91,96.2962962962963,85.94,99.1701244813278
commit35--commit37,75.81,93.29949238578679,52.6,86.89355539464157
commit36--commit38,90.54,97.62376237623762,86.15,100.0
commit37--commit39,95.43,97.90628115653041,81.33,92.44505494505495
commit38--commit40,97.75,99.5049504950495,86.15,100.0
commit39--commit41,96.8,98.4047856430708,70.22,92.78350515463917
commit40--commit42,97.75,99.5049504950495,86.15,100.0
commit41--commit43,94.09,97.40777666999003,82.59,92.78350515463917
commit42--commit44,83.41,96.23762376237623,86.15,100.0
commit43--commit45,98.21,99.60396039603961,86.15,100.0
commit44--commit46,95.91,98.4047856430708,70.22,92.78350515463917
commit45--commit47,98.21,99.60396039603961,86.15,100.0
commit46--commit48,94.98,98.20538384845463,82.59,92.78350515463917
commit47--commit49,95.0,98.00598205383848,70.22,92.78350515463917
commit48--commit50,91.36,97.20837487537388,70.22,92.78350515463917
commit49--commit51,90.91,97.38955823293173,88.2,100.0
commit50--commit52,98.64,99.69879518072288,88.2,100.0
commit51--commit53,88.18,96.7098703888335,82.59,92.78350515463917
commit52--commit54,90.0,96.61016949152543,82.59,92.78350515463917
commit53--commit55,96.41,99.20792079207921,86.15,100.0
commit54--commit56,89.69,97.72277227722772,86.15,100.0
commit55--commit57,87.95,96.83168316831683,85.54,99.93131868131869
commit56--commit58,95.52,98.31683168316832,85.54,99.93131868131869
commit57--commit59,86.16,96.83168316831683,86.11,100.0
commit58--commit60,94.64,98.01980198019803,86.11,100.0
commit59--commit61,95.07,98.51485148514851,86.11,100.0
commit60--commit62,82.88,95.06416584402764,84.57,99.51956074124915
commit61--commit63,95.05,98.3218163869694,84.57,99.51956074124915
commit62--commit64,95.09,98.5236220472441,84.66,100.0
commit63--commit65,85.27,96.17647058823529,82.26,97.29916897506925
commit64--commit66,90.58,97.54901960784314,81.9,97.18792866941016
commit65--commit67,91.15,98.046875,79.87,97.78085991678225
commit66--commit68,96.48,99.21875,81.85,100.0
commit67--commit69,88.05,97.36328125,81.85,100.0
commit68--commit70,87.22,96.88412852969816,81.85,99.86282578875172
commit69--commit71,90.27,96.7930029154519,63.0,93.83477188655979
commit70--commit72,94.3,98.44961240310077,63.11,93.96551724137932
commit71--commit73,96.48,98.83833494675702,63.81,99.83212087297146
commit72--commit74,95.18,98.16069699903196,63.81,99.83212087297146
commit73--commit75,95.13,98.74031007751938,64.06,100.0
commit74--commit76,88.55,97.18992248062015,64.06,100.0
commit75--commit77,100.0,5.374280230326301,100.0,37.28598604946101
commit76--commit78,100.0,5.374280230326301,100.0,37.28598604946101
commit77--commit79,98.71,99.7148288973384,84.82,100.0
commit78--commit80,93.99,98.66920152091255,84.82,100.0
commit79--commit81,95.71,99.04942965779468,84.82,100.0
commit80--commit82,90.99,97.90874524714829,84.82,100.0
commit81--commit83,96.14,99.1444866920152,84.82,100.0
commit82--commit84,82.76,95.53656220322887,72.22,91.40794223826715
commit83--commit85,85.78,96.2085308056872,78.09,91.48936170212765
commit84--commit86,91.85,98.01136363636364,76.12,90.27993779160187
commit85--commit87,92.74,98.20754716981132,79.67,91.41414141414141
commit86--commit88,93.16,98.30188679245283,81.64,91.80327868852459
commit87--commit89,98.72,99.53007518796993,76.15,90.98954143201931
