,ACDC,,FCA,
index,MOJOFM,A2A,MOJOFM,A2A
commit1--commit2,77.66,94.85981308411215,88.7,100.0
commit2--commit3,81.72,95.09345794392523,88.6,99.23954372623575
commit3--commit4,90.43,97.66355140186917,88.7,100.0
commit4--commit5,86.02,96.96261682242991,88.7,100.0
commit5--commit6,92.55,98.36448598130842,88.7,100.0
commit6--commit7,84.04,96.49532710280374,88.7,100.0
commit7--commit8,82.98,96.26168224299066,88.7,100.0
commit8--commit9,98.94,99.76635514018692,88.7,100.0
commit9--commit10,90.32,97.89719626168224,88.7,100.0
commit10--commit11,82.98,96.26168224299066,88.7,100.0
commit11--commit12,88.3,97.42990654205607,88.7,100.0
commit12--commit13,84.78,96.05568445475639,88.7,99.62121212121212
commit13--commit14,90.53,97.92626728110599,88.79,100.0
commit14--commit15,84.21,96.54377880184332,88.79,100.0
commit15--commit16,86.02,97.00460829493088,88.79,100.0
commit16--commit17,90.43,97.92626728110599,88.79,100.0
commit17--commit18,86.02,96.11872146118722,87.83,98.88682745825604
commit18--commit19,90.53,97.96380090497738,87.39,100.0
commit19--commit20,88.42,97.51131221719457,87.39,100.0
commit20--commit21,81.25,95.70135746606336,87.39,100.0
commit21--commit22,82.11,95.92760180995475,87.39,100.0
commit22--commit23,84.21,96.60633484162896,87.39,100.0
commit23--commit24,87.37,97.05882352941177,87.39,100.0
commit24--commit25,91.58,98.19004524886877,87.39,100.0
commit25--commit26,89.47,97.73755656108597,87.39,100.0
commit26--commit27,94.79,98.86877828054298,87.39,100.0
commit27--commit28,83.16,95.92760180995475,87.39,100.0
commit28--commit29,85.26,96.83257918552036,87.39,100.0
commit29--commit30,85.26,96.83257918552036,87.39,100.0
commit30--commit31,96.84,99.3212669683258,87.39,100.0
commit31--commit32,96.84,98.63945578231292,75.95,78.73303167420815
commit32--commit33,87.37,97.27272727272728,83.82,100.0
commit33--commit34,64.89,91.38321995464852,84.91,90.60402684563759
commit34--commit35,88.54,97.28506787330316,96.0,100.0
commit35--commit36,87.37,97.28506787330316,96.0,100.0
commit36--commit37,86.32,97.05882352941177,96.0,100.0
commit37--commit38,86.32,97.05882352941177,96.0,100.0
commit38--commit39,92.63,98.4162895927602,96.0,100.0
commit39--commit40,87.5,96.83257918552036,96.0,100.0
commit40--commit41,93.68,98.64253393665159,96.0,100.0
commit41--commit42,85.26,96.83257918552036,96.0,100.0
commit42--commit43,90.53,97.73755656108597,96.0,100.0
commit43--commit44,87.37,97.28506787330316,96.0,100.0
commit44--commit45,93.68,98.64253393665159,96.0,100.0
commit45--commit46,89.58,97.05882352941177,96.0,100.0
commit46--commit47,100.0,100.0,96.0,100.0
commit47--commit48,83.16,95.70135746606336,96.0,100.0
commit48--commit49,84.38,95.92760180995475,96.0,100.0
commit49--commit50,86.32,96.83257918552036,96.0,100.0
commit50--commit51,94.74,98.86877828054298,96.0,100.0
commit51--commit52,98.95,99.77375565610859,96.0,100.0
commit52--commit53,88.54,96.85393258426967,98.0,99.23664122137404
commit53--commit54,87.63,97.32142857142857,98.04,100.0
