,ACDC,,FCA,
index,MOJOFM,A2A,MOJOFM,A2A
commit1--commit3,0.0,0.0,91.18,100.0
commit2--commit4,0.0,0.0,91.18,100.0
commit3--commit5,0.0,0.0,91.18,100.0
commit4--commit6,0.0,0.0,91.18,100.0
commit5--commit7,0.0,0.0,74.88,92.40379810094952
commit6--commit8,0.0,0.0,74.88,92.40379810094952
commit7--commit9,0.0,0.0,91.89,100.0
commit8--commit10,0.0,0.0,91.89,100.0
commit9--commit11,0.0,0.0,84.22,97.20998531571219
commit10--commit12,0.0,0.0,84.22,97.11491442542788
commit11--commit13,0.0,0.0,85.62,99.90224828934507
commit12--commit14,0.0,0.0,85.65,100.0
commit13--commit15,0.0,0.0,84.72,99.6084189916789
commit14--commit16,0.0,0.0,84.72,99.6084189916789
commit15--commit17,0.0,0.0,85.78,100.0
commit16--commit18,0.0,0.0,85.1,99.70631424375918
commit17--commit19,0.0,0.0,87.36,97.06601466992664
commit18--commit20,0.0,0.0,85.62,99.80506822612085
commit19--commit21,0.0,0.0,81.94,95.87628865979381
commit20--commit22,0.0,0.0,83.04,98.51190476190477
commit21--commit23,0.0,0.0,85.68,99.2
commit22--commit24,0.0,0.0,88.08,99.74709155285787
commit23--commit25,0.0,0.0,88.34,100.0
commit24--commit26,0.0,0.0,88.34,100.0
commit25--commit27,0.0,0.0,88.34,100.0
commit26--commit28,0.0,0.0,88.34,100.0
commit27--commit29,0.0,0.0,88.34,100.0
commit28--commit30,0.0,0.0,88.34,100.0
commit29--commit31,0.0,0.0,88.34,100.0
commit30--commit32,0.0,0.0,88.34,100.0
commit31--commit33,0.0,0.0,88.34,100.0
commit32--commit34,0.0,0.0,88.34,100.0
commit33--commit35,0.0,0.0,88.34,100.0
commit34--commit36,0.0,0.0,88.34,100.0
commit35--commit37,0.0,0.0,88.34,100.0
