,ACDC,,FCA,
index,MOJOFM,A2A,MOJOFM,A2A
commit1--commit2,95.31,98.95104895104895,80.68,100.0
commit2--commit3,92.19,98.25174825174825,80.68,100.0
commit3--commit4,92.19,98.25174825174825,80.68,100.0
commit4--commit5,92.19,98.25174825174825,70.45,93.77682403433477
commit5--commit6,90.62,97.9020979020979,73.5,100.0
commit6--commit7,96.88,99.3006993006993,73.5,100.0
commit7--commit8,90.0,88.59060402684564,89.29,93.46642468239564
commit8--commit9,95.71,99.03225806451613,68.94,92.90187891440502
commit9--commit10,97.14,99.35483870967742,86.59,100.0
commit10--commit11,94.29,98.07692307692307,84.81,97.59358288770053
commit11--commit12,95.77,99.04458598726114,86.25,100.0
commit12--commit13,84.29,92.66055045871559,86.25,96.40102827763496
commit13--commit14,100.0,100.0,84.27,100.0
commit14--commit15,93.42,98.52941176470588,84.27,100.0
commit15--commit16,100.0,100.0,84.27,100.0
commit16--commit17,98.68,99.70588235294117,84.27,100.0
commit17--commit18,94.74,97.10982658959537,69.66,93.99538106235565
commit18--commit19,91.03,97.1830985915493,79.0,98.72881355932203
commit19--commit20,98.73,99.16666666666667,75.7,99.59016393442623
commit20--commit21,92.5,98.34254143646409,75.93,100.0
commit21--commit22,91.25,98.06629834254143,75.93,100.0
commit22--commit23,100.0,100.0,75.93,100.0
commit23--commit24,92.5,97.79005524861878,75.93,100.0
commit24--commit25,98.75,99.72375690607734,75.93,100.0
commit25--commit26,98.75,99.72375690607734,75.93,100.0
commit26--commit27,91.25,98.06629834254143,75.93,100.0
commit27--commit28,98.73,98.36512261580381,78.9,96.74620390455532
commit28--commit29,90.24,96.26666666666667,86.17,98.39449541284404
commit29--commit30,96.43,99.20634920634922,88.54,100.0
commit30--commit31,91.67,98.14814814814815,88.54,100.0
commit31--commit32,100.0,100.0,88.54,100.0
commit32--commit33,100.0,100.0,88.54,100.0
commit33--commit34,92.86,97.88359788359789,88.54,100.0
commit34--commit35,91.67,97.88359788359789,88.54,100.0
commit35--commit36,100.0,100.0,88.54,100.0
commit36--commit37,98.81,99.73544973544973,88.54,100.0
commit37--commit38,89.29,97.61904761904762,88.54,100.0
commit38--commit39,75.0,75.6024096385542,58.21,79.76470588235294
