,ACDC,,FCA,
index,MOJOFM,A2A,MOJOFM,A2A
commit1--commit3,83.87,95.56074766355141,88.6,99.23954372623575
commit2--commit4,88.17,96.49532710280374,88.6,99.23954372623575
commit3--commit5,94.62,98.83177570093457,88.7,100.0
commit4--commit6,90.43,97.66355140186917,88.7,100.0
commit5--commit7,87.23,97.19626168224299,88.7,100.0
commit6--commit8,97.87,99.53271028037383,88.7,100.0
commit7--commit9,84.04,96.49532710280374,88.7,100.0
commit8--commit10,91.4,98.13084112149532,88.7,100.0
commit9--commit11,88.3,97.42990654205607,88.7,100.0
commit10--commit12,92.55,97.89719626168224,88.7,100.0
commit11--commit13,78.26,94.66357308584686,88.7,99.62121212121212
commit12--commit14,84.04,95.35962877030161,88.7,99.62121212121212
commit13--commit15,82.11,96.08294930875576,88.79,100.0
commit14--commit16,88.17,97.46543778801843,88.79,100.0
commit15--commit17,91.49,98.15668202764977,88.79,100.0
commit16--commit18,90.32,97.03196347031964,87.83,98.88682745825604
commit17--commit19,90.32,97.03196347031964,87.83,98.88682745825604
commit18--commit20,91.58,98.19004524886877,87.39,100.0
commit19--commit21,82.29,96.15384615384616,87.39,100.0
commit20--commit22,88.42,97.51131221719457,87.39,100.0
commit21--commit23,96.84,99.3212669683258,87.39,100.0
commit22--commit24,97.89,99.5475113122172,87.39,100.0
commit23--commit25,90.53,97.96380090497738,87.39,100.0
commit24--commit26,89.47,97.73755656108597,87.39,100.0
commit25--commit27,92.71,97.96380090497738,87.39,100.0
commit26--commit28,86.32,97.05882352941177,87.39,100.0
commit27--commit29,95.79,99.09502262443439,87.39,100.0
commit28--commit30,97.89,99.5475113122172,87.39,100.0
commit29--commit31,86.32,97.05882352941177,87.39,100.0
commit30--commit32,95.79,98.41269841269842,75.95,78.73303167420815
commit31--commit33,87.37,96.5986394557823,75.95,78.73303167420815
commit32--commit34,62.77,90.24943310657596,84.91,90.60402684563759
commit33--commit35,71.58,92.51700680272108,84.91,90.60402684563759
commit34--commit36,97.89,99.5475113122172,96.0,100.0
commit35--commit37,92.63,98.4162895927602,96.0,100.0
commit36--commit38,100.0,100.0,96.0,100.0
commit37--commit39,92.63,98.4162895927602,96.0,100.0
commit38--commit40,88.54,97.28506787330316,96.0,100.0
commit39--commit41,93.68,98.19004524886877,96.0,100.0
commit40--commit42,87.37,97.28506787330316,96.0,100.0
commit41--commit43,95.79,99.09502262443439,96.0,100.0
commit42--commit44,97.89,99.5475113122172,96.0,100.0
commit43--commit45,93.68,97.96380090497738,96.0,100.0
commit44--commit46,92.71,98.19004524886877,96.0,100.0
commit45--commit47,89.58,97.05882352941177,96.0,100.0
commit46--commit48,83.16,95.70135746606336,96.0,100.0
commit47--commit49,95.83,99.09502262443439,96.0,100.0
commit48--commit50,91.58,98.19004524886877,96.0,100.0
commit49--commit51,87.37,96.60633484162896,96.0,100.0
commit50--commit52,95.79,99.09502262443439,96.0,100.0
commit51--commit53,89.58,97.07865168539325,98.0,99.23664122137404
commit52--commit54,86.46,96.40449438202248,98.0,99.23664122137404
commit53--commit55,88.66,97.09821428571429,96.08,98.87218045112782
commit54--commit56,89.69,97.32142857142857,96.08,98.87218045112782
commit55--commit57,95.88,99.10714285714286,98.08,100.0
commit56--commit58,81.25,94.88888888888889,81.25,74.5635910224439
commit57--commit59,88.54,96.66666666666667,81.25,74.5635910224439
commit58--commit60,94.85,98.89380530973452,93.04,100.0
commit59--commit61,89.69,97.78761061946902,93.04,100.0
commit60--commit62,88.66,97.34513274336283,93.04,100.0
commit61--commit63,94.85,98.89380530973452,93.04,100.0
commit62--commit64,80.41,95.79646017699115,93.04,100.0
commit63--commit65,87.63,96.90265486725663,93.04,100.0
commit64--commit66,90.72,98.00884955752213,86.32,94.83101391650099
commit65--commit67,93.81,98.67256637168141,86.32,94.83101391650099
commit66--commit68,86.6,97.12389380530973,92.16,100.0
commit67--commit69,84.54,96.68141592920354,92.16,100.0
commit68--commit70,95.88,99.11504424778761,92.16,100.0
commit69--commit71,92.78,98.45132743362832,92.16,100.0
commit70--commit72,79.38,95.13274336283186,92.16,100.0
commit71--commit73,97.92,98.67256637168141,81.19,92.91666666666667
commit72--commit74,93.75,97.78761061946902,81.19,92.91666666666667
commit73--commit75,87.5,96.7032967032967,96.19,99.59183673469387
commit74--commit76,81.25,94.72527472527472,96.19,99.59183673469387
commit75--commit77,85.71,96.94323144104804,96.23,100.0
commit76--commit78,88.66,97.59825327510917,96.23,100.0
commit77--commit79,86.6,97.16157205240175,96.23,100.0
commit78--commit80,88.66,97.37991266375546,96.23,100.0
commit79--commit81,84.69,96.50655021834062,96.23,100.0
commit80--commit82,87.76,97.37991266375546,96.23,100.0
commit81--commit83,85.57,96.94323144104804,96.23,100.0
commit82--commit84,88.66,97.59825327510917,96.23,100.0
commit83--commit85,90.72,93.93305439330544,88.89,92.63565891472868
commit84--commit86,85.57,92.5,92.52,93.84615384615384
commit85--commit87,86.67,96.8,89.74,97.61029411764706
commit86--commit88,90.57,97.80439121756487,92.5,99.81751824817519
commit87--commit89,83.96,95.24752475247524,83.19,96.74502712477397
commit88--commit90,84.91,96.03174603174604,84.03,96.9258589511754
commit89--commit91,89.81,97.63779527559055,93.39,100.0
commit90--commit92,61.11,89.8635477582846,89.34,96.58703071672356
commit91--commit93,76.85,91.42300194931774,89.34,96.58703071672356
commit92--commit94,75.68,94.78764478764478,91.18,100.0
commit93--commit95,76.58,94.07265774378585,90.51,98.14814814814815
commit94--commit96,77.48,94.26386233269598,90.51,98.14814814814815
commit95--commit97,88.5,96.78030303030303,94.49,100.0
commit96--commit98,84.82,96.5909090909091,94.49,100.0
commit97--commit99,68.14,89.23357664233576,92.86,95.93908629441624
commit98--commit100,62.83,87.59124087591242,92.86,95.93908629441624
commit99--commit101,95.12,98.59649122807016,96.27,99.672131147541
commit100--commit102,85.25,96.3157894736842,96.27,99.672131147541
commit101--commit103,91.87,98.25174825174825,96.3,100.0
commit102--commit104,76.42,93.72822299651567,86.51,96.3258785942492
commit103--commit105,74.8,94.07665505226481,86.51,96.3258785942492
commit104--commit106,76.61,94.96527777777779,85.82,100.0
commit105--commit107,90.32,97.91666666666666,85.82,100.0
commit106--commit108,90.32,97.91666666666666,85.82,100.0
commit107--commit109,91.13,98.09027777777779,85.82,100.0
commit108--commit110,94.35,98.78472222222221,85.82,100.0
commit109--commit111,100.0,4.861111111111116,100.0,22.72727272727273
commit110--commit112,100.0,4.861111111111116,100.0,22.72727272727273
commit111--commit113,85.48,95.83333333333334,93.96,100.0
commit112--commit114,91.13,98.09027777777779,93.96,100.0
commit113--commit115,95.97,99.13194444444444,93.96,100.0
commit114--commit116,88.71,97.56944444444444,93.96,100.0
commit115--commit117,100.0,100.0,93.96,100.0
commit116--commit118,84.68,96.70138888888889,93.29,99.8529411764706
commit117--commit119,82.26,96.18055555555556,93.29,99.8529411764706
commit118--commit120,86.29,96.18055555555556,93.96,100.0
commit119--commit121,88.71,96.35416666666666,93.96,100.0
commit120--commit122,94.31,98.78472222222221,93.96,100.0
commit121--commit123,86.29,96.7128027681661,88.0,98.80597014925372
commit122--commit124,95.16,98.6159169550173,88.0,98.80597014925372
commit123--commit125,88.8,97.41379310344827,94.48,100.0
commit124--commit126,94.4,98.79310344827587,94.48,100.0
commit125--commit127,94.4,98.79310344827587,94.48,100.0
commit126--commit128,87.1,97.24137931034483,94.48,100.0
commit127--commit129,97.6,99.48275862068967,94.48,100.0
commit128--commit130,94.4,98.79310344827587,94.48,100.0
commit129--commit131,97.6,99.48275862068967,94.48,100.0
commit130--commit132,88.8,96.72413793103448,94.48,100.0
commit131--commit133,93.6,98.62068965517241,94.48,100.0
commit132--commit134,96.0,99.13793103448276,94.48,100.0
