,ACDC,,FCA,
index,MOJOFM,A2A,MOJOFM,A2A
commit1--commit2,96.27666667,99.03522751,98.33,100
commit2--commit3,92.24333333,98.10760668,98.33,100
commit3--commit4,91.92,98.10736794,98.33,100
commit4--commit5,94.82666667,98.75060316,98.33,100
commit5--commit6,92.99333333,98.39203799,98.33,100
commit6--commit7,90.14,97.58812616,98.33,100
commit7--commit8,92.52,98.1695136,97.77,99.59935897
commit8--commit9,92.07666667,98.14495558,98.33,100
commit9--commit10,96.55333333,99.18394872,97.21,99.59935897
commit10--commit11,91.33333333,97.90985604,97.77,99.59935897
commit11--commit12,92.03,98.14449188,97.21,99.59935897
commit12--commit13,93.48,98.3671082,97.77,99.59935897
commit13--commit14,92.4,98.1445747,98.33,100
commit14--commit15,90.66333333,97.81071459,98.33,100
commit15--commit16,91.53666667,97.8233357,98.33,100
commit16--commit17,96.11666667,99.04761905,98.33,100
commit17--commit18,92.41333333,98.20655055,98.33,100
commit18--commit19,92.13333333,98.14494182,98.33,100
commit19--commit20,94.39,98.614948,98.33,100
commit20--commit21,90.77,97.74910585,98.33,100
commit21--commit22,91.33,97.959211,98.33,100
commit22--commit23,95.69,98.96113989,98.33,100
commit23--commit24,95.20666667,98.78800724,98.33,100
commit24--commit25,94.24666667,98.67644662,98.33,100
commit25--commit26,94.44333333,98.72600357,98.33,100
commit26--commit27,93.85,98.55243494,98.33,100
commit27--commit28,93.31666667,98.3313694,98.33,99.91980754
commit28--commit29,96.77666667,99.19737077,98.33,100
commit29--commit30,93.06666667,98.34506607,98.33,100
commit30--commit31,91.38333333,97.97466355,98.33,100
commit31--commit32,93.92333333,98.57964764,98.33,100
commit32--commit33,94.84333333,98.76461305,98.33,100
commit33--commit34,98.44,99.61709636,98.33,100
commit34--commit35,92.09333333,98.13529931,98.33,100
commit35--commit36,93.76,98.46893454,98.33,100
commit36--commit37,94.78333333,98.76504787,98.33,100
commit37--commit38,94.94666667,98.78935471,98.33,100
commit38--commit39,92.20333333,98.04866,98.33,100
commit39--commit40,93.59666667,98.46856861,98.33,100
commit40--commit41,90.57,97.72737031,98.33,100
commit41--commit42,90.24,97.71499693,98.33,100
commit42--commit43,94.99333333,98.81428414,98.33,100
commit43--commit44,95.85666667,98.90082747,98.33,100
commit44--commit45,95.16,98.87603071,98.33,100
commit45--commit46,96.45333333,99.08629625,98.33,100
commit46--commit47,93.10333333,98.32035174,98.33,100
commit47--commit48,93.85666667,98.53026025,98.33,100
commit48--commit49,96.39666667,99.16017816,98.33,100
commit49--commit50,95.15333333,98.82670764,98.33,100
commit50--commit51,95.21,98.85126624,98.33,100
commit51--commit52,92.72,98.07354347,98.33,100
commit52--commit53,94.56333333,98.69114304,98.33,100
commit53--commit54,96.01333333,99.01206201,98.33,100
commit54--commit55,90.44,97.45714207,98.15,99.83993597
commit55--commit56,94.62666667,98.68025941,98.34,100
commit56--commit57,96.35333333,99.12427447,98.34,100
commit57--commit58,94.52333333,98.66666667,98.14,99.83993597
commit58--commit59,94.29666667,98.51906701,98.15,99.83993597
commit59--commit60,94.41333333,98.45741171,98.14,99.83993597
commit60--commit61,92.30666667,98.06244601,98.15,99.83993597
commit61--commit62,92.68666667,98.16101936,98.14,99.83993597
commit62--commit63,95.75333333,98.86458133,98.15,99.83993597
commit63--commit64,96.13666667,99.0871416,98.34,100
