,ACDC,,FCA,
index,MOJOFM,A2A,MOJOFM,A2A
commit1--commit3,97.62,99.47916666666666,88.38,100.0
commit2--commit4,100.0,99.27611168562565,88.3,99.53271028037383
commit3--commit5,97.14,98.65563598759049,88.3,99.53271028037383
commit4--commit6,93.9,98.66529774127311,87.99,99.9219968798752
commit5--commit7,95.26,98.2419855222337,87.94,99.45482866043614
commit6--commit8,98.12,99.58932238193019,88.34,100.0
commit7--commit9,97.62,99.47916666666666,88.38,100.0
commit8--commit10,92.92,98.4599589322382,88.34,100.0
commit9--commit11,95.22,98.2419855222337,88.3,99.53271028037383
commit10--commit12,92.86,97.72492244053774,88.3,99.53271028037383
commit11--commit13,93.93,98.66529774127311,88.34,100.0
commit12--commit14,92.38,98.33333333333333,88.38,100.0
commit13--commit15,95.31,98.97330595482546,88.34,100.0
commit14--commit16,91.43,98.125,88.38,100.0
commit15--commit17,93.4,98.56262833675564,88.34,100.0
commit16--commit18,99.52,99.89583333333333,88.38,100.0
commit17--commit19,91.08,98.04928131416838,88.34,100.0
commit18--commit20,96.68,99.27083333333333,88.38,100.0
commit19--commit21,92.92,98.4599589322382,88.34,100.0
commit20--commit22,100.0,100.0,88.38,100.0
commit21--commit23,96.24,99.17864476386036,88.34,100.0
commit22--commit24,99.05,99.79166666666667,88.38,100.0
commit23--commit25,91.43,97.41468459152016,88.3,99.53271028037383
commit24--commit26,97.62,98.75904860392967,88.3,99.53271028037383
commit25--commit27,93.81,97.93174767321614,88.3,99.53271028037383
commit26--commit28,96.23,99.17864476386036,88.34,100.0
commit27--commit29,100.0,99.27611168562565,88.3,99.53271028037383
commit28--commit30,95.31,98.97330595482546,88.34,100.0
commit29--commit31,94.76,98.85416666666667,88.38,100.0
commit30--commit32,97.66,99.48665297741273,88.34,100.0
commit31--commit33,98.09,98.86246122026887,87.59,99.22057677318784
commit32--commit34,82.33,95.10703363914374,56.93,89.02798232695139
commit33--commit35,89.52,95.99589322381931,70.91,93.19938176197836
commit34--commit36,94.5,97.2972972972973,85.94,99.1701244813278
commit35--commit37,75.35,93.4010152284264,52.6,86.89355539464157
commit36--commit38,90.09,97.62376237623762,86.15,100.0
commit37--commit39,94.09,97.70687936191426,81.33,92.44505494505495
commit38--commit40,86.49,96.93069306930693,86.15,100.0
commit39--commit41,94.09,98.00598205383848,70.22,92.78350515463917
commit40--commit42,84.3,96.03960396039604,86.15,100.0
commit41--commit43,90.0,97.10867397806581,82.59,92.78350515463917
commit42--commit44,82.43,96.03960396039604,86.15,100.0
commit43--commit45,95.07,98.7128712871287,86.15,100.0
commit44--commit46,90.41,96.7098703888335,70.22,92.78350515463917
commit45--commit47,96.4,99.20792079207921,86.15,100.0
commit46--commit48,95.45,98.30508474576271,82.59,92.78350515463917
commit47--commit49,88.64,95.81256231306081,70.22,92.78350515463917
commit48--commit50,87.67,96.61016949152543,70.22,92.78350515463917
commit49--commit51,85.0,96.5863453815261,88.2,100.0
commit50--commit52,96.8,99.09638554216868,88.2,100.0
commit51--commit53,93.64,97.00897308075773,82.59,92.78350515463917
commit52--commit54,98.17,98.50448654037886,82.59,92.78350515463917
commit53--commit55,89.64,97.32673267326733,86.15,100.0
commit54--commit56,99.1,99.8019801980198,86.15,100.0
commit55--commit57,87.84,97.32673267326733,85.54,99.93131868131869
commit56--commit58,91.48,97.32673267326733,85.54,99.93131868131869
commit57--commit59,90.54,97.52475247524752,86.11,100.0
commit58--commit60,86.49,96.43564356435644,86.11,100.0
commit59--commit61,98.2,99.60396039603961,86.11,100.0
commit60--commit62,89.24,96.54491609081934,84.57,99.51956074124915
commit61--commit63,83.33,95.06416584402764,84.57,99.51956074124915
commit62--commit64,86.1,96.9488188976378,84.66,100.0
commit63--commit65,94.2,98.33333333333333,82.26,97.29916897506925
commit64--commit66,83.93,95.7843137254902,81.9,97.18792866941016
commit65--commit67,87.22,97.16796875,79.87,97.78085991678225
commit66--commit68,98.67,99.70703125,81.85,100.0
commit67--commit69,91.56,97.75390625,81.85,100.0
commit68--commit70,84.14,95.81304771178189,81.85,99.86282578875172
commit69--commit71,84.07,96.01554907677357,63.0,93.83477188655979
commit70--commit72,88.11,96.80232558139534,63.11,93.96551724137932
commit71--commit73,88.94,97.38625363020329,63.81,99.83212087297146
commit72--commit74,97.37,99.22555663117134,63.81,99.83212087297146
commit73--commit75,86.34,96.51162790697676,64.06,100.0
commit74--commit76,91.23,98.06201550387597,64.06,100.0
commit75--commit77,100.0,5.374280230326301,100.0,37.28598604946101
commit76--commit78,100.0,5.374280230326301,100.0,37.28598604946101
commit77--commit79,91.85,98.09885931558935,84.82,100.0
commit78--commit80,90.56,97.90874524714829,84.82,100.0
commit79--commit81,96.14,99.1444866920152,84.82,100.0
commit80--commit82,93.13,98.28897338403041,84.82,100.0
commit81--commit83,91.42,97.90874524714829,84.82,100.0
commit82--commit84,86.64,96.39126305792972,72.22,91.40794223826715
commit83--commit85,90.09,97.1563981042654,78.09,91.48936170212765
commit84--commit86,91.42,97.8219696969697,76.12,90.27993779160187
commit85--commit87,97.86,99.33962264150942,79.67,91.41414141414141
commit86--commit88,94.44,98.58490566037736,81.64,91.80327868852459
commit87--commit89,89.79,97.55639097744361,76.15,90.98954143201931
commit88--commit90,94.04,98.31144465290807,79.71,92.95774647887323
commit89--commit91,91.95,98.03370786516854,87.37,99.68823070927513
commit90--commit92,94.09,98.69158878504672,87.76,100.0
commit91--commit93,91.56,98.13084112149532,87.76,100.0
commit92--commit94,93.67,98.5981308411215,87.76,100.0
commit93--commit95,90.72,97.94392523364486,87.76,100.0
commit94--commit96,92.83,98.41121495327103,87.76,100.0
commit95--commit97,94.51,98.78504672897196,87.76,100.0
commit96--commit98,95.76,99.06542056074767,87.76,100.0
commit97--commit99,96.2,99.1588785046729,87.76,100.0
commit98--commit100,92.83,98.41121495327103,87.76,100.0
commit99--commit101,92.37,98.3177570093458,87.76,100.0
commit100--commit102,92.41,98.3177570093458,87.76,100.0
commit101--commit103,93.64,98.5981308411215,87.76,100.0
commit102--commit104,94.94,98.8785046728972,87.76,100.0
commit103--commit105,91.56,98.13084112149532,87.76,100.0
commit104--commit106,89.83,97.75700934579439,87.76,100.0
commit105--commit107,95.76,99.06542056074767,87.76,100.0
commit106--commit108,92.83,98.22761194029852,87.41,99.68968192397207
commit107--commit109,95.36,98.78731343283582,87.41,99.68968192397207
commit108--commit110,91.6,98.13780260707635,87.8,100.0
commit109--commit111,87.76,97.2998137802607,87.8,100.0
commit110--commit112,89.08,97.57914338919925,87.8,100.0
commit111--commit113,88.24,97.39292364990689,87.8,100.0
commit112--commit114,99.58,99.90689013035382,87.8,100.0
commit113--commit115,95.8,99.06890130353817,87.8,100.0
commit114--commit116,97.9,99.53445065176909,87.8,100.0
commit115--commit117,88.66,97.48603351955308,87.8,100.0
commit116--commit118,91.6,98.13780260707635,87.8,100.0
commit117--commit119,90.34,97.8584729981378,87.8,100.0
commit118--commit120,90.5,91.17100371747212,71.03,84.10774410774411
commit119--commit121,85.91,90.24163568773234,71.03,84.10774410774411
commit120--commit122,89.92,97.77365491651207,67.19,100.0
commit121--commit123,95.82,99.07235621521335,74.61,96.37681159420289
commit122--commit124,89.96,97.77365491651207,74.61,96.37681159420289
commit123--commit125,97.07,99.16666666666667,66.45,95.88414634146342
commit124--commit126,96.25,98.98148148148148,66.45,95.88414634146342
commit125--commit127,91.7,98.15157116451016,80.87,100.0
commit126--commit128,89.96,97.78188539741221,80.87,100.0
commit127--commit129,96.25,99.16820702402957,80.87,100.0
commit128--commit130,92.12,98.24399260628466,80.87,100.0
commit129--commit131,89.96,97.78188539741221,80.87,100.0
commit130--commit132,92.92,98.42883548983365,80.87,100.0
commit131--commit133,94.58,98.79852125693161,80.14,98.67394695787831
commit132--commit134,89.96,97.78188539741221,80.14,98.67394695787831
