,ACDC,,FCA,
index,MOJOFM,A2A,MOJOFM,A2A
commit1--commit2,96.52,99.21077065923862,85.23,100.0
commit2--commit3,94.26,98.70009285051069,85.23,100.0
commit3--commit4,94.26,98.70009285051069,85.23,100.0
commit4--commit5,93.85,98.28226555246053,85.23,100.0
commit5--commit6,91.39,98.0046403712297,85.23,100.0
commit6--commit7,95.28,98.93320964749536,85.23,100.0
commit7--commit8,94.07,98.56148491879351,85.23,100.0
commit8--commit9,94.47,98.65429234338747,85.23,100.0
commit9--commit10,94.25,98.7012987012987,85.23,100.0
commit10--commit11,92.62,98.09744779582367,85.23,100.0
commit11--commit12,92.2,98.19025522041763,85.23,100.0
commit12--commit13,97.13,99.25754060324826,85.23,100.0
commit13--commit14,95.7,98.93320964749536,85.23,99.92119779353821
commit14--commit15,90.2,97.49884205650764,85.3,100.0
commit15--commit16,92.84,97.73043075497915,85.1,99.49592865451726
commit16--commit17,92.02,98.19277108433735,85.71,100.0
commit17--commit18,90.0,97.40980573543015,74.43,88.98278560250391
commit18--commit19,94.51,98.66236162361623,71.23,95.59112608817748
commit19--commit20,90.65,97.51495628163829,71.22,88.85803540437348
commit20--commit21,93.13,98.25287356321839,95.64,100.0
commit21--commit22,93.52,98.5280588776449,95.64,100.0
commit22--commit23,96.15,99.08045977011494,95.64,100.0
commit23--commit24,92.73,98.25287356321839,95.64,100.0
commit24--commit25,98.38,99.63201471941122,95.64,100.0
commit25--commit26,93.12,98.39080459770115,83.49,90.5341446923597
commit26--commit27,90.67,97.79310344827586,79.82,100.0
commit27--commit28,91.09,97.93103448275862,79.82,100.0
commit28--commit29,94.74,98.80514705882352,79.82,100.0
commit29--commit30,95.55,98.98897058823529,70.68,99.09356725146199
commit30--commit31,93.22,96.00376116596145,89.82,95.34487652568833
commit31--commit32,99.58,99.8076923076923,92.85,99.94617868675995
commit32--commit33,94.5,98.32134292565947,71.21,96.49565461171854
commit33--commit34,98.11,99.28298279158699,79.59,99.85350131848814
commit34--commit35,93.7,98.3309489747258,79.64,100.0
commit35--commit36,98.11,99.42857142857143,95.01,96.64516129032258
commit36--commit37,96.45,99.19124643196955,96.47,99.85627021200145
commit37--commit38,94.97,98.8582302568982,96.95,100.0
commit38--commit39,97.06,99.33396764985729,96.95,100.0
commit39--commit40,93.29,98.38172298905283,96.95,100.0
commit40--commit41,95.81,99.00047596382674,96.95,100.0
commit41--commit42,95.41,98.85931558935361,96.95,99.92821249102656
commit42--commit43,96.46,99.09738717339668,96.96,100.0
commit43--commit44,94.56,98.71733966745843,96.96,100.0
commit44--commit45,94.36,98.52871381110585,73.61,86.85208596713021
commit45--commit46,93.76,98.53010905642485,96.63,100.0
commit46--commit47,97.71,99.478672985782,96.63,100.0
commit47--commit48,94.8,98.71977240398293,96.63,100.0
commit48--commit49,97.08,99.33586337760912,96.63,100.0
commit49--commit50,95.83,99.00426742532005,96.63,100.0
commit50--commit51,95.41,98.95734597156398,96.63,100.0
commit51--commit52,93.33,98.05779251539555,95.4,99.03258655804481
commit52--commit53,96.47,99.19507575757575,96.64,100.0
commit53--commit54,97.3,99.33743492664459,96.64,100.0
commit54--commit55,96.05,99.10122989593188,96.64,100.0
commit55--commit56,94.8,98.81740775780511,96.64,100.0
commit56--commit57,91.29,97.22614010343207,87.56,89.13443830570901
commit57--commit58,93.84,98.46010265982268,92.32,99.91582491582491
commit58--commit59,93.88,98.5081585081585,92.34,100.0
commit59--commit60,91.39,97.99533799533799,92.34,100.0
commit60--commit61,93.47,98.04195804195804,92.34,100.0
commit61--commit62,96.52,99.16083916083916,92.34,100.0
commit62--commit63,94.27,98.69524697110904,92.34,100.0
commit63--commit64,93.67,98.46153846153847,92.34,100.0
commit64--commit65,94.67,98.50746268656717,92.34,100.0
commit65--commit66,96.52,98.92723880597015,92.34,100.0
commit66--commit67,95.1,98.88059701492537,92.34,100.0
commit67--commit68,93.03,98.36829836829837,92.34,100.0
commit68--commit69,91.82,97.90697674418605,92.34,99.79018044481745
commit69--commit70,99.8,99.9535747446611,92.37,100.0
commit70--commit71,92.26,98.19025522041763,92.37,100.0
commit71--commit72,92.26,97.82104775150671,91.79,99.7907949790795
commit72--commit73,93.89,98.56415006947661,92.38,100.0
commit73--commit74,96.14,99.02732746641964,92.38,100.0
commit74--commit75,95.93,99.07321594068583,92.38,100.0
commit75--commit76,96.13,99.11955514365152,92.38,100.0
commit76--commit77,93.29,98.4251968503937,92.38,100.0
commit77--commit78,95.73,98.93469198703103,92.38,100.0
commit78--commit79,96.55,99.21223354958295,92.38,100.0
commit79--commit80,93.5,98.51714550509732,92.38,100.0
commit80--commit81,94.51,98.74884151992586,92.38,100.0
commit81--commit82,93.7,98.51783232978231,92.38,100.0
commit82--commit83,95.73,99.02777777777779,92.38,100.0
commit83--commit84,98.78,99.72222222222223,92.38,100.0
