0,543
0,542
0,541
0,540
0,539
0,538
0,537
0,536
0,535
0,534
0,533
1,532
1,531
0,530
2,529
2,528
0,527
0,526
1,525
1,524
0,523
0,522
0,521
0,520
0,519
0,518
0,517
1,516
1,515
1,514
1,513
0,512
0,511
0,510
0,509
1,508
0,507
0,506
1,505
0,504
0,503
0,502
0,501
0,500
0,499
1,498
1,497
1,496
1,495
1,494
1,493
1,492
1,491
1,490
1,489
1,488
1,487
1,486
1,485
1,484
1,483
1,482
1,481
1,480
1,479
1,478
1,477
0,476
0,475
0,474
1,473
1,472
1,471
1,470
0,469
1,468
0,467
1,466
0,465
0,464
1,463
1,462
1,461
0,460
0,459
1,458
0,457
1,456
0,455
1,454
0,453
0,452
0,451
1,450
1,449
1,448
1,447
1,446
1,445
0,444
1,443
0,442
0,441
0,440
0,439
2,438
1,437
1,436
1,435
0,434
1,433
0,432
1,431
0,430
1,429
2,428
1,427
1,426
1,425
0,424
0,423
1,422
1,421
0,420
0,419
0,418
0,417
0,416
0,415
2,414
1,413
2,412
1,411
1,410
0,409
1,408
0,407
1,406
1,405
1,404
1,403
1,402
1,401
1,400
1,399
0,398
0,397
0,396
1,395
0,394
1,393
1,392
0,391
0,390
0,389
1,388
0,387
1,386
0,385
1,384
0,383
0,382
0,381
0,380
0,379
1,378
0,377
0,376
0,375
0,374
0,373
1,372
0,371
0,370
0,369
0,368
0,367
0,366
1,365
0,364
0,363
1,362
0,361
1,360
1,359
0,358
1,357
1,356
1,355
0,354
0,353
0,352
0,351
0,350
1,349
1,348
0,347
0,346
0,345
0,344
0,343
0,342
1,341
1,340
0,339
0,338
0,337
0,336
0,335
0,334
0,333
0,332
0,331
0,330
0,329
0,328
1,327
0,326
0,325
1,324
0,323
0,322
0,321
0,320
0,319
0,318
0,317
0,316
0,315
0,314
0,313
0,312
1,311
1,310
0,309
0,308
0,307
0,306
0,305
0,304
1,303
1,302
0,301
0,300
0,299
0,298
1,297
1,296
1,295
0,294
0,293
0,292
0,291
0,290
1,289
1,288
0,287
1,286
0,285
0,284
0,283
0,282
0,281
0,280
0,279
0,278
0,277
0,276
0,275
1,274
0,273
0,272
0,271
0,270
1,269
0,268
1,267
0,266
1,265
0,264
0,263
0,262
0,261
0,260
0,259
0,258
0,257
0,256
0,255
0,254
0,253
0,252
0,251
0,250
0,249
0,248
0,247
1,246
0,245
1,244
0,243
1,242
1,241
0,240
1,239
1,238
1,237
1,236
0,235
1,234
0,233
1,232
0,231
1,230
0,229
1,228
1,227
0,226
0,225
1,224
0,223
1,222
1,221
1,220
1,219
1,218
1,217
0,216
1,215
0,214
1,213
0,212
1,211
0,210
0,209
1,208
0,207
0,206
1,205
1,204
1,203
0,202
0,201
1,200
1,199
1,198
1,197
1,196
1,195
1,194
1,193
0,192
0,191
0,190
0,189
0,188
0,187
1,186
0,185
0,184
0,183
0,182
0,181
0,180
0,179
0,178
0,177
1,176
1,175
0,174
0,173
0,172
0,171
0,170
0,169
0,168
1,167
1,166
1,165
0,164
0,163
1,162
1,161
0,160
1,159
0,158
0,157
0,156
1,155
1,154
0,153
0,152
0,151
0,150
0,149
0,148
0,147
0,146
0,145
0,144
0,143
0,142
0,141
0,140
0,139
0,138
0,137
0,136
0,135
0,134
0,133
0,132
1,131
1,130
0,129
0,128
1,127
0,126
0,125
0,124
0,123
0,122
0,121
0,120
0,119
0,118
0,117
0,116
0,115
0,114
0,113
0,112
0,111
0,110
0,109
0,108
0,107
0,106
0,105
0,104
0,103
0,102
0,101
0,100
0,99
0,98
1,97
0,96
0,95
0,94
0,93
0,92
0,91
0,90
0,89
0,88
0,87
0,86
0,85
0,84
0,83
0,82
0,81
0,80
0,79
0,78
0,77
0,76
1,75
0,74
0,73
0,72
0,71
0,70
0,69
0,68
0,67
0,66
0,65
1,64
1,63
1,62
0,61
0,60
0,59
0,58
0,57
1,56
0,55
0,54
0,53
0,52
0,51
0,50
1,49
1,48
1,47
1,46
0,45
1,44
1,43
0,42
1,41
1,40
1,39
1,38
0,37
1,36
1,35
1,34
1,33
0,32
0,31
1,30
1,29
0,28
1,27
1,26
1,25
1,24
1,23
1,22
1,21
1,20
1,19
1,18
0,17
0,16
0,15
2,14
1,13
1,12
1,11
1,10
1,9
1,8
1,7
0,6
1,5
1,4
0,3
0,2
0,1
