,ACDC,,FCA,
index,MOJOFM,A2A,MOJOFM,A2A
release1--release2,0.0,0.0,0.0,16.913319238900637
release2--release3,0.0,0.0,0.0,93.87610619469027
release3--release4,0.0,0.0,0.0,100.0
release4--release5,0.0,0.0,0.0,95.94594594594594
release5--release6,0.0,0.0,0.0,99.86178299930891
release6--release7,0.0,0.0,0.0,96.53735171529337
release7--release8,0.0,0.0,0.0,91.00826446280992
release8--release9,0.0,0.0,0.0,90.42301184433164
release9--release10,0.0,0.0,0.0,73.49365750528541
release10--release11,0.0,0.0,0.0,96.08533098746426
release11--release12,0.0,0.0,0.0,71.7539328480864
release12--release13,0.0,0.0,0.0,95.68925772245275
release13--release14,0.0,0.0,0.0,91.56698564593302
release14--release15,0.0,0.0,0.0,97.79927907417947
release15--release16,0.0,0.0,0.0,99.9444135630906
release16--release17,0.0,0.0,0.0,94.76089440182798
release17--release18,0.0,0.0,0.0,93.53249642459875
release18--release19,0.0,0.0,0.0,94.65954606141523
release19--release20,0.0,0.0,0.0,96.91954776339506
release20--release21,0.0,0.0,0.0,99.76474542093766
release21--release22,0.0,0.0,0.0,98.81330436236001
release22--release23,0.0,0.0,0.0,98.75617652070198
release23--release24,0.0,0.0,0.0,99.82499124956247
release24--release25,0.0,0.0,0.0,100.0
release25--release26,0.0,0.0,0.0,100.0
release26--release27,0.0,0.0,0.0,99.96496145760337
release27--release28,0.0,0.0,0.0,91.69242658423494
release28--release29,0.0,0.0,0.0,99.93540051679587
release29--release30,0.0,0.0,0.0,60.12801204819277
release30--release31,0.0,0.0,0.0,99.93311036789298
release31--release32,0.0,0.0,0.0,92.72162814763712
release32--release33,0.0,0.0,0.0,92.07392197125257
release33--release34,0.0,0.0,0.0,93.6247723132969
release34--release35,0.0,0.0,0.0,92.88336628071167
release35--release36,0.0,0.0,0.0,94.6405648267009
release36--release37,0.0,0.0,0.0,99.49809622706819
release37--release38,0.0,0.0,0.0,93.63431932191662
release38--release39,0.0,0.0,0.0,98.05414551607446
release39--release40,0.0,0.0,0.0,92.12287104622871
release40--release41,0.0,0.0,0.0,99.88757729061271
release41--release42,0.0,0.0,0.0,95.29841974663707
release42--release43,0.0,0.0,0.0,94.13760347401275
release43--release44,0.0,0.0,0.0,94.55295735900962
release44--release45,0.0,0.0,0.0,94.50851900393185
release45--release46,0.0,0.0,0.0,94.08665105386417
release46--release47,0.0,0.0,0.0,95.11852776044915
release47--release48,0.0,0.0,0.0,96.51898734177216
release48--release49,0.0,0.0,0.0,97.59873617693523
release49--release50,0.0,0.0,0.0,99.68958559677169
release50--release51,0.0,0.0,0.0,93.44592500774714
release51--release52,0.0,0.0,0.0,91.52590090090091
release52--release53,0.0,0.0,0.0,88.370607028754
release53--release54,0.0,0.0,0.0,87.65842839036755
release54--release55,0.0,0.0,0.0,99.54169318905156
release55--release56,0.0,0.0,0.0,94.57915273132664
release56--release57,0.0,0.0,0.0,91.66554099689314
release57--release58,0.0,0.0,0.0,99.9639379733141
