CommitID,FileName,FileMethodNum,CommitMethodNum,LastFileMethodNum,LastCommitMethodNum
,lang/java/avro/src/main/java/org/apache/avro/io/BufferedBinaryEncoder.java,20,,20,
,lang/java/avro/src/main/java/org/apache/avro/io/Decoder.java,1,,1,
,lang/java/avro/src/main/java/org/apache/avro/io/DecoderFactory.java,17,,17,
,lang/java/avro/src/main/java/org/apache/avro/io/DirectBinaryDecoder.java,15,,15,
,lang/java/avro/src/main/java/org/apache/avro/io/DirectBinaryEncoder.java,11,,11,
,lang/java/avro/src/main/java/org/apache/avro/io/Encoder.java,5,,5,
,lang/java/avro/src/main/java/org/apache/avro/io/EncoderFactory.java,14,,14,
,lang/java/avro/src/main/java/org/apache/avro/io/JsonDecoder.java,41,,41,
,lang/java/avro/src/main/java/org/apache/avro/io/JsonEncoder.java,27,,27,
,lang/java/avro/src/main/java/org/apache/avro/io/ParsingDecoder.java,3,,3,
,lang/java/avro/src/main/java/org/apache/avro/io/ParsingEncoder.java,5,,5,
,lang/java/avro/src/main/java/org/apache/avro/io/ResolvingDecoder.java,17,,17,
,lang/java/avro/src/main/java/org/apache/avro/io/ValidatingDecoder.java,28,,28,
,lang/java/avro/src/main/java/org/apache/avro/io/ValidatingEncoder.java,25,,25,
,lang/java/avro/src/main/java/org/apache/avro/io/parsing/Parser.java,11,,11,
,lang/java/avro/src/main/java/org/apache/avro/io/parsing/ResolvingGrammarGenerator.java,12,,12,
,lang/java/avro/src/main/java/org/apache/avro/io/parsing/SkipParser.java,4,,4,
,lang/java/avro/src/main/java/org/apache/avro/io/parsing/Symbol.java,61,,62,
,lang/java/avro/src/main/java/org/apache/avro/io/parsing/ValidatingGrammarGenerator.java,5,,5,
,lang/java/avro/src/main/java/org/apache/avro/reflect/AvroAlias.java,0,,0,
,lang/java/avro/src/main/java/org/apache/avro/reflect/CustomEncoding.java,2,,2,
,lang/java/avro/src/main/java/org/apache/avro/reflect/FieldAccess.java,0,,0,
,lang/java/avro/src/main/java/org/apache/avro/reflect/FieldAccessReflect.java,13,,13,
,lang/java/avro/src/main/java/org/apache/avro/reflect/FieldAccessUnsafe.java,56,,56,
,lang/java/avro/src/main/java/org/apache/avro/reflect/FieldAccessor.java,6,,6,
,lang/java/avro/src/main/java/org/apache/avro/reflect/ReflectData.java,50,,50,
,lang/java/avro/src/main/java/org/apache/avro/reflect/ReflectDatumReader.java,19,,19,
,lang/java/avro/src/main/java/org/apache/avro/reflect/ReflectDatumWriter.java,12,,12,
,lang/java/avro/src/main/java/org/apache/avro/reflect/ReflectionUtil.java,8,,8,
,lang/java/avro/src/main/java/org/apache/avro/specific/AvroGenerated.java,0,,0,
,lang/java/avro/src/main/java/org/apache/avro/specific/SpecificData.java,24,,24,
,lang/java/avro/src/main/java/org/apache/avro/specific/SpecificDatumReader.java,10,,11,
,lang/java/avro/src/main/java/org/apache/avro/specific/SpecificDatumWriter.java,8,,9,
,lang/java/avro/src/main/java/org/apache/avro/specific/SpecificErrorBuilderBase.java,11,,11,
,lang/java/avro/src/main/java/org/apache/avro/specific/SpecificExceptionBase.java,6,,6,
,lang/java/avro/src/main/java/org/apache/avro/specific/SpecificFixed.java,8,,8,
,lang/java/avro/src/main/java/org/apache/avro/specific/SpecificRecordBase.java,8,,10,
,lang/java/avro/src/main/java/org/apache/avro/specific/SpecificRecordBuilderBase.java,3,,3,
,lang/java/avro/src/main/java/org/apache/avro/util/ByteBufferOutputStream.java,9,,9,
,lang/java/avro/src/main/java/org/apache/avro/util/Utf8.java,20,,20,
,lang/java/avro/src/main/java/org/apache/avro/util/WeakIdentityHashMap.java,19,,19,
,lang/java/avro/src/main/java/org/apache/avro/util/internal/JacksonUtils.java,5,,5,
,lang/java/avro/src/test/java/org/apache/avro/AvroTestUtil.java,3,,3,
,lang/java/avro/src/test/java/org/apache/avro/FooBarSpecificRecord.java,45,,45,
,lang/java/avro/src/test/java/org/apache/avro/GenerateBlockingData.java,2,,2,
,lang/java/avro/src/test/java/org/apache/avro/RandomData.java,7,,7,
,lang/java/avro/src/test/java/org/apache/avro/TestDataFile.java,18,,18,
,lang/java/avro/src/test/java/org/apache/avro/TestDataFileConcat.java,4,,4,
,lang/java/avro/src/test/java/org/apache/avro/TestDataFileCustomSync.java,5,,5,
,lang/java/avro/src/test/java/org/apache/avro/TestProtocol.java,2,,2,
,lang/java/avro/src/test/java/org/apache/avro/TestSchema.java,6,,6,
,lang/java/avro/src/test/java/org/apache/avro/TestSchemaBuilder.java,31,,31,
,lang/java/avro/src/test/java/org/apache/avro/TestSchemaNormalization.java,11,,14,
,lang/java/avro/src/test/java/org/apache/avro/TypeEnum.java,1,,1,
,lang/java/avro/src/test/java/org/apache/avro/data/RecordBuilderBaseTest.java,4,,4,
,lang/java/avro/src/test/java/org/apache/avro/file/TestBZip2Codec.java,1,,1,
,lang/java/avro/src/test/java/org/apache/avro/generic/TestGenericData.java,29,,29,
,lang/java/avro/src/test/java/org/apache/avro/generic/TestGenericDatumWriter.java,25,,25,
,lang/java/avro/src/test/java/org/apache/avro/generic/TestGenericRecordBuilder.java,5,,5,
,lang/java/avro/src/test/java/org/apache/avro/io/LegacyBinaryEncoder.java,27,,27,
,lang/java/avro/src/test/java/org/apache/avro/io/TestBinaryDecoder.java,33,,33,
,lang/java/avro/src/test/java/org/apache/avro/io/TestBinaryEncoderFidelity.java,6,,6,
,lang/java/avro/src/test/java/org/apache/avro/io/TestBlockingIO.java,17,,17,
,lang/java/avro/src/test/java/org/apache/avro/io/TestBlockingIO2.java,3,,3,
,lang/java/avro/src/test/java/org/apache/avro/io/TestEncoders.java,16,,16,
,lang/java/avro/src/test/java/org/apache/avro/io/TestJsonDecoder.java,5,,6,
,lang/java/avro/src/test/java/org/apache/avro/io/TestResolvingIO.java,8,,8,
,lang/java/avro/src/test/java/org/apache/avro/io/TestResolvingIOResolving.java,4,,4,
,lang/java/avro/src/test/java/org/apache/avro/io/TestValidatingIO.java,25,,25,
,lang/java/avro/src/test/java/org/apache/avro/io/parsing/SymbolTest.java,0,,2,
,lang/java/avro/src/test/java/org/apache/avro/io/parsing/TestResolvingGrammarGenerator.java,6,,6,
,lang/java/avro/src/test/java/org/apache/avro/io/parsing/TestResolvingGrammarGenerator2.java,6,,6,
,lang/java/avro/src/test/java/org/apache/avro/reflect/TestByteBuffer.java,6,,6,
,lang/java/avro/src/test/java/org/apache/avro/reflect/TestNonStringMapKeys.java,45,,45,
,lang/java/avro/src/test/java/org/apache/avro/reflect/TestReflect.java,89,,89,
,lang/java/avro/src/test/java/org/apache/avro/reflect/TestReflectData.java,0,,1,
,lang/java/avro/src/test/java/org/apache/avro/reflect/TestReflectionUtil.java,5,,5,
,lang/java/avro/src/test/java/org/apache/avro/specific/TestRecordWithLogicalTypes.java,0,,70,
,lang/java/avro/src/test/java/org/apache/avro/specific/TestRecordWithoutLogicalTypes.java,0,,58,
,lang/java/avro/src/test/java/org/apache/avro/specific/TestSpecificLogicalTypes.java,0,,7,
,lang/java/avro/src/test/java/org/apache/avro/util/CaseFinder.java,2,,2,
,lang/java/avro/src/test/java/org/apache/avro/util/TestUtf8.java,2,,2,
,lang/java/compiler/src/main/java/org/apache/avro/compiler/specific/ProtocolTask.java,8,,8,
,lang/java/compiler/src/main/java/org/apache/avro/compiler/specific/SpecificCompiler.java,56,,61,
,lang/java/compiler/src/test/java/org/apache/avro/compiler/TestSpecificCompiler.java,10,,0,
,lang/java/compiler/src/test/java/org/apache/avro/compiler/idl/TestIdl.java,10,,10,
,lang/java/compiler/src/test/java/org/apache/avro/compiler/specific/TestSpecificCompiler.java,0,,19,
,lang/java/ipc/src/main/java/org/apache/avro/ipc/CallFuture.java,13,,13,
,lang/java/ipc/src/main/java/org/apache/avro/ipc/Callback.java,0,,0,
,lang/java/ipc/src/main/java/org/apache/avro/ipc/DatagramServer.java,5,,5,
,lang/java/ipc/src/main/java/org/apache/avro/ipc/HttpTransceiver.java,10,,10,
,lang/java/ipc/src/main/java/org/apache/avro/ipc/NettyServer.java,14,,14,
,lang/java/ipc/src/main/java/org/apache/avro/ipc/NettyTransceiver.java,33,,33,
,lang/java/ipc/src/main/java/org/apache/avro/ipc/NettyTransportCodec.java,13,,13,
,lang/java/ipc/src/main/java/org/apache/avro/ipc/RPCContext.java,23,,23,
,lang/java/ipc/src/main/java/org/apache/avro/ipc/RPCPlugin.java,7,,7,
,lang/java/ipc/src/main/java/org/apache/avro/ipc/Requestor.java,26,,26,
,lang/java/ipc/src/main/java/org/apache/avro/ipc/Responder.java,7,,7,
,lang/java/ipc/src/main/java/org/apache/avro/ipc/SaslSocketTransceiver.java,40,,40,
,lang/java/ipc/src/main/java/org/apache/avro/ipc/Server.java,0,,0,
,lang/java/ipc/src/main/java/org/apache/avro/ipc/SocketServer.java,8,,8,
,lang/java/ipc/src/main/java/org/apache/avro/ipc/SocketTransceiver.java,10,,10,
,lang/java/ipc/src/main/java/org/apache/avro/ipc/Transceiver.java,8,,8,
,lang/java/ipc/src/main/java/org/apache/avro/ipc/generic/GenericResponder.java,8,,8,
,lang/java/ipc/src/main/java/org/apache/avro/ipc/reflect/ReflectRequestor.java,10,,10,
,lang/java/ipc/src/main/java/org/apache/avro/ipc/reflect/ReflectResponder.java,8,,8,
,lang/java/ipc/src/main/java/org/apache/avro/ipc/specific/SpecificRequestor.java,16,,16,
,lang/java/ipc/src/main/java/org/apache/avro/ipc/specific/SpecificResponder.java,9,,9,
,lang/java/ipc/src/main/java/org/apache/avro/ipc/stats/Histogram.java,21,,21,
,lang/java/ipc/src/main/java/org/apache/avro/ipc/stats/StaticServlet.java,1,,1,
,lang/java/ipc/src/main/java/org/apache/avro/ipc/stats/StatsPlugin.java,11,,11,
,lang/java/ipc/src/main/java/org/apache/avro/ipc/stats/StatsServer.java,2,,2,
,lang/java/ipc/src/main/java/org/apache/avro/ipc/stats/StatsServlet.java,11,,11,
,lang/java/ipc/src/test/java/org/apache/avro/DataFileInteropTest.java,4,,4,
,lang/java/ipc/src/test/java/org/apache/avro/RPCMetaTestPlugin.java,9,,9,
,lang/java/ipc/src/test/java/org/apache/avro/RandomData.java,7,,7,
,lang/java/ipc/src/test/java/org/apache/avro/TestCompare.java,19,,19,
,lang/java/ipc/src/test/java/org/apache/avro/TestDataFileSpecific.java,1,,1,
,lang/java/ipc/src/test/java/org/apache/avro/TestProtocolDatagram.java,3,,3,
,lang/java/ipc/src/test/java/org/apache/avro/TestProtocolGeneric.java,12,,12,
,lang/java/ipc/src/test/java/org/apache/avro/TestProtocolGenericMeta.java,1,,1,
,lang/java/ipc/src/test/java/org/apache/avro/TestProtocolHttp.java,5,,5,
,lang/java/ipc/src/test/java/org/apache/avro/TestProtocolHttps.java,3,,3,
,lang/java/ipc/src/test/java/org/apache/avro/TestProtocolNetty.java,3,,3,
,lang/java/ipc/src/test/java/org/apache/avro/TestProtocolParsing.java,6,,8,
,lang/java/ipc/src/test/java/org/apache/avro/TestProtocolReflect.java,16,,16,
,lang/java/ipc/src/test/java/org/apache/avro/TestProtocolReflectMeta.java,1,,1,
,lang/java/ipc/src/test/java/org/apache/avro/TestProtocolSpecific.java,31,,31,
,lang/java/ipc/src/test/java/org/apache/avro/TestProtocolSpecificMeta.java,3,,3,
,lang/java/ipc/src/test/java/org/apache/avro/TestSchema.java,74,,74,
,lang/java/ipc/src/test/java/org/apache/avro/compiler/specific/TestSpecificCompiler.java,23,,23,
,lang/java/ipc/src/test/java/org/apache/avro/generic/TestDeepCopy.java,1,,1,
,lang/java/ipc/src/test/java/org/apache/avro/io/Perf.java,181,,181,
,lang/java/ipc/src/test/java/org/apache/avro/ipc/TestLocalTransceiver.java,3,,3,
,lang/java/ipc/src/test/java/org/apache/avro/ipc/TestNettyServer.java,16,,16,
,lang/java/ipc/src/test/java/org/apache/avro/ipc/TestNettyServerConcurrentExecution.java,9,,9,
,lang/java/ipc/src/test/java/org/apache/avro/ipc/TestNettyServerWithCallbacks.java,31,,31,
,lang/java/ipc/src/test/java/org/apache/avro/ipc/TestNettyServerWithCompression.java,5,,5,
,lang/java/ipc/src/test/java/org/apache/avro/ipc/TestNettyServerWithSSL.java,10,,10,
,lang/java/ipc/src/test/java/org/apache/avro/ipc/TestRpcPluginOrdering.java,11,,11,
,lang/java/ipc/src/test/java/org/apache/avro/ipc/TestSaslAnonymous.java,4,,4,
,lang/java/ipc/src/test/java/org/apache/avro/ipc/TestSaslDigestMd5.java,8,,8,
,lang/java/ipc/src/test/java/org/apache/avro/ipc/stats/TestHistogram.java,8,,8,
,lang/java/ipc/src/test/java/org/apache/avro/ipc/stats/TestStatsPluginAndServlet.java,11,,11,
,lang/java/ipc/src/test/java/org/apache/avro/specific/TestSpecificData.java,9,,9,
,lang/java/ipc/src/test/java/org/apache/avro/specific/TestSpecificDatumReader.java,4,,4,
,lang/java/ipc/src/test/java/org/apache/avro/specific/TestSpecificErrorBuilder.java,2,,2,
,lang/java/ipc/src/test/java/org/apache/avro/specific/TestSpecificRecordBuilder.java,10,,10,
,lang/java/mapred/src/main/java/org/apache/avro/hadoop/file/HadoopCodecFactory.java,2,,2,
,lang/java/mapred/src/main/java/org/apache/avro/hadoop/file/SortedKeyValueFile.java,33,,33,
,lang/java/mapred/src/main/java/org/apache/avro/hadoop/io/AvroSequenceFile.java,43,,43,
,lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroAsTextInputFormat.java,2,,2,
,lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroAsTextRecordReader.java,8,,8,
,lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroInputFormat.java,2,,2,
,lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroJob.java,27,,27,
,lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroMultipleOutputs.java,27,,27,
,lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroOutputFormat.java,5,,5,
,lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroRecordReader.java,8,,8,
,lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroSerialization.java,11,,11,
,lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroTextOutputFormat.java,6,,6,
,lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroUtf8InputFormat.java,10,,10,
,lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroWrapper.java,7,,7,
,lang/java/mapred/src/main/java/org/apache/avro/mapred/HadoopCombiner.java,4,,4,
,lang/java/mapred/src/main/java/org/apache/avro/mapred/HadoopMapper.java,3,,3,
,lang/java/mapred/src/main/java/org/apache/avro/mapred/HadoopReducerBase.java,7,,7,
,lang/java/mapred/src/main/java/org/apache/avro/mapred/Pair.java,101,,101,
,lang/java/mapred/src/main/java/org/apache/avro/mapred/SequenceFileReader.java,19,,19,
,lang/java/mapred/src/main/java/org/apache/avro/mapred/SequenceFileRecordReader.java,1,,1,
,lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherData.java,6,,6,
,lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherInputFormat.java,2,,2,
,lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherJob.java,8,,8,
,lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherKeyComparator.java,3,,3,
,lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherKeySerialization.java,9,,9,
,lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherMapRunner.java,2,,2,
,lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherOutputFormat.java,2,,2,
,lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherPartitioner.java,3,,3,
,lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherRecordReader.java,8,,8,
,lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherReducer.java,3,,3,
,lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetheredProcess.java,3,,3,
,lang/java/mapred/src/main/java/org/apache/avro/mapreduce/AvroKeyRecordWriter.java,5,,5,
,lang/java/mapred/src/main/java/org/apache/avro/mapreduce/AvroKeyValueRecordWriter.java,6,,6,
,lang/java/mapred/src/main/java/org/apache/avro/mapreduce/AvroMultipleOutputs.java,25,,25,
,lang/java/mapred/src/main/java/org/apache/avro/mapreduce/AvroOutputFormatBase.java,3,,3,
,lang/java/mapred/src/test/java/org/apache/avro/hadoop/file/TestHadoopCodecFactory.java,5,,5,
,lang/java/mapred/src/test/java/org/apache/avro/mapred/TestAvroInputFormat.java,3,,3,
,lang/java/mapred/src/test/java/org/apache/avro/mapred/TestAvroMultipleOutputs.java,14,,14,
,lang/java/mapred/src/test/java/org/apache/avro/mapred/TestAvroOutputFormat.java,9,,9,
,lang/java/mapred/src/test/java/org/apache/avro/mapred/TestAvroTextOutputFormat.java,2,,2,
,lang/java/mapred/src/test/java/org/apache/avro/mapred/TestAvroTextSort.java,1,,1,
,lang/java/mapred/src/test/java/org/apache/avro/mapred/TestGenericJob.java,7,,7,
,lang/java/mapred/src/test/java/org/apache/avro/mapred/TestReflectJob.java,12,,12,
,lang/java/mapred/src/test/java/org/apache/avro/mapred/TestSequenceFileReader.java,10,,10,
,lang/java/mapred/src/test/java/org/apache/avro/mapred/TestWeather.java,9,,9,
,lang/java/mapred/src/test/java/org/apache/avro/mapred/TestWordCount.java,5,,5,
,lang/java/mapred/src/test/java/org/apache/avro/mapred/WordCountUtil.java,8,,8,
,lang/java/mapred/src/test/java/org/apache/avro/mapred/tether/TetherTask.java,14,,14,
,lang/java/mapred/src/test/java/org/apache/avro/mapred/tether/WordCountTask.java,4,,4,
,lang/java/mapred/src/test/java/org/apache/avro/mapreduce/TestAvroKeyRecordWriter.java,2,,2,
,lang/java/mapred/src/test/java/org/apache/avro/mapreduce/TestAvroKeyValueRecordWriter.java,3,,3,
,lang/java/mapred/src/test/java/org/apache/avro/mapreduce/TestAvroMultipleOutputs.java,16,,16,
,lang/java/mapred/src/test/java/org/apache/avro/mapreduce/TestAvroMultipleOutputsSyncable.java,16,,16,
,lang/java/maven-plugin/src/main/java/org/apache/avro/mojo/AbstractAvroMojo.java,4,,4,
,lang/java/maven-plugin/src/main/java/org/apache/avro/mojo/IDLProtocolMojo.java,3,,3,
,lang/java/maven-plugin/src/main/java/org/apache/avro/mojo/ProtocolMojo.java,3,,3,
,lang/java/maven-plugin/src/main/java/org/apache/avro/mojo/SchemaMojo.java,3,,3,
,lang/java/maven-plugin/src/test/java/org/apache/avro/mojo/AbstractAvroMojoTest.java,3,,3,
,lang/java/maven-plugin/src/test/java/org/apache/avro/mojo/TestIDLProtocolMojo.java,1,,1,
,lang/java/maven-plugin/src/test/java/org/apache/avro/mojo/TestProtocolMojo.java,1,,1,
,lang/java/maven-plugin/src/test/java/org/apache/avro/mojo/TestSchemaMojo.java,1,,1,
,lang/java/protobuf/src/main/java/org/apache/avro/protobuf/ProtobufData.java,24,,24,
,lang/java/protobuf/src/main/java/org/apache/avro/protobuf/ProtobufDatumReader.java,8,,8,
,lang/java/protobuf/src/main/java/org/apache/avro/protobuf/ProtobufDatumWriter.java,7,,7,
,lang/java/protobuf/src/test/java/org/apache/avro/protobuf/Test.java,272,,272,
,lang/java/protobuf/src/test/java/org/apache/avro/protobuf/TestProtobuf.java,2,,2,
,lang/java/thrift/src/main/java/org/apache/avro/thrift/ThriftData.java,19,,19,
,lang/java/thrift/src/main/java/org/apache/avro/thrift/ThriftDatumWriter.java,6,,6,
,lang/java/thrift/src/test/java/org/apache/avro/thrift/test/E.java,3,,3,
,lang/java/thrift/src/test/java/org/apache/avro/thrift/test/Error.java,37,,37,
,lang/java/thrift/src/test/java/org/apache/avro/thrift/test/Foo.java,233,,233,
,lang/java/thrift/src/test/java/org/apache/avro/thrift/test/FooOrBar.java,34,,34,
,lang/java/thrift/src/test/java/org/apache/avro/thrift/test/Nested.java,37,,37,
,lang/java/thrift/src/test/java/org/apache/avro/thrift/test/Test.java,122,,122,
,lang/java/tools/src/main/java/org/apache/avro/tool/BinaryFragmentToJsonTool.java,3,,3,
,lang/java/tools/src/main/java/org/apache/avro/tool/CatTool.java,8,,8,
,lang/java/tools/src/main/java/org/apache/avro/tool/DataFileGetMetaTool.java,4,,4,
,lang/java/tools/src/main/java/org/apache/avro/tool/DataFileRepairTool.java,10,,10,
,lang/java/tools/src/main/java/org/apache/avro/tool/DataFileWriteTool.java,3,,3,
,lang/java/tools/src/main/java/org/apache/avro/tool/FromTextTool.java,3,,3,
,lang/java/tools/src/main/java/org/apache/avro/tool/IdlTool.java,3,,3,
,lang/java/tools/src/main/java/org/apache/avro/tool/JsonToBinaryFragmentTool.java,3,,3,
,lang/java/tools/src/main/java/org/apache/avro/tool/RpcReceiveTool.java,7,,7,
,lang/java/tools/src/main/java/org/apache/avro/tool/RpcSendTool.java,4,,4,
,lang/java/tools/src/main/java/org/apache/avro/tool/ToTextTool.java,3,,3,
,lang/java/tools/src/main/java/org/apache/avro/tool/TrevniMetadataTool.java,5,,5,
,lang/java/tools/src/main/java/org/apache/avro/tool/TrevniToJsonTool.java,7,,7,
,lang/java/tools/src/main/java/org/apache/avro/tool/TrevniUtil.java,3,,3,
,lang/java/tools/src/main/java/org/apache/avro/tool/Util.java,17,,17,
,lang/java/tools/src/test/compiler/output-string/avro/examples/baseball/Player.java,39,,39,
,lang/java/tools/src/test/compiler/output-string/avro/examples/baseball/Position.java,1,,1,
,lang/java/tools/src/test/compiler/output/Player.java,39,,39,
,lang/java/tools/src/test/compiler/output/Position.java,1,,1,
,lang/java/tools/src/test/java/org/apache/avro/tool/TestCatTool.java,12,,12,
,lang/java/tools/src/test/java/org/apache/avro/tool/TestCreateRandomFileTool.java,5,,5,
,lang/java/tools/src/test/java/org/apache/avro/tool/TestDataFileTools.java,18,,18,
,lang/java/tools/src/test/java/org/apache/avro/tool/TestJsonToFromBinaryFragmentTools.java,11,,11,
,lang/java/tools/src/test/java/org/apache/avro/tool/TestRpcReceiveAndSendTools.java,1,,1,
,lang/java/tools/src/test/java/org/apache/avro/tool/TestTextFileTools.java,5,,5,
,lang/java/tools/src/test/java/org/apache/avro/tool/TestToTrevniTool.java,2,,2,
,lang/java/trevni/avro/src/main/java/org/apache/trevni/avro/AvroColumnReader.java,17,,17,
,lang/java/trevni/avro/src/main/java/org/apache/trevni/avro/AvroColumnWriter.java,8,,8,
,lang/java/trevni/avro/src/main/java/org/apache/trevni/avro/AvroColumnator.java,10,,10,
,lang/java/trevni/avro/src/main/java/org/apache/trevni/avro/AvroTrevniInputFormat.java,3,,3,
,lang/java/trevni/avro/src/main/java/org/apache/trevni/avro/AvroTrevniOutputFormat.java,3,,3,
,lang/java/trevni/avro/src/main/java/org/apache/trevni/avro/mapreduce/AvroTrevniKeyInputFormat.java,1,,1,
,lang/java/trevni/avro/src/main/java/org/apache/trevni/avro/mapreduce/AvroTrevniKeyOutputFormat.java,1,,1,
,lang/java/trevni/avro/src/main/java/org/apache/trevni/avro/mapreduce/AvroTrevniKeyRecordReader.java,3,,3,
,lang/java/trevni/avro/src/main/java/org/apache/trevni/avro/mapreduce/AvroTrevniKeyValueInputFormat.java,1,,1,
,lang/java/trevni/avro/src/main/java/org/apache/trevni/avro/mapreduce/AvroTrevniKeyValueOutputFormat.java,1,,1,
,lang/java/trevni/avro/src/main/java/org/apache/trevni/avro/mapreduce/AvroTrevniKeyValueRecordReader.java,3,,3,
,lang/java/trevni/avro/src/main/java/org/apache/trevni/avro/mapreduce/AvroTrevniKeyValueRecordWriter.java,3,,3,
,lang/java/trevni/avro/src/main/java/org/apache/trevni/avro/mapreduce/AvroTrevniRecordReaderBase.java,5,,5,
,lang/java/trevni/avro/src/main/java/org/apache/trevni/avro/mapreduce/AvroTrevniRecordWriterBase.java,4,,4,
,lang/java/trevni/avro/src/test/java/org/apache/trevni/avro/RandomData.java,4,,4,
,lang/java/trevni/avro/src/test/java/org/apache/trevni/avro/TestMetadataFiltering.java,1,,1,
,lang/java/trevni/avro/src/test/java/org/apache/trevni/avro/TestShredder.java,19,,19,
,lang/java/trevni/avro/src/test/java/org/apache/trevni/avro/TestWordCount.java,6,,6,
,lang/java/trevni/avro/src/test/java/org/apache/trevni/avro/WordCountUtil.java,7,,7,
,lang/java/trevni/avro/src/test/java/org/apache/trevni/avro/mapreduce/TestKeyValueWordCount.java,7,,7,
,lang/java/trevni/avro/src/test/java/org/apache/trevni/avro/mapreduce/TestKeyWordCount.java,8,,8,
,lang/java/trevni/core/src/main/java/org/apache/trevni/BZip2Codec.java,3,,3,
,lang/java/trevni/core/src/main/java/org/apache/trevni/BlockDescriptor.java,4,,4,
,lang/java/trevni/core/src/main/java/org/apache/trevni/ColumnDescriptor.java,6,,6,
,lang/java/trevni/core/src/main/java/org/apache/trevni/ColumnFileReader.java,17,,17,
,lang/java/trevni/core/src/main/java/org/apache/trevni/ColumnFileWriter.java,15,,15,
,lang/java/trevni/core/src/main/java/org/apache/trevni/ColumnOutputBuffer.java,10,,10,
,lang/java/trevni/core/src/main/java/org/apache/trevni/ColumnValues.java,12,,12,
,lang/java/trevni/core/src/main/java/org/apache/trevni/DeflateCodec.java,6,,6,
,lang/java/trevni/core/src/main/java/org/apache/trevni/InputBuffer.java,25,,25,
,lang/java/trevni/core/src/main/java/org/apache/trevni/MetaData.java,17,,17,
,lang/java/trevni/core/src/main/java/org/apache/trevni/OutputBuffer.java,24,,24,
,lang/java/trevni/core/src/main/java/org/apache/trevni/ValueType.java,3,,3,
,lang/java/trevni/core/src/test/java/org/apache/trevni/TestBZip2Codec.java,1,,1,
,lang/java/trevni/core/src/test/java/org/apache/trevni/TestIOBuffers.java,22,,22,
,lang/java/trevni/core/src/test/java/org/apache/trevni/TestInputBytes.java,1,,1,
,lang/java/trevni/core/src/test/java/org/apache/trevni/TestUtil.java,7,,7,
133fafacdd6e39d68d14e2f903e2a49c6d6aad16,/,0,0.0,0,0.0
ec9e1e14b3137324b3201c0a439a91253fa64c9d,lang/java/avro/src/main/java/org/apache/avro/Schema.java,186,200.0,186,197.0
,lang/java/avro/src/test/java/org/apache/avro/TestSchemaNormalization.java,14,,11,
1bc650dd6dbe7e87c59553e13f037481ee50abb6,lang/java/avro/src/main/java/org/apache/avro/generic/GenericData.java,95,124.0,95,124.0
,lang/java/avro/src/test/java/org/apache/avro/generic/TestGenericData.java,29,,29,
cb3e24b5bb3ec9049a0e7258003e09f1bddfad6f,lang/java/avro/src/main/java/org/apache/avro/io/parsing/Symbol.java,62,64.0,61,61.0
,lang/java/avro/src/test/java/org/apache/avro/io/parsing/SymbolTest.java,2,,0,
9d3bcfa2f7a39ec6136baab18286a3d6006e4df7,/,0,0.0,0,0.0
6dbaf6af9bd32fa31dfefdde199f16d9892127ee,/,0,0.0,0,0.0
7251072c317cea12cb4bf6056d7149d82516db73,/,0,0.0,0,0.0
60450656cb3bdddb73a322d24be27aeb854738b8,/,0,0.0,0,0.0
ec8a091819a25bccf03adc868449f57f9c076d19,lang/java/avro/src/main/java/org/apache/avro/reflect/ReflectData.java,50,51.0,50,50.0
,lang/java/avro/src/test/java/org/apache/avro/reflect/TestReflectData.java,1,,0,
44ce5eb8a2180409237c81b9a53b64708262a690,lang/java/avro/src/main/java/org/apache/avro/file/DataFileStream.java,35,35.0,35,35.0
ce64ff7ba8f51a8f54c910407b89cb99b12f79df,lang/java/avro/src/main/java/org/apache/avro/reflect/ReflectData.java,50,50.0,50,50.0
039272b89c6f08f1bd56721ead3d79618b70f797,lang/java/compiler/src/main/java/org/apache/avro/compiler/specific/SpecificCompiler.java,59,76.0,56,66.0
,lang/java/compiler/src/test/java/org/apache/avro/compiler/specific/TestSpecificCompiler.java,17,,10,
f10aacc3f646d4609d56aa632d091b55fa491dcc,/,0,0.0,0,0.0
