CommitID,FileNum,TotalAddLines,TotalDeleteLines,FileName,AddLines,DeleteLines,CodeLines,FileAdd,FileDelete
,,,,lang/java/src/java/org/apache/avro/specific/SpecificCompiler.java,1,1,439,,
,,,,lang/java/src/java/org/apache/avro/specific/SpecificData.java,3,3,194,,
,,,,lang/java/src/test/java/org/apache/avro/TestSchema.java,5,2,708,,
0159d0db21d2475df1cd1dbed89f6550ee2896e4,0,0,0,/,-1,-1,-1,0,0
d573e2abea020b3e3e5c4d7c64f0979503b1d8b2,0,0,0,/,-1,-1,-1,0,0
8565f52b5594659e5c3f7b4b1a50ff7baaeafbbb,0,0,0,/,-1,-1,-1,0,0
e12f05c24875091e93194d3eb610ca429ffa5118,0,0,0,/,-1,-1,-1,0,0
39fced28170987bd6ce7efbd0cc6809867c8acc0,1,1,1,lang/java/src/java/org/apache/avro/specific/SpecificData.java,1,1,194,0,0
3fc1496f58de3794d8ac9043c3d04a3d8a28f096,0,0,0,/,-1,-1,-1,0,0
68ecf375afdaf8ede38be3308d40ad9a78b2b121,2,36,0,lang/java/src/java/org/apache/avro/file/DataFileReader.java,7,0,169,0,0
,,,,lang/java/src/test/java/org/apache/avro/TestDataFile.java,29,0,240,,
2fa4cd0b15a6c68e2f1ffe6db992daafa5748184,1,13,6,lang/java/src/java/org/apache/avro/generic/GenericDatumReader.java,13,6,389,0,0
5f1806b2eb1b2d0bcb38a3af8d4412f839b4d273,0,0,0,/,-1,-1,-1,0,0
7c882e7677f1217d52a97e6c60e4554802470a86,0,0,0,/,-1,-1,-1,0,0
2e71d784454216317f419886cfc62f500a30633f,0,0,0,/,-1,-1,-1,0,0
c7a365600f1323625dad5a4b32d8d5a2da221bbf,1,16,3,lang/java/src/java/org/apache/avro/Schema.java,16,3,1311,0,0
64fda09d97f5f68897262e0d305deec5ca363f56,5,739,12,lang/java/src/java/org/apache/avro/ipc/SaslSocketServer.java,102,0,0,4,0
,,,,lang/java/src/java/org/apache/avro/ipc/SaslSocketTransceiver.java,389,0,0,,
,,,,lang/java/src/java/org/apache/avro/ipc/SocketServer.java,32,12,111,,
,,,,lang/java/src/test/java/org/apache/avro/ipc/TestSaslAnonymous.java,49,0,0,,
,,,,lang/java/src/test/java/org/apache/avro/ipc/TestSaslDigestMd5.java,167,0,0,,
007dbc2a7b9d709f5ef77c36d59733a859f3b887,9,511,12,lang/java/src/java/org/apache/avro/file/DataFileReader.java,4,1,176,5,0
,,,,lang/java/src/java/org/apache/avro/file/FileReader.java,49,0,0,,
,,,,lang/java/src/java/org/apache/avro/mapred/AvroJob.java,5,0,149,,
,,,,lang/java/src/java/org/apache/avro/mapred/AvroRecordReader.java,13,10,82,,
,,,,lang/java/src/java/org/apache/avro/mapred/SequenceFileInputFormat.java,43,0,0,,
,,,,lang/java/src/java/org/apache/avro/mapred/SequenceFileReader.java,247,0,0,,
,,,,lang/java/src/java/org/apache/avro/mapred/SequenceFileRecordReader.java,36,0,0,,
,,,,lang/java/src/java/org/apache/avro/tool/DataFileReadTool.java,2,1,78,,
,,,,lang/java/src/test/java/org/apache/avro/mapred/TestSequenceFileReader.java,112,0,0,,
a2a7d5453ea09936cf9dbf0bbb5e79f0cba252a7,9,142,33,lang/java/src/java/org/apache/avro/generic/GenericData.java,29,13,527,0,0
,,,,lang/java/src/java/org/apache/avro/generic/GenericDatumWriter.java,1,5,214,,
,,,,lang/java/src/java/org/apache/avro/io/BinaryEncoder.java,13,3,253,,
,,,,lang/java/src/java/org/apache/avro/io/BlockingBinaryEncoder.java,10,4,621,,
,,,,lang/java/src/java/org/apache/avro/io/Encoder.java,17,1,271,,
,,,,lang/java/src/java/org/apache/avro/io/JsonEncoder.java,7,2,245,,
,,,,lang/java/src/java/org/apache/avro/io/ValidatingEncoder.java,12,0,203,,
,,,,lang/java/src/java/org/apache/avro/util/Utf8.java,13,5,124,,
,,,,lang/java/src/test/java/org/apache/avro/generic/TestGenericData.java,40,0,87,,
dc6db274036bd925416436ac8c138cd40cd782e0,0,0,0,/,-1,-1,-1,0,0
a0ee4f676223b7d14f622c083833b63501b2113e,0,0,0,/,-1,-1,-1,0,0
e4aac2776c8d6d0bbd611778ca2c36f1bf4b50b4,0,0,0,/,-1,-1,-1,0,0
f19a3b63053794835d340f1f62057a3df99a09ab,0,0,0,/,-1,-1,-1,0,0
c646fd429e1b3ee92c25c6691c21c3454546332e,0,0,0,/,-1,-1,-1,0,0
66a34cf75e174d15451746f1b509993538603df3,0,0,0,/,-1,-1,-1,0,0
87c3c2f57e0e2b67088ec3148a8a410ef8e4c0e6,0,0,0,/,-1,-1,-1,0,0
0ea74a36cebb2e5fbc37e599814a05c33cb7d424,4,647,0,lang/java/avro/src/main/java/org/apache/avro/SchemaNormalization.java,173,0,0,4,0
,,,,lang/java/avro/src/test/java/org/apache/avro/TestSchemaNormalization.java,122,0,0,,
,,,,lang/java/avro/src/test/java/org/apache/avro/util/CaseFinder.java,211,0,0,,
,,,,lang/java/avro/src/test/java/org/apache/avro/util/TestCaseFinder.java,141,0,0,,
989b7b643a038f32a84f14f428ca901b5bbfdef0,0,0,0,/,-1,-1,-1,0,0
17e0ec1ab5762644682900251ae5ad4eb8bdd249,0,0,0,/,-1,-1,-1,0,0
23fc278df3a8ae5a2b9093f9b91934d58a184fee,0,0,0,/,-1,-1,-1,0,0
36f9b467e714eff199edac938c00e017accefa5a,3,28,6,lang/java/avro/src/main/java/org/apache/avro/generic/GenericData.java,6,5,882,0,0
,,,,lang/java/avro/src/test/java/org/apache/avro/generic/TestGenericData.java,22,0,336,,
,,,,lang/java/ipc/src/test/java/org/apache/avro/specific/TestSpecificRecordBuilder.java,0,1,248,,
b72784d7a5f8f932edaacbee75ce05ff5d3544ef,7,6,675,lang/java/avro/src/main/java/org/apache/avro/SchemaNormalization.java,0,173,173,0,4
,,,,lang/java/avro/src/main/java/org/apache/avro/generic/GenericData.java,5,6,883,,
,,,,lang/java/avro/src/test/java/org/apache/avro/TestSchemaNormalization.java,0,122,122,,
,,,,lang/java/avro/src/test/java/org/apache/avro/generic/TestGenericData.java,0,22,358,,
,,,,lang/java/avro/src/test/java/org/apache/avro/util/CaseFinder.java,0,211,211,,
,,,,lang/java/avro/src/test/java/org/apache/avro/util/TestCaseFinder.java,0,141,141,,
,,,,lang/java/ipc/src/test/java/org/apache/avro/specific/TestSpecificRecordBuilder.java,1,0,247,,
5cac72e7c1173faae8da920eb9461b9ea958f96f,7,676,6,lang/java/avro/src/main/java/org/apache/avro/SchemaNormalization.java,174,0,0,4,0
,,,,lang/java/avro/src/main/java/org/apache/avro/generic/GenericData.java,6,5,882,,
,,,,lang/java/avro/src/test/java/org/apache/avro/TestSchemaNormalization.java,122,0,0,,
,,,,lang/java/avro/src/test/java/org/apache/avro/generic/TestGenericData.java,22,0,336,,
,,,,lang/java/avro/src/test/java/org/apache/avro/util/CaseFinder.java,211,0,0,,
,,,,lang/java/avro/src/test/java/org/apache/avro/util/TestCaseFinder.java,141,0,0,,
,,,,lang/java/ipc/src/test/java/org/apache/avro/specific/TestSpecificRecordBuilder.java,0,1,248,,
446bd1be05c2e1c385d24b31e79504a9fcb1b4b2,44,6208,0,lang/java/mapred/src/main/java/org/apache/avro/hadoop/file/SortedKeyValueFile.java,571,0,0,44,0
,,,,lang/java/mapred/src/main/java/org/apache/avro/hadoop/io/AvroDatumConverter.java,37,0,0,,
,,,,lang/java/mapred/src/main/java/org/apache/avro/hadoop/io/AvroDatumConverterFactory.java,347,0,0,,
,,,,lang/java/mapred/src/main/java/org/apache/avro/hadoop/io/AvroDeserializer.java,120,0,0,,
,,,,lang/java/mapred/src/main/java/org/apache/avro/hadoop/io/AvroKeyComparator.java,61,0,0,,
,,,,lang/java/mapred/src/main/java/org/apache/avro/hadoop/io/AvroKeyDeserializer.java,51,0,0,,
,,,,lang/java/mapred/src/main/java/org/apache/avro/hadoop/io/AvroKeyValue.java,157,0,0,,
,,,,lang/java/mapred/src/main/java/org/apache/avro/hadoop/io/AvroSequenceFile.java,777,0,0,,
,,,,lang/java/mapred/src/main/java/org/apache/avro/hadoop/io/AvroSerialization.java,198,0,0,,
,,,,lang/java/mapred/src/main/java/org/apache/avro/hadoop/io/AvroSerializer.java,114,0,0,,
,,,,lang/java/mapred/src/main/java/org/apache/avro/hadoop/io/AvroValueDeserializer.java,51,0,0,,
,,,,lang/java/mapred/src/main/java/org/apache/avro/hadoop/util/AvroCharSequenceComparator.java,87,0,0,,
,,,,lang/java/mapred/src/main/java/org/apache/avro/mapreduce/AvroJob.java,192,0,0,,
,,,,lang/java/mapred/src/main/java/org/apache/avro/mapreduce/AvroKeyInputFormat.java,53,0,0,,
,,,,lang/java/mapred/src/main/java/org/apache/avro/mapreduce/AvroKeyOutputFormat.java,93,0,0,,
,,,,lang/java/mapred/src/main/java/org/apache/avro/mapreduce/AvroKeyRecordReader.java,68,0,0,,
,,,,lang/java/mapred/src/main/java/org/apache/avro/mapreduce/AvroKeyRecordWriter.java,68,0,0,,
,,,,lang/java/mapred/src/main/java/org/apache/avro/mapreduce/AvroKeyValueInputFormat.java,61,0,0,,
,,,,lang/java/mapred/src/main/java/org/apache/avro/mapreduce/AvroKeyValueOutputFormat.java,58,0,0,,
,,,,lang/java/mapred/src/main/java/org/apache/avro/mapreduce/AvroKeyValueRecordReader.java,84,0,0,,
,,,,lang/java/mapred/src/main/java/org/apache/avro/mapreduce/AvroKeyValueRecordWriter.java,105,0,0,,
,,,,lang/java/mapred/src/main/java/org/apache/avro/mapreduce/AvroOutputFormatBase.java,64,0,0,,
,,,,lang/java/mapred/src/main/java/org/apache/avro/mapreduce/AvroRecordReaderBase.java,181,0,0,,
,,,,lang/java/mapred/src/main/java/org/apache/avro/mapreduce/AvroSequenceFileInputFormat.java,144,0,0,,
,,,,lang/java/mapred/src/main/java/org/apache/avro/mapreduce/AvroSequenceFileOutputFormat.java,127,0,0,,
,,,,lang/java/mapred/src/main/java/org/apache/hadoop/io/SequenceFileBase.java,62,0,0,,
,,,,lang/java/mapred/src/test/java/org/apache/avro/hadoop/file/TestSortedKeyValueFile.java,197,0,0,,
,,,,lang/java/mapred/src/test/java/org/apache/avro/hadoop/io/TestAvroDatumConverterFactory.java,132,0,0,,
,,,,lang/java/mapred/src/test/java/org/apache/avro/hadoop/io/TestAvroKeyDeserializer.java,68,0,0,,
,,,,lang/java/mapred/src/test/java/org/apache/avro/hadoop/io/TestAvroSequenceFile.java,209,0,0,,
,,,,lang/java/mapred/src/test/java/org/apache/avro/hadoop/io/TestAvroSerialization.java,121,0,0,,
,,,,lang/java/mapred/src/test/java/org/apache/avro/hadoop/io/TestAvroSerializer.java,66,0,0,,
,,,,lang/java/mapred/src/test/java/org/apache/avro/hadoop/io/TestAvroValueDeserializer.java,68,0,0,,
,,,,lang/java/mapred/src/test/java/org/apache/avro/hadoop/util/TestAvroCharSequenceComparator.java,89,0,0,,
,,,,lang/java/mapred/src/test/java/org/apache/avro/mapreduce/AvroFiles.java,55,0,0,,
,,,,lang/java/mapred/src/test/java/org/apache/avro/mapreduce/TestAvroKeyInputFormat.java,64,0,0,,
,,,,lang/java/mapred/src/test/java/org/apache/avro/mapreduce/TestAvroKeyOutputFormat.java,109,0,0,,
,,,,lang/java/mapred/src/test/java/org/apache/avro/mapreduce/TestAvroKeyRecordReader.java,133,0,0,,
,,,,lang/java/mapred/src/test/java/org/apache/avro/mapreduce/TestAvroKeyRecordWriter.java,72,0,0,,
,,,,lang/java/mapred/src/test/java/org/apache/avro/mapreduce/TestAvroKeyValueRecordReader.java,148,0,0,,
,,,,lang/java/mapred/src/test/java/org/apache/avro/mapreduce/TestAvroKeyValueRecordWriter.java,103,0,0,,
,,,,lang/java/mapred/src/test/java/org/apache/avro/mapreduce/TestKeyValueInput.java,190,0,0,,
,,,,lang/java/mapred/src/test/java/org/apache/avro/mapreduce/TestKeyValueWordCount.java,133,0,0,,
,,,,lang/java/mapred/src/test/java/org/apache/avro/mapreduce/TestWordCount.java,320,0,0,,
2cb83f478424c00d36d2b58cae1508d1ab4df235,0,0,0,/,-1,-1,-1,0,0
6fd751939e1759654c174b863637fad12ced9269,0,0,0,/,-1,-1,-1,0,0
64664a630cb0674f145a1b8f4ef132b83bde9523,0,0,0,/,-1,-1,-1,0,0
52ea2d88416fbf964cfd6bf1c6c959596ed1063e,0,0,0,/,-1,-1,-1,0,0
03dfcb3c4ce15896c12b39f96dbe3de1894dc172,0,0,0,/,-1,-1,-1,0,0
acfa07feb6b47e554d14429c3c98a8810ac3be42,0,0,0,/,-1,-1,-1,0,0
6cf7a47b16039ee50cd616eedf23e8e166d457e4,0,0,0,/,-1,-1,-1,0,0
34ece34c097347fd06b0e4f717d5d102266e25ff,1,2,2,lang/java/mapred/src/main/java/org/apache/avro/mapreduce/AvroSequenceFileOutputFormat.java,2,2,127,0,0
6eb2c5801e9029b22e5800a86986bde03d5541b9,0,0,0,/,-1,-1,-1,0,0
b50ab97269c4c52bf45db27d5b54e0d6e0e4154c,2,9,2,lang/java/avro/src/main/java/org/apache/avro/io/ParsingEncoder.java,2,2,70,0,0
,,,,lang/java/avro/src/test/java/org/apache/avro/io/TestValidatingIO.java,7,0,853,,
563afdbf1e35b7d12723d0c88562a8f277ddd353,0,0,0,/,-1,-1,-1,0,0
0b0a574620b6ab87f36e4cad8480e9872c40f90a,0,0,0,/,-1,-1,-1,0,0
5e8664c16e75d4d9a4523d368ef75290fd0ea4c2,0,0,0,/,-1,-1,-1,0,0
c6cf5d5fc36c69525dbf3712af42014a3da417e0,0,0,0,/,-1,-1,-1,0,0
7d46ba4ab4c4589e544f3df51b9d4552771b14fb,0,0,0,/,-1,-1,-1,0,0
e16dd633702a190f91767a14c33393e2d0bbbf91,1,2,2,lang/java/avro/src/main/java/org/apache/avro/file/DataFileWriter.java,2,2,407,0,0
7fb563982d6f44d05a6f3c578a6948e7c7d6f1e5,2,74,1,lang/java/avro/src/main/java/org/apache/avro/specific/SpecificData.java,12,1,277,1,0
,,,,lang/java/avro/src/test/java/org/apache/avro/specific/TestSpecificData.java,62,0,0,,
02802d57b0698cacf72668fa50ca93e77c12b302,4,30,4,lang/java/avro/src/main/java/org/apache/avro/Schema.java,1,0,1491,0,0
,,,,lang/java/avro/src/main/java/org/apache/avro/generic/GenericData.java,1,1,883,,
,,,,lang/java/avro/src/test/java/org/apache/avro/generic/TestGenericData.java,24,0,358,,
,,,,lang/java/ipc/src/test/java/org/apache/avro/TestSchema.java,4,3,915,,
4a6cd2780b741db3a01296f758abdd6fcaa71a40,0,0,0,/,-1,-1,-1,0,0
5be068e83656f026c68ebe78bb039b84165564e5,9,208,14,lang/java/avro/src/main/java/org/apache/avro/file/DataFileWriter.java,1,2,407,1,0
,,,,lang/java/avro/src/main/java/org/apache/avro/generic/GenericDatumReader.java,9,1,414,,
,,,,lang/java/avro/src/main/java/org/apache/avro/io/BinaryEncoder.java,7,4,124,,
,,,,lang/java/avro/src/main/java/org/apache/avro/io/BufferedBinaryEncoder.java,21,0,205,,
,,,,lang/java/avro/src/main/java/org/apache/avro/io/Encoder.java,13,0,286,,
,,,,lang/java/avro/src/main/java/org/apache/avro/reflect/ReflectData.java,5,2,491,,
,,,,lang/java/avro/src/main/java/org/apache/avro/reflect/ReflectDatumReader.java,10,4,143,,
,,,,lang/java/avro/src/test/java/org/apache/avro/TestReflect.java,2,1,625,,
,,,,lang/java/avro/src/test/java/org/apache/avro/reflect/ByteBufferTest.java,140,0,0,,
1f3580f5d53746eaf8eb1d5d0fad00a18971666c,1,13,11,lang/java/avro/src/main/java/org/apache/avro/file/DataFileWriter.java,13,11,406,0,0
2020c8a8cc19c58eaef2d9de75260e7341099038,6,408,5,lang/java/avro/src/main/java/org/apache/avro/reflect/ReflectData.java,1,0,494,3,0
,,,,lang/java/avro/src/main/java/org/apache/avro/reflect/ReflectDatumReader.java,11,4,149,,
,,,,lang/java/avro/src/test/java/org/apache/avro/FooBarSpecificRecord.java,169,0,0,,
,,,,lang/java/avro/src/test/java/org/apache/avro/TestReflect.java,1,1,626,,
,,,,lang/java/avro/src/test/java/org/apache/avro/reflect/TestReflectDatumReader.java,179,0,0,,
,,,,lang/java/avro/src/test/java/org/apache/avro/specific/TestSpecificDatumReader.java,47,0,0,,
f84b9a4b6af31a7758f48f947e6a8fde1f126661,2,8,0,lang/java/avro/src/main/java/org/apache/avro/reflect/ReflectData.java,1,0,495,0,0
,,,,lang/java/avro/src/test/java/org/apache/avro/TestReflect.java,7,0,626,,
d4151ed11a8a0f2a5a2032d524951efb3d50560e,2,34,1,lang/java/avro/src/main/java/org/apache/avro/Protocol.java,1,1,565,1,0
,,,,lang/java/avro/src/test/java/org/apache/avro/TestProtocol.java,33,0,0,,
d3b4045aa537e048c2df007afd6e54b7ace5f272,1,1,0,lang/java/avro/src/main/java/org/apache/avro/util/Utf8.java,1,0,133,0,0
91af47b9ef66965d1df524c555d29af24d9b75c4,2,60,4,lang/java/compiler/src/main/java/org/apache/avro/compiler/specific/SpecificCompiler.java,10,4,690,1,0
,,,,lang/java/compiler/src/test/java/org/apache/avro/compiler/TestSpecificCompiler.java,50,0,0,,
dc4d37dd6d5d69ea27ffff797d926b9042719643,0,0,0,/,-1,-1,-1,0,0
2567f66612bc97f984f52be54b0b213882a52287,0,0,0,/,-1,-1,-1,0,0
aa24373e12a75bff689a543711391597d0e63e6b,0,0,0,/,-1,-1,-1,0,0
e7619cc5dec31c6db342d341504635048d60afb1,0,0,0,/,-1,-1,-1,0,0
24673177ca18128f1c5dd137e5968ae4e8359e7f,0,0,0,/,-1,-1,-1,0,0
78b172c040f934ad59635b69ff797a09ff039136,0,0,0,/,-1,-1,-1,0,0
b49babe09e3c2a83fee4d52b11822d500ebc67f1,0,0,0,/,-1,-1,-1,0,0
46726e0e5b5a722096a2594c83946ac5c996bd10,0,0,0,/,-1,-1,-1,0,0
60d75c554ccbc72b8a60c5759f0175ae07e8254a,0,0,0,/,-1,-1,-1,0,0
fbb36181e2b30571b71d177986f0e75285736866,0,0,0,/,-1,-1,-1,0,0
bc4e7d8066a1ee564c096fc940e34f1b45c07eec,0,0,0,/,-1,-1,-1,0,0
034665d0cd02b90558bb39115f7f1f2b42e4e156,0,0,0,/,-1,-1,-1,0,0
b6632258952f5e60a1a40c10ea2625ba6c1f841f,0,0,0,/,-1,-1,-1,0,0
099e20794a818ccb5cbab71d1934c784ed45ac14,0,0,0,/,-1,-1,-1,0,0
3c2cec4957178552c5e325e622da270d863815f6,0,0,0,/,-1,-1,-1,0,0
b52d006922d50150e4de9b447f44be574bef9633,0,0,0,/,-1,-1,-1,0,0
ab4fe4f2647bca4123a6c1f5f5012958d75affcf,3,54,0,lang/java/avro/src/test/java/org/apache/avro/reflect/TestReflectDatumReader.java,18,0,179,0,0
,,,,lang/java/avro/src/test/java/org/apache/avro/specific/TestSpecificData.java,18,0,62,,
,,,,lang/java/avro/src/test/java/org/apache/avro/specific/TestSpecificDatumReader.java,18,0,47,,
c7e3f4a687564b125686f4a075d8fcfa90d63aaf,2,747,0,lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroMultipleOutputs.java,543,0,0,2,0
,,,,lang/java/mapred/src/test/java/org/apache/avro/mapred/TestAvroMultipleOutputs.java,204,0,0,,
a581cf389f5d4ce82ff95f3d9d98efbe326cacae,2,15,0,lang/java/avro/src/main/java/org/apache/avro/io/BinaryDecoder.java,2,0,979,0,0
,,,,lang/java/avro/src/test/java/org/apache/avro/io/TestBinaryDecoder.java,13,0,436,,
ea125d9f3a7aaa3876bab84b08a0d7f1fa2e8904,0,0,0,/,-1,-1,-1,0,0
172408e77233aa562d5b3a5c3fae9c8a7160ca86,0,0,0,/,-1,-1,-1,0,0
f9a423d2a85d820cec8404a254b605f56eb070c7,0,0,0,/,-1,-1,-1,0,0
3a7cc7ea565e8ff1a5dc6b106f7828e0922916c7,0,0,0,/,-1,-1,-1,0,0
a39e6deea243dcd9a09df8f67af724003dec1d02,2,67,4,lang/java/avro/src/main/java/org/apache/avro/io/JsonDecoder.java,4,4,702,1,0
,,,,lang/java/avro/src/test/java/org/apache/avro/io/TestJsonDecoder.java,63,0,0,,
a760e09477b74b640ff8796c02da1c2be8585d1f,0,0,0,/,-1,-1,-1,0,0
36ce7e802d599f31b099dfbed930978d17452b2b,0,0,0,/,-1,-1,-1,0,0
45af853873551ab8fceca5bc43cdf5e742c1080e,0,0,0,/,-1,-1,-1,0,0
7364df6e10977e5c36d2921b06064d1abe5832d4,0,0,0,/,-1,-1,-1,0,0
882b0b32e1b0e01aee5d5ed6aeff8207f43919ed,0,0,0,/,-1,-1,-1,0,0
84ad7a72bbf42ae7f1e22fceddc9edf48b81655d,0,0,0,/,-1,-1,-1,0,0
1788948bc9b1bbc36449e5039c8a5b8bf4626963,0,0,0,/,-1,-1,-1,0,0
48c7b54ccf006935df64853f5c6443b8430b3c75,0,0,0,/,-1,-1,-1,0,0
a3b38ebfdaf93eb77860fe80540bbc788e9589df,14,402,192,lang/java/avro/src/main/java/org/apache/avro/generic/GenericDatumReader.java,59,2,434,1,1
,,,,lang/java/avro/src/main/java/org/apache/avro/reflect/ReflectData.java,8,29,551,,
,,,,lang/java/avro/src/main/java/org/apache/avro/reflect/ReflectDatumReader.java,0,34,175,,
,,,,lang/java/avro/src/main/java/org/apache/avro/reflect/ReflectDatumWriter.java,0,8,113,,
,,,,lang/java/avro/src/main/java/org/apache/avro/specific/SpecificData.java,36,0,291,,
,,,,lang/java/avro/src/main/java/org/apache/avro/specific/SpecificDatumReader.java,26,0,83,,
,,,,lang/java/avro/src/main/java/org/apache/avro/specific/SpecificDatumWriter.java,8,0,58,,
,,,,lang/java/avro/src/test/java/org/apache/avro/reflect/TestReflectDatumReader.java,0,19,197,,
,,,,lang/java/avro/src/test/java/org/apache/avro/specific/TestSpecificData.java,0,23,103,,
,,,,lang/java/avro/src/test/java/org/apache/avro/specific/TestSpecificDatumReader.java,0,65,65,,
,,,,lang/java/compiler/src/main/java/org/apache/avro/compiler/specific/SpecificCompiler.java,9,4,764,,
,,,,lang/java/ipc/src/test/java/org/apache/avro/io/Perf.java,126,8,1296,,
,,,,lang/java/ipc/src/test/java/org/apache/avro/specific/TestSpecificData.java,25,0,98,,
,,,,lang/java/ipc/src/test/java/org/apache/avro/specific/TestSpecificDatumReader.java,105,0,0,,
253e96e9d84da192c9095210529a84def74f6ec6,5,60,7,lang/java/trevni/core/src/main/java/org/apache/trevni/ArrayColumnOutputBuffer.java,40,4,45,0,0
,,,,lang/java/trevni/core/src/main/java/org/apache/trevni/ColumnFileReader.java,1,0,151,,
,,,,lang/java/trevni/core/src/main/java/org/apache/trevni/ColumnFileWriter.java,2,1,172,,
,,,,lang/java/trevni/core/src/main/java/org/apache/trevni/ColumnOutputBuffer.java,1,1,120,,
,,,,lang/java/trevni/core/src/main/java/org/apache/trevni/InputBuffer.java,16,1,364,,
0820a9e0e2442730395da77ece1c6a550a86383d,2,179,15,lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroMultipleOutputs.java,96,14,547,0,0
,,,,lang/java/mapred/src/test/java/org/apache/avro/mapred/TestAvroMultipleOutputs.java,83,1,263,,
3726dc2888b2b7d1c5e93f257563043fa9305b89,1,6,4,lang/java/avro/src/test/java/org/apache/avro/RandomData.java,6,4,142,0,0
1e7a16eb1d624fd10b5b7676ade9a37b77234bb5,0,0,0,/,-1,-1,-1,0,0
0d22770de46e3aad404dff8901264067cdfdc714,2,13,0,lang/java/avro/src/main/java/org/apache/avro/Schema.java,4,0,1436,0,0
,,,,lang/java/ipc/src/test/java/org/apache/avro/TestSchema.java,9,0,916,,
c56c4366f80f95a095090e30c511ed0ad4acf2a5,0,0,0,/,-1,-1,-1,0,0
ebe57473f9a64f540cd4f0dd977313f21de42f6f,2,32,0,lang/java/tools/src/test/compiler/output-string/avro/examples/baseball/Player.java,16,0,285,0,0
,,,,lang/java/tools/src/test/compiler/output/Player.java,16,0,285,,
2985e27b367370c8c7176f52a26077044b0e77a1,9,104,106,lang/java/tools/src/main/java/org/apache/avro/tool/BinaryFragmentToJsonTool.java,4,14,85,0,0
,,,,lang/java/tools/src/main/java/org/apache/avro/tool/DataFileGetMetaTool.java,3,3,94,,
,,,,lang/java/tools/src/main/java/org/apache/avro/tool/DataFileGetSchemaTool.java,1,2,54,,
,,,,lang/java/tools/src/main/java/org/apache/avro/tool/DataFileReadTool.java,1,2,75,,
,,,,lang/java/tools/src/main/java/org/apache/avro/tool/DataFileWriteTool.java,4,26,137,,
,,,,lang/java/tools/src/main/java/org/apache/avro/tool/JsonToBinaryFragmentTool.java,3,15,81,,
,,,,lang/java/tools/src/main/java/org/apache/avro/tool/RecodecTool.java,2,4,115,,
,,,,lang/java/tools/src/main/java/org/apache/avro/tool/ToTextTool.java,7,7,88,,
,,,,lang/java/tools/src/main/java/org/apache/avro/tool/Util.java,79,33,111,,
eb7a72136b48a827aae62296b1ba65d63ad0ead5,0,0,0,/,-1,-1,-1,0,0
3eb36b556128ddcc237489366996b8c237ecdcb8,3,408,31,lang/java/protobuf/src/main/java/org/apache/avro/protobuf/ProtobufData.java,26,11,330,0,0
,,,,lang/java/protobuf/src/test/java/org/apache/avro/protobuf/Test.java,373,20,1648,,
,,,,lang/java/protobuf/src/test/java/org/apache/avro/protobuf/TestProtobuf.java,9,0,79,,
9a501d91b962ade5554e8ddeb8bbacde544fb9b8,2,60,1,lang/java/avro/src/main/java/org/apache/avro/specific/SpecificRecordBase.java,12,1,54,0,0
,,,,lang/java/avro/src/test/java/org/apache/avro/specific/TestSpecificData.java,48,0,80,,
c880210c65d0289d96ca6472ad333fc8068f4e03,5,446,38,lang/java/protobuf/src/main/java/org/apache/avro/protobuf/ProtobufData.java,10,20,345,0,0
,,,,lang/java/protobuf/src/main/java/org/apache/avro/protobuf/ProtobufDatumReader.java,2,1,82,,
,,,,lang/java/protobuf/src/main/java/org/apache/avro/protobuf/ProtobufDatumWriter.java,4,2,67,,
,,,,lang/java/protobuf/src/test/java/org/apache/avro/protobuf/Test.java,425,14,2001,,
,,,,lang/java/protobuf/src/test/java/org/apache/avro/protobuf/TestProtobuf.java,5,1,88,,
6983e7cf8fc86ae26d192cbeca779a57b3d75df5,0,0,0,/,-1,-1,-1,0,0
3e35fd44125397c1a9d2313220e225c1059b04e0,4,628,0,lang/java/tools/src/main/java/org/apache/avro/tool/CatTool.java,216,0,0,2,0
,,,,lang/java/tools/src/main/java/org/apache/avro/tool/Main.java,1,0,104,,
,,,,lang/java/tools/src/main/java/org/apache/avro/tool/Util.java,64,0,157,,
,,,,lang/java/tools/src/test/java/org/apache/avro/tool/TestCatTool.java,347,0,0,,
866a68df261cc259074d864a2e584b077fa6b2bb,6,1494,4,lang/java/avro/src/main/java/org/apache/avro/Schema.java,2,1,1440,3,0
,,,,lang/java/avro/src/main/java/org/apache/avro/SchemaBuilder.java,1107,0,0,,
,,,,lang/java/avro/src/main/java/org/apache/avro/SchemaBuilderException.java,26,0,0,,
,,,,lang/java/avro/src/main/java/org/apache/avro/generic/GenericData.java,9,2,984,,
,,,,lang/java/avro/src/main/java/org/apache/avro/generic/GenericRecordBuilder.java,2,1,259,,
,,,,lang/java/avro/src/test/java/org/apache/avro/TestSchemaBuilder.java,348,0,0,,
2d90087552098f008bc8d4b6d9ae60f84b345b90,0,0,0,/,-1,-1,-1,0,0
40650540dcb8ca8a6b6235de5cdd36c0f6e2eb31,15,1726,179,lang/java/avro/src/main/java/org/apache/avro/generic/GenericDatumReader.java,13,3,491,7,0
,,,,lang/java/avro/src/main/java/org/apache/avro/generic/GenericDatumWriter.java,13,6,227,,
,,,,lang/java/avro/src/main/java/org/apache/avro/io/EncoderFactory.java,8,4,336,,
