NMF,TotalAddLines,TotalDeleteLines,LC,LC_1,FileAdd,FileDelete,NAD,NUC,AGE,NMS,NMD,Entropy ,MLMF,NDVE,EXP,REXP,CommitComplexity,LastCommitComplexity,CFC,CommitTokenCount,LastCommitTokenCount,NCC,CommitMethodNum,LastCommitMethodNum,NFC,NIR,a2a,Tag
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,162,5,0,0,0,0,0,0,0,0,0,1,100.0,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,96,0,0,0,0,0,0,0,0,0,0,1,100.0,NoArch
7,287,15,272,302,3,0,3,104,736,1,3,0.89334069,4252,2,23,1,699,667,32,23135,21401,1734,227,218,9,1,99.82905983,NoArch
1,1,1,0,2,0,0,0,8,274,1,1,0.0,536,3,142,2,67,67,0,4169,4169,0,19,19,0,1,100.0,NoArch
1,10,5,5,15,0,0,0,3,360,1,1,0.0,150,3,18,1,8,7,1,751,732,19,4,3,1,1,100.0,NoArch
1,18,0,18,18,1,0,1,22,0,1,1,0.0,968,4,75,1,131,130,1,5041,4970,71,36,35,1,1,100.0,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,329,2,0,0,0,0,0,0,0,0,0,1,100.0,NoArch
1,16,16,0,32,0,0,0,17,2,1,1,0.0,814,3,119,6,163,163,0,4981,4979,2,32,32,0,1,100.0,NoArch
2,49,7,42,56,1,0,1,7,972,1,2,0.976874013,576,4,31,0,36,30,6,3127,2893,234,21,18,3,2,100.0,NoArch
2,49,6,43,55,0,0,0,6,1855,1,2,0.376019851,369,5,34,1,36,32,4,2092,1818,274,11,10,1,1,100.0,NoArch
19,272,170,102,442,1,0,1,21,109,1,7,3.442447751,6786,3,89,3,912,896,16,33029,32406,623,264,262,2,1,100.0,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,28,1,0,0,0,0,0,0,0,0,0,1,100.0,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,9,1,0,0,0,0,0,0,0,0,0,1,100.0,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,46,1,0,0,0,0,0,0,0,0,0,1,100.0,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,20,20,0,0,0,0,0,0,0,0,0,1,100.0,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100.0,NoArch
7,631,207,424,838,3,0,3,31,8,1,2,2.052987521,3469,3,130,10,417,393,24,18600,16879,1721,146,138,8,1,99.24863388,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,73,29,0,0,0,0,0,0,0,0,0,0,100.0,NoArch
7,20,1,19,21,6,0,6,3,266,1,4,2.760666827,4312,2,5,0,551,551,0,18762,18597,165,159,159,0,1,100.0,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,41,6,0,0,0,0,0,0,0,0,0,0,100.0,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,46,1,0,0,0,0,0,0,0,0,0,1,100.0,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,12,0,0,0,0,0,0,0,0,0,0,1,100.0,NoArch
6,40,22,18,62,1,0,1,5,132,1,2,2.178293871,1355,2,5,2,172,171,1,5695,5627,68,46,46,0,1,98.23232323,NoArch
1,2,2,0,4,0,0,0,9,0,1,1,0.0,641,2,136,16,78,78,0,1479,1479,0,35,35,0,1,100.0,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,113,4,0,0,0,0,0,0,0,0,0,1,100.0,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,21,3,0,0,0,0,0,0,0,0,0,0,100.0,NoArch
7,20,1,19,21,6,0,6,3,266,1,4,2.760666827,4312,2,5,0,551,551,0,18762,18597,165,159,159,0,1,100.0,NoArch
1,6,0,6,6,1,0,1,6,85,1,1,0.0,860,2,3,0,131,131,0,4732,4722,10,32,32,0,0,100.0,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,44,0,0,0,0,0,0,0,0,0,0,1,100.0,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,126,2,0,0,0,0,0,0,0,0,0,0,100.0,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,350,8,0,0,0,0,0,0,0,0,0,0,100.0,NoArch
3,4,4,0,8,0,0,0,28,580,1,2,1.5,1083,4,178,0,177,177,0,5588,5588,0,60,60,0,1,100.0,NoArch
3,177,5,172,182,1,0,1,8,608,1,2,0.789719365,3467,2,7,0,459,442,17,19323,18393,930,194,188,6,1,99.9443517,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,79,3,0,0,0,0,0,0,0,0,0,1,100.0,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,63,9,0,0,0,0,0,0,0,0,0,0,100.0,NoArch
2,73,4,69,77,0,0,0,12,1698,1,2,0.863120569,380,4,21,0,46,39,7,2205,1807,398,20,17,3,1,99.97775801,NoArch
4,345,81,264,426,3,0,3,6,40,1,2,1.468339989,1356,2,6,1,193,150,43,7369,6232,1137,109,83,26,1,99.23396106,NoArch
2,266,3,263,269,1,0,1,2,185,1,2,0.597137462,484,1,23,1,89,75,14,4982,2850,2132,13,5,8,1,99.93792675,NoArch
7,34,18,16,52,0,0,0,11,2003,1,5,2.690260391,4438,3,1,0,480,478,2,23978,23917,61,197,196,1,1,99.97209821,NoArch
1,4,1,3,5,0,0,0,21,382,1,1,0.0,783,12,0,0,120,120,0,3156,3136,20,43,43,0,1,100.0,NoArch
13,0,0,0,0,13,0,13,1,0,1,6,0.0,2334,1,5,1,259,259,0,8820,8820,0,114,114,0,1,98.23609227,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,100.0,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,100.0,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,10,8,0,0,0,0,0,0,0,0,0,0,100.0,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100.0,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,17,3,0,0,0,0,0,0,0,0,0,0,100.0,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,32,2,0,0,0,0,0,0,0,0,0,1,100.0,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,190,3,0,0,0,0,0,0,0,0,0,1,100.0,NoArch
1,27,1,26,28,0,0,0,7,651,1,1,0.0,93,6,27,1,5,3,2,633,487,146,4,3,1,3,100.0,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100.0,NoArch
11,77,14,63,91,4,0,4,61,1205,1,5,3.175929803,4492,1,47,0,657,642,15,20941,20602,339,315,303,12,3,100.0,NoArch
7,13,13,0,26,0,0,0,11,1564,1,1,2.623516641,1577,5,4,1,163,163,0,8427,8427,0,45,45,0,1,100.0,NoArch
15,597,287,310,884,1,0,1,34,263,1,4,2.16329232,7387,3,73,0,940,876,64,37481,36298,1183,314,296,18,1,99.58088852,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,310,5,0,0,0,0,0,0,0,0,0,1,100.0,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,133,2,0,0,0,0,0,0,0,0,0,1,100.0,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,12,1,0,0,0,0,0,0,0,0,0,1,100.0,NoArch
2,5,5,0,10,0,0,0,4,35,1,1,0.970950594,726,3,65,22,83,83,0,2800,2800,0,34,34,0,1,100.0,NoArch
5,241,10,231,251,3,0,3,19,112,1,1,1.224945677,1636,1,111,10,214,186,28,10408,9339,1069,81,71,10,1,99.55396967,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100.0,NoArch
3,146,1,145,147,2,0,2,45,639,1,3,0.323111053,4712,8,2,2,586,571,15,25331,24493,838,212,211,1,6,100.0,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,35,0,0,0,0,0,0,0,0,0,0,1,100.0,NoArch
2,495,453,42,948,1,0,1,7,21,1,1,0.084407955,634,2,1,1,96,90,6,3091,2831,260,25,24,1,0,100.0,NoArch
2,665,0,665,665,2,0,2,1,0,1,1,0.838100127,0,1,37,3,83,0,83,2998,0,2998,76,0,76,1,99.44629014,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,312,8,0,0,0,0,0,0,0,0,0,1,100.0,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,264,1,0,0,0,0,0,0,0,0,0,1,100.0,NoArch
6,110,13,97,123,0,0,0,12,976,1,2,2.037985228,5314,9,5,1,764,752,12,24068,23469,599,280,273,7,1,99.91455426,NoArch
1,6,1,5,7,0,0,0,20,4069,1,1,0.0,174,5,8,3,16,15,1,571,548,23,10,10,0,1,100.0,NoArch
1,2,0,2,2,1,0,1,2,50,1,1,0.0,506,2,5,5,63,63,0,3987,3973,14,19,19,0,0,100.0,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,100.0,NoArch
5,372,66,306,438,2,0,2,7,1579,1,3,1.587513209,1102,4,33,0,165,135,30,6782,5273,1509,70,51,19,1,99.95549622,NoArch
2,238,17,221,255,1,0,1,68,355,1,2,0.897427193,2596,1,23,2,228,219,9,9576,9130,446,104,95,9,1,98.20828667,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,5,5,0,0,0,0,0,0,0,0,0,1,100.0,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,45,11,0,0,0,0,0,0,0,0,0,0,100.0,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,345,8,0,0,0,0,0,0,0,0,0,1,100.0,NoArch
10,1343,285,1058,1628,5,0,5,4,798,1,1,2.584193601,1186,2,2,0,189,93,96,12398,6882,5516,91,43,48,1,98.02469136,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,78,0,0,0,0,0,0,0,0,0,0,1,100.0,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,29,9,0,0,0,0,0,0,0,0,0,1,100.0,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100.0,NoArch
3,12,9,3,21,0,0,0,82,396,1,1,1.493709546,2736,22,0,0,450,450,0,14850,14847,3,116,116,0,1,100.0,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,36,3,0,0,0,0,0,0,0,0,0,0,100.0,NoArch
11,317,35,282,352,2,0,2,12,24,1,3,1.776521764,3343,3,18,0,463,436,27,18116,16568,1548,143,131,12,1,99.77375566,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,31,5,0,0,0,0,0,0,0,0,0,0,100.0,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,30,21,0,0,0,0,0,0,0,0,0,0,100.0,NoArch
2,11,0,11,11,2,0,2,14,37,1,1,0.439496987,809,2,52,14,127,124,3,3496,3450,46,57,57,0,1,100.0,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,17,1,0,0,0,0,0,0,0,0,0,1,100.0,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,9,2,0,0,0,0,0,0,0,0,0,0,100.0,NoArch
1,2,0,2,2,0,0,0,6,2325,1,1,0.0,1665,6,0,0,238,238,0,8416,8410,6,64,64,0,1,100.0,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,85,8,0,0,0,0,0,0,0,0,0,1,100.0,NoArch
2,2,2,0,4,0,0,0,14,553,1,2,1.0,380,4,1,0,39,39,0,1807,1807,0,17,17,0,1,100.0,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,31,11,0,0,0,0,0,0,0,0,0,1,100.0,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,297,6,0,0,0,0,0,0,0,0,0,0,100.0,NoArch
4,31,37,6,68,0,0,0,79,652,1,2,1.553844031,3691,10,0,0,577,578,1,19149,19246,97,139,139,0,1,100.0,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,NoArch
1,1,1,0,2,0,0,0,69,445,1,1,0.0,1217,18,17,0,192,192,0,5639,5639,0,88,88,0,1,100.0,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,8,2,0,0,0,0,0,0,0,0,0,1,100.0,NoArch
1,16,16,0,32,0,0,0,17,2,1,1,0.0,814,3,119,6,163,163,0,4981,4979,2,32,32,0,1,100.0,NoArch
2,4,4,0,8,0,0,0,56,258,1,2,0.811278124,3285,12,0,0,589,589,0,16055,16055,0,219,219,0,1,100.0,NoArch
1,5,3,2,8,0,0,0,16,156,1,1,0.0,422,8,72,0,66,65,1,2096,2086,10,24,24,0,1,100.0,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,86,7,0,0,0,0,0,0,0,0,0,0,100.0,NoArch
1,2,0,2,2,0,0,0,6,2325,1,1,0.0,1665,6,0,0,238,238,0,8416,8410,6,64,64,0,1,100.0,NoArch
4,207,44,163,251,1,0,1,71,66,1,3,1.283424337,3225,11,1,0,402,376,26,15585,14708,877,182,172,10,1,100.0,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,227,2,0,0,0,0,0,0,0,0,0,1,100.0,NoArch
4,113,4,109,117,1,0,1,44,155,1,3,0.590286013,2410,5,306,4,276,265,11,12736,12094,642,98,94,4,1,99.91554054,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,48,4,0,0,0,0,0,0,0,0,0,0,100.0,NoArch
30,2113,509,1604,2622,4,0,4,29,168,1,7,3.898373466,15579,7,7,1,1987,1816,171,86583,77481,9102,808,706,102,0,99.75786925,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,60,7,0,0,0,0,0,0,0,0,0,0,100.0,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,23,4,0,0,0,0,0,0,0,0,0,0,100.0,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,78,5,0,0,0,0,0,0,0,0,0,2,100.0,NoArch
1,1,3,2,4,0,0,0,33,23,1,1,0.0,424,6,221,12,61,61,0,2508,2511,3,3,3,0,1,100.0,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,101,0,0,0,0,0,0,0,0,0,0,1,100.0,NoArch
13,336,57,279,393,8,0,8,33,1469,1,4,2.327569259,4271,1,6,4,386,357,29,26203,25237,966,195,182,13,1,99.85141159,NoArch
7,287,15,272,302,3,0,3,104,736,1,3,0.89334069,4252,2,23,1,699,667,32,23135,21401,1734,227,218,9,1,99.82905983,NoArch
3,132,2,130,134,1,0,1,12,1301,1,3,0.63407032,2401,1,13,4,398,391,7,10775,10144,631,169,164,5,1,99.94295493,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,63,0,0,0,0,0,0,0,0,0,0,1,100.0,NoArch
49,0,0,0,0,49,0,49,4,0,1,6,0.0,10773,1,17,17,1600,1600,0,52728,52728,0,620,620,0,1,100.0,NoArch
5,283,158,125,441,0,0,0,24,16,1,3,1.068650383,1974,2,155,10,209,204,5,8686,7811,875,64,63,1,1,99.93514916,NoArch
15,481,55,426,536,0,0,0,54,340,1,4,2.952316176,10104,5,15,0,1406,1359,47,45088,43765,1323,557,546,11,1,100.0,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,22,6,0,0,0,0,0,0,0,0,0,0,100.0,NoArch
7,338,57,281,395,1,0,1,10,1470,1,3,1.360766088,4176,2,0,0,538,498,40,23278,21790,1488,185,174,11,1,98.09444905,NoArch
1,4,1,3,5,0,0,0,21,356,1,1,0.0,783,12,0,0,120,120,0,3156,3136,20,43,43,0,1,100.0,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,100.0,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,335,13,0,0,0,0,0,0,0,0,0,0,100.0,NoArch
3,105,2,103,107,2,0,2,31,979,1,3,0.869799609,884,3,178,2,122,112,10,5408,4868,540,20,15,5,1,100.0,NoArch
4,65,36,29,101,1,0,1,17,96,1,2,1.463373682,605,3,62,5,86,82,4,2876,2814,62,31,27,4,1,100.0,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,100.0,NoArch
1,27,1,26,28,0,0,0,7,651,1,1,0.0,93,6,27,1,5,3,2,633,487,146,4,3,1,3,100.0,NoArch
1,1,5,4,6,0,0,0,2,579,1,1,0.0,204,2,0,0,38,39,1,1025,1037,12,13,13,0,1,100.0,NoArch
1,0,1,1,1,0,0,0,11,12,1,1,0.0,243,3,103,1,36,36,0,1254,1256,2,13,13,0,1,100.0,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,175,0,0,0,0,0,0,0,0,0,0,1,100.0,NoArch
2,238,17,221,255,1,0,1,68,355,1,2,0.897427193,2596,1,23,2,228,219,9,9576,9130,446,104,95,9,1,98.20828667,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,312,7,0,0,0,0,0,0,0,0,0,0,100.0,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,19,7,0,0,0,0,0,0,0,0,0,0,100.0,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,87,8,0,0,0,0,0,0,0,0,0,0,100.0,NoArch
43,3627,413,3214,4040,21,0,21,105,652,1,10,4.596592458,13593,3,24,0,1952,1658,294,80704,65800,14904,696,559,137,5,98.11511276,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,75,5,0,0,0,0,0,0,0,0,0,1,100.0,NoArch
1,6,0,6,6,1,0,1,6,15,1,1,0.0,100,3,32,2,15,15,0,364,364,0,4,4,0,1,100.0,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,13,1,0,0,0,0,0,0,0,0,0,1,100.0,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,42,8,0,0,0,0,0,0,0,0,0,0,100.0,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,20,3,0,0,0,0,0,0,0,0,0,1,100.0,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,107,5,0,0,0,0,0,0,0,0,0,1,100.0,NoArch
2,24,16,8,40,1,0,1,65,154,1,1,0.998195879,1051,10,8,2,130,126,4,5178,5145,33,54,53,1,1,100.0,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,11,3,0,0,0,0,0,0,0,0,0,1,100.0,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,23,0,0,0,0,0,0,0,0,0,0,1,100.0,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,40,3,0,0,0,0,0,0,0,0,0,2,100.0,NoArch
1,1,1,0,2,0,0,0,2,23,1,1,0.0,151,2,4,0,8,8,0,818,818,0,8,8,0,2,100.0,NoArch
1,0,5,5,5,0,0,0,38,863,1,1,0.0,670,6,35,0,108,109,1,3741,3763,22,28,28,0,1,100.0,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,31,11,0,0,0,0,0,0,0,0,0,1,100.0,NoArch
1,1,0,1,1,1,0,1,3,413,1,1,0.0,46,2,19,1,6,6,0,270,261,9,2,2,0,0,100.0,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,28,1,0,0,0,0,0,0,0,0,0,1,100.0,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,14,1,0,0,0,0,0,0,0,0,0,0,100.0,NoArch
1,1,0,1,1,1,0,1,10,38,1,1,0.0,767,3,50,0,151,150,1,4702,4686,16,31,31,0,1,100.0,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100.0,NoArch
1,1,0,1,1,1,0,1,3,17,1,1,0.0,432,1,11,4,88,88,0,2867,2854,13,9,9,0,0,100.0,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,35,1,0,0,0,0,0,0,0,0,0,0,100.0,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,55,0,0,0,0,0,0,0,0,0,0,1,100.0,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,31,2,0,0,0,0,0,0,0,0,0,0,100.0,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,66,15,0,0,0,0,0,0,0,0,0,1,100.0,NoArch
1,41,35,6,76,0,0,0,33,59,1,1,0.0,1344,4,84,1,200,199,1,6557,6532,25,62,62,0,1,100.0,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,120,2,0,0,0,0,0,0,0,0,0,1,100.0,NoArch
2,16,1,15,17,1,0,1,16,937,1,2,0.873981048,3615,8,0,0,278,274,4,12257,12162,95,132,130,2,1,100.0,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,8,2,0,0,0,0,0,0,0,0,0,1,100.0,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,5,5,0,0,0,0,0,0,0,0,0,1,100.0,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100.0,NoArch
3,531,84,447,615,0,0,0,12,1647,1,2,0.812495514,944,7,13,1,136,113,23,7416,4779,2637,48,29,19,1,100.0,NoArch
8,139,13,126,152,5,0,5,49,474,1,2,1.910976049,4354,3,152,1,595,580,15,21723,20978,745,209,202,7,1,100.0,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,83,4,0,0,0,0,0,0,0,0,0,0,100.0,NoArch
1,7,7,0,14,0,0,0,3,295,1,1,0.0,177,3,184,1,20,20,0,777,791,14,7,7,0,1,100.0,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,21,1,0,0,0,0,0,0,0,0,0,1,100.0,NoArch
3,325,5,320,330,1,0,1,50,16,1,3,0.60528515,3038,1,45,1,489,447,42,16490,14815,1675,187,176,11,1,99.95119571,NoArch
2,8,3,5,11,0,0,0,28,640,1,1,0.994030211,1334,6,183,1,159,159,0,5634,5617,17,36,36,0,1,100.0,NoArch
9,66,48,18,114,0,0,0,17,0,1,2,1.732699273,3784,2,37,4,457,457,0,18764,18947,183,150,150,0,1,100.0,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,78,5,0,0,0,0,0,0,0,0,0,2,100.0,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,13,5,0,0,0,0,0,0,0,0,0,3,100.0,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,39,4,0,0,0,0,0,0,0,0,0,1,100.0,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,17,1,0,0,0,0,0,0,0,0,0,1,100.0,NoArch
3,325,5,320,330,1,0,1,50,16,1,3,0.60528515,3038,1,45,1,489,447,42,16490,14815,1675,187,176,11,1,99.95119571,NoArch
1,2,0,2,2,1,0,1,3,2825,1,1,0.0,264,2,191,4,49,49,0,1559,1547,12,25,25,0,1,100.0,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,16,16,0,0,0,0,0,0,0,0,0,1,100.0,NoArch
3,208,9,199,217,2,0,2,2,12,1,2,1.174269273,1481,1,1,0,222,203,19,7932,7116,816,70,57,13,1,99.617737,NoArch
1,0,1,1,1,0,0,0,2,57,1,1,0.0,161,1,30,1,13,13,0,787,787,0,12,12,0,1,100.0,NoArch
5,222,88,134,310,2,0,2,19,51,1,3,1.574176516,2726,3,29,9,333,316,17,13469,12677,792,123,116,7,1,98.37662338,NoArch
1,7,0,7,7,1,0,1,59,29,1,1,0.0,1035,12,0,0,117,117,0,3728,3709,19,36,36,0,1,100.0,NoArch
8,103,39,64,142,1,0,1,20,30,1,3,2.474281832,3037,4,67,16,434,423,11,13552,13263,289,212,212,0,1,100.0,NoArch
2,321,54,267,375,1,0,1,3,715,1,2,0.920939448,1076,1,7,1,133,116,17,5660,4433,1227,40,31,9,3,99.83291562,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,22,9,0,0,0,0,0,0,0,0,0,0,100.0,NoArch
11,317,35,282,352,2,0,2,12,24,1,3,1.776521764,3343,3,18,0,463,436,27,18116,16568,1548,143,131,12,1,99.77375566,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,63,9,0,0,0,0,0,0,0,0,0,0,100.0,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,16,3,0,0,0,0,0,0,0,0,0,0,100.0,NoArch
4,167,8,159,175,2,0,2,10,80,1,2,1.138008092,890,1,17,1,150,128,22,4505,3522,983,59,53,6,1,99.72826087,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,25,23,0,0,0,0,0,0,0,0,0,0,100.0,NoArch
7,20,1,19,21,6,0,6,3,266,1,4,2.760666827,4312,2,5,0,551,551,0,18762,18597,165,159,159,0,1,100.0,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,100.0,NoArch
2,33,16,17,49,0,0,0,9,190,1,2,0.40790598,767,3,37,0,76,76,0,3065,3010,55,34,34,0,1,100.0,NoArch
3,45,52,7,97,1,0,1,47,0,1,1,0.653539341,1615,1,172,1,224,223,1,7585,7663,78,73,73,0,1,100.0,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,100,7,0,0,0,0,0,0,0,0,0,1,100.0,NoArch
6,7,15,8,22,0,0,0,9,14,1,3,1.729529055,2366,2,16,0,283,283,0,10339,10339,0,113,113,0,1,100.0,NoArch
2,260,3,257,263,1,0,1,2,178,1,2,0.544897249,406,1,13,0,72,58,14,4493,2396,2097,11,3,8,1,99.92372235,NoArch
1,1,1,0,2,0,0,0,69,445,1,1,0.0,1217,18,17,0,192,192,0,5639,5639,0,88,88,0,1,100.0,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,32,2,0,0,0,0,0,0,0,0,0,1,100.0,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,71,2,0,0,0,0,0,0,0,0,0,1,100.0,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,49,8,0,0,0,0,0,0,0,0,0,0,100.0,NoArch
13,0,0,0,0,13,0,13,1,0,1,6,0.0,2383,1,4,2,264,264,0,9124,9124,0,115,115,0,1,98.48042081,NoArch
5,129,81,48,210,0,0,0,4,298,1,1,1.427413306,790,3,76,5,89,79,10,5958,5685,273,40,34,6,0,98.99193548,NoArch
1,1,0,1,1,1,0,1,3,17,1,1,0.0,432,1,11,4,88,88,0,2867,2854,13,9,9,0,0,100.0,NoArch
2,82,17,65,99,1,0,1,31,38,1,2,0.967294779,908,2,167,2,111,106,5,4214,3865,349,29,28,1,1,100.0,NoArch
